# Created by WEAP: 12/14/2020 6:12:01 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: AZ_APS_E_Upr Salt (1,503,362 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (123,795 ha),  1000 - 2000 m (989,362 ha),  2000 - 3000 m (379,869 ha),  3000 - 4000 m (10,336 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 5.06, 7.334, 10.21, 17.39, 9.298, 4.046, -0.985, -5.782, 1.812, 1.712, 1.616, 1.576
1970, 2, 19.74, 22.88, 34.57, 44.73, 13.24, 7.896, 2.63, -2.234, 2.189, 2.037, 1.879, 1.828
1970, 3, 77.55, 79.11, 108.8, 221.9, 13.02, 7.352, 1.718, -3.469, 2.469, 2.415, 2.401, 2.398
1970, 4, 15.32, 23.43, 44.61, 95, 15.86, 10.02, 4.7, -0.2317, 2.47, 2.417, 2.391, 2.38
1970, 5, 0.5035, 1.696, 6.282, 11.76, 24.1, 17.97, 12.33, 7.341, 2.147, 2.117, 2.114, 2.107
1970, 6, 2.057, 4.217, 16.9, 43.18, 28.94, 22.77, 16.93, 12.01, 1.95, 1.901, 1.854, 1.83
1970, 7, 52.38, 53.58, 87.49, 147.3, 31.95, 26.06, 19.98, 14.75, 1.655, 1.565, 1.42, 1.373
1970, 8, 65.41, 70.6, 89.76, 126, 30.77, 24.77, 18.93, 13.9, 1.285, 1.268, 1.289, 1.292
1970, 9, 118.9, 111.7, 107.8, 153.7, 25.6, 19.68, 14.39, 9.652, 2.014, 1.932, 1.855, 1.826
1970, 10, 10.16, 26.79, 57.09, 84.45, 18.83, 12.85, 7.633, 3.234, 2.044, 1.977, 1.938, 1.927
1970, 11, 10.67, 11.75, 11.63, 14.74, 15.14, 9.668, 5.235, 1.146, 2.153, 2.064, 1.98, 1.947
1970, 12, 30.86, 34.76, 51.43, 89.65, 10.37, 5.542, 1.039, -3.158, 1.828, 1.734, 1.642, 1.61
1971, 1, 12.23, 13.52, 24.14, 47.48, 10.25, 4.95, -0.0334, -4.652, 2.339, 2.144, 1.888, 1.793
1971, 2, 17.08, 22.29, 42.76, 83.01, 11.94, 6.319, 0.91, -4.118, 2.091, 2.005, 1.959, 1.944
1971, 3, 1.691, 7.481, 15.69, 35.56, 15.98, 9.995, 4.732, -0.2152, 2.301, 2.267, 2.272, 2.264
1971, 4, 11.68, 15.25, 34.62, 80.12, 18.05, 12.35, 7.166, 2.638, 2.345, 2.29, 2.249, 2.224
1971, 5, 1.146, 3.742, 5.148, 8.89, 21.61, 15.58, 10.36, 5.822, 2.256, 2.238, 2.262, 2.265
1971, 6, 0.07739, 1.383, 1.509, 1.258, 28.48, 22.31, 16.8, 11.9, 1.979, 1.957, 1.926, 1.91
1971, 7, 24.85, 42.28, 60.45, 83.19, 32.57, 26.51, 20.57, 15.54, 2.01, 1.847, 1.618, 1.537
1971, 8, 117.4, 127.3, 169.7, 237.6, 28.85, 23.31, 17.67, 12.87, 1.621, 1.532, 1.425, 1.383
1971, 9, 76.2, 80.63, 108.3, 166.9, 26.86, 20.6, 14.92, 10.12, 1.919, 1.906, 1.874, 1.859
1971, 10, 94.74, 125.4, 188, 293.8, 17.94, 12.37, 7.132, 2.47, 2.592, 2.487, 2.381, 2.345
1971, 11, 4.481, 16.28, 38.52, 58.09, 13.61, 8.601, 3.872, -0.3373, 1.881, 1.808, 1.755, 1.733
1971, 12, 48, 63.19, 119.7, 191.5, 8.04, 2.907, -1.612, -5.589, 1.928, 1.862, 1.82, 1.802
1972, 1, 0, 0.3466, 1.489, 3.459, 10, 5.128, 0.4955, -4.298, 2.018, 1.856, 1.666, 1.598
1972, 2, 5.17E-5, 0.1889, 1.591, 5.073, 13.34, 7.607, 2.36, -2.804, 1.91, 1.799, 1.672, 1.625
1972, 3, 0, 0.004061, 0.04043, 0, 19.63, 13.14, 7.623, 2.847, 1.673, 1.696, 1.789, 1.826
1972, 4, 0.002446, 0.1293, 1.711, 6.307, 19.89, 13.56, 8.382, 3.867, 1.854, 1.858, 1.893, 1.899
1972, 5, 4.256, 7.397, 11.86, 9.745, 24, 17.45, 11.85, 7.088, 1.948, 1.928, 1.901, 1.886
1972, 6, 50.55, 63.37, 92.29, 162.5, 28.45, 22.21, 16.22, 11.11, 1.635, 1.645, 1.662, 1.663
1972, 7, 28.83, 45.05, 78.76, 142.8, 32.3, 26.09, 19.88, 14.45, 2.071, 1.993, 1.848, 1.802
1972, 8, 29.17, 54.72, 92.62, 129, 29.93, 23.95, 17.86, 12.57, 1.414, 1.353, 1.335, 1.323
1972, 9, 24.66, 34.94, 55.19, 71.29, 27.01, 20.99, 14.96, 10.06, 1.49, 1.457, 1.428, 1.414
1972, 10, 261, 254.9, 267.9, 323.5, 19.61, 14.6, 9.77, 5.366, 1.45, 1.471, 1.518, 1.527
1972, 11, 58.64, 58.79, 65.6, 90.17, 12.03, 6.536, 1.287, -3.27, 2.336, 2.221, 2.102, 2.068
1972, 12, 92.31, 81.28, 100.5, 134.2, 8.825, 4.05, -0.8357, -5.247, 2.603, 2.419, 2.213, 2.145
1973, 1, 13.93, 21.74, 47.38, 96.55, 7.816, 2.857, -2.626, -7.428, 2.45, 2.296, 2.15, 2.096
1973, 2, 117.5, 117.1, 133.9, 164.7, 10.37, 5.327, -0.07827, -4.983, 2.245, 2.123, 1.993, 1.946
1973, 3, 160.9, 150.1, 217.6, 476.6, 10.36, 5.424, 0.3561, -4.514, 2.09, 2.04, 2.046, 2.046
1973, 4, 8.509, 15.86, 37.59, 81.56, 16.19, 10.56, 4.517, -0.8721, 2.671, 2.568, 2.488, 2.458
1973, 5, 35.47, 39.88, 64.9, 81.28, 23.42, 17.63, 11.7, 6.491, 2.295, 2.262, 2.26, 2.257
