# Created by WEAP: 12/14/2020 6:10:52 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_EF Feather (306,632 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (15,685 ha),  1000 - 2000 m (251,056 ha),  2000 - 3000 m (39,890 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 876.4, 531.9, 513.2, 6.773, 1.556, -0.6029, 4.005, 3.747, 3.65
1970, 2, 190.7, 112.5, 101.5, 9.264, 4.213, 2.145, 2.232, 2.147, 2.118
1970, 3, 125.9, 69.96, 56.72, 10.15, 4.988, 2.729, 2.599, 2.52, 2.486
1970, 4, 56, 46.06, 54.58, 10.19, 5.164, 2.909, 2.603, 2.556, 2.546
1970, 5, 10.43, 17.16, 15.41, 17.85, 12.3, 10.13, 2.474, 2.544, 2.564
1970, 6, 29.44, 39.51, 52.03, 21.1, 16.48, 14.46, 2.532, 2.264, 2.21
1970, 7, 0.03311, 0.6577, 0.9787, 24.93, 19.88, 18.09, 2.322, 2.185, 2.168
1970, 8, 0, 4.474, 5.874, 23.64, 19.02, 17.34, 2.103, 2.035, 2.029
1970, 9, 0.04438, 3.669, 6.74, 20.46, 14.68, 12.42, 2.068, 2.052, 2.053
1970, 10, 105.3, 56.39, 44.44, 14.78, 9.439, 7.296, 1.974, 2.105, 2.125
1970, 11, 434.8, 291.4, 274.9, 9.764, 4.996, 3.14, 3.081, 3.02, 2.983
