# Created by WEAP: 12/14/2020 6:11:33 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WY_SE_Middle North Platte (2,344,006 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (342,811 ha),  2000 - 3000 m (1,943,304 ha),  3000 - 4000 m (57,890 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 3.744, 29.42, 220.9, -3.261, -5.054, -9.607, 4.804, 4.626, 4.391
1970, 2, 1.95, 11.42, 74.64, 1.357, -1.013, -5.936, 3.728, 3.578, 3.366
1970, 3, 32.49, 56.56, 223.5, -0.9018, -2.94, -7.374, 3.707, 3.589, 3.415
1970, 4, 42.37, 58.92, 151.7, 2.664, 0.9219, -3.585, 3.777, 3.686, 3.523
1970, 5, 27.33, 33.46, 85.58, 12.86, 10.7, 5.856, 2.68, 2.578, 2.408
1970, 6, 82.82, 77.93, 101.1, 17.19, 15.02, 9.915, 2.715, 2.603, 2.445
1970, 7, 15.95, 22.89, 27.98, 22.23, 19.61, 13.98, 1.934, 1.834, 1.686
1970, 8, 7.243, 21.06, 65.45, 22.84, 20.13, 14.42, 1.78, 1.795, 1.708
1970, 9, 12.69, 35.3, 85.37, 13.8, 11.64, 6.862, 2.86, 2.822, 2.722
1970, 10, 16.87, 41.15, 141.1, 6.068, 3.594, -1.333, 3.192, 3.085, 2.933
1970, 11, 21.03, 48.86, 171.2, 1.767, -0.2695, -4.632, 3.98, 3.912, 3.814
