# Created by WEAP: 12/14/2020 6:11:00 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_ID_AVA_Clark Fork and Pend Oreille (420,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (158,301 ha),  1000 - 2000 m (256,572 ha),  2000 - 3000 m (5,383 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 135.8, 165.9, 180.3, -5.314, -8.548, -10.93, 2.565, 2.447, 2.329
1970, 2, 81.13, 94.85, 93.15, -0.5307, -3.798, -6.327, 2.393, 2.302, 2.203
1970, 3, 46.24, 57.03, 60.26, 1.716, -1.499, -4.056, 2.355, 2.374, 2.411
1970, 4, 37.29, 49.22, 60.12, 4.88, 1.792, -0.6652, 2.897, 2.884, 2.88
1970, 5, 28.39, 37.18, 41.26, 11.95, 8.696, 6.223, 1.705, 1.664, 1.622
1970, 6, 68.34, 90.95, 98.28, 16.97, 13.47, 10.97, 2.169, 2.18, 2.199
1970, 7, 19.53, 20.77, 20.43, 20.1, 16.76, 14.26, 2.05, 2.095, 2.153
1970, 8, 8.398, 11.81, 13.31, 19.81, 16.77, 14.49, 1.707, 1.737, 1.782
1970, 9, 45.67, 58.39, 67.86, 11.27, 7.887, 5.138, 2.481, 2.512, 2.56
1970, 10, 74.18, 94.57, 101.8, 5.859, 2.479, -0.3079, 2.162, 2.158, 2.168
1970, 11, 64, 86.96, 95.99, -0.1795, -3.54, -6.022, 3.007, 2.873, 2.715
1970, 12, 145.6, 195.7, 217.8, -4.578, -7.785, -10.23, 2.99, 2.944, 2.909
1971, 1, 112.6, 178.5, 233.8, -4.054, -7.535, -10.16, 3.662, 3.643, 3.649
1971, 2, 65.97, 101.5, 121.9, -1.539, -4.806, -7.331, 2.399, 2.346, 2.312
1971, 3, 84.88, 122.9, 144.6, 0.05773, -3.214, -5.805, 2.834, 2.812, 2.798
1971, 4, 58.14, 73.01, 85.12, 6.996, 3.922, 1.412, 2.108, 2.056, 2.006
1971, 5, 51.49, 66.47, 70.97, 12.92, 9.581, 6.756, 2.055, 1.938, 1.806
1971, 6, 78.09, 91.34, 92.34, 13.99, 10.57, 7.715, 1.833, 1.871, 1.923
1971, 7, 34.11, 48.43, 61.09, 19.17, 15.85, 12.99, 1.749, 1.787, 1.846
1971, 8, 27.3, 32.51, 39.43, 21.46, 18.4, 15.87, 1.964, 2.027, 2.109
1971, 9, 63.96, 83.28, 90.74, 11.64, 8.544, 5.987, 2.305, 2.348, 2.41
1971, 10, 46.23, 68.14, 83.04, 5.919, 2.618, -0.04945, 2.351, 2.363, 2.393
1971, 11, 75.51, 112, 136.5, 0.2466, -2.874, -5.333, 2.434, 2.449, 2.481
1971, 12, 132.1, 183.8, 219.8, -5.775, -9.206, -11.72, 2.707, 2.628, 2.564
1972, 1, 80.46, 120.6, 163.9, -7.243, -10.72, -13.29, 3.978, 3.926, 3.892
1972, 2, 61.67, 94.27, 124.8, -2.118, -5.444, -7.977, 3.22, 3.165, 3.116
1972, 3, 62.35, 99.58, 127.3, 3.529, 0.0313, -2.79, 2.575, 2.595, 2.644
1972, 4, 63.47, 91.38, 109.9, 5.128, 1.928, -0.6501, 2.673, 2.677, 2.689
1972, 5, 57.55, 70.38, 65.71, 12.94, 9.758, 7.077, 2.11, 2.12, 2.136
1972, 6, 65.11, 80.61, 90.58, 15.06, 11.65, 8.84, 1.995, 2.05, 2.122
1972, 7, 49.93, 73.86, 102.8, 17.66, 14.32, 11.51, 2.25, 2.285, 2.336
1972, 8, 34.52, 34.36, 30.89, 20.32, 17.11, 14.38, 1.528, 1.53, 1.542
1972, 9, 58.1, 89.16, 114.3, 11.41, 8.129, 5.305, 2.489, 2.523, 2.568
1972, 10, 18.09, 27.77, 33.97, 6.682, 3.209, 0.1898, 1.824, 1.82, 1.825
1972, 11, 64.19, 93.26, 105.1, 1.12, -2.081, -4.584, 2.258, 2.237, 2.221
1972, 12, 107.8, 141.1, 163.6, -5.608, -8.829, -11.36, 3.153, 3.09, 3.041
1973, 1, 78.8, 105.8, 127.5, -5.66, -8.845, -11.25, 3.188, 3.104, 3.011
1973, 2, 35.8, 62.07, 87.95, -0.9024, -4.261, -6.989, 2.157, 2.092, 2.028
1973, 3, 40.12, 60.68, 77.98, 3.615, 0.5693, -1.961, 2.005, 1.974, 1.951
1973, 4, 29, 39.61, 47.36, 7.38, 4.347, 1.78, 2.073, 2.068, 2.081
1973, 5, 50.69, 59.37, 59.64, 12.54, 9.236, 6.503, 2.265, 2.252, 2.241
1973, 6, 26.93, 37.8, 45.53, 15.5, 12.17, 9.371, 2.764, 2.745, 2.728
1973, 7, 4.517, 6.549, 6.24, 20.48, 17.33, 14.71, 2.033, 2.05, 2.077
1973, 8, 14.2, 21.7, 32.3, 19.76, 16.71, 14.18, 2.322, 2.318, 2.316
1973, 9, 58.7, 72.75, 82.33, 14.42, 11.3, 8.706, 2.14, 2.163, 2.204
1973, 10, 59.88, 90.09, 113.1, 6.823, 3.507, 0.8242, 2.094, 2.122, 2.164
1973, 11, 232.3, 303.9, 326.5, -0.8594, -4.129, -6.885, 2.586, 2.549, 2.526
1973, 12, 162.9, 212.7, 240.5, -1.861, -5.117, -7.637, 2.377, 2.331, 2.294
1974, 1, 141.5, 176.5, 201.3, -5.73, -8.722, -10.99, 3.623, 3.631, 3.672
1974, 2, 91.04, 125.9, 142.4, -0.4875, -3.63, -6.033, 3.029, 3.037, 3.076
1974, 3, 78.48, 118.4, 150.9, 2.329, -0.9284, -3.735, 2.878, 2.882, 2.9
1974, 4, 52.31, 71.77, 85.5, 7.32, 4.012, 1.433, 2.506, 2.458, 2.41
1974, 5, 73.16, 85.87, 91.66, 9.419, 6.146, 3.665, 2.275, 2.295, 2.327
1974, 6, 15.75, 20.69, 26.65, 17.19, 13.7, 11.09, 2.2, 2.214, 2.241
1974, 7, 57.7, 76.76, 94.71, 18.18, 14.66, 11.91, 1.933, 1.959, 1.999
1974, 8, 18.53, 31.91, 51.03, 18.93, 15.62, 12.7, 1.924, 1.934, 1.96
1974, 9, 12, 16.24, 22.18, 14.89, 11.6, 8.61, 1.949, 1.928, 1.903
1974, 10, 2.403, 3.775, 5.432, 7.847, 4.713, 2.119, 1.542, 1.532, 1.527
1974, 11, 165.4, 226.2, 257.9, 1.381, -1.768, -4.341, 2.132, 2.095, 2.077
