# Created by WEAP: 12/14/2020 6:10:54 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_W_Lower Skagit (112,497 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (101,356 ha),  1000 - 2000 m (11,141 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 266.1, 474.2, 2.07, -1.581, 2.744, 2.732
1970, 2, 119.7, 199.6, 5.862, 2.629, 2.817, 2.791
1970, 3, 88.3, 172.4, 6.108, 2.853, 2.523, 2.502
1970, 4, 201.6, 342.6, 6.728, 3.238, 2.682, 2.677
1970, 5, 48.64, 61.97, 11.04, 8.136, 1.834, 1.815
1970, 6, 31.39, 40.68, 15.5, 12.75, 2.222, 2.202
1970, 7, 54.8, 84.78, 16.47, 13.76, 1.949, 1.921
1970, 8, 19.11, 25.17, 16.17, 13.54, 1.8, 1.777
1970, 9, 198.9, 311.3, 12.18, 9.19, 2.069, 2.066
1970, 10, 195.9, 300.6, 8.451, 5.436, 2.654, 2.636
1970, 11, 237.3, 412.9, 5.12, 1.53, 3.306, 3.305
1970, 12, 229.7, 449.5, 1.586, -2.283, 3.341, 3.34
1971, 1, 576.5, 919.6, 1, -2.972, 3.06, 3.075
1971, 2, 245.3, 415.9, 3.307, -0.3971, 2.649, 2.63
1971, 3, 260.3, 486.5, 3.519, -0.2567, 2.765, 2.756
1971, 4, 96.89, 144.3, 8.092, 4.715, 2.255, 2.235
1971, 5, 73.51, 112, 11.58, 8.575, 2.272, 2.251
1971, 6, 108.8, 155.2, 12.42, 9.252, 1.862, 1.845
1971, 7, 55.54, 85.67, 16.6, 13.91, 1.688, 1.663
1971, 8, 27.79, 40.38, 18.1, 15.22, 1.698, 1.675
1971, 9, 133.8, 212.5, 12.9, 9.816, 1.938, 1.941
1971, 10, 153.9, 251.6, 8.295, 5.11, 2.087, 2.078
1971, 11, 312.4, 509.6, 5.087, 1.274, 2.614, 2.602
1971, 12, 352.7, 556.9, 0.1311, -3.602, 2.795, 2.809
1972, 1, 243.9, 462.8, -0.5166, -4.408, 3.317, 3.332
1972, 2, 303, 535.7, 2.976, -0.9318, 3.028, 3.013
1972, 3, 227.5, 414.4, 5.687, 1.874, 2.47, 2.46
1972, 4, 247.3, 389.9, 6.501, 3.056, 2.615, 2.606
1972, 5, 46.01, 77.16, 12.78, 9.844, 1.823, 1.827
1972, 6, 108.5, 152, 13.61, 10.56, 1.942, 1.931
1972, 7, 112.7, 180.4, 16.49, 13.6, 1.991, 1.963
1972, 8, 47.44, 59, 17.26, 14.48, 1.796, 1.779
1972, 9, 201.3, 356.2, 11.98, 8.829, 1.896, 1.897
1972, 10, 65.99, 96.92, 8.691, 5.766, 1.645, 1.643
1972, 11, 185.2, 311.1, 5.732, 2.249, 2.874, 2.848
1972, 12, 403, 705.3, 0.6848, -3.121, 3.155, 3.154
1973, 1, 171.2, 312.9, 1.763, -2.151, 3.873, 3.849
1973, 2, 117.2, 194, 4.479, 0.8997, 2.741, 2.719
1973, 3, 153.6, 256.5, 5.922, 2.447, 2.217, 2.217
1973, 4, 100.4, 162.7, 8.316, 5.126, 1.746, 1.747
1973, 5, 103, 158.9, 12.15, 9.043, 2.216, 2.228
1973, 6, 97.05, 133.9, 13.8, 10.52, 2.284, 2.282
1973, 7, 6.299, 10.87, 16.39, 13.52, 1.813, 1.795
1973, 8, 32.66, 40.01, 15.04, 11.96, 1.996, 1.991
1973, 9, 80.52, 130.9, 14.52, 11.31, 1.822, 1.816
1973, 10, 215.4, 351.2, 9.211, 5.688, 1.977, 1.973
1973, 11, 332.9, 560.6, 3.33, -0.5356, 2.567, 2.569
1973, 12, 331.1, 586, 4.086, 0.1453, 2.887, 2.875
