# Created by WEAP: 12/14/2020 6:11:53 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: ID_E_Middle Bear (78,864 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (52,730 ha),  2000 - 3000 m (26,134 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 81.24, 152.1, -3.997, -6.526, 3.158, 3.16
1970, 2, 11.64, 20.33, 0.2398, -2.545, 2.444, 2.444
1970, 3, 18.2, 29.15, 0.5758, -2.078, 2.594, 2.594
1970, 4, 51.05, 77.28, 2.802, 0.1964, 2.703, 2.703
1970, 5, 52.41, 62.42, 11.23, 8.676, 2.175, 2.174
1970, 6, 55.6, 66.39, 16.21, 13.7, 2.122, 2.122
1970, 7, 32.7, 38.28, 19.93, 17.44, 1.717, 1.718
1970, 8, 7.388, 8.141, 21.19, 18.64, 2.036, 2.035
1970, 9, 49.64, 57.96, 12.01, 9.397, 2.317, 2.316
1970, 10, 37.56, 48, 5.498, 2.878, 2.323, 2.323
1970, 11, 66.63, 114.3, 1.569, -1.018, 2.856, 2.857
1970, 12, 46.94, 90.04, -5.185, -7.745, 2.958, 2.959
1971, 1, 92.42, 171.2, -5.036, -7.548, 3.614, 3.616
1971, 2, 28.9, 54.34, -4.377, -7.018, 2.892, 2.892
1971, 3, 56.13, 91.79, -1.385, -4.009, 3.083, 3.084
1971, 4, 90.48, 132.6, 5.524, 2.913, 2.546, 2.546
1971, 5, 48, 57.94, 11.31, 8.738, 2.725, 2.725
1971, 6, 65.28, 78.44, 15.58, 13.04, 1.829, 1.829
1971, 7, 4.506, 5.739, 20.34, 17.81, 1.549, 1.549
1971, 8, 33.79, 35.86, 21.46, 18.87, 1.799, 1.798
1971, 9, 43.7, 51.44, 12.18, 9.545, 2.646, 2.645
1971, 10, 71.96, 89.98, 6.09, 3.509, 2.541, 2.541
1971, 11, 47.56, 79.54, -0.3423, -2.969, 2.546, 2.547
