# Created by WEAP: 12/14/2020 6:11:30 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: MT_NW_South Fork Flathead (426,889 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (14 ha),  1000 - 2000 m (305,628 ha),  2000 - 3000 m (121,246 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 203.2, 300.8, 361.9, -7.333, -8.634, -10.02, 3.049, 3.335, 3.424
1970, 2, 123.7, 190, 221.1, -2.961, -4.013, -5.149, 2.89, 3.181, 3.247
1970, 3, 90.8, 149.1, 201.9, -1.82, -3.609, -5.357, 2.885, 2.981, 2.959
1970, 4, 54.99, 108.5, 135.3, 1.583, -0.2302, -1.982, 3.535, 3.71, 3.703
1970, 5, 60.81, 100.7, 126.8, 9.55, 8.121, 6.469, 2.025, 2.138, 2.152
1970, 6, 106.3, 113.5, 124.3, 15.95, 14, 12.47, 2.641, 2.635, 2.574
1970, 7, 81.37, 77.57, 82.57, 17.37, 16.27, 14.92, 2.604, 2.505, 2.403
1970, 8, 16.57, 18.17, 15.15, 17.16, 16, 14.84, 2.141, 2.126, 2.081
1970, 9, 101.8, 66.5, 60.89, 8.056, 7.185, 5.99, 3.359, 3.391, 3.334
1970, 10, 83.82, 94, 108.4, 2.169, 1.969, 0.9145, 2.885, 3.039, 3.034
1970, 11, 116.9, 165.1, 218.8, -3.418, -3.483, -4.755, 2.95, 3.196, 3.263
1970, 12, 128.6, 136, 160.1, -5.371, -7.296, -9.004, 3.568, 3.76, 3.787
1971, 1, 179, 315, 422.6, -7.36, -8.06, -9.366, 4.189, 4.368, 4.381
1971, 2, 68.68, 140.4, 177.3, -4.263, -4.686, -6.046, 3.255, 3.425, 3.433
1971, 3, 74.67, 130.1, 170, -3.172, -3.59, -5.114, 3.665, 3.75, 3.707
1971, 4, 38.9, 87.11, 122.5, 3.237, 2.893, 1.579, 2.68, 2.846, 2.848
1971, 5, 86.85, 83.73, 100.1, 9.453, 8.352, 6.998, 2.44, 2.555, 2.557
1971, 6, 148.8, 109.3, 91.99, 10.55, 10.07, 8.94, 2.261, 2.379, 2.354
1971, 7, 55.41, 30.88, 26.5, 15.57, 14.45, 13.35, 2.195, 2.197, 2.154
1971, 8, 42.8, 47.71, 58.18, 19.6, 18.11, 16.96, 2.157, 2.009, 1.918
1971, 9, 48.12, 33.74, 33.24, 8.155, 7.296, 6.086, 2.87, 2.856, 2.8
1971, 10, 107.5, 62.89, 63.52, 2.858, 2.388, 1.24, 3.182, 3.308, 3.293
1971, 11, 89.39, 104.3, 116.7, -1.332, -2.391, -3.852, 3.219, 3.424, 3.435
1971, 12, 118.4, 182.9, 214.6, -7.49, -9.426, -11.13, 3.501, 3.77, 3.832
1972, 1, 174.9, 251.7, 291.6, -10.05, -11.15, -12.41, 4.698, 4.886, 4.898
1972, 2, 137.8, 199, 225.8, -4.748, -5.456, -6.871, 3.815, 4.026, 4.066
1972, 3, 80.12, 126.8, 158, 1.036, 0.2262, -1.188, 3.388, 3.585, 3.603
1972, 4, 82.2, 63.98, 71.21, 2.577, 1.482, 0.137, 3.083, 3.221, 3.21
1972, 5, 61.31, 68.81, 82.97, 8.734, 7.677, 6.163, 2.526, 2.563, 2.514
1972, 6, 102, 90.39, 87.39, 13.32, 12.3, 11.01, 2.627, 2.583, 2.507
1972, 7, 76.99, 73, 67.75, 14.89, 13.47, 12.25, 2.601, 2.554, 2.494
1972, 8, 56.55, 50.88, 54.49, 17.77, 15.78, 14.47, 1.764, 1.735, 1.693
1972, 9, 87.36, 75.57, 84.43, 8.281, 7.506, 6.369, 3.082, 3.148, 3.128
1972, 10, 80.73, 76.4, 85.6, 1.979, 2.201, 1.155, 2.403, 2.48, 2.458
1972, 11, 30.43, 46.43, 64.55, -1.873, -2.192, -3.643, 2.926, 3.063, 3.052
1972, 12, 141, 170.3, 205.9, -8.479, -10.28, -12.02, 3.625, 3.78, 3.789
1973, 1, 72.63, 99.28, 111.3, -9.079, -9.117, -10.32, 3.424, 3.552, 3.542
1973, 2, 40.22, 44.53, 40.57, -6.283, -5.068, -6.191, 2.478, 2.641, 2.66
1973, 3, 32.17, 53.4, 56.61, 0.3701, -0.3082, -1.782, 2.627, 2.743, 2.726
1973, 4, 49.26, 69.13, 90.24, 3.406, 2.047, 0.4645, 2.823, 2.956, 2.94
1973, 5, 63.7, 56.62, 55.8, 9.695, 8.121, 6.709, 3.024, 3.163, 3.14
1973, 6, 79.86, 75.85, 77.75, 12.9, 11.42, 10.16, 3.457, 3.505, 3.46
1973, 7, 3.931, 0.8799, 0.3333, 18.32, 15.99, 14.8, 2.507, 2.492, 2.446
1973, 8, 25.08, 27.13, 29.1, 18.3, 15.71, 14.49, 2.475, 2.423, 2.359
1973, 9, 77.19, 59.71, 62.36, 10.63, 9.367, 8.302, 2.534, 2.533, 2.493
1973, 10, 108.4, 62.63, 63.66, 5.07, 3.989, 2.946, 2.768, 2.865, 2.836
1973, 11, 324.3, 269.2, 282.9, -3.917, -5.176, -6.506, 3.162, 3.244, 3.223
1973, 12, 142.8, 183.1, 215.9, -3.605, -5.041, -6.517, 2.988, 3.222, 3.262
1974, 1, 245.7, 254.6, 315.3, -8.107, -9.698, -11.33, 4.425, 4.519, 4.474
1974, 2, 133.8, 163.2, 168.7, -2.512, -3.36, -4.736, 4.17, 4.323, 4.294
1974, 3, 130, 185.3, 240.8, -2.124, -2.576, -3.989, 3.294, 3.379, 3.358
1974, 4, 71.28, 88.47, 83.76, 3.591, 3.565, 2.37, 2.714, 2.84, 2.849
1974, 5, 76.88, 74.66, 82.54, 6.403, 5.509, 4.025, 3.15, 3.284, 3.254
1974, 6, 88.54, 70.11, 79.66, 15.25, 13.91, 12.66, 2.846, 2.902, 2.861
1974, 7, 41.25, 43.12, 48.64, 17.29, 15.32, 14.24, 2.204, 2.198, 2.161
1974, 8, 27.22, 41.25, 51.65, 15.66, 13.77, 12.45, 2.215, 2.209, 2.166
1974, 9, 69.66, 52.72, 59.11, 10.46, 9.412, 8.203, 2.108, 2.216, 2.236
1974, 10, 10.95, 18.54, 26.63, 5.321, 5.108, 4.22, 2.224, 2.438, 2.462
1974, 11, 124.1, 130.7, 146, -0.5351, -1.646, -2.888, 3.143, 3.336, 3.341
1974, 12, 80.91, 124.1, 149.5, -2.982, -4.726, -6.359, 4.038, 4.215, 4.188
