# Created by WEAP: 12/14/2020 6:12:03 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Iron Canyon (2,903 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,882 ha),  1000 - 2000 m (1,022 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 1171, 1153, 3.774, 2.961, 4.114, 4.109
1970, 2, 179.1, 174.3, 6.828, 6.048, 2.313, 2.312
1970, 3, 122.3, 124.8, 7.106, 6.26, 2.802, 2.801
1970, 4, 11.43, 11.81, 7.486, 6.632, 2.585, 2.582
1970, 5, 12.44, 13.11, 15.13, 14.26, 2.453, 2.453
1970, 6, 37.77, 38.31, 19.38, 18.6, 2.336, 2.336
1970, 7, 0, 0, 22.68, 21.92, 2.215, 2.22
1970, 8, 0, 0, 21.44, 20.65, 2.031, 2.035
1970, 9, 0.2323, 0.2152, 17.14, 16.27, 2.163, 2.165
1970, 10, 119.3, 120.4, 12.01, 11.25, 2.278, 2.28
1970, 11, 673, 638.9, 7.323, 6.53, 3.33, 3.328
1970, 12, 458.6, 449.5, 0.8824, 0.03077, 3.354, 3.351
1971, 1, 365.4, 356.5, 2.74, 1.955, 2.955, 2.952
1971, 2, 33.97, 31.37, 4.673, 3.854, 2.448, 2.447
1971, 3, 303.6, 298.1, 4.743, 3.836, 2.847, 2.847
1971, 4, 70.57, 70.51, 8.56, 7.664, 2.787, 2.785
1971, 5, 121.5, 118.6, 12.89, 12.05, 3.075, 3.076
1971, 6, 50.57, 50.24, 16.86, 16.03, 2.284, 2.28
1971, 7, 4.725, 5.111, 22.64, 21.83, 2.397, 2.398
1971, 8, 4.284, 4.351, 22.74, 21.93, 2.042, 2.042
1971, 9, 60.54, 51.8, 16.44, 15.58, 2.366, 2.368
1971, 10, 30.25, 33.56, 10.19, 9.358, 2.237, 2.236
1971, 11, 183, 179, 5.858, 5.074, 2.76, 2.76
1971, 12, 243.1, 245.2, 0.1971, -0.6383, 3.437, 3.434
1972, 1, 239.1, 240.2, 1.255, 0.4431, 2.997, 2.996
1972, 2, 232.3, 225.2, 4.569, 3.731, 2.943, 2.944
1972, 3, 141.7, 140.1, 9.087, 8.248, 2.254, 2.255
1972, 4, 195.4, 187.1, 8.55, 7.632, 3.029, 3.026
1972, 5, 49.94, 48.36, 14.95, 14.12, 2.004, 2.006
1972, 6, 35.24, 36.96, 19.44, 18.56, 2.455, 2.459
1972, 7, 0, 0, 22.67, 21.84, 2.058, 2.059
1972, 8, 4.754, 4.711, 21.98, 21.18, 2.128, 2.128
1972, 9, 61.83, 52.55, 15.73, 14.85, 1.705, 1.708
1972, 10, 133.7, 133.9, 11.56, 10.64, 2.286, 2.285
1972, 11, 265.6, 259, 5.02, 4.123, 2.441, 2.438
1972, 12, 262, 257.9, -0.8697, -1.68, 3.297, 3.295
1973, 1, 508.2, 504.5, 0.602, -0.1983, 3.331, 3.328
1973, 2, 391.1, 387.6, 4.981, 4.142, 3.011, 3.003
1973, 3, 152.6, 150.5, 4.976, 4.092, 2.788, 2.783
1973, 4, 17.08, 17.29, 10.91, 10.11, 2.619, 2.617
1973, 5, 41.5, 38.86, 16.85, 16.04, 2.194, 2.197
1973, 6, 0, 0, 19.04, 18.25, 2.784, 2.783
1973, 7, 0.4482, 0.6007, 23.06, 22.29, 2.804, 2.806
1973, 8, 0, 0, 20.82, 20.03, 2.32, 2.326
1973, 9, 119.3, 106.4, 17.22, 16.42, 2.45, 2.451
1973, 10, 198, 200.1, 11.62, 10.79, 2.257, 2.254
1973, 11, 911.4, 864.1, 4.648, 3.661, 4.167, 4.162
1973, 12, 354.2, 345.2, 3.518, 2.669, 3.361, 3.361
1974, 1, 646.6, 648, 1.306, 0.5489, 3.279, 3.274
1974, 2, 218, 213.7, 3.567, 2.742, 3.087, 3.084
1974, 3, 601.1, 583.9, 6.027, 5.13, 3.44, 3.437
1974, 4, 134.7, 132.7, 8.077, 7.22, 2.672, 2.669
1974, 5, 5.178, 4.852, 14.08, 13.23, 2.84, 2.837
1974, 6, 13.69, 14.75, 19.2, 18.39, 2.591, 2.591
1974, 7, 62.37, 64.99, 20.96, 20.05, 2.58, 2.577
1974, 8, 15.49, 15.34, 21.45, 20.7, 2.329, 2.334
1974, 9, 0, 0, 20.3, 19.63, 1.849, 1.849
1974, 10, 65.06, 65.09, 13.27, 12.51, 2.32, 2.318
1974, 11, 72.21, 76.39, 6.847, 6.036, 2.171, 2.173
1974, 12, 207.1, 206.5, 2.701, 1.929, 2.896, 2.892
1975, 1, 118.6, 120.3, 2.731, 1.908, 2.724, 2.72
1975, 2, 508.4, 505.3, 2.774, 1.856, 3.674, 3.668
1975, 3, 542, 535.6, 4.564, 3.585, 3.718, 3.711
1975, 4, 168.2, 161.6, 5.38, 4.502, 2.918, 2.916
1975, 5, 7.401, 6.855, 14.39, 13.6, 2.979, 2.976
1975, 6, 25.53, 26.41, 18.31, 17.49, 3.02, 3.022
1975, 7, 26.89, 26.31, 21.22, 20.43, 2.783, 2.783
1975, 8, 21.73, 20.64, 20, 19.21, 2.408, 2.414
1975, 9, 1.753, 1.457, 20.52, 19.8, 1.699, 1.706
1975, 10, 162.1, 162.3, 10.87, 10.01, 2.732, 2.731
1975, 11, 100.1, 99.58, 5.213, 4.404, 2.658, 2.655
1975, 12, 90.78, 90.14, 4.295, 3.583, 2.457, 2.455
1976, 1, 21.22, 22.11, 4.267, 3.308, 2.57, 2.572
1976, 2, 351.3, 336.3, 4.717, 3.861, 3.321, 3.322
1976, 3, 59.86, 61.44, 6.089, 5.248, 2.314, 2.314
1976, 4, 91.57, 100.8, 7.98, 7.14, 2.664, 2.659
1976, 5, 8.562, 7.923, 16.19, 15.12, 2.865, 2.864
1976, 6, 6.795, 8.038, 16.85, 16.06, 2.619, 2.619
