# Created by WEAP: 12/14/2020 6:12:33 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: MT_SE_LwrMid Yellowstone (2,178,252 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,175,882 ha),  1000 - 2000 m (945,122 ha),  2000 - 3000 m (57,232 ha),  3000 - 4000 m (15 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 11.99, 21.55, 40.69, 63.87, -8.044, -7.317, -10.27, -12.32, 4.417, 4.496, 4.592, 4.61
1970, 2, 17.91, 27.76, 36.95, 41.48, 0.1126, 0.009285, -5.049, -7.291, 4.197, 4.161, 4.065, 4.04
1970, 3, 17.46, 49.13, 123.6, 132.9, -0.0167, -1.122, -7.792, -9.778, 3.491, 3.498, 3.496, 3.494
1970, 4, 64.79, 73.8, 87.68, 96.85, 5.418, 4.198, -3.642, -6.106, 5.135, 4.607, 4.091, 4.013
1970, 5, 77.61, 125.8, 153.4, 124.2, 14.72, 13.66, 6.002, 3.483, 3.112, 2.838, 2.587, 2.557
1970, 6, 42.8, 53.56, 84.28, 95.44, 21.02, 19.35, 11.39, 9.041, 3.138, 2.962, 2.799, 2.775
1970, 7, 19.23, 23.62, 44.11, 52.72, 24.72, 22.98, 15.24, 12.92, 2.432, 2.141, 1.896, 1.868
1970, 8, 5.33, 1.666, 1.087, 1.613, 25.05, 23.79, 16.37, 13.76, 2.38, 2.105, 1.842, 1.809
1970, 9, 38.37, 54.21, 92.57, 90.01, 15.44, 14.36, 6.723, 3.813, 3.271, 3.129, 2.977, 2.951
1970, 10, 22.26, 29.6, 50.32, 55.91, 8.301, 7.591, 0.2918, -2.62, 3.826, 3.626, 3.436, 3.405
1970, 11, 16.86, 33.42, 65.82, 75.39, 1.235, 1.004, -4.551, -6.997, 3.545, 3.675, 3.77, 3.78
1970, 12, 10.96, 17.19, 19.64, 24.01, -4.755, -4.325, -8.927, -11.87, 4.757, 4.763, 4.725, 4.71
1971, 1, 45.76, 49.61, 59.41, 83.06, -8.178, -7.168, -10.4, -12.77, 4.744, 4.807, 4.893, 4.916
1971, 2, 13.02, 35.53, 77.61, 117.6, -4.106, -3.776, -8.962, -11.57, 4.331, 4.259, 4.181, 4.166
1971, 3, 12.98, 24.79, 52.55, 66.91, 2.037, 1.151, -6.32, -8.961, 4.185, 4.11, 4.012, 3.996
1971, 4, 28.13, 52.52, 106.6, 108.8, 8.939, 7.86, -0.835, -3.401, 3.785, 3.598, 3.409, 3.379
1971, 5, 34.14, 57.45, 96.94, 104, 14.69, 13.5, 5.496, 3.137, 3.525, 3.203, 2.885, 2.842
1971, 6, 52.55, 30.16, 9.853, 10.52, 20.13, 19.06, 11.59, 9.337, 2.501, 2.198, 1.947, 1.923
1971, 7, 8.466, 9.058, 17.03, 21.73, 22.73, 21.3, 13.13, 10.64, 2.257, 2.037, 1.872, 1.849
1971, 8, 39.05, 32.53, 19.55, 21.15, 26.66, 25.17, 17.11, 14.46, 2.333, 2.048, 1.75, 1.703
1971, 9, 24.32, 40.7, 83.63, 77.18, 15.39, 14.41, 6.653, 4.04, 2.896, 2.71, 2.567, 2.553
1971, 10, 95.67, 114.9, 134.6, 148.9, 8.843, 7.885, 0.7389, -1.948, 4.095, 3.865, 3.614, 3.569
1971, 11, 3.634, 16.13, 47.59, 57.01, 3.259, 2.336, -4.288, -6.97, 4.294, 4.196, 4.102, 4.08
1971, 12, 15.11, 16.53, 13.87, 13.21, -7.706, -6.677, -10.22, -12.51, 4.483, 4.592, 4.682, 4.687
1972, 1, 20.24, 35.51, 63.35, 81.33, -10.02, -9.403, -12.77, -15.25, 5.354, 5.303, 5.304, 5.315
1972, 2, 12.35, 23.88, 33.31, 34.43, -4.491, -2.84, -7.495, -9.972, 4.116, 4.327, 4.535, 4.56
1972, 3, 10.72, 26.97, 74.33, 87.33, 4.804, 5.207, -1.289, -3.788, 3.827, 3.896, 4.013, 4.034
1972, 4, 21.5, 38.34, 66.06, 65.6, 9.053, 8.208, -0.1163, -2.67, 3.407, 3.32, 3.276, 3.275
1972, 5, 44.39, 49.06, 62.66, 65.73, 14.73, 13.53, 5.374, 2.833, 3.458, 3.089, 2.722, 2.669
1972, 6, 38.59, 47.49, 64.12, 84.81, 21.18, 20.07, 12.05, 9.616, 2.783, 2.391, 2.101, 2.071
1972, 7, 34.83, 39.87, 66.83, 84.54, 21.24, 20.09, 12.45, 10.12, 2.649, 2.403, 2.178, 2.148
1972, 8, 48.9, 46.89, 48.28, 56.5, 23.26, 22.18, 14.17, 11.53, 2.422, 2.228, 2.036, 2.007
1972, 9, 18.16, 32.07, 49.98, 51.76, 14.96, 14.15, 6.666, 4.25, 3.331, 3.211, 3.136, 3.137
1972, 10, 30.99, 48.85, 61.44, 67.16, 8.486, 8.053, 2.628, 0.5831, 3.001, 2.749, 2.553, 2.531
1972, 11, 2.757, 13.05, 41.12, 53.96, 1.931, 1.466, -4.876, -7.315, 4.023, 3.8, 3.552, 3.507
1972, 12, 15.89, 22.88, 38.65, 65.84, -7.62, -7.262, -11.55, -14.68, 4.456, 4.583, 4.616, 4.604
1973, 1, 5.807, 14.27, 40.75, 57.69, -4.492, -5.545, -12.68, -16.65, 4.698, 4.454, 4.189, 4.138
1973, 2, 4.229, 5.999, 11.79, 19.42, -0.6273, -1.181, -7.195, -9.896, 3.695, 3.629, 3.513, 3.482
1973, 3, 17.83, 43.94, 98.84, 104.2, 5.38, 4, -3.82, -5.843, 3.363, 3.254, 3.141, 3.12
1973, 4, 76.02, 112.1, 160.4, 174.1, 6.683, 5.335, -2.244, -4.347, 3.996, 3.879, 3.736, 3.709
1973, 5, 34.74, 26.6, 27.28, 29.14, 14.09, 12.77, 5.642, 3.635, 3.606, 3.47, 3.31, 3.283
1973, 6, 72.71, 59.53, 75.38, 93.32, 19.8, 18.68, 11.65, 9.608, 4.063, 3.654, 3.286, 3.237
1973, 7, 5.769, 15.25, 39.27, 60.7, 23.14, 21.87, 14.76, 12.9, 2.506, 2.303, 2.083, 2.049
1973, 8, 30.54, 34.6, 29.93, 32.06, 24.21, 22.9, 15.73, 13.5, 2.536, 2.333, 2.197, 2.192
1973, 9, 66.85, 88.82, 124.8, 138.7, 15.65, 14.46, 7.518, 5.188, 3.341, 3.076, 2.769, 2.717
1973, 10, 17.54, 18.14, 26.04, 26.85, 11.77, 11.12, 4.702, 2.333, 3.425, 3.284, 3.201, 3.2
1973, 11, 8.096, 17.21, 42.47, 60.02, -0.2176, -0.2841, -5.319, -7.222, 3.532, 3.61, 3.744, 3.775
1973, 12, 17.19, 27.6, 47.17, 59.95, -1.999, -1.313, -6.21, -8.755, 3.587, 3.872, 4.117, 4.147
1974, 1, 6.68, 11.31, 42.21, 69.35, -5.162, -5.434, -10.9, -13.74, 4.595, 4.495, 4.428, 4.421
1974, 2, 8.423, 15.86, 51.22, 72.66, 2.043, 1.488, -5.2, -7.714, 4.654, 4.678, 4.626, 4.603
1974, 3, 13.99, 33, 64.96, 67.92, 3.637, 2.979, -3.458, -5.524, 3.921, 3.848, 3.859, 3.88
1974, 4, 47.68, 67.89, 139.5, 152.4, 10.62, 9.668, 1.859, -0.2969, 3.65, 3.609, 3.551, 3.54
1974, 5, 80.09, 77.33, 79.61, 74.09, 11.97, 11.19, 4.749, 3.039, 3.639, 3.235, 2.89, 2.855
1974, 6, 45.21, 64.34, 58.78, 48.4, 20.71, 19.44, 12.64, 10.95, 2.754, 2.595, 2.503, 2.496
1974, 7, 34.04, 50.94, 44.49, 39.2, 25.49, 23.94, 16.39, 14.28, 2.984, 2.652, 2.32, 2.276
1974, 8, 40.47, 32.32, 30.63, 31.72, 19.88, 18.88, 12.58, 10.81, 2.568, 2.329, 2.109, 2.081
1974, 9, 20.78, 44.68, 61.45, 59.41, 15.17, 14.33, 8.347, 6.29, 2.549, 2.323, 2.19, 2.184
1974, 10, 40.42, 83.06, 122.2, 113.7, 12.01, 11.13, 5.076, 2.749, 3.404, 3.133, 2.834, 2.777
1974, 11, 12.38, 20.73, 52.57, 70.48, 3.38, 3.029, -3.204, -5.72, 4.047, 4.028, 3.956, 3.931
1974, 12, 4.006, 8.863, 36.06, 62.77, -0.7869, -1.27, -7.626, -10.53, 4.752, 4.644, 4.489, 4.45
1975, 1, 26.26, 41.18, 101.4, 204.9, -3.555, -4.167, -9.916, -12.82, 5.276, 5.083, 4.858, 4.821
1975, 2, 7.131, 15.78, 29.08, 46.69, -7.76, -7.754, -11.2, -13.45, 4.042, 4.126, 4.209, 4.218
1975, 3, 20.88, 29.03, 74.52, 126.2, -0.0147, -0.3703, -6.459, -8.492, 3.717, 3.522, 3.369, 3.355
1975, 4, 57.72, 67.94, 128.7, 155.9, 4.536, 3.623, -3.457, -5.711, 3.549, 3.251, 3.059, 3.053
1975, 5, 84.83, 113.1, 175.2, 173.8, 12.89, 11.56, 3.777, 1.599, 3.62, 3.182, 2.836, 2.802
1975, 6, 61.85, 67.99, 95.48, 104.6, 17.76, 16.22, 9.1, 7.31, 3.429, 3.235, 3.058, 3.039
1975, 7, 68.03, 40.03, 54.21, 67.82, 24.9, 23.35, 16.46, 14.69, 2.241, 2.03, 1.84, 1.814
1975, 8, 12.7, 10.18, 6.711, 3.054, 21.2, 20.21, 13.22, 11.33, 3.055, 2.706, 2.401, 2.367
1975, 9, 9.972, 8.116, 9.306, 8.709, 16.04, 15.47, 9.098, 7.137, 2.739, 2.508, 2.258, 2.217
1975, 10, 53.15, 48.07, 61.52, 64.12, 9.452, 9.13, 2.674, 0.08684, 3.806, 3.691, 3.619, 3.614
1975, 11, 30.16, 44.66, 60.5, 76.66, 0.3983, 0.303, -4.557, -7.037, 4.53, 4.551, 4.53, 4.511
1975, 12, 17.16, 33.15, 56.92, 75, -3.104, -2.329, -5.911, -8.829, 5.071, 5.028, 4.927, 4.893
1976, 1, 8.316, 13.1, 41, 73.99, -4.6, -4.399, -8.988, -12.25, 5.601, 5.333, 5.022, 4.964
1976, 2, 10.33, 20.32, 35.58, 55.35, 1.972, 0.8447, -6.01, -9.427, 5.427, 5.244, 5.017, 4.974
1976, 3, 5.665, 12.14, 40.24, 55.9, 2.003, 0.8303, -6.451, -9.153, 4.723, 4.47, 4.178, 4.127
1976, 4, 42.73, 62.3, 99, 113.7, 10.4, 9.224, 1.275, -1.212, 4.12, 3.759, 3.401, 3.347
1976, 5, 37.92, 43.35, 54.71, 60.94, 16.08, 14.5, 7.22, 5.125, 3.564, 3.301, 3.06, 3.027
1976, 6, 96.84, 108.9, 157.6, 199.3, 18.77, 17.4, 10.36, 8.157, 3.915, 3.423, 2.998, 2.952
1976, 7, 16.14, 17.74, 16.04, 17.34, 25.02, 23.66, 16.35, 14.06, 2.789, 2.453, 2.13, 2.085
1976, 8, 12.42, 27.08, 89.92, 98.74, 23.27, 21.92, 13.73, 11.08, 2.96, 2.588, 2.29, 2.259
1976, 9, 20.01, 32.96, 64.67, 73.76, 18.25, 17.3, 9.773, 6.986, 2.539, 2.346, 2.187, 2.169
1976, 10, 21.24, 33.27, 58.58, 66.78, 8.732, 8.282, 1.976, -0.6591, 3.33, 3.098, 2.921, 2.895
1976, 11, 12.29, 24.58, 45.75, 72.05, 1.413, 1.761, -3.319, -6.111, 4.245, 4.186, 4.083, 4.052
