# Created by WEAP: 12/14/2020 6:11:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: AZ_APS_SW_Lwr Gila (3,454,951 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,307,015 ha),  1000 - 2000 m (142,753 ha),  2000 - 3000 m (5,183 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 0.5762, 5.801, 10.45, 12.19, 6.694, 2.454, 2.151, 2.107, 2.061
1970, 2, 15.34, 24.49, 38.04, 16.35, 10.42, 5.451, 2.639, 2.56, 2.483
1970, 3, 49.5, 127.4, 192.8, 16.5, 9.901, 4.763, 2.871, 2.668, 2.595
1970, 4, 1.144, 11.46, 22.67, 18.95, 11.99, 6.726, 2.906, 2.713, 2.664
1970, 5, 0, 0.07299, 0.6159, 26.77, 20.26, 14.78, 2.516, 2.521, 2.522
1970, 6, 1.234, 1.738, 3.404, 30.92, 25.2, 19.63, 2.437, 2.308, 2.285
1970, 7, 13.24, 63.13, 160.1, 35.1, 28.58, 22.91, 2.035, 1.741, 1.652
1970, 8, 42.59, 123.3, 236.4, 33.84, 27.01, 21.17, 1.634, 1.436, 1.387
1970, 9, 41.13, 125.4, 164.6, 28.54, 21.59, 16.46, 2.431, 2.367, 2.341
1970, 10, 3.104, 12.89, 15.83, 21.97, 15.59, 10.85, 2.357, 2.345, 2.306
1970, 11, 1.854, 9.958, 22.72, 17.56, 12.09, 7.583, 2.411, 2.484, 2.461
1970, 12, 12.34, 42.83, 80.08, 12.16, 6.898, 2.27, 2.148, 2.113, 2.07
1971, 1, 1.482, 2.035, 4.893, 12.45, 7.624, 3.146, 2.853, 2.864, 2.805
1971, 2, 9.731, 32.87, 62.8, 14.77, 8.557, 3.677, 2.49, 2.519, 2.494
1971, 3, 0.01536, 0.4612, 1.347, 18.62, 12.25, 7.208, 2.642, 2.653, 2.631
1971, 4, 2.535, 9.193, 18.6, 20.23, 13.98, 8.922, 2.806, 2.856, 2.856
1971, 5, 3.051, 23.45, 40.85, 23.41, 16.79, 11.05, 2.526, 2.529, 2.527
1971, 6, 0, 0, 0, 30.12, 23.91, 18.48, 2.155, 2.229, 2.26
1971, 7, 11.85, 59.3, 101.3, 34.61, 28.68, 23.24, 2.666, 2.504, 2.447
1971, 8, 69.28, 172.7, 338, 32.05, 25.38, 19.63, 2.017, 1.865, 1.801
1971, 9, 25.68, 49.31, 70.63, 29.95, 23.02, 17.58, 1.954, 1.996, 2.006
1971, 10, 7.587, 42.85, 78.46, 20.69, 14.23, 9.186, 2.828, 2.72, 2.64
1971, 11, 0.3622, 4.549, 8.73, 16.08, 10.55, 5.893, 2.105, 2.083, 2.026
1971, 12, 11.86, 49.21, 65.97, 10.8, 4.857, -0.1035, 2.268, 2.3, 2.274
1972, 1, 0, 0, 0, 11.75, 6.986, 2.798, 2.563, 2.662, 2.622
1972, 2, 0, 0.326, 2.364, 16.26, 10.32, 5.559, 2.213, 2.216, 2.178
1972, 3, 0, 0, 0, 22.22, 15.9, 10.85, 1.802, 1.734, 1.719
1972, 4, 0.07858, 0.7244, 1.524, 22.27, 15.66, 10.5, 2.222, 2.303, 2.34
1972, 5, 1.982, 3.853, 8.213, 26.2, 19.84, 14.34, 2.071, 2.128, 2.146
1972, 6, 8.45, 19.57, 69.02, 31.04, 24.54, 18.65, 1.757, 1.761, 1.778
1972, 7, 5.317, 43.52, 177.6, 35.07, 28.61, 22.99, 2.326, 2.212, 2.169
1972, 8, 21.84, 60.29, 92.14, 32.29, 26.03, 20.23, 2.012, 1.758, 1.694
1972, 9, 6.073, 21.08, 29.85, 29.5, 23.04, 17.33, 1.673, 1.678, 1.685
1972, 10, 76.11, 166.4, 233.3, 22.05, 16.11, 10.93, 1.573, 1.589, 1.614
1972, 11, 15.64, 40.64, 51.83, 14.61, 8.474, 3.417, 2.597, 2.585, 2.531
1972, 12, 23.47, 83.65, 113.2, 11.55, 5.674, 0.5028, 3.052, 3.063, 2.985
1973, 1, 1.93, 20.89, 42.9, 10.87, 5.092, 0.3838, 2.964, 2.914, 2.838
1973, 2, 40.1, 115.6, 151.7, 14.22, 7.656, 2.668, 2.505, 2.601, 2.575
1973, 3, 42.83, 163, 302.3, 13.76, 7.267, 3.062, 2.477, 2.279, 2.221
1973, 4, 1.016, 11.56, 27.59, 20, 12.63, 7.32, 3.229, 2.927, 2.823
1973, 5, 1.505, 16.9, 48.77, 26.88, 20.03, 14.56, 2.423, 2.443, 2.428
1973, 6, 1.457, 17.7, 39.58, 31.55, 24.8, 19.37, 2.829, 2.84, 2.815
1973, 7, 13.25, 53.39, 72.46, 33.92, 27.52, 21.93, 2.339, 2.201, 2.165
1973, 8, 30.82, 39.69, 89.79, 33.27, 26.62, 20.87, 2.171, 1.92, 1.865
1973, 9, 0, 0, 0, 29.1, 22.8, 18.04, 2.02, 1.933, 1.931
1973, 10, 0, 0, 0, 24.07, 17.93, 13.32, 1.828, 1.843, 1.849
1973, 11, 16.13, 19.64, 22.01, 16.48, 10.46, 6.289, 2.138, 2.226, 2.252
1973, 12, 0.02785, 0.8093, 0.6644, 13.58, 8.042, 3.856, 2.236, 2.301, 2.29
1974, 1, 23.94, 72.1, 99.19, 12.07, 5.895, 1.139, 2.649, 2.408, 2.291
1974, 2, 0.02249, 2.316, 11.43, 14.13, 7.773, 3.227, 2.578, 2.47, 2.408
1974, 3, 18.76, 61.66, 58.33, 18.25, 11.62, 6.655, 2.605, 2.574, 2.56
1974, 4, 0.04793, 2.739, 12.01, 21.39, 14.57, 9.468, 3.058, 2.949, 2.91
1974, 5, 0, 0, 0, 26.05, 19.9, 14.88, 3.061, 3.01, 2.985
1974, 6, 0, 0, 0, 32.87, 27.42, 22.15, 2.936, 2.618, 2.508
1974, 7, 26.68, 95.64, 200.6, 32.84, 26.93, 21.38, 2.518, 2.293, 2.215
1974, 8, 25.89, 68.4, 84.09, 32.61, 25.75, 20.35, 2.231, 2.125, 2.1
1974, 9, 17.18, 51.74, 78.57, 30.34, 23.42, 17.65, 2.13, 2.101, 2.049
1974, 10, 30.15, 62.43, 82.43, 24.13, 17.58, 12.3, 1.972, 2.096, 2.117
1974, 11, 6.056, 24.85, 28.71, 16.87, 11.06, 6.326, 1.859, 1.828, 1.797
