# Created by WEAP: 12/14/2020 6:11:44 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_PGE_N_Feather (395,493 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (386,252 ha),  1000 - 2000 m (9,241 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 315.8, 832.3, 10.16, 5.427, 3.988, 3.664
1970, 2, 88.11, 139.3, 12.31, 7.902, 2.256, 2.097
1970, 3, 84.27, 147.6, 13.61, 7.937, 2.602, 2.398
1970, 4, 15.95, 62.88, 14.22, 7.935, 2.711, 2.486
1970, 5, 0.9382, 9.57, 21.26, 16.31, 2.514, 2.446
1970, 6, 15.07, 35.53, 24.33, 20.07, 2.723, 2.427
1970, 7, 0, 0, 28.26, 24.44, 2.472, 2.305
1970, 8, 0, 0, 26.79, 23.66, 2.211, 2.078
1970, 9, 0.00687, 0.3001, 23.64, 18.88, 2.126, 2.003
1970, 10, 37.76, 75.38, 17.99, 14.5, 1.887, 1.907
1970, 11, 210.3, 422.5, 13.29, 9.493, 3.004, 2.86
1970, 12, 202.4, 442.5, 7.588, 3.07, 3.123, 3.125
1971, 1, 68.47, 215.4, 8.695, 5.154, 2.956, 2.793
1971, 2, 9.915, 43.94, 10.28, 6.783, 2.411, 2.284
1971, 3, 124.9, 283.7, 11.95, 6.979, 2.456, 2.394
1971, 4, 28, 94.44, 14.56, 9.442, 2.606, 2.526
1971, 5, 31.76, 84.12, 17.42, 12.5, 3.002, 2.697
1971, 6, 9.155, 36.67, 22.67, 18.07, 2.776, 2.565
1971, 7, 0.02748, 0.07741, 27.99, 24.02, 2.973, 2.655
1971, 8, 0.5608, 13.74, 27.76, 24.5, 2.437, 2.252
1971, 9, 10.69, 34.4, 23.86, 19.22, 2.144, 2.099
1971, 10, 9.303, 19.95, 16.98, 12.13, 2.165, 2.005
1971, 11, 61.2, 155.2, 12.21, 8.148, 2.45, 2.371
1971, 12, 154.1, 338.4, 6.482, 1.832, 3.259, 3.175
1972, 1, 52.16, 155.8, 6.908, 4.737, 2.905, 2.86
1972, 2, 84.87, 236.8, 11.23, 7.286, 2.538, 2.395
1972, 3, 21.22, 75.37, 15.63, 11.24, 1.913, 1.808
1972, 4, 56.58, 147.8, 15.3, 10.18, 2.833, 2.72
1972, 5, 13.72, 27.77, 20.61, 16.27, 2.191, 2.031
1972, 6, 7.079, 15.31, 24.94, 20.77, 2.55, 2.331
1972, 7, 0, 0, 27.57, 24.69, 2.532, 2.333
1972, 8, 0.00424, 0.2037, 26.75, 23.38, 2.453, 2.264
1972, 9, 31.54, 63.42, 21.88, 18.2, 1.811, 1.702
1972, 10, 54.33, 94.64, 17.32, 12.78, 2.138, 1.989
1972, 11, 173.7, 304.2, 10.58, 6.822, 2.561, 2.469
1972, 12, 101.4, 216.3, 5.784, 3.12, 3.045, 2.931
1973, 1, 298, 549.8, 7.441, 3.617, 3.221, 3.074
1973, 2, 235, 348.3, 11.16, 6.257, 3.43, 3.227
1973, 3, 99.84, 197, 10.75, 5.249, 2.685, 2.577
1973, 4, 8.398, 29.46, 17, 12.04, 2.545, 2.378
1973, 5, 6.747, 21.24, 22.43, 18.02, 2.257, 2.088
1973, 6, 1.305, 4.046, 25.46, 20.54, 2.839, 2.572
1973, 7, 0, 0.2261, 27.35, 24.14, 3.221, 2.863
1973, 8, 0.0108, 0.605, 25.95, 22.95, 2.604, 2.42
1973, 9, 17.19, 52.34, 22.75, 19, 2.322, 2.248
1973, 10, 67.16, 109.1, 18.07, 14.01, 2.267, 2.143
1973, 11, 303, 690.6, 10.81, 5.358, 3.917, 3.743
1973, 12, 151.6, 329.5, 9.346, 6.224, 3.024, 2.865
1974, 1, 140.3, 356.3, 8.464, 4.531, 3.293, 3.087
1974, 2, 78.8, 184.1, 9.951, 5.649, 2.818, 2.727
1974, 3, 211.5, 493.8, 12.53, 7.539, 3.116, 2.949
1974, 4, 54.79, 150.9, 14.26, 9.22, 2.576, 2.5
1974, 5, 1.051, 5.525, 20.17, 15.94, 2.926, 2.596
1974, 6, 8.454, 11.55, 24.82, 21.09, 2.97, 2.71
1974, 7, 178.8, 245.9, 26.32, 22.81, 2.991, 2.782
1974, 8, 0.6643, 3.382, 26.76, 23.08, 2.641, 2.308
1974, 9, 0, 0, 25.58, 22.88, 1.838, 1.756
1974, 10, 41.17, 75.3, 20.27, 15.93, 2.181, 2.071
1974, 11, 44.35, 75.38, 12.34, 8.651, 2.265, 2.163
1974, 12, 72, 115, 8.237, 5.472, 2.792, 2.601
1975, 1, 58.58, 134.8, 8.334, 7.092, 2.942, 2.894
1975, 2, 287.5, 529.6, 9.659, 4.842, 3.617, 3.424
1975, 3, 172.6, 372.9, 10.99, 5.117, 3.653, 3.448
1975, 4, 58.74, 210.4, 12.11, 5.799, 2.752, 2.609
1975, 5, 5.461, 32.95, 20.56, 15.52, 2.876, 2.683
1975, 6, 4.91, 16.12, 24.04, 19.67, 2.963, 2.771
1975, 7, 6.686, 5.642, 25.9, 22.28, 3.065, 2.878
1975, 8, 10.66, 58.3, 24.75, 21.15, 2.434, 2.261
1975, 9, 1.06, 0.7236, 25.24, 22.06, 1.607, 1.422
1975, 10, 100.4, 138.6, 16.72, 12.18, 2.42, 2.294
1975, 11, 48.96, 93.55, 11.52, 8.128, 2.734, 2.639
1975, 12, 43.46, 62.36, 9.756, 8.465, 2.629, 2.521
1976, 1, 17.82, 26.18, 9.66, 7.637, 2.257, 2.229
1976, 2, 72.42, 176.8, 11.05, 6.791, 2.853, 2.787
1976, 3, 31.75, 79.88, 11.95, 7.205, 2.166, 2.113
1976, 4, 48.91, 65.16, 13.89, 8.778, 2.773, 2.537
1976, 5, 0.08131, 2.588, 21.62, 16.52, 2.869, 2.633
1976, 6, 2.504, 30.87, 23.44, 19.02, 2.842, 2.648
1976, 7, 0.1456, 0.08001, 26.95, 23.37, 2.841, 2.718
1976, 8, 27.41, 78.33, 23.14, 19.28, 2.316, 2.209
1976, 9, 19.57, 29.34, 23.46, 19.55, 1.86, 1.655
1976, 10, 2.376, 13.51, 20, 16.49, 1.554, 1.53
1976, 11, 29.18, 57.02, 14.99, 13.88, 2.019, 1.903
1976, 12, 13.14, 7.964, 10.61, 9.952, 2.552, 2.525
1977, 1, 60.67, 123.7, 8.017, 6.895, 2.332, 2.327
1977, 2, 59.99, 96.59, 12.86, 10.07, 2.344, 2.288
1977, 3, 41.55, 77.04, 11.45, 5.951, 2.556, 2.375
1977, 4, 10.1, 19.95, 18.32, 13.45, 2.407, 2.277
1977, 5, 48.41, 128.1, 15.84, 9.363, 2.377, 2.281
1977, 6, 0.2438, 0.1224, 26.07, 21.82, 2.723, 2.482
1977, 7, 5.785, 2.154, 26.69, 23.23, 2.631, 2.535
1977, 8, 1.117, 7.832, 26.9, 23.42, 2.802, 2.585
1977, 9, 26.64, 33.78, 22.65, 18.01, 2.18, 2.097
1977, 10, 9.017, 11.15, 19.51, 15.91, 1.408, 1.375
1977, 11, 90.1, 159.1, 13.19, 9.651, 2.103, 1.982
1977, 12, 183.2, 433.3, 10.77, 7.554, 3.236, 3.069
1978, 1, 336.6, 620.9, 10.55, 6.164, 3.649, 3.318
1978, 2, 148.5, 281.3, 11.07, 6.627, 2.91, 2.793
1978, 3, 189, 355, 15.06, 10.44, 2.431, 2.283
1978, 4, 144.9, 326.2, 14.05, 8.491, 2.702, 2.663
1978, 5, 9.896, 32.62, 20.22, 15.23, 2.588, 2.398
1978, 6, 1.533, 5.555, 23.26, 18.7, 2.246, 2.063
1978, 7, 4.431, 0.1438, 27.04, 23.05, 2.392, 2.165
1978, 8, 0.007539, 0.486, 26.49, 23.13, 2.483, 2.279
1978, 9, 37.94, 102.5, 21.96, 17.78, 2.18, 1.935
1978, 10, 0.1749, 1.036, 21.43, 18.77, 1.666, 1.623
1978, 11, 109.9, 159.1, 11.41, 7.788, 2.107, 2.063
1978, 12, 33.86, 73.57, 7.011, 4.828, 2.562, 2.506
1979, 1, 182.1, 339.5, 7.824, 3.933, 3.144, 3.01
1979, 2, 232.9, 453.1, 9.584, 4.568, 2.803, 2.68
1979, 3, 111.2, 198.9, 13.07, 7.955, 2.135, 2.011
1979, 4, 54.71, 123.9, 15.03, 10.02, 2.22, 2.04
1979, 5, 23.38, 88.79, 20.89, 16.71, 2.876, 2.717
1979, 6, 0.1719, 0.217, 24.43, 20.52, 2.937, 2.794
1979, 7, 15.94, 27.96, 26.47, 21.93, 2.794, 2.64
1979, 8, 4.239, 6.046, 25.08, 21.48, 2.673, 2.486
1979, 9, 3.244, 4.126, 25.4, 21.21, 1.729, 1.611
1979, 10, 93.43, 155.6, 18.74, 14.64, 2.249, 2.071
1979, 11, 89.65, 162.5, 12.23, 8.585, 2.327, 2.272
1979, 12, 129.5, 297.9, 10.64, 8.581, 3.636, 3.42
1980, 1, 200.2, 603.8, 10.09, 6.885, 3.127, 3.131
1980, 2, 257, 489.9, 12.03, 7.865, 3.668, 3.458
1980, 3, 70.6, 154.3, 12.19, 6.468, 2.611, 2.424
1980, 4, 35.05, 107.1, 15.92, 11.26, 2.628, 2.393
1980, 5, 24.62, 95.8, 18.48, 13.35, 2.891, 2.649
1980, 6, 8.05, 18.38, 20.92, 16.63, 2.93, 2.786
1980, 7, 23.21, 48.47, 26.4, 22.97, 2.363, 2.263
1980, 8, 0.4739, 0.3157, 25.11, 22.53, 2.375, 2.184
1980, 9, 0.9962, 0.2904, 23.1, 20.18, 1.878, 1.775
1980, 10, 13.53, 28.69, 19.57, 16.68, 1.703, 1.639
1980, 11, 23.79, 70.51, 13.93, 11.17, 2.504, 2.436
1980, 12, 94.15, 122, 10.71, 9.899, 3.469, 3.376
1981, 1, 183.6, 338.6, 10.26, 8.221, 3.758, 3.514
1981, 2, 54.88, 125.7, 11.83, 7.716, 2.437, 2.404
1981, 3, 150.2, 253.3, 12.22, 6.948, 2.366, 2.236
1981, 4, 32.22, 45.99, 16.82, 12.6, 2.276, 2.097
1981, 5, 17.38, 65.81, 20.45, 15.79, 2.934, 2.552
1981, 6, 0.3847, 1.227, 26.48, 22.57, 3.068, 2.695
1981, 7, 0, 0, 26.88, 24.7, 2.494, 2.268
1981, 8, 0, 0, 26.51, 25.01, 2.534, 2.274
1981, 9, 24.26, 33.05, 23.97, 21.2, 2.247, 1.972
1981, 10, 107.4, 187.2, 16.41, 11.81, 2.052, 2.06
1981, 11, 273.7, 534, 13.62, 9.613, 3.073, 2.918
1981, 12, 223.1, 569.3, 10.31, 7.519, 3.186, 3.075
1982, 1, 154.8, 337.5, 6.938, 4.075, 2.991, 2.994
1982, 2, 137.4, 324.1, 11.25, 7.412, 2.816, 2.681
1982, 3, 209.4, 413, 10.98, 5.649, 2.869, 2.798
1982, 4, 164.1, 397.8, 14.08, 8.805, 3.283, 3.14
1982, 5, 1.525, 6.373, 21.03, 16.79, 2.612, 2.275
1982, 6, 11.92, 29.64, 22.11, 18.3, 2.651, 2.462
1982, 7, 1.653, 2.645, 25.45, 22.15, 3.038, 2.709
1982, 8, 0.8108, 3.422, 25.72, 23.34, 2.411, 2.179
1982, 9, 40.85, 91.23, 22.13, 18.02, 2.11, 1.853
1982, 10, 98.28, 218.4, 17.64, 13.23, 2.148, 2.084
1982, 11, 194, 384.3, 10.66, 7.162, 2.996, 2.836
1982, 12, 132.7, 316.7, 8.68, 5.396, 3.706, 3.601
1983, 1, 172.7, 344.1, 8.637, 7.366, 3.526, 3.282
1983, 2, 246.3, 586.9, 11.25, 6.182, 4.006, 3.743
1983, 3, 289.5, 575.3, 11.86, 5.961, 3.513, 3.245
1983, 4, 125.7, 248.7, 13.05, 7.229, 2.591, 2.463
1983, 5, 15.85, 40.11, 19.82, 15.21, 2.574, 2.302
1983, 6, 10.91, 12.51, 23.54, 19.08, 2.855, 2.588
1983, 7, 1.113, 17.45, 24.67, 20.42, 3.019, 2.751
1983, 8, 3.954, 9.903, 26.25, 22.36, 2.195, 2.053
1983, 9, 31.49, 62.75, 24.15, 20.65, 1.891, 1.811
1983, 10, 34.24, 124.6, 19.73, 15.52, 1.627, 1.503
1983, 11, 259.6, 591.7, 11.52, 7.305, 3.266, 3.092
1983, 12, 286.7, 555.6, 9.238, 5.195, 3.119, 3.066
1984, 1, 10.75, 12.87, 9.86, 10.28, 2.904, 2.978
1984, 2, 107.6, 228.7, 10.62, 8.274, 2.921, 2.918
1984, 3, 65.66, 153, 14.95, 11.43, 2.445, 2.288
1984, 4, 36.44, 100.5, 14.77, 10.85, 2.593, 2.375
1984, 5, 9.262, 42.93, 21.63, 17.98, 2.763, 2.596
1984, 6, 9.492, 40.35, 23.91, 19.79, 3.185, 2.851
1984, 7, 0.01327, 0.1502, 28.94, 26.12, 2.383, 2.207
1984, 8, 11.41, 10.59, 27.09, 24.55, 2.419, 2.26
1984, 9, 8.768, 9.409, 25.65, 22.68, 1.843, 1.725
1984, 10, 59.57, 112.1, 16.08, 11.66, 2.076, 1.979
1984, 11, 207.5, 412.7, 11.04, 7.045, 3.412, 3.217
1984, 12, 45.68, 89.86, 8.108, 5.249, 2.827, 2.767
1985, 1, 27.38, 45.79, 7.433, 7.576, 2.735, 2.735
1985, 2, 92.6, 180.6, 11.73, 8.014, 2.38, 2.371
1985, 3, 113.1, 259.4, 10.85, 6.386, 2.676, 2.557
1985, 4, 5.829, 24.06, 18.23, 14.74, 2.3, 2.18
1985, 5, 0.2774, 3.161, 19.45, 15.82, 2.658, 2.446
1985, 6, 2.35, 13.33, 26.13, 22.58, 2.347, 2.207
1985, 7, 0.9907, 2.041, 28.23, 25.52, 2.658, 2.528
1985, 8, 2.168, 6.063, 25.13, 23.05, 2.423, 2.251
1985, 9, 38, 61.47, 20.81, 16.92, 1.831, 1.801
1985, 10, 24.51, 50.21, 18.31, 15.36, 2.2, 2.053
1985, 11, 163.2, 322.4, 10.31, 6.986, 2.13, 2.031
1985, 12, 70.81, 183.6, 8.173, 8.561, 3.388, 3.317
1986, 1, 154.5, 340.5, 11.71, 9.878, 3.853, 3.595
1986, 2, 358.5, 967.4, 12.24, 7.716, 4.09, 3.988
1986, 3, 154.4, 371, 15.34, 11.55, 2.316, 2.232
1986, 4, 28.66, 64.29, 15.67, 11.22, 2.098, 2.002
1986, 5, 24.16, 56.96, 20.03, 15.23, 2.571, 2.324
1986, 6, 0.07092, 0, 25.09, 21.41, 2.873, 2.707
1986, 7, 0.9488, 1.525, 26.15, 22.64, 2.736, 2.571
1986, 8, 0, 0, 27.04, 25.51, 2.295, 2.148
1986, 9, 74.86, 185.2, 19.75, 16.14, 2.087, 2.008
1986, 10, 9.894, 19, 19.13, 15.47, 1.659, 1.662
1986, 11, 19.06, 28.53, 14.6, 12.05, 2.306, 2.241
1986, 12, 52.39, 55.79, 9.237, 8.338, 2.863, 2.776
1987, 1, 100.1, 193, 8.012, 5.52, 3.279, 3.124
1987, 2, 118.1, 241.8, 11.13, 7.18, 2.869, 2.647
1987, 3, 132.5, 224.8, 12.63, 7.75, 2.923, 2.646
1987, 4, 8.877, 32.44, 19.28, 15.81, 1.821, 1.771
1987, 5, 2.247, 16.16, 21.94, 16.99, 2.463, 2.287
1987, 6, 0.4165, 4.539, 25.23, 21.02, 2.357, 2.16
1987, 7, 1.427, 5.241, 24.29, 21.51, 3.031, 2.765
1987, 8, 0, 0, 26.3, 24.92, 1.83, 1.67
1987, 9, 0.0001618, 0.002226, 23.9, 22.89, 2.047, 1.851
1987, 10, 23.4, 37.99, 21.44, 19.57, 1.308, 1.217
1987, 11, 94.85, 141.2, 12.64, 9.603, 2.382, 2.266
1987, 12, 170.9, 399, 8.397, 3.638, 4.569, 4.259
1988, 1, 131.2, 264.2, 9.205, 6.138, 3.316, 3.156
1988, 2, 20.85, 38.19, 13.77, 11.03, 2.821, 2.784
1988, 3, 15.48, 28.45, 14.8, 11.04, 2.047, 1.928
1988, 4, 83.94, 148.4, 16.43, 11.86, 2.148, 2.084
1988, 5, 34.24, 66.39, 18.27, 13.98, 2.437, 2.329
1988, 6, 13.35, 20.69, 23.72, 19.47, 2.761, 2.516
1988, 7, 0.3011, 0.821, 29.32, 26.16, 2.554, 2.301
1988, 8, 0, 0, 26.77, 24.86, 2.337, 2.121
1988, 9, 0.3396, 5.574, 24.46, 22.52, 2.194, 2.066
1988, 10, 0.9978, 0.1357, 21.13, 20.31, 1.379, 1.304
1988, 11, 197.9, 460.8, 12.01, 7.638, 2.732, 2.616
1988, 12, 99.61, 192.7, 9.043, 6.082, 3.253, 3.189
1989, 1, 52.53, 102.1, 8.297, 5.929, 2.742, 2.778
1989, 2, 59.41, 146.1, 9.07, 4.337, 2.343, 2.339
1989, 3, 289.7, 615.9, 12.96, 7.944, 3.026, 2.878
1989, 4, 31.44, 93.12, 18.21, 14.28, 1.837, 1.813
1989, 5, 7.9, 16.03, 19.79, 14.88, 2.681, 2.438
1989, 6, 9.07, 18.56, 24.05, 20.07, 2.826, 2.599
1989, 7, 0.007541, 0, 26.78, 23.98, 2.889, 2.674
1989, 8, 7.196, 19.49, 25.06, 22.1, 2.272, 2.136
1989, 9, 65.84, 87.8, 22.25, 19.8, 1.391, 1.371
1989, 10, 77.28, 177.4, 17.62, 14.23, 2.246, 2.181
1989, 11, 52.53, 130, 13.97, 12.35, 2.597, 2.498
1989, 12, 0.5139, 1.207, 9.428, 10.81, 2.678, 2.72
1990, 1, 172.8, 317.9, 8.796, 6.03, 2.951, 2.875
1990, 2, 96.25, 182.7, 8.582, 4.86, 2.335, 2.348
1990, 3, 60.37, 124.7, 13.98, 9.916, 1.669, 1.526
1990, 4, 21.07, 57.26, 18.26, 14.54, 2.256, 2.102
1990, 5, 108.1, 223.3, 19.06, 14.71, 2.808, 2.673
1990, 6, 0.07512, 0.592, 23.43, 19.54, 2.665, 2.48
1990, 7, 0.3346, 2.622, 27.8, 24.6, 2.485, 2.312
1990, 8, 0.187, 0.1474, 26.28, 23.27, 2.569, 2.393
1990, 9, 3.193, 8.535, 24, 21.07, 1.988, 1.793
1990, 10, 19.35, 29.23, 20.36, 17.72, 1.881, 1.737
1990, 11, 27.92, 44.04, 12.83, 10.82, 2.322, 2.236
1990, 12, 35.89, 49.42, 6.683, 4.713, 2.633, 2.565
1991, 1, 23.71, 35.62, 9.516, 7.853, 2.769, 2.673
1991, 2, 98.33, 137.6, 14.02, 11.93, 2.708, 2.567
1991, 3, 332.9, 598.5, 9.776, 4.356, 3.546, 3.417
1991, 4, 23.2, 77.15, 14.61, 9.721, 2.227, 2.069
1991, 5, 33.36, 113.2, 17.62, 12.78, 2.92, 2.678
1991, 6, 20.73, 61.67, 22.36, 18.43, 2.804, 2.534
1991, 7, 0.2347, 0, 27.78, 24.42, 2.561, 2.391
1991, 8, 2.513, 8.733, 25.08, 22.29, 2.593, 2.506
1991, 9, 0.3953, 1.204, 26.03, 23.73, 1.558, 1.499
1991, 10, 50.97, 116.8, 22.13, 18.74, 2.112, 2.085
1991, 11, 31.53, 95.36, 14.08, 11.3, 2.718, 2.555
1991, 12, 77.06, 131.3, 9.265, 8.094, 3.434, 3.257
1992, 1, 72.46, 92.76, 8.107, 7.724, 3.466, 3.352
1992, 2, 240.8, 436, 12.69, 7.875, 3.735, 3.513
1992, 3, 92.15, 148.7, 14.07, 9.455, 1.983, 1.806
1992, 4, 43.06, 81.31, 17.9, 14.44, 1.98, 1.834
1992, 5, 0.2198, 1.032, 23.64, 20.01, 2.452, 2.262
1992, 6, 21.54, 65.01, 24.05, 19.89, 2.65, 2.455
1992, 7, 0.7666, 0.1522, 25.67, 22.19, 2.628, 2.421
1992, 8, 0.2238, 0.004906, 27.86, 25.51, 2.348, 2.228
1992, 9, 0.1325, 1.331, 24.52, 22.18, 1.856, 1.698
