# Created by WEAP: 12/14/2020 6:10:41 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: WA_W_Nisqually (111,984 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (109,187 ha),  1000 - 2000 m (2,797 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m

1970, 1, 244.8, 370.8, 4.332, 0.06431, 2.977, 3.021
1970, 2, 93.79, 119, 7.424, 3.195, 2.738, 2.681
1970, 3, 70.89, 111.7, 7.621, 3.027, 2.49, 2.478
1970, 4, 125.6, 191.1, 7.977, 3.255, 2.938, 2.946
1970, 5, 43.19, 77.57, 13.12, 9.084, 2.293, 2.283
1970, 6, 14.55, 36.48, 17.99, 14.16, 2.65, 2.62
1970, 7, 9.036, 11.27, 19.48, 15.95, 2.51, 2.46
1970, 8, 4.68, 5.797, 19.04, 15.5, 2.348, 2.316
1970, 9, 77.95, 121.1, 14.36, 10.33, 2.208, 2.214
1970, 10, 76.89, 128.2, 10.15, 6.321, 2.606, 2.595
1970, 11, 143.2, 191.3, 6.759, 2.392, 3.31, 3.339
1970, 12, 230.2, 258, 2.95, -1.159, 3.486, 3.543
1971, 1, 253.1, 483.2, 3.583, -0.9541, 3.325, 3.404
1971, 2, 106.5, 162.7, 4.914, 0.5947, 2.953, 2.987
1971, 3, 178.2, 232.6, 4.923, 0.3093, 2.983, 2.987
1971, 4, 76.85, 84.69, 9.327, 4.95, 2.399, 2.379
1971, 5, 62.18, 125.8, 13.53, 9.366, 2.89, 2.913
1971, 6, 82.76, 128.9, 13.19, 9.463, 2.015, 1.999
1971, 7, 26.1, 44.47, 19.44, 15.81, 2.205, 2.143
1971, 8, 15.37, 18.06, 20.59, 16.69, 2.269, 2.235
1971, 9, 87.22, 115.3, 14.77, 10.18, 2.111, 2.13
1971, 10, 86.57, 127.4, 9.789, 5.685, 2.077, 2.096
1971, 11, 145.2, 185.6, 6.292, 1.899, 2.629, 2.656
1971, 12, 187.3, 254.8, 2.578, -1.542, 3.068, 3.177
1972, 1, 245.7, 448.5, 1.801, -2.732, 3.347, 3.437
1972, 2, 223.4, 318.1, 4.827, 0.5255, 3.243, 3.228
1972, 3, 163.1, 227.5, 7.996, 3.241, 2.481, 2.459
1972, 4, 142.6, 218.2, 7.651, 3.233, 2.703, 2.7
1972, 5, 33.42, 58.47, 14.7, 10.53, 2.017, 2.047
1972, 6, 69.1, 144.8, 15.67, 11.65, 2.447, 2.438
1972, 7, 32.7, 47.48, 19.19, 15.25, 2.35, 2.285
1972, 8, 31.59, 30.69, 19.62, 15.87, 2.329, 2.317
1972, 9, 99.2, 138.1, 14.09, 9.449, 2.031, 2.018
1972, 10, 27.66, 40.21, 10, 6.093, 1.683, 1.697
1972, 11, 98.8, 134.1, 6.88, 2.313, 2.755, 2.709
1972, 12, 208.8, 274.1, 2.334, -2.37, 3.534, 3.562
1973, 1, 90.19, 142.2, 3.497, -1.265, 3.779, 3.728
1973, 2, 56.55, 63.38, 6.113, 1.635, 2.675, 2.653
1973, 3, 73.58, 96.1, 7.233, 2.495, 2.364, 2.379
1973, 4, 45.67, 66.53, 9.932, 5.617, 1.924, 1.95
1973, 5, 67.01, 110.8, 14.24, 10.34, 2.262, 2.272
