# Created by WEAP: 12/14/2020 6:11:08 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: ID_S_OR_E_North Fork Payette (159,302 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (111,209 ha),  2000 - 3000 m (48,092 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m

1970, 1, 303.4, 458.8, -4.506, -7.064, 3.352, 3.332
1970, 2, 68.24, 111, -2.111, -4.592, 2.563, 2.566
1970, 3, 69.65, 123.1, -1.543, -4.175, 2.329, 2.305
1970, 4, 53.27, 80, 0.9953, -1.628, 2.632, 2.602
1970, 5, 48.02, 69.66, 9.133, 6.395, 1.752, 1.729
1970, 6, 106.9, 128.5, 14.69, 12.01, 1.797, 1.779
1970, 7, 4.983, 9.388, 18.57, 15.84, 1.274, 1.249
1970, 8, 0.08641, 0.3368, 18.85, 15.97, 1.423, 1.408
1970, 9, 86.54, 107.7, 9.797, 7.016, 2.047, 2.04
1970, 10, 68.68, 95.84, 4.388, 1.714, 2.287, 2.277
1970, 11, 174.5, 239.9, -0.04888, -2.696, 3.155, 3.146
1970, 12, 208.4, 314.8, -6.972, -9.406, 3.082, 3.075
1971, 1, 192.1, 307.3, -5.618, -8.131, 3.42, 3.426
1971, 2, 61.72, 114.1, -4.44, -6.838, 2.596, 2.577
1971, 3, 123.6, 191.6, -3.165, -5.827, 2.698, 2.671
1971, 4, 36.27, 67.45, 3.352, 0.6438, 2.424, 2.389
1971, 5, 55.17, 80.71, 10.19, 7.213, 2.473, 2.446
1971, 6, 110.5, 130.4, 11.81, 9.026, 1.314, 1.305
1971, 7, 1.399, 3.148, 17.72, 14.75, 1.707, 1.674
1971, 8, 2.841, 4.615, 19.74, 16.86, 1.291, 1.287
1971, 9, 19.49, 26.46, 9.707, 6.945, 1.987, 1.978
1971, 10, 38.92, 51.81, 4.843, 2.176, 2.026, 2.027
1971, 11, 89.09, 133, -1.376, -3.861, 2.448, 2.431
1971, 12, 169, 273.1, -6.415, -9.05, 3.353, 3.33
1972, 1, 142.4, 224, -7.151, -9.572, 3.799, 3.803
1972, 2, 140.5, 232.7, -4.044, -6.462, 3.1, 3.097
1972, 3, 89.63, 144.8, 1.6, -1.136, 2.356, 2.361
1972, 4, 88.35, 132.2, 2.848, -0.04769, 2.633, 2.605
1972, 5, 44.92, 66.59, 10.07, 7.241, 1.513, 1.503
1972, 6, 65.89, 77.17, 14.35, 11.53, 1.457, 1.445
1972, 7, 8.876, 10.94, 17.29, 14.39, 1.879, 1.866
1972, 8, 14.55, 16.54, 18.74, 15.83, 1.352, 1.331
1972, 9, 29.39, 38.21, 9.842, 7.147, 1.641, 1.674
1972, 10, 32.94, 44.69, 6.973, 4.178, 1.705, 1.686
1972, 11, 70.81, 105.2, -0.5418, -3.327, 2.192, 2.182
1972, 12, 155.5, 225.3, -8.076, -10.74, 3.025, 3.021
1973, 1, 142.6, 214.2, -7.402, -10.01, 3.01, 3.006
1973, 2, 47.06, 72.36, -3.36, -5.579, 2.503, 2.491
1973, 3, 67.05, 109.7, -0.1441, -2.753, 2.428, 2.389
1973, 4, 32.85, 48.77, 4.075, 1.182, 2.453, 2.411
1973, 5, 53.73, 69.5, 10.42, 7.532, 1.889, 1.876
1973, 6, 29.98, 38.9, 13.89, 11.01, 2.357, 2.351
1973, 7, 5.474, 8.987, 18.78, 15.73, 1.986, 1.95
1973, 8, 9.754, 11.11, 17.46, 14.44, 2.022, 2.001
1973, 9, 59.84, 68.05, 11.94, 9.135, 2.051, 2.031
1973, 10, 51.96, 67.53, 6.096, 3.433, 2.022, 1.996
1973, 11, 327, 474.3, -1.402, -4.088, 2.987, 2.937
1973, 12, 174.1, 260.9, -3.383, -5.906, 2.8, 2.77
1974, 1, 235.4, 373.7, -7.59, -10.16, 3.426, 3.416
1974, 2, 118.1, 193.2, -4.124, -6.512, 2.697, 2.683
1974, 3, 193.5, 298.7, -0.6589, -3.255, 2.885, 2.852
1974, 4, 70.71, 99.81, 4.167, 1.419, 2.861, 2.825
1974, 5, 17.62, 24.81, 7.508, 4.651, 1.875, 1.849
1974, 6, 27.53, 34.25, 16.15, 13.17, 1.839, 1.819
1974, 7, 30.88, 34.39, 17.34, 14.4, 1.888, 1.859
1974, 8, 21.76, 30.45, 16.28, 13.21, 2.084, 2.059
1974, 9, 1.491, 2.033, 13.27, 10.44, 1.628, 1.633
1974, 10, 16.08, 17.93, 7.369, 4.637, 1.72, 1.701
1974, 11, 75.72, 112, 0.6633, -2.017, 2.361, 2.349
1974, 12, 132.7, 209.3, -5.235, -7.888, 2.717, 2.702
1975, 1, 124.9, 216, -6.857, -9.39, 2.755, 2.741
1975, 2, 197.3, 309.2, -5.623, -8.102, 2.568, 2.539
1975, 3, 125, 185.6, -1.997, -4.793, 2.709, 2.671
1975, 4, 82.63, 117.8, 0.005091, -2.659, 2.765, 2.72
1975, 5, 39.92, 57.06, 7.185, 4.257, 2.757, 2.735
1975, 6, 54.91, 67.17, 11.66, 8.722, 2.282, 2.292
1975, 7, 30.14, 34.52, 19.92, 17.01, 1.806, 1.776
1975, 8, 74.45, 83.76, 14.93, 11.97, 1.663, 1.654
1975, 9, 2.176, 3.424, 12.92, 9.953, 1.662, 1.645
1975, 10, 164.7, 208.5, 5.478, 2.618, 2.326, 2.307
1975, 11, 113.7, 167.3, -1.585, -4.369, 2.619, 2.606
1975, 12, 99.95, 158.2, -3.683, -6.318, 2.556, 2.561
1976, 1, 142.2, 223.7, -5.671, -8.261, 2.432, 2.437
1976, 2, 111, 177.5, -4.755, -7.422, 3.002, 3.006
1976, 3, 75.52, 119.9, -3.869, -6.438, 2.291, 2.283
1976, 4, 79.96, 125.5, 3.483, 0.6553, 2.545, 2.512
1976, 5, 44.31, 61.34, 10.79, 7.848, 2.106, 2.067
1976, 6, 38.8, 53.15, 11.99, 9.042, 2.437, 2.41
1976, 7, 56.62, 63.89, 18.47, 15.45, 1.542, 1.518
1976, 8, 67.28, 72.93, 14.7, 11.84, 1.333, 1.323
1976, 9, 38.94, 49.06, 13.22, 10.32, 1.689, 1.677
1976, 10, 13.29, 18.78, 6.194, 3.608, 1.659, 1.655
1976, 11, 10.81, 22.3, 1.637, -0.9578, 1.856, 1.874
1976, 12, 22.87, 36.41, -5.551, -8.099, 2.331, 2.349
1977, 1, 31.25, 50.95, -8.71, -10.89, 1.879, 1.882
1977, 2, 33.46, 54.7, -2.049, -4.49, 2.243, 2.237
1977, 3, 86.75, 145.8, -1.721, -4.456, 2.982, 2.946
1977, 4, 7.077, 12.64, 7.288, 4.319, 2.14, 2.099
1977, 5, 81.52, 106.6, 6.868, 4.111, 1.921, 1.897
1977, 6, 27.31, 32.95, 16.96, 13.98, 1.787, 1.765
1977, 7, 44.32, 51.43, 17.66, 14.61, 1.803, 1.784
1977, 8, 43.72, 50.79, 17.75, 14.7, 1.641, 1.642
1977, 9, 81.95, 99.21, 11.12, 8.214, 1.545, 1.535
1977, 10, 29.31, 42.65, 6.16, 3.507, 1.756, 1.759
1977, 11, 125.7, 176, -1.148, -4.01, 2.79, 2.797
1977, 12, 237, 358.2, -3.211, -5.987, 3.649, 3.616
1978, 1, 136.9, 207.1, -3.95, -6.527, 2.842, 2.814
