# Created by WEAP: 12/14/2020 6:11:39 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: MT_SE_Lwr Yellowstone (7,147,106 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,276,385 ha),  1000 - 2000 m (3,474,437 ha),  2000 - 3000 m (367,805 ha),  3000 - 4000 m (28,479 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 0 to 1000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 0 to 1000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 12.86, 12.76, 21.14, 38.92, -11.08, -6.627, -10.03, -14.87, 4.041, 4.587, 4.718, 4.605
1970, 2, 7.312, 13.76, 20.49, 33.78, -2.906, 0.3149, -4.55, -9.338, 3.811, 4.129, 4.044, 4.027
1970, 3, 9.193, 34.49, 64.05, 99.16, -1.984, -0.9085, -6.458, -11.48, 3.051, 3.569, 3.628, 3.543
1970, 4, 53.64, 43.83, 69.48, 100.1, 4.71, 4.128, -2.5, -7.16, 4.812, 4.298, 4.017, 4.008
1970, 5, 89.77, 106.8, 104.2, 141.2, 13.95, 13.65, 7.201, 2.561, 3.111, 2.831, 2.659, 2.604
1970, 6, 52.95, 47.66, 65.62, 68.14, 20.8, 19.01, 12.52, 7.638, 3.009, 2.947, 2.829, 2.805
1970, 7, 41.07, 30.42, 39.12, 42.8, 24.42, 23.24, 16.62, 11.72, 2.498, 2.045, 1.926, 1.893
1970, 8, 7.239, 3.37, 0.9101, 0.563, 24.4, 24.16, 17.55, 12.65, 2.483, 2.13, 1.84, 1.841
1970, 9, 43.64, 31.48, 39.25, 48.08, 15.09, 14.38, 7.855, 3.226, 2.998, 3.057, 2.953, 2.938
1970, 10, 18.74, 21.78, 28.39, 30.23, 7.13, 7.192, 1.198, -3.305, 3.421, 3.43, 3.368, 3.356
1970, 11, 20.22, 25.18, 40.7, 62.63, -0.46, 1.27, -4.174, -9.159, 3.068, 3.765, 3.887, 3.811
1970, 12, 7.411, 11.98, 21.16, 33.77, -7.162, -4.132, -9.058, -13.85, 4.199, 4.686, 4.761, 4.716
1971, 1, 31.42, 27.74, 28.54, 59.37, -11.11, -6.276, -10.13, -15.17, 4.106, 4.887, 5.131, 4.951
1971, 2, 10.24, 24.39, 55.29, 99.05, -6.265, -3.892, -8.577, -13.41, 3.951, 4.175, 4.199, 4.151
1971, 3, 10.51, 18.14, 43.29, 52.18, -0.007389, 0.7348, -4.998, -9.539, 3.734, 4.121, 4.106, 4.036
1971, 4, 29.06, 59.74, 91.52, 134.5, 8.339, 7.521, 0.6614, -3.848, 3.57, 3.484, 3.337, 3.342
1971, 5, 40.96, 85.54, 97.17, 108.5, 14.26, 12.71, 6.453, 1.922, 3.452, 3.148, 2.898, 2.876
1971, 6, 85.2, 29.15, 14.54, 21.4, 19.92, 19.16, 12.84, 7.917, 2.273, 2.113, 2.024, 1.949
1971, 7, 10.01, 8.834, 14.19, 17.27, 21.8, 20.9, 14.68, 9.83, 2.411, 1.979, 1.852, 1.829
1971, 8, 13.15, 14.68, 12.86, 20.11, 25.89, 24.56, 17.94, 13.36, 2.611, 2.106, 1.77, 1.792
1971, 9, 62.85, 26.64, 38.54, 41.72, 14.92, 14.37, 7.851, 3.385, 2.882, 2.728, 2.643, 2.585
1971, 10, 113.4, 90.85, 116.2, 162, 7.887, 7.455, 1.067, -3.562, 3.84, 3.659, 3.517, 3.544
1971, 11, 14.21, 16.37, 29.55, 45.05, 1.695, 1.292, -4.597, -9.158, 3.996, 4.046, 4.056, 4.028
1971, 12, 11.41, 8.882, 10.97, 18.27, -9.273, -5.711, -10.22, -15.26, 3.847, 4.486, 4.71, 4.64
1972, 1, 13.77, 29.18, 55.85, 121.8, -12.01, -8.828, -13.08, -18.01, 4.818, 5.29, 5.482, 5.322
1972, 2, 14.56, 12.62, 18.56, 35.99, -7.82, -2.132, -6.846, -11.6, 3.61, 4.28, 4.579, 4.491
1972, 3, 16.1, 26.13, 57.88, 84.41, 2.021, 4.959, -0.7234, -5.437, 3.649, 3.93, 4.103, 3.994
1972, 4, 19.42, 24.08, 44.22, 55.39, 7.932, 7.651, 1.268, -3.242, 3.041, 3.314, 3.322, 3.254
1972, 5, 78.92, 48.57, 48.92, 56.01, 14.11, 12.91, 6.274, 1.838, 3.313, 2.994, 2.668, 2.677
1972, 6, 77.48, 60.26, 70.02, 79.53, 20.17, 19.59, 13.28, 8.279, 2.938, 2.181, 2.025, 2.004
