# Created by WEAP: 5/11/2021 9:07:19 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: MT_NW_Upr S Fork Flathead (498,547 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (198,266 ha),  1000 - 2000 m (273,905 ha),  2000 - 3000 m (26,376 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -2.626, -5.084, -8.991, 54.13, 111, 274.7
2006, 2, 0.4138, -2.035, -5.879, 48.75, 103.3, 246.2
2006, 3, 2.015, -0.554, -4.509, 31.53, 70.9, 167.6
2006, 4, 9.787, 7.092, 2.409, 19.51, 30.67, 58.61
2006, 5, 13.05, 10.52, 6.801, 49.76, 72.2, 152.8
2006, 6, 16.71, 14.03, 10.03, 39.68, 50.77, 88.72
2006, 7, 23.93, 21.2, 17.45, 23.55, 26.48, 37.1
2006, 8, 21.12, 18.51, 14.75, 14.67, 21.3, 41.92
2006, 9, 12.33, 9.659, 5.75, 17.4, 23.01, 41.98
2006, 10, 9.782, 7.178, 3.54, 33.11, 62.5, 133.8
2006, 11, 3, 0.3955, -3.745, 16.61, 37.73, 85.39
2006, 12, -2.068, -4.862, -8.773, 56.2, 116.9, 257.5
2007, 1, -0.2945, -2.95, -7.105, 36.78, 79.6, 194.8
2007, 2, 1.51, -1.005, -5.099, 22.92, 50.96, 123.3
2007, 3, 7.325, 4.668, 0.1612, 16.39, 34.57, 80.91
2007, 4, 11.27, 8.782, 4.822, 37.48, 54.84, 144.1
2007, 5, 17.79, 15.31, 11.46, 25.17, 38.44, 88.63
2007, 6, 19.33, 16.8, 12.96, 28.09, 30.92, 47
2007, 7, 21.22, 18.53, 14.55, 23.51, 29.72, 39.66
2007, 8, 20.56, 17.94, 14.39, 21.74, 26.22, 39.82
2007, 9, 15.64, 13.04, 9.25, 38.15, 48.75, 94.23
2007, 10, 6.537, 3.957, 0.0424, 41.54, 69.15, 133.5
2007, 11, 2.717, 0.06535, -3.85, 24.67, 47.43, 108.6
2007, 12, -4.306, -6.905, -11.02, 31.05, 63.58, 151.5
2008, 1, -2.702, -5.3, -9.021, 36.5, 77.36, 195.6
2008, 2, 3.297, 0.7027, -3.14, 20.67, 43.38, 98.32
2008, 3, 5.485, 2.784, -1.447, 32.86, 62.67, 156.5
2008, 4, 9.381, 6.775, 2.952, 24.32, 43.73, 92.35
2008, 5, 15.21, 12.84, 8.78, 27.03, 38.79, 74.44
2008, 6, 18.28, 15.78, 12.04, 53.54, 68.85, 105.9
2008, 7, 22.87, 20.24, 16.55, 23.87, 27.33, 37.62
2008, 8, 20.03, 17.31, 13.41, 32.44, 42.95, 71.27
2008, 9, 15.96, 13.3, 9.426, 16.18, 19.87, 35.49
2008, 10, 12.98, 10.45, 6.7, 14.15, 23.67, 53.24
2008, 11, 2.361, -0.2787, -4.248, 7.6, 15.34, 35.95
2008, 12, -0.2207, -2.918, -6.902, 27.79, 59.69, 153
2009, 1, -1.47, -4.159, -7.853, 51.48, 103.2, 216.9
2009, 2, -0.9662, -3.633, -7.775, 7.478, 14.25, 33.68
2009, 3, 10.29, 7.734, 4.103, 14.43, 29.39, 83.89
2009, 4, 11.1, 8.531, 4.546, 22.55, 41.74, 96.72
2009, 5, 12.7, 10.23, 6.336, 87.02, 105.8, 183.7
2009, 6, 16.88, 14.41, 10.53, 103.8, 117.7, 157.1
2009, 7, 21.89, 19.14, 15.31, 23.75, 27.12, 34.28
2009, 8, 21.37, 18.78, 14.96, 66.26, 76.61, 106.1
2009, 9, 16.09, 13.5, 9.377, 35.51, 46.56, 96.1
2009, 10, 8.203, 5.601, 1.584, 26.01, 41.92, 71.54
2009, 11, 3.383, 0.6872, -3.192, 24.29, 43.72, 99.53
2009, 12, -3.289, -5.994, -10.18, 35.64, 85.7, 209.1
2010, 1, -3.485, -6.191, -9.991, 21.56, 47.35, 127.8
2010, 2, 0.9715, -1.64, -5.64, 13.43, 32.25, 98.48
2010, 3, 4.974, 2.288, -2.019, 25.95, 47.7, 112.9
2010, 4, 12.19, 9.572, 5.295, 48.94, 82.73, 202.5
2010, 5, 12.56, 10.15, 6.489, 69.76, 90.88, 163.4
2010, 6, 17.26, 14.67, 10.75, 38.4, 47.7, 81.72
