# Created by WEAP: 5/11/2021 9:10:05 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 5.65, 1.733, -3.862, -10.77, -10.77, 95.27, 87.02, 71.51, 87.86, 87.86
2006, 2, 8.057, 3.996, -1.476, -8.382, -8.382, 475.9, 444, 365.5, 452.1, 452.1
2006, 3, 7.83, 3.683, -1.826, -8.876, -8.876, 632.1, 551.2, 470.2, 645.2, 645.2
2006, 4, 13.92, 9.702, 4.13, -2.731, -2.731, 47.38, 41.03, 35.08, 50.71, 50.71
2006, 5, 16.37, 12.02, 6.275, -0.6711, -0.6711, 28.44, 33.92, 43.11, 63.17, 63.17
2006, 6, 24.35, 19.28, 13.14, 6.176, 6.176, 0.03447, 0.101, 0.0735, 0, 0
2006, 7, 26.26, 21.85, 16.3, 9.458, 9.458, 0.3139, 0.5503, 0.2872, 0.24, 0.24
2006, 8, 27.1, 22.31, 16.48, 9.646, 9.646, 2.525, 3.505, 5.26, 8.758, 8.758
2006, 9, 19.82, 15.28, 9.474, 2.498, 2.498, 8.482, 12.24, 10.07, 15.01, 15.01
2006, 10, 15.8, 11.08, 5.069, -1.857, -1.857, 64.69, 56.97, 44.76, 56.04, 56.04
2006, 11, 8.702, 4.346, -1.395, -8.356, -8.356, 215.2, 199.4, 163.7, 206.7, 206.7
2006, 12, 4.686, 1.086, -4.253, -11.12, -11.12, 329.8, 286.8, 228.2, 267.5, 267.5
2007, 1, 6.6, 2.645, -2.759, -9.561, -9.561, 257.6, 233.4, 191.1, 228.1, 228.1
2007, 2, 7.199, 2.941, -2.745, -9.623, -9.623, 214.3, 211.5, 186.8, 233.8, 233.8
2007, 3, 9.397, 4.957, -0.6687, -7.494, -7.494, 139.5, 127.2, 115.8, 161.7, 161.7
2007, 4, 14.01, 9.761, 4.122, -2.775, -2.775, 76.21, 77.28, 72.93, 103.2, 103.2
2007, 5, 21.42, 17.2, 11.67, 4.854, 4.854, 2.807, 1.538, 1.997, 3.46, 3.46
2007, 6, 23.4, 18.87, 13.17, 6.265, 6.265, 6.353, 7.167, 7.074, 11.15, 11.15
2007, 7, 26.97, 22.37, 16.68, 9.783, 9.783, 0.5911, 0.5397, 0.2358, 0.2954, 0.2954
2007, 8, 22.94, 18.43, 12.74, 5.856, 5.856, 11.46, 20.85, 25.33, 31.93, 31.93
2007, 9, 21.97, 17.41, 11.66, 4.771, 4.771, 20.04, 24.82, 22.3, 27.53, 27.53
2007, 10, 15.16, 10.2, 4.033, -3.019, -3.019, 23.95, 21, 22.43, 30.69, 30.69
2007, 11, 9.385, 5.155, -0.5623, -7.468, -7.468, 262.2, 250.5, 210.7, 253.7, 253.7
2007, 12, 5.618, 0.9394, -5.343, -12.43, -12.43, 42.08, 35.13, 25.59, 31.13, 31.13
2008, 1, 4.744, 0.5199, -5.294, -12.33, -12.33, 491.8, 443.1, 361, 435.1, 435.1
2008, 2, 7.433, 3.684, -1.819, -8.714, -8.714, 427.2, 349.2, 278.6, 335.1, 335.1
2008, 3, 9.877, 5.579, 0.04337, -6.869, -6.869, 53.22, 50.4, 53.11, 73.51, 73.51
2008, 4, 12.72, 8.557, 3.002, -3.865, -3.865, 31.34, 25.84, 20.77, 24.87, 24.87
2008, 5, 16.41, 12.55, 6.9, -0.0399, -0.0399, 114, 105.4, 107.9, 158, 158
2008, 6, 21.14, 16.59, 10.77, 3.817, 3.817, 26.88, 25.38, 27.85, 38.78, 38.78
2008, 7, 26.57, 22.21, 16.63, 9.728, 9.728, 8.217, 7.039, 10.5, 15.64, 15.64
2008, 8, 23.74, 18.96, 13.12, 6.271, 6.271, 1.875, 2.621, 2.74, 3.357, 3.357
2008, 9, 23.83, 18.94, 12.99, 6.044, 6.044, 1.169, 0.9252, 1.697, 2.887, 2.887
2008, 10, 17.87, 13.63, 7.932, 1.089, 1.089, 67.16, 39.82, 32.31, 48.89, 48.89
2008, 11, 10.54, 6.082, 0.236, -6.675, -6.675, 141.3, 139.6, 125.8, 166, 166
2008, 12, 7.012, 2.489, -3.685, -10.63, -10.63, 58.72, 65.75, 56.49, 66.05, 66.05
2009, 1, 6.181, 2.532, -2.712, -9.558, -9.558, 653, 579.6, 464.6, 566.2, 566.2
