# Created by WEAP: 5/11/2021 9:10:51 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_WA_BPA_Mid Columbia (730,471 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (497,444 ha),  1000 - 2000 m (225,214 ha),  2000 - 3000 m (7,231 ha),  3000 - 4000 m (582 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 0.04354, -3.516, -8.227, -10.4, 270.8, 345.5, 546.5, 556.8
2006, 2, 2.894, -0.8194, -5.741, -7.696, 268.5, 336.4, 546.4, 525.9
2006, 3, 4.235, 0.229, -4.979, -6.868, 198.8, 251.8, 435.8, 434
2006, 4, 8.36, 4.327, -0.9054, -2.797, 115.2, 151.1, 257.9, 253.1
2006, 5, 11.01, 7.052, 1.814, -0.01907, 82.43, 126.2, 237.9, 248.5
2006, 6, 16.77, 12.7, 7.366, 5.466, 6.715, 11.35, 20.4, 21.5
2006, 7, 21.24, 17.24, 12.1, 10.21, 0.6203, 2.323, 4.736, 4.733
2006, 8, 19.7, 15.66, 10.53, 8.628, 5.91, 11.14, 23.72, 24.21
2006, 9, 13.47, 9.481, 4.367, 2.412, 29.99, 44.27, 81.67, 83.49
2006, 10, 10.54, 6.924, 2.031, 0.02431, 23.01, 31.99, 51.97, 52.74
2006, 11, 4.532, 0.4678, -4.527, -6.638, 253.9, 314.4, 509.4, 539.3
2006, 12, 0.7666, -2.989, -7.71, -9.809, 445.2, 564.2, 897.3, 920
2007, 1, 2.701, -1.014, -5.944, -8.024, 356, 471.3, 762.9, 781.9
2007, 2, 2.723, -1.061, -6.003, -8.078, 167.8, 236.1, 401.8, 412
2007, 3, 6.095, 2.103, -3.028, -4.982, 155.3, 206.9, 356.9, 358.5
2007, 4, 9.636, 5.782, 0.7023, -1.229, 54.54, 77.88, 135.2, 130.6
2007, 5, 16.04, 11.9, 6.843, 4.891, 25.52, 38.62, 74.44, 74.44
2007, 6, 17.89, 13.93, 8.591, 6.643, 9.397, 13.93, 20.16, 17.85
2007, 7, 20.42, 16.31, 11.11, 9.237, 27.97, 47.65, 75.03, 72.01
2007, 8, 18.29, 14.25, 9.031, 7.147, 24.58, 33.14, 60.99, 61.96
2007, 9, 15.22, 11.1, 5.934, 3.959, 56.17, 79.67, 141.2, 138.3
2007, 10, 8.143, 4.384, -0.6067, -2.62, 60.66, 83.9, 138, 131.7
2007, 11, 4.147, 0.1729, -4.712, -6.782, 224, 275.2, 441.8, 453.3
2007, 12, -1.884, -5.321, -9.983, -12.12, 102.1, 125.7, 197.8, 205.5
2008, 1, -1.87, -5.381, -9.757, -11.94, 167, 225.7, 359.7, 376.6
2008, 2, 4.088, 0.3114, -4.584, -6.623, 186.1, 254.2, 436.2, 473.7
2008, 3, 5.135, 1.083, -4.09, -6.015, 70.52, 97.4, 154.7, 151
2008, 4, 7.412, 3.513, -1.649, -3.544, 91.17, 124.9, 233.8, 237.2
2008, 5, 13.75, 9.835, 4.474, 2.625, 44.19, 67, 126.7, 138.5
2008, 6, 16.91, 12.89, 7.484, 5.607, 15.79, 23.85, 45.3, 45.24
2008, 7, 21.22, 17.16, 11.9, 9.983, 12.68, 15.61, 22.04, 23.33
2008, 8, 18.43, 14.49, 9.209, 7.368, 49.54, 72.94, 135, 137.4
2008, 9, 16.5, 12.46, 7.325, 5.331, 42.5, 53.27, 91.07, 93.43
2008, 10, 13.5, 9.961, 5.133, 3.101, 22.07, 29.59, 49.91, 44.6
2008, 11, 5.094, 1.327, -3.414, -5.512, 67.43, 85.08, 143.2, 147.4
2008, 12, 0.7596, -2.881, -7.565, -9.665, 177.2, 229.5, 369, 379.2
2009, 1, 1.164, -2.774, -7.645, -9.752, 232.1, 300.8, 456.9, 469.1
2009, 2, 2.827, -0.8577, -5.807, -7.833, 29.89, 42.03, 71.81, 67.47
2009, 3, 9.931, 6.029, 0.961, -0.9957, 102.4, 138.8, 240.9, 221.1
2009, 4, 10.17, 6.232, 1.036, -0.8084, 56.57, 85.43, 155.7, 153.5
2009, 5, 12.51, 8.508, 3.124, 1.291, 60.87, 84.72, 154.8, 162.6
2009, 6, 15.82, 11.85, 6.318, 4.426, 43.31, 67.63, 130.6, 135.2
2009, 7, 19.67, 15.7, 10.36, 8.51, 13.44, 26.29, 48.91, 53.02
2009, 8, 21.19, 17.16, 11.95, 10.01, 66.74, 104.3, 167.9, 164.8
2009, 9, 17.21, 13.29, 8.147, 6.227, 33.41, 45.13, 79.55, 78.01
