# Created by WEAP: 5/11/2021 9:06:53 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_White (153,127 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (82,596 ha),  1000 - 2000 m (66,193 ha),  2000 - 3000 m (3,823 ha),  3000 - 4000 m (456 ha),  4000 - 5000 m (59 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.848, -1.63, -4.935, -8.83, -12.05, 274.7, 360.3, 497.9, 578, 579.5
2006, 2, 5.644, 0.02406, -3.998, -8.109, -11.15, 189.6, 294.7, 454, 540.1, 511.6
2006, 3, 5.356, -0.3992, -4.605, -8.887, -11.92, 208.7, 255, 393.9, 478.9, 453
2006, 4, 8.333, 2.898, -1.285, -5.468, -8.517, 113.7, 134.7, 199.2, 257.6, 239.8
2006, 5, 10.73, 5.468, 1.581, -2.559, -5.575, 138.9, 178.6, 250.6, 305.2, 282.2
2006, 6, 15.13, 10.45, 6.757, 2.715, -0.3182, 42.44, 40.91, 43.75, 44.16, 38.79
2006, 7, 18.54, 14.46, 11.5, 7.672, 4.674, 3.957, 6.07, 7.861, 6.642, 6.547
2006, 8, 17.79, 13.48, 10.14, 6.231, 3.099, 32.58, 31.55, 41.77, 46.08, 40.08
2006, 9, 12.56, 7.772, 4.453, 0.5628, -2.418, 79.85, 81.27, 119, 158.9, 148
2006, 10, 10.81, 6.274, 3.298, -0.3903, -3.543, 56.25, 54.37, 58.96, 74.54, 70.69
2006, 11, 5.51, 0.03564, -3.799, -7.867, -11.01, 324.9, 367.9, 524.3, 643.4, 609.4
2006, 12, 3.228, -2.432, -6.172, -10.16, -13.24, 354.7, 518.5, 843.2, 1034, 1023
2007, 1, 5.449, -0.2505, -3.872, -7.906, -11.09, 373.9, 529.1, 819.5, 978.9, 950.7
2007, 2, 5.211, -0.5937, -4.604, -8.707, -11.83, 191.4, 253.9, 419.3, 509.9, 480.7
2007, 3, 7.182, 1.664, -2.249, -6.372, -9.483, 174.6, 214.1, 353, 431.4, 408.1
2007, 4, 9.765, 4.427, 0.2952, -3.821, -6.77, 82.48, 87.84, 136.7, 170.1, 158.5
2007, 5, 14.89, 10.59, 7.402, 3.482, 0.4257, 47.42, 52.08, 66.43, 81.4, 76.9
2007, 6, 15.7, 11.04, 7.535, 3.528, 0.5073, 26.77, 26.13, 32.48, 34, 32.65
