# Created by WEAP: 5/11/2021 9:06:16 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upper Pit (1,373,488 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (8,466 ha),  1000 - 2000 m (1,270,761 ha),  2000 - 3000 m (94,228 ha),  3000 - 4000 m (33 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 2.656, -0.05203, -2.881, -3.666, 31.81, 29.02, 55.69, 169.7
2006, 2, 6.233, 3.015, -0.04876, -2.327, 68.66, 110.3, 202.4, 552.6
2006, 3, 6.431, 3.492, 0.2093, -2.822, 137.9, 143.1, 262.8, 672.3
2006, 4, 11.23, 8.407, 5.218, 2.463, 23.76, 33.92, 68.38, 137.8
2006, 5, 13.39, 11.3, 8.184, 4.822, 8.487, 17.99, 28.65, 52.34
2006, 6, 21.23, 17.86, 14.7, 12.61, 0.1874, 2.924, 5.631, 6.263
2006, 7, 23.81, 22.12, 19.24, 15.71, 0, 0.02397, 0.08808, 0
2006, 8, 23.68, 21.51, 18.54, 15.99, 0, 0.01519, 0.05557, 0.1383
2006, 9, 16.88, 14.44, 11.49, 8.998, 3.767, 7.297, 12.42, 14.95
2006, 10, 12.42, 10.4, 7.393, 4.991, 22.44, 16.89, 31.87, 138.2
2006, 11, 5.062, 2.684, -0.2581, -1.984, 65.33, 56.97, 107.2, 312.7
2006, 12, 2.559, -0.3048, -3.395, -4.625, 68.08, 102.7, 201.1, 475.1
2007, 1, 4.054, 2.1, -0.5953, -2.615, 43.54, 52.75, 97.01, 286.4
2007, 2, 4.588, 2.36, -0.6658, -3.556, 41.82, 41.62, 79.61, 234.5
2007, 3, 7.104, 4.683, 1.574, -1.801, 43.71, 42.12, 87.18, 276.6
2007, 4, 11.58, 9.081, 5.901, 3.059, 20.63, 27.95, 59.77, 157.3
2007, 5, 18.99, 16.79, 13.57, 10.18, 1.174, 6.184, 11.42, 10.09
2007, 6, 21.02, 18.69, 15.64, 12.54, 17.03, 17.29, 26.31, 53.47
2007, 7, 24.1, 22.08, 19.09, 16.23, 1.404, 10.2, 17.17, 1.43
2007, 8, 20.27, 18.12, 15.05, 11.65, 5.749, 14.24, 19.02, 13.73
2007, 9, 19.04, 16.92, 14.07, 11.67, 5.809, 13.14, 16.07, 28.79
2007, 10, 11.01, 8.142, 5.253, 3.984, 9.717, 19.65, 35.29, 45.2
2007, 11, 6.498, 3.581, 0.5039, -0.9557, 73.42, 85.08, 156.9, 523.8
2007, 12, 0.9299, -1.958, -4.7, -3.869, 6.766, 20.19, 45.3, 80.55
2008, 1, 1.193, -2.657, -5.384, -5.144, 108.7, 105.4, 201, 512.9
2008, 2, 5.614, 2.531, -0.7833, -2.936, 84.37, 91.1, 187.5, 587.2
2008, 3, 7.44, 4.785, 1.749, -0.7945, 23.33, 32.63, 65.88, 124.6
2008, 4, 10.15, 7.218, 3.907, 1.336, 17.24, 36.96, 63.43, 111.8
2008, 5, 14.36, 11.88, 8.428, 4.92, 51.48, 92.92, 159.7, 284.9
2008, 6, 18.29, 16.23, 13.1, 10.57, 13.07, 17.47, 27.8, 45.61
2008, 7, 23.84, 22.11, 19.14, 15.83, 2.754, 5.987, 5.913, 4.682
2008, 8, 20.72, 18.82, 15.93, 13.09, 2.007, 3.709, 5.395, 1.007
2008, 9, 20.6, 17.79, 14.88, 13.48, 3.081, 7.1, 15.67, 11.2
2008, 10, 14.85, 12.84, 9.644, 6.955, 29.1, 50.22, 69.49, 197.5
2008, 11, 7.234, 4.791, 2, 0.5834, 49.83, 40.76, 70.77, 239.8
2008, 12, 2.481, 0.5698, -1.929, -2.675, 16.25, 15.07, 23.65, 62.22
2009, 1, 4.223, 1.942, -0.9421, -2.753, 172.9, 162.6, 305, 964.5
2009, 2, 5.423, 2.891, -0.04759, -2.449, 18.05, 14.95, 27.21, 84.27
2009, 3, 10.96, 8.668, 5.489, 2.056, 50.83, 63.1, 130, 285.9
