# Created by WEAP: 5/11/2021 9:10:02 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_PDX_LwrClackamas (68,980 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (65,512 ha),  1000 - 2000 m (3,468 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 4.495, 0.3847, 270.4, 533.5
2006, 2, 5.782, 1.964, 282.6, 514
2006, 3, 6.94, 2.137, 219.9, 425.6
2006, 4, 10.18, 6.001, 180.4, 303.3
2006, 5, 12.3, 8.043, 116.4, 191.6
2006, 6, 17.48, 13.42, 28.43, 48.11
2006, 7, 20.98, 17.03, 1.329, 2.911
2006, 8, 20.1, 16.28, 14.71, 26.87
2006, 9, 15.32, 11.27, 54.5, 83.52
2006, 10, 12.48, 8.625, 41.07, 64.47
2006, 11, 7.239, 2.908, 349.4, 572.7
2006, 12, 4.615, 0.1037, 496.9, 869.5
2007, 1, 6.194, 1.868, 414.8, 761
2007, 2, 6.269, 1.989, 254.7, 414.2
2007, 3, 8.686, 4.139, 192.9, 332.2
2007, 4, 11.45, 7.455, 90.06, 138.9
2007, 5, 17.37, 13.47, 51.28, 85.11
2007, 6, 17.96, 14.13, 16.13, 27.86
2007, 7, 20.76, 16.5, 51.16, 70.11
2007, 8, 19.19, 15.01, 16.69, 44.52
2007, 9, 16.64, 12.79, 103.8, 178.6
2007, 10, 10.91, 6.828, 96.52, 173.9
2007, 11, 7.298, 3.049, 282.7, 468.3
2007, 12, 2.132, -1.522, 103.7, 195.6
2008, 1, 3.467, -0.5104, 179, 326.4
2008, 2, 7.727, 3.469, 189.8, 351.6
2008, 3, 8.073, 3.348, 105.4, 189.3
2008, 4, 9.549, 5.165, 162.4, 260.8
2008, 5, 14.55, 10.14, 83.99, 137.5
2008, 6, 17.08, 12.93, 57.94, 102
2008, 7, 21.21, 17.27, 27.48, 37.86
2008, 8, 19.13, 14.98, 55, 112.2
2008, 9, 18.06, 14.06, 82.26, 129.5
2008, 10, 14.23, 10.87, 62.33, 100
2008, 11, 8.761, 4.494, 86.79, 132.5
2008, 12, 4.566, 0.5169, 189.5, 322.4
2009, 1, 4.907, 0.6186, 252.1, 454.1
2009, 2, 6.543, 2.523, 52.68, 97.34
2009, 3, 13.2, 8.623, 174, 303.1
2009, 4, 11.83, 7.592, 112, 192.7
2009, 5, 13.54, 9.222, 91.71, 142.7
2009, 6, 16.13, 12.07, 101.4, 159.6
2009, 7, 20.45, 16.15, 19.47, 30.35
2009, 8, 20.82, 16.97, 91.06, 127.3
2009, 9, 17.93, 14.12, 62.79, 96.34
2009, 10, 11.76, 7.876, 143.5, 239.5
2009, 11, 6.814, 2.456, 220.6, 396
2009, 12, 3.72, -0.4146, 242.7, 434.1
2010, 1, 4.324, 0.1741, 139.2, 260.9
2010, 2, 6.756, 2.664, 185.7, 334.1
2010, 3, 9.193, 4.283, 228.4, 392.2
2010, 4, 11.62, 7.579, 137.1, 215.1
2010, 5, 11.41, 7.136, 179.3, 282.9
2010, 6, 17.52, 13.59, 32.41, 59.37
2010, 7, 21.88, 18.12, 0.9449, 2.893
2010, 8, 18.86, 14.65, 34.73, 75.31
2010, 9, 18.21, 14.51, 60.85, 105.9
2010, 10, 12.61, 8.843, 93.44, 134.7
2010, 11, 7.348, 3.158, 278.6, 484.7
2010, 12, 4.588, 0.5519, 242.3, 420.8
2011, 1, 4.071, -0.2047, 226.6, 427.7
2011, 2, 3.358, -0.6852, 61.36, 108.2
2011, 3, 4.882, 0.1013, 96.19, 175.6
2011, 4, 9.789, 5.479, 141.5, 248
2011, 5, 12.35, 8.109, 115.5, 159.9
2011, 6, 14.9, 10.9, 144.6, 219.1
2011, 7, 21.2, 17.04, 34.09, 51.08
2011, 8, 21.89, 18.29, 2.16, 2.578
2011, 9, 18.67, 15.03, 23.5, 33.3
2011, 10, 12.15, 8.375, 244, 407
2011, 11, 6.162, 1.712, 162.2, 321.8
2011, 12, 3.857, 0.1045, 250, 437.3
2012, 1, 5.316, 0.8151, 176.6, 313.7
2012, 2, 8.772, 4.715, 152.9, 305.9
2012, 3, 9.969, 5.029, 303.9, 518.9
2012, 4, 8.272, 3.989, 162.2, 281
2012, 5, 12.25, 8.264, 107.6, 171.5
2012, 6, 17.83, 14.02, 40.75, 57.61
2012, 7, 20.82, 16.66, 10.17, 15.06
2012, 8, 22.37, 18.36, 41.99, 66.48
2012, 9, 16.24, 12.17, 160.6, 230.6
2012, 10, 11.5, 7.45, 165.5, 264.8
2012, 11, 8.404, 4.217, 103.6, 154.8
2012, 12, 5.964, 1.767, 169.7, 311.3
2013, 1, 5.667, 1.234, 86.52, 156.4
2013, 2, 6.16, 1.967, 109.3, 184.9
2013, 3, 9.068, 4.45, 145.8, 238.5
2013, 4, 11.16, 6.889, 89.36, 150.8
2013, 5, 14.9, 10.83, 107.2, 177.7
2013, 6, 17.52, 13.18, 61.17, 93.76
2013, 7, 19.18, 15.02, 83.32, 149.1
2013, 8, 17.81, 13.33, 118.1, 171.2
2013, 9, 17.94, 14.14, 165.1, 293.7
2013, 10, 11.24, 7.261, 204.8, 328
2013, 11, 7.898, 3.458, 309.7, 499.9
2013, 12, 5.326, 0.8658, 300, 507.8
2014, 1, 6.934, 2.684, 208.7, 360.3
2014, 2, 5.763, 1.308, 92.18, 185.7
2014, 3, 8.516, 3.569, 127.5, 211.3
2014, 4, 11.78, 7.355, 149.7, 247
2014, 5, 12.2, 8.163, 108.4, 182.2
2014, 6, 20.1, 16.52, 16.52, 31.96
2014, 7, 19.84, 15.54, 36.04, 54.36
2014, 8, 18.89, 14.85, 32.95, 42.82
2014, 9, 19.71, 15.76, 24.85, 46.43
2014, 10, 11.61, 7.717, 181.7, 272.1
2014, 11, 8.125, 3.962, 162.2, 269.9
2014, 12, 5.145, 0.593, 576.6, 989.2
2015, 1, 3.042, -1.242, 680.4, 1197
2015, 2, 4.543, 0.1733, 341.9, 602.5
2015, 3, 4.93, 0.1423, 339.8, 548.8
2015, 4, 11.36, 7.274, 82.25, 135
2015, 5, 12.07, 7.588, 166.6, 260.3
2015, 6, 15.07, 10.93, 53.19, 97.84
2015, 7, 19.63, 15.31, 38.47, 69.21
2015, 8, 22.44, 18.68, 12.43, 22.87
2015, 9, 16.44, 12.64, 71.26, 139.2
2015, 10, 11.67, 7.948, 109.4, 186.7
2015, 11, 7.109, 2.788, 250.8, 454.9
2015, 12, 5.69, 1.456, 304, 576.1
2016, 1, 2.796, -1.29, 124.6, 220.2
2016, 2, 6.393, 2.269, 299.5, 533.7
2016, 3, 4.793, 0.02064, 158.7, 255.8
2016, 4, 9.136, 4.944, 165.8, 270.4
2016, 5, 12.16, 7.745, 49.26, 79.45
2016, 6, 18.51, 14.36, 54.66, 81.83
2016, 7, 20.98, 16.94, 0.9659, 0.6709
2016, 8, 21.26, 17.67, 3.835, 7.715
2016, 9, 18.08, 14.18, 44.19, 69.18
2016, 10, 12.26, 8.382, 79.26, 121.8
2016, 11, 7.077, 2.777, 176.7, 309.6
2016, 12, 6.429, 2.095, 389.2, 669.2
2017, 1, 2.055, -2.309, 149.1, 292.1
2017, 2, 5.384, 1.092, 157.8, 289.5
2017, 3, 9.641, 4.73, 107.5, 203.5
2017, 4, 10.97, 6.871, 139.8, 221.1
2017, 5, 16.77, 12.91, 27.58, 44.66
2017, 6, 19.84, 16.08, 13.47, 26.96
2017, 7, 20.34, 16.34, 18.33, 30.33
2017, 8, 21.31, 17.33, 10.76, 18.21
2017, 9, 19.02, 15.05, 47.21, 83.98
2017, 10, 14.38, 10.76, 71.77, 121.9
2017, 11, 7.411, 3.183, 57.84, 90.33
2017, 12, 7.176, 2.795, 450.3, 771.6
2018, 1, 5.395, 1.188, 122.4, 231.7
2018, 2, 6.903, 2.636, 172, 337.1
2018, 3, 9.418, 4.295, 193.8, 322.7
2018, 4, 10.63, 6.67, 82.29, 139.7
2018, 5, 16.79, 12.85, 93.51, 130.7
2018, 6, 17.17, 13.11, 72.65, 115.3
2018, 7, 19.87, 15.73, 16.15, 24.84
2018, 8, 19.05, 14.84, 117.2, 200.8
2018, 9, 17.64, 14.03, 72.78, 138.9
2018, 10, 12.71, 8.84, 77.78, 129
2018, 11, 6.399, 2.225, 88.17, 147
2018, 12, 5.706, 1.571, 157.6, 302.5
2019, 1, 4.342, 0.01504, 181.7, 334.5
2019, 2, 8.086, 3.718, 80.26, 132.2
2019, 3, 11.38, 6.799, 81.14, 131
2019, 4, 11.64, 7.485, 80.57, 145.5
2019, 5, 14.6, 10.56, 73.57, 111
2019, 6, 19.45, 15.51, 47.47, 79.82
2019, 7, 22.35, 18.65, 4.74, 5.02
2019, 8, 20.05, 16.13, 46.72, 81.66
2019, 9, 19.43, 15.7, 12.37, 13.73
2019, 10, 14, 10.27, 75.68, 115.6
2019, 11, 7.141, 3.061, 140.4, 245.6
2019, 12, 5.072, 1.177, 230, 421.6
2020, 1, 3.918, 0.08352, 286.1, 549.5
2020, 2, 9.657, 5.706, 75.42, 121.9
2020, 3, 11.38, 6.924, 69.26, 124.6
2020, 4, 12.58, 8.642, 93.09, 155.6
2020, 5, 13.56, 9.151, 146.6, 214.3
2020, 6, 17.16, 12.95, 41.05, 72.7
2020, 7, 21.54, 17.45, 14.5, 23.05
2020, 8, 20.51, 16.61, 35.32, 53.43
2020, 9, 16.23, 12.1, 68.41, 100.9
2020, 10, 12.77, 8.864, 112.3, 183.9
2020, 11, 8.897, 4.638, 252.9, 421.9
2020, 12, 5.781, 1.447, 336.7, 630.4
2021, 1, 7.098, 2.741, 243, 459.5
2021, 2, 6.612, 2.293, 155.5, 284.3
2021, 3, 7.098, 2.114, 282.4, 485.6
2021, 4, 9.181, 4.852, 145.6, 224.7
2021, 5, 12.37, 8.201, 93.66, 138
2021, 6, 15.16, 11.17, 57.05, 68.95
2021, 7, 21.16, 16.92, 1.191, 3.314
2021, 8, 19.56, 15.53, 32.5, 56.42
2021, 9, 17.02, 13.09, 114.2, 202.2
2021, 10, 13.23, 9.569, 129.8, 187.3
2021, 11, 8.299, 3.67, 258.5, 471.2
2021, 12, 5.211, 1.115, 316.3, 578.3
2022, 1, 2.531, -1.913, 348.1, 584.5
2022, 2, 7.331, 3.091, 244.6, 479.3
2022, 3, 8.808, 3.976, 171.4, 291.9
2022, 4, 10.23, 5.896, 159, 250
2022, 5, 13.63, 9.342, 83.9, 131
2022, 6, 16.3, 11.9, 72.26, 136
2022, 7, 20.1, 16.03, 16.12, 29.94
2022, 8, 21.08, 17.19, 48.74, 87.23
2022, 9, 18.19, 14.51, 73.62, 142.4
2022, 10, 12.28, 8.33, 107.6, 174.3
2022, 11, 6.667, 2.261, 232.7, 401.1
2022, 12, 0.0497, -4.209, 217.4, 382.2
2023, 1, 0.9954, -3.459, 134.2, 243.5
2023, 2, 7.663, 3.423, 269.9, 476.8
2023, 3, 6.942, 2.09, 155.6, 280.8
2023, 4, 9.784, 5.41, 118.5, 199.8
2023, 5, 13.78, 9.879, 102.1, 171.1
2023, 6, 20.12, 16.63, 18.42, 34.96
2023, 7, 21.9, 17.91, 11.65, 15.95
2023, 8, 22.37, 18.66, 10.27, 16.63
2023, 9, 19, 15.06, 55.88, 96.29
2023, 10, 12.84, 9.147, 51.86, 98.92
2023, 11, 6.019, 1.9, 183.9, 335.7
2023, 12, 6.848, 2.626, 201, 333.4
2024, 1, 6.394, 1.916, 231.1, 436.8
2024, 2, 5.166, 1.052, 125.3, 214.1
2024, 3, 9.731, 4.853, 146.6, 235.3
2024, 4, 13.08, 8.833, 161.4, 286.8
2024, 5, 14.61, 10.39, 115.8, 173.7
2024, 6, 16.27, 12.32, 96.84, 150.7
2024, 7, 21.09, 16.68, 27.38, 60.06
2024, 8, 20.19, 16.18, 64.07, 106.6
2024, 9, 16.32, 12.14, 136.8, 236.1
2024, 10, 11.51, 7.488, 81.24, 153.2
2024, 11, 8.06, 3.834, 343.2, 626.5
2024, 12, 3.913, 0.239, 85.97, 144.9
2025, 1, 5.255, 1.243, 85.2, 166.8
2025, 2, 4.852, 0.4635, 129.8, 230.1
2025, 3, 7.635, 2.88, 175, 299.4
2025, 4, 10.24, 6.309, 85.03, 141.1
2025, 5, 15.22, 10.99, 49.82, 84.46
2025, 6, 18.75, 14.94, 56.35, 77.37
2025, 7, 19.81, 15.32, 53.23, 79.32
2025, 8, 21.51, 17.58, 12.06, 20.61
2025, 9, 18.5, 14.82, 17.02, 31.82
2025, 10, 13, 9.365, 154.4, 269.5
2025, 11, 6.95, 2.784, 117.5, 223.3
2025, 12, 5.978, 1.946, 250.3, 451.9
2026, 1, 5.971, 1.566, 328, 557.6
2026, 2, 7.075, 2.681, 253.9, 471
2026, 3, 6.493, 1.298, 234.8, 379.9
2026, 4, 10.27, 6.133, 165.1, 255.6
2026, 5, 11.66, 7.358, 96.17, 157.6
2026, 6, 15.94, 11.78, 70.51, 108.5
2026, 7, 19.25, 15.2, 11.77, 19.48
2026, 8, 21.56, 17.9, 6.773, 10.24
2026, 9, 21.13, 17.41, 40.75, 59.88
2026, 10, 12.83, 9.361, 152.9, 256
2026, 11, 8.223, 3.611, 375.2, 645.1
2026, 12, 3.697, -0.6709, 377.6, 667.6
2027, 1, 2.996, -1.206, 194.4, 375.1
2027, 2, 0.573, -3.632, 85.4, 164.6
2027, 3, 8.88, 4.473, 71.79, 113.1
2027, 4, 11.49, 7.501, 115.3, 205.6
2027, 5, 13.42, 9.196, 81.69, 130.4
2027, 6, 16.22, 12.49, 22.88, 40.91
2027, 7, 22.39, 18.09, 14.9, 19
2027, 8, 22.47, 18.71, 43.35, 64.7
2027, 9, 17.83, 13.75, 102.2, 171.3
2027, 10, 13.52, 10.15, 59.72, 80.25
2027, 11, 8.477, 4.365, 379.5, 609
2027, 12, 5.648, 1.818, 88.44, 141.3
2028, 1, 7.178, 3.073, 210.3, 388
2028, 2, 7.156, 2.603, 194.3, 321.9
2028, 3, 8.672, 3.754, 113.8, 192.7
2028, 4, 11.77, 7.755, 150, 243.5
2028, 5, 13.53, 9.084, 199.7, 350.3
2028, 6, 18.85, 14.57, 94.99, 171.1
2028, 7, 21.22, 17.09, 3.56, 10.74
2028, 8, 20.53, 16.47, 85.73, 132
2028, 9, 16.35, 12.21, 95.98, 160.6
2028, 10, 11.54, 7.563, 176.7, 269.6
2028, 11, 10.33, 6.054, 197.1, 308.4
2028, 12, 5.878, 1.523, 246.9, 423.6
2029, 1, 4.509, 0.1115, 308, 572.1
2029, 2, 5.998, 1.897, 107.4, 185.9
2029, 3, 9.749, 4.72, 173.2, 297.6
2029, 4, 10.63, 6.362, 213.2, 340.2
2029, 5, 13.4, 9.068, 77.22, 106.2
2029, 6, 16.46, 12.71, 97.54, 124.4
2029, 7, 21.5, 17.46, 14.85, 28.34
2029, 8, 21.52, 17.41, 54.27, 87.7
2029, 9, 17.85, 13.95, 43.08, 67.38
2029, 10, 12.05, 8.32, 263, 464.4
2029, 11, 7.525, 3.122, 300.5, 488.8
2029, 12, 4.816, 0.7386, 301.6, 572.8
2030, 1, 6.377, 1.874, 198.3, 406.9
2030, 2, 5.051, 0.6907, 182.9, 360.7
2030, 3, 7.581, 2.534, 183.6, 308.9
2030, 4, 11, 6.767, 134, 199.3
2030, 5, 14.29, 9.822, 58.46, 95.16
2030, 6, 18, 14.08, 42.64, 60.27
2030, 7, 22.59, 18.56, 3.442, 6.176
2030, 8, 21.18, 17.04, 26.25, 56.07
2030, 9, 18.11, 14.28, 85.7, 152.8
2030, 10, 12.46, 8.467, 115.5, 185.2
2030, 11, 9.059, 4.993, 361.5, 579.2
2030, 12, 5.443, 1.03, 299, 550.3
2031, 1, 4.632, 0.3585, 513.5, 915.5
2031, 2, 7.546, 3.32, 344.5, 601.9
2031, 3, 6.923, 1.811, 394, 682.7
2031, 4, 8.945, 4.927, 153.6, 226.1
2031, 5, 12.23, 7.855, 125.2, 210.5
2031, 6, 17.92, 14.27, 90.68, 118.8
2031, 7, 19.47, 15.13, 31.59, 54.17
2031, 8, 20.99, 17.04, 27.04, 51.46
2031, 9, 17.48, 13.52, 59.73, 94.19
2031, 10, 12.66, 8.915, 191, 303.6
2031, 11, 8.223, 4.136, 223.7, 372.3
2031, 12, 6.242, 2.366, 270.4, 483.6
2032, 1, 2.675, -1.218, 320.2, 554.5
2032, 2, 6.731, 2.422, 228.9, 433.4
2032, 3, 6.588, 1.468, 269.7, 433.3
2032, 4, 11.38, 7.429, 65.8, 113.1
2032, 5, 16, 11.61, 43.13, 77.36
2032, 6, 17.21, 12.95, 73.12, 127.2
2032, 7, 22.32, 18.06, 35.02, 58.32
2032, 8, 21.71, 17.92, 12.91, 21.24
2032, 9, 16.98, 12.95, 96.92, 155.9
2032, 10, 13.18, 9.545, 102.3, 151
2032, 11, 9.386, 5.328, 218.1, 312
2032, 12, 6.461, 2.134, 338.5, 630.7
2033, 1, 4.917, 0.8514, 194.3, 326.1
2033, 2, 7.621, 3.274, 291.8, 511.9
2033, 3, 9.417, 4.146, 147.1, 237.7
2033, 4, 11.08, 7.096, 85.9, 140.1
2033, 5, 12.66, 8.23, 161.8, 239.4
2033, 6, 18.51, 14.56, 30.28, 57.36
2033, 7, 21.49, 17.41, 10.89, 18.99
2033, 8, 20, 15.77, 53.24, 112.1
2033, 9, 19.15, 15.27, 46.18, 81.6
2033, 10, 13.16, 9.308, 115.5, 197.6
2033, 11, 8.793, 4.737, 255.8, 445.4
2033, 12, 4.02, 0.07375, 79.74, 154
2034, 1, 3.747, -0.8013, 158.3, 282.3
2034, 2, 8.982, 4.866, 123.8, 210.3
2034, 3, 11.74, 6.688, 143.1, 231.4
2034, 4, 11.33, 7.241, 161.2, 252.3
2034, 5, 14.92, 10.86, 175, 244.4
2034, 6, 17.88, 14.01, 46.93, 77.71
2034, 7, 20.1, 16.12, 22.39, 37.89
2034, 8, 19.67, 15.49, 91.29, 165
2034, 9, 19.29, 15.45, 29.05, 44.99
2034, 10, 11.11, 7.025, 309.5, 476.1
2034, 11, 7.414, 3.128, 315.6, 568.5
2034, 12, 5.097, 0.7078, 321.2, 574.2
2035, 1, 8.529, 3.996, 217.8, 417.2
2035, 2, 5.856, 1.358, 244.3, 427.5
2035, 3, 9.231, 4.276, 145.6, 254.1
2035, 4, 12.61, 8.468, 144.3, 246.3
2035, 5, 11.73, 7.548, 132.8, 184.3
2035, 6, 15.73, 12.13, 24.9, 42.16
2035, 7, 20.54, 16.29, 15.89, 20.22
2035, 8, 19.61, 15.4, 26.11, 35.86
2035, 9, 19.77, 16.02, 76.05, 131.9
2035, 10, 13.01, 9.262, 82.45, 146.6
2035, 11, 9.191, 5.069, 154.6, 241.8
2035, 12, 3.931, -0.3721, 251.7, 458.7
2036, 1, 5.064, 0.5738, 441.9, 780.9
2036, 2, 4.425, 0.123, 313.9, 530.3
2036, 3, 8.617, 3.468, 220.8, 386.4
2036, 4, 12.92, 8.863, 154.6, 257.4
2036, 5, 14.47, 10.24, 63.82, 104.4
2036, 6, 16.61, 12.46, 56.87, 96.67
2036, 7, 22.4, 18.45, 1.071, 3.525
2036, 8, 22.48, 18.6, 2.146, 2.667
2036, 9, 18.37, 14.39, 42.19, 68.09
2036, 10, 12.9, 9.149, 148.7, 236.5
2036, 11, 8.845, 4.493, 444.9, 720.5
2036, 12, 3.939, 0.1115, 156.5, 309
2037, 1, 0.2241, -3.975, 333.8, 593.7
2037, 2, 7.357, 3.07, 209.1, 391.5
2037, 3, 7.117, 1.846, 443.7, 739.9
2037, 4, 8.325, 3.809, 284.9, 490.8
2037, 5, 12.93, 8.561, 87.56, 162.7
2037, 6, 18.4, 14.75, 48.88, 78.65
