# Created by WEAP: 5/11/2021 9:07:38 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_PDX_Oak Grove Frk Clackamas (50,826 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (30,123 ha),  1000 - 2000 m (20,703 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 1.343, -0.5947, 386.4, 452.7
2006, 2, 3.091, 1.226, 389, 449.5
2006, 3, 3.445, 1.284, 342.1, 400.3
2006, 4, 7.355, 5.489, 238.4, 260.4
2006, 5, 9.362, 7.436, 135.5, 144.1
2006, 6, 14.64, 12.7, 34.77, 33.78
2006, 7, 18.1, 16.29, 2.633, 3.064
2006, 8, 17.26, 15.52, 20.28, 18.87
2006, 9, 12.4, 10.56, 64.99, 67.72
2006, 10, 9.592, 7.784, 44.22, 46.64
2006, 11, 4.082, 2.113, 432.8, 477.3
2006, 12, 1.186, -0.7718, 688.2, 810.2
2007, 1, 2.841, 0.8369, 540.8, 620.9
2007, 2, 3.078, 1.117, 314.7, 346.9
2007, 3, 5.304, 3.268, 242.5, 268.7
2007, 4, 8.75, 6.932, 113, 120.3
2007, 5, 14.55, 12.75, 58.48, 63.07
2007, 6, 15.44, 13.71, 20.49, 22.54
2007, 7, 17.59, 15.7, 55.48, 57.6
2007, 8, 16.12, 14.28, 32.47, 39.87
2007, 9, 13.84, 12.11, 125.8, 137.6
2007, 10, 7.854, 5.995, 111.2, 122.3
2007, 11, 4.099, 2.138, 382.9, 432
2007, 12, -0.5743, -2.307, 141.3, 167.7
2008, 1, 0.4443, -1.431, 235.8, 263
2008, 2, 4.572, 2.537, 264.8, 316.3
2008, 3, 4.501, 2.394, 150.6, 169.4
2008, 4, 6.48, 4.485, 194.8, 209.6
2008, 5, 11.28, 9.297, 105.5, 111.7
2008, 6, 14.15, 12.22, 72.28, 68.09
2008, 7, 18.25, 16.51, 27.3, 26.52
2008, 8, 16.11, 14.26, 79.62, 83.44
2008, 9, 15.21, 13.41, 97.4, 103
2008, 10, 11.77, 10.27, 77.36, 82.82
2008, 11, 5.4, 3.439, 107.7, 120.9
2008, 12, 1.415, -0.4097, 237.8, 276.1
2009, 1, 1.773, -0.1961, 345.3, 405.9
2009, 2, 3.513, 1.728, 64.62, 68.6
2009, 3, 9.877, 7.827, 222.6, 243.5
2009, 4, 8.787, 6.808, 139, 147.9
2009, 5, 10.5, 8.558, 107.9, 114.2
2009, 6, 13.33, 11.53, 124.3, 126.1
2009, 7, 17.22, 15.32, 21.16, 21.74
2009, 8, 18, 16.31, 93.12, 95.25
2009, 9, 15.31, 13.73, 71.16, 75.09
2009, 10, 9.063, 7.244, 185.4, 200.3
2009, 11, 3.526, 1.571, 317.4, 371.6
2009, 12, 0.4135, -1.54, 330.2, 383.6
2010, 1, 1.079, -0.8296, 193.2, 216.9
2010, 2, 3.738, 1.888, 250.1, 275.9
2010, 3, 5.577, 3.402, 291.5, 322.3
2010, 4, 8.97, 7.033, 170.2, 179.7
2010, 5, 8.437, 6.505, 223.6, 241.2
2010, 6, 14.85, 13.1, 46.91, 49.17
2010, 7, 19.18, 17.47, 1.914, 1.659
2010, 8, 15.81, 13.95, 49.58, 56.35
2010, 9, 15.47, 13.75, 73.29, 79.37
2010, 10, 9.928, 8.301, 95.22, 98.67
2010, 11, 4.315, 2.477, 364.8, 423.2
2010, 12, 1.722, -0.1374, 315.8, 353.8
2011, 1, 0.671, -1.312, 315.2, 362.2
2011, 2, 0.4028, -1.507, 80.98, 91.05
2011, 3, 1.455, -0.6774, 139.6, 158.5
2011, 4, 6.942, 4.98, 179.5, 190.6
2011, 5, 9.331, 7.324, 129.5, 131.9
2011, 6, 12.22, 10.41, 153.4, 161.3
2011, 7, 18.19, 16.36, 34.84, 34.72
2011, 8, 19.31, 17.65, 1.441, 1.533
2011, 9, 16.08, 14.39, 25.17, 24.29
2011, 10, 9.406, 7.693, 299.7, 323.1
2011, 11, 2.959, 0.9972, 272.6, 316.6
2011, 12, 1.088, -0.6796, 331.1, 379.1
2012, 1, 1.785, -0.1924, 233.2, 266.7
2012, 2, 5.782, 3.918, 250.8, 291.8
2012, 3, 6.282, 4.109, 402.2, 445.1
2012, 4, 5.407, 3.449, 215.5, 241.5
2012, 5, 9.604, 7.772, 122.6, 133.7
2012, 6, 15.21, 13.52, 42.33, 43.77
2012, 7, 17.76, 15.94, 10.39, 10.45
2012, 8, 19.53, 17.8, 57.37, 62.24
2012, 9, 13.3, 11.47, 181.9, 198.9
2012, 10, 8.488, 6.679, 211.4, 225.4
2012, 11, 5.284, 3.397, 126.2, 130.1
2012, 12, 2.713, 0.9123, 219.4, 259.2
2013, 1, 2.125, 0.1784, 107.1, 118.3
2013, 2, 3.102, 1.216, 138.8, 159.4
2013, 3, 5.84, 3.773, 189.7, 211.5
2013, 4, 8.185, 6.263, 118.1, 127.2
2013, 5, 12.13, 10.28, 137.4, 148.2
2013, 6, 14.34, 12.51, 66.94, 70.74
2013, 7, 16.15, 14.33, 110.3, 117.7
2013, 8, 14.66, 12.68, 120.6, 127.3
2013, 9, 15.27, 13.61, 210.9, 228.4
2013, 10, 8.369, 6.591, 245.7, 260.4
2013, 11, 4.572, 2.584, 409.9, 463.9
2013, 12, 1.816, -0.169, 380.4, 428.2
2014, 1, 3.695, 1.683, 260.3, 296.1
2014, 2, 2.384, 0.3777, 132.5, 152.3
2014, 3, 4.939, 2.793, 151.2, 169.1
2014, 4, 8.571, 6.622, 200, 221
2014, 5, 9.318, 7.479, 147.7, 166.2
2014, 6, 17.67, 16.03, 16.21, 14.89
2014, 7, 16.68, 14.77, 36.34, 38.15
2014, 8, 16.16, 14.35, 28.88, 27.6
2014, 9, 16.8, 14.97, 31.71, 32.36
2014, 10, 8.74, 6.924, 192.7, 200.1
2014, 11, 5.027, 3.1, 212.8, 246.8
2014, 12, 1.5, -0.5008, 765.8, 871.4
2015, 1, -0.3262, -2.331, 924.2, 1043
2015, 2, 1.095, -0.8971, 458.8, 527.9
2015, 3, 1.489, -0.6299, 417.9, 451.8
2015, 4, 8.544, 6.643, 99.84, 107.9
2015, 5, 8.975, 6.963, 207.1, 222.7
2015, 6, 12.17, 10.24, 63.22, 68.14
