# Created by WEAP: 5/11/2021 9:10:04 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_McCloud (110,591 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (6,589 ha),  1000 - 2000 m (95,260 ha),  2000 - 3000 m (7,726 ha),  3000 - 4000 m (920 ha),  4000 - 5000 m (97 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.41, 0.654, -4.451, -7.806, -10.77, 90.39, 80.94, 66.46, 79.31, 87.86
2006, 2, 5.361, 3.051, -1.964, -5.493, -8.382, 430.3, 414.3, 349.6, 405.2, 452.1
2006, 3, 4.583, 2.377, -2.565, -6.059, -8.876, 466.7, 434.3, 450.1, 565.6, 645.2
2006, 4, 10.65, 8.481, 3.514, 0.07841, -2.731, 46.48, 39.48, 32.89, 41.93, 50.71
2006, 5, 13.06, 10.6, 5.626, 2.206, -0.6711, 27.42, 32.83, 38.84, 48.14, 63.17
2006, 6, 20.87, 18.07, 12.68, 9.199, 6.176, 0, 0.2281, 0.2124, 0, 0
2006, 7, 23.19, 20.84, 15.87, 12.36, 9.458, 0.267, 0.2472, 0.1936, 0.2562, 0.24
2006, 8, 23.87, 21.26, 16.09, 12.62, 9.646, 2.834, 1.191, 4.58, 6.774, 8.758
2006, 9, 16.62, 14.02, 8.848, 5.408, 2.498, 7.731, 9.018, 11.29, 12.3, 15.01
2006, 10, 12.71, 10.06, 4.663, 1.17, -1.857, 38.04, 37.64, 38.36, 46.97, 56.04
2006, 11, 5.3, 2.869, -2.107, -5.498, -8.356, 202.8, 178.7, 154.8, 181.5, 206.7
2006, 12, 2.766, 0.2107, -4.748, -8.248, -11.12, 291.4, 260.9, 205.3, 238.9, 267.5
2007, 1, 4.526, 2.031, -3.148, -6.604, -9.561, 211, 208, 178.6, 207.1, 228.1
2007, 2, 4.564, 2.162, -3.076, -6.628, -9.623, 213.7, 190, 172, 206.8, 233.8
2007, 3, 6.164, 3.943, -1.062, -4.613, -7.494, 112.7, 96.47, 105.7, 137, 161.7
2007, 4, 10.94, 8.591, 3.551, 0.06934, -2.775, 65.88, 57.79, 67.69, 85.54, 103.2
2007, 5, 18.58, 16.15, 11.11, 7.717, 4.854, 0.9225, 1.068, 1.699, 2.517, 3.46
2007, 6, 20.59, 18.05, 12.78, 9.259, 6.265, 6.875, 7.93, 7.701, 8.349, 11.15
2007, 7, 23.9, 21.4, 16.23, 12.77, 9.783, 0.4766, 0.5846, 0.2942, 0.3086, 0.2954
2007, 8, 19.73, 17.28, 12.2, 8.751, 5.856, 17.89, 15.39, 21.88, 26.5, 31.93
2007, 9, 19.04, 16.42, 11.24, 7.746, 4.771, 19.19, 18.34, 17.16, 20.88, 27.53
2007, 10, 11.61, 8.741, 3.361, -0.01849, -3.019, 25.5, 20.41, 20.39, 24.05, 30.69
2007, 11, 6.419, 4.003, -1.081, -4.557, -7.468, 242.8, 215.3, 181.9, 220.1, 253.7
2007, 12, 2.504, -0.6263, -6.062, -9.397, -12.43, 46.7, 33.21, 23.44, 28.35, 31.13
2008, 1, 1.918, -0.797, -5.995, -9.357, -12.33, 437.3, 397.6, 332.2, 390.5, 435.1
2008, 2, 5.35, 2.947, -2.153, -5.745, -8.714, 306.4, 288.5, 249.4, 297.8, 335.1
2008, 3, 6.623, 4.292, -0.6147, -4.059, -6.869, 41.08, 39.63, 50.79, 59.02, 73.51
2008, 4, 9.579, 7.224, 2.29, -1.087, -3.865, 20.09, 17.61, 17.9, 22.26, 24.87
2008, 5, 13.92, 11.52, 6.4, 2.911, -0.0399, 85.61, 81.82, 95.24, 121.9, 158
2008, 6, 18.14, 15.62, 10.34, 6.819, 3.817, 27.97, 25.71, 26.09, 31.11, 38.78
2008, 7, 23.86, 21.37, 16.27, 12.74, 9.728, 4.485, 5.38, 10.98, 10.62, 15.64
2008, 8, 20.34, 17.82, 12.61, 9.167, 6.271, 3.318, 3.312, 2.557, 2.759, 3.357
2008, 9, 20.44, 17.71, 12.42, 9.01, 6.044, 0.1741, 0.9629, 1.745, 1.893, 2.887
2008, 10, 15.34, 12.82, 7.572, 4.102, 1.089, 46.07, 46.77, 37.82, 42.81, 48.89
2008, 11, 7.762, 5.065, -0.2849, -3.698, -6.675, 142.6, 123.8, 119.6, 141.6, 166
2008, 12, 4.315, 1.302, -4.131, -7.541, -10.63, 67.37, 53.95, 48.12, 59.22, 66.05
2009, 1, 3.964, 1.637, -3.263, -6.691, -9.558, 554.9, 529.4, 428.5, 507.7, 566.2
2009, 2, 5.372, 2.919, -2.404, -5.95, -9.028, 74.89, 68.32, 64.81, 78.23, 86.7
2009, 3, 10.06, 7.786, 2.788, -0.7892, -3.721, 128.6, 126.3, 122.2, 149.8, 157.9
2009, 4, 10.97, 8.504, 3.611, 0.1736, -2.641, 129.2, 118.8, 112.7, 149.1, 172.8
2009, 5, 14.43, 11.89, 6.829, 3.458, 0.5742, 36.15, 37.8, 39.22, 51.03, 63.12
2009, 6, 17.08, 14.56, 9.39, 5.924, 2.935, 43.04, 51.2, 43.89, 51.81, 66.11
2009, 7, 20.93, 18.52, 13.57, 10.07, 7.153, 3.724, 3.499, 7.097, 8.78, 11.59
2009, 8, 21.83, 19.49, 14.6, 11.13, 8.204, 5.553, 6.545, 11.11, 15.35, 19.5
2009, 9, 18.77, 16.11, 10.9, 7.45, 4.48, 67.94, 60.48, 52.71, 63.39, 75.89
