# Created by WEAP: 5/11/2021 9:10:17 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_MIROC5_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_N Umpqua (63,455 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (12,215 ha),  1000 - 2000 m (50,550 ha),  2000 - 3000 m (690 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 1.293, -0.2314, -3.697, 145.2, 168.8, 152.3
2006, 2, 3.832, 1.672, -1.954, 240.1, 264.4, 246.7
2006, 3, 4.576, 1.952, -2.299, 336.3, 358.6, 324.8
2006, 4, 8.931, 6.478, 2.7, 106.7, 126.2, 114.5
2006, 5, 10.94, 8.788, 4.945, 70.97, 74.55, 67.29
2006, 6, 17.13, 15, 11.37, 3.942, 4.358, 4.425
2006, 7, 21.02, 19.35, 16.28, 0.1171, 0.2378, 0.1193
2006, 8, 20.58, 18.73, 15.44, 2.149, 3.681, 3.468
2006, 9, 14.22, 12.06, 8.602, 20.86, 22.6, 18.99
2006, 10, 9.697, 8.148, 5.065, 32.7, 35.66, 34.54
2006, 11, 4.273, 2.229, -1.096, 224.8, 235, 219.5
2006, 12, 0.4916, -1.42, -4.897, 309, 362.1, 356.8
2007, 1, 2.361, 0.7114, -2.547, 269.2, 300.9, 281.3
2007, 2, 2.618, 0.6379, -2.919, 160.5, 171.4, 162.5
2007, 3, 5.593, 3.424, -0.4486, 149.1, 176.3, 171.9
2007, 4, 9.722, 7.616, 3.781, 66.05, 65.37, 59.08
2007, 5, 16.62, 14.49, 10.77, 12.46, 14.01, 11.03
2007, 6, 17.78, 15.92, 12.41, 26.01, 22.5, 18.44
2007, 7, 21.23, 19.34, 16.07, 27.97, 26.04, 18.78
2007, 8, 18.49, 16.52, 13.1, 12.74, 12.5, 13.62
2007, 9, 15.97, 14.21, 10.9, 54.75, 55.95, 46.25
2007, 10, 8.538, 6.566, 3.274, 82.39, 90.95, 87.5
2007, 11, 3.994, 2.217, -0.9659, 249.3, 262.9, 237.6
2007, 12, -1.17, -2.543, -5.514, 117.9, 117.2, 107.6
2008, 1, 0.02254, -1.657, -5.156, 142.1, 158.3, 150.6
2008, 2, 4.287, 2.245, -1.273, 149, 162.8, 166.2
2008, 3, 5.218, 2.892, -1.032, 112.3, 113.1, 103
2008, 4, 8.003, 5.58, 1.733, 87.92, 96.19, 89.36
2008, 5, 12.49, 10.56, 6.931, 69.11, 72.45, 65.54
2008, 6, 15.75, 13.76, 10.06, 37.86, 40.09, 37.47
2008, 7, 20.89, 19.17, 15.89, 20.68, 21.62, 19.53
2008, 8, 18.45, 16.36, 12.88, 20.44, 20.74, 16.12
2008, 9, 17.07, 15.31, 11.95, 18.44, 18.14, 17.51
2008, 10, 12.21, 11.02, 8.011, 61.59, 73.07, 77.81
2008, 11, 5.175, 3.296, 0.1357, 87.89, 91.37, 88.8
2008, 12, 1.093, -0.5259, -3.595, 110, 121, 111.8
2009, 1, 2.047, 0.1928, -3.246, 225.9, 255.2, 249.8
2009, 2, 3.715, 1.862, -1.746, 43.04, 46.32, 46.61
2009, 3, 10.14, 7.958, 3.982, 128.3, 141.4, 125.8
2009, 4, 9.702, 7.36, 3.436, 73.49, 76.32, 78.45
2009, 5, 12.41, 10.25, 6.514, 53.97, 62.68, 60
2009, 6, 15.08, 12.79, 9.151, 78.41, 91.61, 86.5
2009, 7, 19.77, 17.74, 14.3, 6.914, 6.666, 6.615
2009, 8, 20.58, 18.83, 15.43, 31.13, 36.17, 29.15
2009, 9, 16.18, 14.37, 11.02, 53.75, 56.46, 43.81
2009, 10, 9.329, 7.676, 4.412, 99.93, 109.8, 101.8
2009, 11, 3.877, 1.958, -1.48, 201, 220.9, 198.5
2009, 12, 0.4036, -1.343, -4.698, 299.2, 318.4, 299
2010, 1, 2.186, 0.6432, -2.657, 204.6, 229.3, 206.1
