# Created by WEAP: 6/23/2021 6:23:39 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_ID_AVA_Priest (93,397 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (59,965 ha),  1000 - 2000 m (33,432 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, -3.329, -5.507, 87.73, 110.7
2006, 2, 0.2225, -1.91, 159, 206.6
2006, 3, 3.647, 1.48, 147.9, 187.4
2006, 4, 9.75, 7.619, 25.5, 33.62
2006, 5, 12.42, 10.31, 158.5, 180.2
2006, 6, 15.84, 13.71, 43.36, 51.01
2006, 7, 20.29, 18.08, 3.075, 4.036
2006, 8, 19.63, 17.49, 11.13, 12.77
2006, 9, 16.07, 13.91, 3.414, 3.372
2006, 10, 9.782, 7.517, 26.28, 31.19
2006, 11, 2.037, -0.1183, 101.9, 129.8
2006, 12, 0.03992, -2.14, 116.4, 151.8
2007, 1, -1.442, -3.578, 75.95, 94.68
2007, 2, -2.361, -4.487, 74.45, 98.65
2007, 3, 4.247, 2.081, 86.35, 106.7
2007, 4, 8.743, 6.636, 31.78, 39.07
2007, 5, 12.97, 10.85, 54.73, 66.37
2007, 6, 16.47, 14.33, 74.98, 79.36
2007, 7, 21.16, 19, 39.15, 43.76
2007, 8, 20.59, 18.54, 34.67, 38.68
2007, 9, 15.6, 13.35, 109.1, 125.3
2007, 10, 6.49, 4.312, 55.11, 71.54
2007, 11, 4.109, 1.955, 105.6, 130.6
2007, 12, -1.274, -3.422, 90.78, 111.7
2008, 1, -3.66, -5.822, 41.35, 52.25
2008, 2, 0.7908, -1.411, 131.7, 165.2
2008, 3, 5.038, 2.919, 72.73, 95.78
2008, 4, 10.72, 8.647, 50.22, 61.13
2008, 5, 12.05, 9.929, 91.03, 99.48
2008, 6, 15.28, 13.11, 192.6, 215.3
2008, 7, 19.06, 16.86, 39.11, 42.22
2008, 8, 19.96, 17.82, 4.764, 6.324
2008, 9, 15.59, 13.44, 10.7, 13.23
2008, 10, 6.107, 3.98, 74.85, 90.13
2008, 11, 1.273, -0.8739, 58.29, 73.91
2008, 12, -2.116, -4.332, 126.9, 160.4
2009, 1, -4.348, -6.529, 182.4, 229.7
2009, 2, -0.4361, -2.592, 122.5, 154
2009, 3, 5.373, 3.318, 308.6, 391.3
2009, 4, 8.279, 6.203, 36.23, 44.02
2009, 5, 15.4, 13.25, 12.21, 13.5
2009, 6, 17.27, 15.14, 100.7, 110.2
2009, 7, 21.94, 19.76, 43.29, 44.8
2009, 8, 19.72, 17.62, 56.34, 63.7
2009, 9, 16.08, 13.91, 9.891, 11.12
2009, 10, 8.647, 6.476, 48.6, 61.18
2009, 11, -3.859, -5.977, 175, 223.1
2009, 12, 0.4387, -1.7, 49.47, 61.01
2010, 1, -3.322, -5.526, 165.3, 205.8
2010, 2, -0.7382, -2.911, 134.3, 169.2
2010, 3, 5.072, 2.978, 62.55, 77.06
2010, 4, 12.19, 10.07, 25.99, 30.84
2010, 5, 12.66, 10.51, 38.28, 43.56
2010, 6, 17.43, 15.27, 38.33, 41.1
2010, 7, 20.21, 18.02, 103.4, 102.3
2010, 8, 20.52, 18.41, 12.46, 13.94
2010, 9, 18.11, 15.91, 17.59, 21.77
2010, 10, 7.005, 4.869, 59.72, 74.57
2010, 11, 1.273, -0.896, 154, 198.8
2010, 12, -2.464, -4.663, 57.71, 72.68
2011, 1, 1.929, -0.258, 177.4, 220.5
2011, 2, -2.82, -4.974, 82.37, 104.8
2011, 3, 1.418, -0.7024, 39.4, 44.87
2011, 4, 9.893, 7.778, 41.92, 51.25
2011, 5, 13.24, 11.04, 71.36, 80.7
2011, 6, 17.79, 15.63, 40.37, 44.81
2011, 7, 19.32, 17.13, 107.4, 116.2
2011, 8, 20.37, 18.17, 48.91, 50.22
2011, 9, 14.64, 12.43, 65.02, 77.05
2011, 10, 6.346, 4.197, 28.7, 37.15
2011, 11, 2.614, 0.4941, 63.57, 81.38
2011, 12, 0.6833, -1.492, 85.43, 110.5
2012, 1, -0.2909, -2.481, 193.4, 241
2012, 2, 2.855, 0.7713, 93.9, 119.4
2012, 3, 6.168, 4.047, 83.04, 105.4
2012, 4, 9.829, 7.793, 42.52, 53.12
2012, 5, 13.6, 11.41, 40.24, 47
2012, 6, 17.08, 14.91, 64.16, 70.86
2012, 7, 20.15, 17.93, 54.97, 54.78
2012, 8, 22, 19.77, 68.53, 72.29
2012, 9, 18.17, 15.92, 28.41, 36.84
2012, 10, 6.118, 3.981, 101.1, 125.8
2012, 11, -0.5436, -2.687, 127.8, 158
2012, 12, -0.4735, -2.609, 132.8, 172.6
2013, 1, -2.504, -4.621, 193.6, 241.1
2013, 2, -5.25, -7.305, 56.64, 69.43
2013, 3, 2.435, 0.3082, 51.53, 63.74
2013, 4, 6.411, 4.35, 61.41, 72.63
2013, 5, 11.32, 9.236, 99.21, 114.2
2013, 6, 17.09, 14.96, 78.06, 88.76
2013, 7, 20.12, 17.95, 14.28, 15.48
2013, 8, 21.21, 19.02, 1.373, 1.961
2013, 9, 14.22, 12.03, 9.28, 9.554
2013, 10, 9.862, 7.759, 37.44, 46.76
2013, 11, 2.007, -0.1674, 176.1, 221
2013, 12, -0.2597, -2.37, 144, 183
2014, 1, 1.006, -1.159, 145.2, 183.6
2014, 2, 4.55, 2.408, 79.8, 104.5
2014, 3, 1.347, -0.8189, 63.86, 79.45
2014, 4, 4.607, 2.559, 87.22, 105.1
2014, 5, 15, 12.86, 25.76, 31.18
2014, 6, 16.63, 14.47, 43.83, 51.04
2014, 7, 19.57, 17.4, 13.25, 14.15
2014, 8, 19.82, 17.63, 19.8, 24.1
2014, 9, 15.34, 13.13, 104.7, 124.7
2014, 10, 7.746, 5.596, 57.43, 73.24
2014, 11, 2.7, 0.5608, 149.8, 187.4
2014, 12, -0.2632, -2.388, 64.68, 77.2
2015, 1, -0.7044, -2.864, 136.9, 169.8
2015, 2, 0.9361, -1.212, 310.6, 399.5
2015, 3, -0.8659, -2.97, 55.97, 70.23
2015, 4, 6.633, 4.567, 59.86, 73.5
2015, 5, 11.63, 9.467, 33.54, 38.54
2015, 6, 18.18, 16.01, 59.76, 66.76
2015, 7, 21.51, 19.34, 42.56, 43.65
2015, 8, 21.04, 18.87, 28.62, 33.44
2015, 9, 12.07, 9.907, 102.1, 119.6
2015, 10, 7.164, 5.007, 63.25, 78.88
2015, 11, 5.045, 2.875, 202.6, 254.2
2015, 12, -0.5438, -2.715, 189.9, 235.1
2016, 1, -0.01796, -2.163, 162.1, 216.5
2016, 2, 1.237, -0.9172, 79.17, 102
2016, 3, 6.299, 4.18, 96.53, 117.8
2016, 4, 3.818, 1.759, 97.12, 123.4
2016, 5, 16.68, 14.53, 35.11, 41.62
2016, 6, 17.65, 15.46, 49.42, 56.46
2016, 7, 20.95, 18.72, 20.05, 21.86
2016, 8, 20.68, 18.59, 23.92, 26.07
2016, 9, 13.57, 11.38, 32.5, 37.71
2016, 10, 7.764, 5.641, 41.71, 51.28
2016, 11, 2.077, -0.05563, 159.2, 196.9
2016, 12, -1.242, -3.41, 138.2, 173.6
2017, 1, 0.2562, -1.949, 180.5, 228
2017, 2, 0.5941, -1.454, 33.43, 43.99
2017, 3, 7.762, 5.624, 60.94, 74.05
2017, 4, 11.43, 9.308, 33.21, 40.19
2017, 5, 13.13, 10.97, 63.02, 72.26
2017, 6, 17.11, 14.92, 57.21, 64.5
2017, 7, 20.55, 18.35, 58.49, 58.52
2017, 8, 20.22, 18.02, 72.85, 84.01
2017, 9, 13.82, 11.65, 62.07, 73.49
2017, 10, 9.592, 7.461, 35.84, 45.69
2017, 11, 4.451, 2.325, 80.95, 100.1
2017, 12, -0.7954, -2.925, 112.7, 143.3
2018, 1, -2.495, -4.696, 139.1, 176.3
2018, 2, 2.18, -0.016, 90.47, 113.2
2018, 3, 6.209, 4.065, 45.97, 59.09
2018, 4, 10.13, 8.139, 42.91, 54.27
2018, 5, 10.72, 8.631, 72.49, 84.6
2018, 6, 16.24, 14.02, 92.8, 99.56
2018, 7, 20.25, 18.05, 4.971, 5.875
2018, 8, 19.21, 17.01, 39.23, 39.98
2018, 9, 16.72, 14.49, 10.45, 13.12
2018, 10, 8.539, 6.352, 34.49, 44.82
2018, 11, 3.747, 1.583, 96.27, 122.4
2018, 12, 2.04, -0.1451, 114.5, 144.5
2019, 1, -4.532, -6.712, 104.4, 130.1
2019, 2, 0.8208, -1.32, 85.37, 107.1
2019, 3, 3.003, 0.8733, 52.81, 64.54
2019, 4, 7.998, 5.94, 81.02, 98.06
2019, 5, 13.92, 11.8, 44.96, 50.92
2019, 6, 19.39, 17.19, 16.84, 18.28
2019, 7, 19.05, 16.85, 20.43, 23.11
2019, 8, 19.18, 17, 1.365, 1.419
2019, 9, 16.74, 14.53, 20.9, 24.73
2019, 10, 8.002, 5.883, 38.59, 47.2
2019, 11, 3.881, 1.725, 58.05, 71.95
2019, 12, 1.139, -1.047, 149, 184.2
2020, 1, 3.497, 1.327, 148.3, 191.2
2020, 2, 3.345, 1.272, 75.92, 95.55
2020, 3, 3.93, 1.821, 53.12, 67.52
2020, 4, 8.181, 6.067, 59.37, 71.36
2020, 5, 13.08, 10.91, 51.92, 58.86
2020, 6, 17.48, 15.38, 43.32, 45.93
2020, 7, 23.58, 21.41, 101.6, 104.3
2020, 8, 20.06, 17.88, 36.96, 40.5
2020, 9, 15.42, 13.23, 15.61, 18.16
2020, 10, 7.284, 5.218, 103.1, 130.5
2020, 11, 2.263, 0.1151, 139.2, 177.4
2020, 12, 0.8058, -1.389, 79.4, 98.39
2021, 1, -0.00537, -2.17, 28.05, 34.92
2021, 2, -1.381, -3.426, 60.6, 78.72
2021, 3, 0.17, -1.966, 24.61, 29.28
2021, 4, 5.759, 3.692, 18.81, 23.27
2021, 5, 16.08, 13.98, 7.669, 9.721
2021, 6, 16.24, 14.06, 4.104, 4.372
2021, 7, 20.83, 18.64, 46.96, 49.71
2021, 8, 19.23, 16.94, 19.76, 19.85
2021, 9, 16.07, 13.88, 25, 30.53
2021, 10, 6.934, 4.875, 99.12, 122.8
2021, 11, -4.122, -6.281, 108.8, 137.4
2021, 12, -0.7228, -2.854, 75.05, 96.45
2022, 1, -3.9, -6.09, 97.39, 120.6
2022, 2, -1.693, -3.823, 44.05, 54.76
2022, 3, 0.1122, -1.948, 95.59, 119.4
2022, 4, 5.529, 3.457, 30.03, 39.42
2022, 5, 14.36, 12.22, 18.62, 22.93
2022, 6, 19.45, 17.31, 107.8, 117.7
2022, 7, 21.09, 18.9, 38.39, 42.66
2022, 8, 20.6, 18.45, 21.66, 25
2022, 9, 17.12, 14.94, 5.027, 6.146
2022, 10, 7.24, 5.139, 88.52, 108.5
2022, 11, -0.5963, -2.72, 114.5, 140.1
2022, 12, -3.326, -5.454, 240.5, 304.7
2023, 1, 3.737, 1.576, 269.7, 342
2023, 2, 4.599, 2.585, 97.36, 128
2023, 3, 1.559, -0.5301, 112.4, 147.5
2023, 4, 11.35, 9.32, 46.77, 56
2023, 5, 11.82, 9.667, 56.75, 66.18
2023, 6, 19.54, 17.39, 44.07, 50.31
2023, 7, 21.27, 19.09, 47.18, 52.38
2023, 8, 20.31, 18.14, 24.23, 26.52
2023, 9, 18.89, 16.74, 10.55, 12.77
2023, 10, 7.805, 5.62, 34.17, 42.21
2023, 11, 2.812, 0.6127, 188.6, 237.9
2023, 12, -2.181, -4.272, 78.9, 98.9
2024, 1, -2.043, -4.277, 157.5, 199.6
2024, 2, -1.797, -3.854, 158.9, 198.3
2024, 3, 6.192, 4.074, 88.44, 111.2
2024, 4, 8.701, 6.631, 82.78, 96.52
2024, 5, 12.61, 10.45, 51.66, 60.96
2024, 6, 18.1, 15.95, 87.23, 94.31
2024, 7, 20.49, 18.3, 13.23, 16.24
2024, 8, 20.94, 18.75, 2.075, 3.217
2024, 9, 15.48, 13.32, 18.38, 22.06
2024, 10, 10.29, 8.149, 19.9, 25.72
2024, 11, 4.782, 2.528, 43.98, 55.42
2024, 12, 2.33, 0.08404, 241.2, 306.5
2025, 1, -1.212, -3.362, 244.4, 307
