# Created by WEAP: 6/23/2021 6:25:04 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_LADWP_CoastalLA (36,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,256 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 0 to 1000 m

2006, 1, 17.1, 0.001349
2006, 2, 16.7, 14.09
2006, 3, 17.56, 39.23
2006, 4, 16.86, 71.59
2006, 5, 18.63, 0.2819
2006, 6, 20.29, 0.06369
2006, 7, 22.36, 0.02321
2006, 8, 23.32, 0.1877
2006, 9, 24.17, 2.277
2006, 10, 22.67, 0.517
2006, 11, 17.59, 30.17
2006, 12, 16.6, 0.001365
2007, 1, 15.85, 2.712
2007, 2, 14.66, 274.1
2007, 3, 19.78, 5.749
2007, 4, 15.73, 47.97
2007, 5, 17.12, 1.21
2007, 6, 19.62, 0.05724
2007, 7, 22.98, 0.006266
2007, 8, 23.03, 0
2007, 9, 22.03, 64.14
2007, 10, 19.15, 5.053
2007, 11, 17.66, 43.92
2007, 12, 14.99, 84.23
2008, 1, 15.68, 165
2008, 2, 16.46, 216.7
2008, 3, 17.38, 17.33
2008, 4, 16.05, 31.22
2008, 5, 18.14, 1.891
2008, 6, 20.26, 0.1011
2008, 7, 22.49, 0
2008, 8, 21.93, 0.6372
2008, 9, 23.05, 19.88
2008, 10, 20.01, 6.553
2008, 11, 18.36, 31.14
2008, 12, 15.46, 59.95
2009, 1, 14.53, 0.4447
2009, 2, 15.54, 235.1
2009, 3, 18.91, 16.25
2009, 4, 16.34, 10.03
2009, 5, 18.63, 0.01801
2009, 6, 19.78, 3.344
2009, 7, 23.34, 0.0671
2009, 8, 23.18, 0.4746
2009, 9, 24.41, 0.1342
2009, 10, 21.03, 3.454
2009, 11, 15.58, 35.37
2009, 12, 15.36, 13.84
2010, 1, 14.96, 60.97
2010, 2, 14.67, 276.9
2010, 3, 16.71, 19.45
2010, 4, 16.95, 117.9
2010, 5, 17.37, 32.16
2010, 6, 19.59, 0.361
2010, 7, 22.56, 0
2010, 8, 22.66, 0.1905
2010, 9, 25.61, 0
2010, 10, 21.04, 21.24
2010, 11, 18.46, 0.3293
2010, 12, 14.53, 84.36
2011, 1, 16.81, 19.28
2011, 2, 14.27, 543.9
2011, 3, 16.47, 20.93
2011, 4, 16.96, 74.9
2011, 5, 19.7, 1.185
2011, 6, 20.41, 0.06278
2011, 7, 22.58, 0.02441
2011, 8, 22.35, 0.01809
2011, 9, 22.19, 0.2655
2011, 10, 20.7, 0.07272
2011, 11, 17.26, 16.28
2011, 12, 16.21, 3.921
2012, 1, 15.25, 43.98
2012, 2, 17.26, 68.08
2012, 3, 16.92, 84.96
2012, 4, 18.22, 13.35
2012, 5, 19.35, 0.02015
2012, 6, 21.65, 0.01473
2012, 7, 22.71, 0
2012, 8, 24.02, 0.1463
2012, 9, 22.29, 0.2045
2012, 10, 21.36, 12.98
2012, 11, 16.24, 5.836
2012, 12, 14.91, 37.67
2013, 1, 14.31, 62.27
2013, 2, 13.38, 133.8
2013, 3, 15.32, 0.6152
2013, 4, 17.19, 5.793
2013, 5, 15.63, 9.528
2013, 6, 19.42, 0.05503
2013, 7, 21.98, 0.1312
2013, 8, 24.54, 0.006744
2013, 9, 22.61, 15.93
2013, 10, 22.56, 59.26
2013, 11, 18.53, 2.227
2013, 12, 16.99, 0.1225
2014, 1, 16.36, 82.95
2014, 2, 18.72, 1.179
2014, 3, 15.43, 21.58
2014, 4, 17.16, 0.09724
2014, 5, 18.6, 0.02429
2014, 6, 20.09, 0
2014, 7, 24.43, 0.6194
2014, 8, 22.76, 0
2014, 9, 21.2, 0.003223
2014, 10, 19.21, 44.1
2014, 11, 18.17, 2.366
2014, 12, 17.05, 19.24
2015, 1, 16.33, 125.6
2015, 2, 16.68, 93.24
2015, 3, 14.59, 158.6
2015, 4, 16.22, 21.87
2015, 5, 15.96, 70.95
2015, 6, 19.45, 0.2441
2015, 7, 22.83, 0.0385
2015, 8, 23.16, 0.1885
2015, 9, 21.56, 0
2015, 10, 19.17, 6.245
2015, 11, 20.02, 6.186
2015, 12, 16.76, 38.22
2016, 1, 17.54, 35.49
2016, 2, 15.32, 84.07
2016, 3, 19.57, 1.973
2016, 4, 17.53, 24.95
2016, 5, 20.4, 0.001047
2016, 6, 21.5, 0.07678
2016, 7, 22.85, 0.005749
2016, 8, 23.79, 0.8188
2016, 9, 21.68, 30.82
2016, 10, 20.39, 3.45
2016, 11, 18.3, 19.82
2016, 12, 15.35, 2.25
2017, 1, 16.34, 17.84
2017, 2, 16.76, 177
2017, 3, 19.26, 29.88
2017, 4, 18.45, 44.27
2017, 5, 21.45, 0.04538
2017, 6, 22.27, 0.02271
2017, 7, 24.25, 0
2017, 8, 23.02, 0.09167
2017, 9, 20.48, 5.411
2017, 10, 18.54, 18.8
2017, 11, 20.1, 3.898
2017, 12, 16.84, 276.1
2018, 1, 17.69, 325.2
2018, 2, 16.06, 236.5
2018, 3, 17.55, 81.81
2018, 4, 18.65, 5.062
2018, 5, 18.28, 6.893
2018, 6, 20.4, 0.09012
2018, 7, 24.09, 0
2018, 8, 23.66, 0.007653
2018, 9, 25.36, 0.03859
2018, 10, 20.32, 23
2018, 11, 19.09, 91.02
2018, 12, 18.78, 49.47
2019, 1, 15.73, 179.4
2019, 2, 16.33, 42.3
2019, 3, 15.64, 67.04
2019, 4, 18.23, 30.21
2019, 5, 20.03, 0.2987
2019, 6, 21.64, 0.09509
2019, 7, 22.96, 0.03124
2019, 8, 21.77, 4.359
2019, 9, 22.84, 0
2019, 10, 21.77, 7.053
2019, 11, 18.53, 90.4
2019, 12, 16.55, 37.83
2020, 1, 18.89, 6.351
2020, 2, 15.5, 144.6
2020, 3, 17.4, 50.41
2020, 4, 18.48, 28.38
2020, 5, 18.07, 0.02866
2020, 6, 20.71, 0.01177
2020, 7, 22.97, 0.00727
2020, 8, 23.29, 0.114
2020, 9, 22.78, 0.3307
2020, 10, 20.49, 179.7
2020, 11, 19.64, 172.5
2020, 12, 20.57, 47.52
2021, 1, 17.07, 250.7
2021, 2, 15.08, 22.2
2021, 3, 17.02, 32.22
2021, 4, 15.53, 25.69
2021, 5, 20.36, 0.4216
2021, 6, 20.59, 0.01952
2021, 7, 22.23, 0.02825
2021, 8, 24.22, 0
2021, 9, 24.64, 0.3041
2021, 10, 18.9, 7.636
2021, 11, 15.96, 10.31
2021, 12, 15.5, 17.47
2022, 1, 14.22, 102
2022, 2, 15.21, 330.6
2022, 3, 15.98, 99.85
2022, 4, 16.23, 14.71
2022, 5, 18.87, 0.1496
2022, 6, 20.67, 0.02494
2022, 7, 22.71, 0.006464
2022, 8, 23.66, 0.03822
2022, 9, 24.32, 0.6171
2022, 10, 19.6, 19.04
2022, 11, 17.35, 0.3204
2022, 12, 15.14, 21.83
2023, 1, 19.64, 41.86
2023, 2, 21.92, 0.1178
2023, 3, 16.82, 35.5
2023, 4, 17.3, 42.94
2023, 5, 16.39, 60.16
2023, 6, 20.11, 0.0001495
2023, 7, 22.43, 0
2023, 8, 22.77, 0.1082
2023, 9, 24.98, 0.07108
2023, 10, 19.87, 26.98
2023, 11, 17.97, 3.339
2023, 12, 15.08, 25.3
2024, 1, 14.92, 113.6
2024, 2, 15.44, 53.84
2024, 3, 15.77, 87.94
2024, 4, 19.2, 1.429
2024, 5, 18.5, 0.1133
2024, 6, 19.17, 0.005019
2024, 7, 22.44, 0.02309
2024, 8, 21.25, 0.5262
2024, 9, 22.74, 0.09543
2024, 10, 19.48, 29.54
2024, 11, 20.08, 5.395
2024, 12, 20.36, 15.3
2025, 1, 18.27, 22.2
2025, 2, 16.79, 73.97
2025, 3, 17.8, 4.802
2025, 4, 17.29, 39.47
2025, 5, 20.17, 0.1119
2025, 6, 22.72, 2.159
2025, 7, 23.14, 0.01377
