# Created by WEAP: 6/23/2021 6:22:14 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Carbon (73,012 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (55,196 ha),  1000 - 2000 m (16,317 ha),  2000 - 3000 m (1,117 ha),  3000 - 4000 m (294 ha),  4000 - 5000 m (88 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 4.474, -0.6927, -5.966, -8.499, -12.15, 196, 334.5, 515.9, 520.2, 523.3
2006, 2, 6.468, 1.26, -4.238, -6.76, -10.4, 222.3, 344.3, 542.6, 557.4, 575.2
2006, 3, 7.62, 2.037, -3.615, -6.253, -10.06, 215.1, 334.3, 534.8, 560.3, 594.1
2006, 4, 9.135, 3.864, -1.405, -3.953, -7.631, 64.5, 106.3, 134.2, 136.6, 139.9
2006, 5, 12.41, 6.988, 1.83, -0.7357, -4.441, 175.2, 243, 211.6, 196.4, 174.4
2006, 6, 14.77, 9.647, 4.9, 2.398, -1.216, 56.73, 94.51, 95.89, 82.89, 63.44
2006, 7, 17.51, 12.75, 8.867, 6.529, 3.145, 34.38, 53.52, 39.14, 33.7, 25.77
2006, 8, 18.32, 13.89, 10.03, 7.701, 4.327, 15.77, 24.07, 20.15, 19, 17.42
2006, 9, 17.33, 12.77, 8.779, 6.514, 3.238, 12.13, 16.49, 9.77, 8.821, 7.539
2006, 10, 13.32, 9.06, 5.369, 3.175, -0.0002869, 31.01, 48.62, 81.43, 83.58, 86.42
2006, 11, 6.363, 0.8788, -4.41, -6.965, -10.65, 168, 248, 353.3, 356.4, 359.4
2006, 12, 6.849, 1.65, -3.37, -5.93, -9.63, 208, 330.6, 558.3, 571.8, 588
2007, 1, 5.174, -0.2344, -5.737, -8.267, -11.91, 162.7, 265, 424.4, 431.7, 439.3
2007, 2, 3.361, -1.909, -7.187, -9.721, -13.38, 106.8, 181.6, 285.7, 286, 284.1
2007, 3, 8.636, 3.293, -2.171, -4.804, -8.604, 165.7, 251.5, 346.6, 353.2, 361
2007, 4, 8.902, 3.315, -1.848, -4.378, -8.031, 104.2, 146.4, 148.3, 146.6, 144
2007, 5, 13.86, 8.581, 3.74, 1.277, -2.279, 34.17, 45.19, 42, 39.55, 35.97
2007, 6, 14.71, 9.454, 4.597, 2.053, -1.624, 138.7, 220.8, 202.2, 177.1, 139.6
2007, 7, 18.03, 13.36, 9.174, 6.764, 3.277, 20.25, 36.64, 43.69, 38.59, 30.72
2007, 8, 20.13, 15.5, 11.45, 9.097, 5.693, 41.88, 50.57, 48.4, 46.13, 42.89
2007, 9, 15.86, 10.79, 6.192, 3.729, 0.1655, 94.58, 153.7, 186.3, 193, 202.8
2007, 10, 10.21, 5.044, 0.4601, -1.924, -5.369, 76.77, 128.6, 163.8, 170.4, 180.3
2007, 11, 8.674, 3.301, -2.026, -4.601, -8.318, 206.6, 316.7, 464.3, 465.4, 464.4
2007, 12, 3.992, -0.9646, -5.929, -8.398, -11.96, 110.8, 196.6, 334.8, 342.7, 351.9
2008, 1, 3.308, -2.059, -7.492, -10.08, -13.8, 97.36, 184.5, 314.3, 318, 320.8
2008, 2, 5.503, 0.09269, -5.324, -7.856, -11.51, 176, 265.4, 446.5, 459.2, 474
2008, 3, 8.65, 2.99, -2.13, -4.683, -8.37, 116.6, 167.3, 203.7, 205.4, 207.1
2008, 4, 9.874, 4.334, -1.029, -3.619, -7.357, 84.95, 126.4, 146.8, 146.2, 144.8
2008, 5, 12.64, 6.898, 1.955, -0.5238, -4.103, 126.6, 204.4, 236.8, 233.4, 227.8
2008, 6, 14.06, 8.388, 2.829, 0.1992, -3.596, 273.9, 405.9, 403.2, 365.4, 308.7
2008, 7, 17.84, 12.9, 8.491, 6.072, 2.576, 59.44, 92.88, 86.81, 77.85, 64.43
2008, 8, 19.13, 14.51, 10.84, 8.569, 5.274, 8.711, 17.62, 16.29, 15.43, 14.17
2008, 9, 15.75, 11.2, 7.024, 4.621, 1.145, 40.92, 59.82, 55.62, 52.79, 48.78
2008, 10, 9.545, 4.281, -0.3762, -2.815, -6.341, 155.6, 221.7, 293.3, 296.4, 300.4
2008, 11, 6.179, 1.154, -3.811, -6.296, -9.881, 115.2, 174.1, 236.8, 241.5, 247.6
2008, 12, 3.196, -1.888, -6.713, -9.214, -12.83, 226.6, 346.1, 534.7, 539.6, 543.6
2009, 1, 3.477, -1.669, -6.471, -8.96, -12.56, 344.7, 548.8, 795.9, 799.7, 799.5
2009, 2, 5.811, 0.3708, -4.917, -7.466, -11.14, 218, 344.7, 566.5, 576, 585.2
2009, 3, 9.401, 4.154, -1.179, -3.735, -7.423, 261.6, 398.4, 598.5, 612.6, 629.6
2009, 4, 9.284, 3.772, -1.268, -3.831, -7.534, 102.6, 158, 173.6, 170.6, 166
2009, 5, 14.6, 9.68, 5.14, 2.683, -0.8688, 24.6, 37.09, 39.46, 36.06, 30.98
2009, 6, 16.27, 11.32, 6.749, 4.241, 0.6157, 97.33, 134.7, 111.2, 95.51, 72.24
2009, 7, 19.47, 14.86, 10.76, 8.399, 4.985, 33.14, 44.91, 37.74, 33.77, 27.94
2009, 8, 17.95, 12.88, 8.308, 5.842, 2.281, 68.01, 108.5, 127, 125.9, 124.1
2009, 9, 15.8, 10.64, 6.16, 3.752, 0.2726, 80.77, 121.5, 112.1, 113.7, 116.5
2009, 10, 11.33, 6.295, 2.148, -0.1741, -3.533, 113.5, 178.8, 261.8, 264.7, 267.6
2009, 11, 3.146, -2.152, -7.3, -9.773, -13.34, 178.6, 273.7, 399.2, 404.9, 411.4
2009, 12, 5.211, 0.3964, -4.518, -7.014, -10.62, 90.81, 161.4, 228.7, 223.7, 215.2
2010, 1, 3.833, -1.379, -6.753, -9.276, -12.91, 171.9, 290.4, 497.1, 507.1, 517.7
2010, 2, 4.482, -0.97, -6.465, -9.047, -12.77, 190, 294.9, 460.4, 467.9, 475.5
2010, 3, 7.65, 2.164, -3.256, -5.85, -9.595, 157.7, 241.6, 304.9, 316.3, 331.7
2010, 4, 10.71, 5.842, 1.32, -1.06, -4.498, 34.07, 66.81, 87, 88.2, 89.7
2010, 5, 12.84, 7.356, 2.364, -0.1412, -3.76, 54.5, 101.1, 101.1, 95.23, 86.7
2010, 6, 15.67, 10.83, 6.528, 4.038, 0.4351, 26.25, 42.32, 39.92, 35.15, 27.99
2010, 7, 17.97, 13.13, 9.234, 6.854, 3.408, 49.54, 85.14, 73.15, 66.12, 55.89
2010, 8, 18.44, 13.72, 9.886, 7.588, 4.262, 14.43, 16.96, 12.92, 11.63, 9.804
2010, 9, 18.46, 14.12, 10.24, 7.959, 4.665, 40.16, 58.09, 47.09, 44.36, 40.64
2010, 10, 10.33, 5.125, 0.3309, -2.149, -5.732, 122.3, 189.5, 245.3, 243.8, 241.4
2010, 11, 6.924, 1.768, -3.114, -5.591, -9.171, 298.8, 445.1, 639.2, 653.9, 672.7
2010, 12, 2.583, -2.534, -7.354, -9.816, -13.37, 112.1, 189.1, 313, 319.7, 327.4
2011, 1, 7.5, 2.308, -3.017, -5.499, -9.078, 139.9, 226.8, 347.6, 349.2, 348.8
