# Created by WEAP: 6/23/2021 6:24:12 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_SCE_CEN_Owens7 (574,340 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (290,348 ha),  2000 - 3000 m (210,533 ha),  3000 - 4000 m (72,292 ha),  4000 - 5000 m (1,167 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 4.585, -0.8479, -6.264, -8.418, 0.2137, 0.4953, 1.552, 0.8195
2006, 2, 7.683, 2.061, -3.244, -5.087, 7.79, 14.57, 36.7, 47.75
2006, 3, 11.42, 5.637, 0.1664, -1.73, 27.82, 57.5, 114.3, 118.8
2006, 4, 10.99, 5.341, -0.3883, -2.143, 17.43, 39.07, 75.57, 81.89
2006, 5, 17.97, 11.94, 6.491, 4.531, 11.13, 25.38, 60.61, 41.66
2006, 6, 21.96, 16.03, 10.48, 8.6, 3.227, 9.677, 8.136, 9.656
2006, 7, 26.58, 20.73, 15.22, 13.39, 5.02, 5.11, 7.691, 13.53
2006, 8, 24, 18.39, 12.78, 10.99, 4.815, 7.373, 10.51, 11.09
2006, 9, 23.53, 17.92, 12.4, 10.59, 0.07424, 0.05767, 0.0828, 0.1258
2006, 10, 16.93, 11.41, 5.863, 4.047, 1.609, 4.382, 3.437, 4.011
2006, 11, 6.998, 1.611, -4.061, -5.962, 24.91, 49.79, 92.13, 102.5
2006, 12, 5.081, -0.3192, -5.883, -7.811, 2.481, 6.508, 13.86, 12.76
2007, 1, 3.867, -1.547, -7.007, -8.895, 5.732, 11.22, 27.24, 28.56
2007, 2, 5.335, -0.01112, -5.511, -7.345, 131.8, 204.8, 413.9, 425.6
2007, 3, 13.62, 7.685, 2.432, 0.5157, 4.984, 13.42, 30.71, 33.32
2007, 4, 10.05, 4.397, -1.345, -3.273, 12.32, 33.93, 78.02, 82.15
2007, 5, 15.25, 9.434, 3.902, 1.882, 36.78, 87.4, 103.2, 130.4
2007, 6, 20.76, 14.83, 9.266, 7.368, 6.626, 14.68, 21.1, 23.21
2007, 7, 27.08, 21.24, 15.72, 13.92, 1.328, 2.712, 2.553, 2.613
2007, 8, 25.16, 19.38, 13.83, 12.14, 0.3392, 0.992, 1.772, 1.158
2007, 9, 21.68, 16.1, 10.44, 8.573, 33.86, 48.16, 69.92, 82.28
2007, 10, 12.62, 7.174, 1.523, -0.3877, 1.437, 8.489, 4.263, 2.53
2007, 11, 9.377, 4.124, -1.65, -3.591, 24.21, 41.78, 82.74, 89.53
2007, 12, 4.418, -1.244, -6.462, -8.542, 32.49, 54.58, 106.2, 107.8
2008, 1, 3.678, -1.726, -7.249, -9.142, 45.84, 66.42, 133.2, 133.5
2008, 2, 6.572, 1.075, -4.467, -6.524, 14.65, 18.37, 36.46, 44.94
2008, 3, 10.57, 4.829, -0.602, -2.597, 4.056, 10.85, 20.95, 20.83
2008, 4, 10.31, 4.91, -0.9542, -2.831, 13.42, 30.17, 58.14, 58.13
2008, 5, 16.57, 10.8, 5.16, 3.165, 8.101, 19.53, 37.06, 46.59
2008, 6, 22.22, 16.03, 10.66, 8.827, 1.647, 5.283, 7.464, 8.548
2008, 7, 25.8, 19.95, 14.39, 12.56, 0.3689, 1.772, 0.7153, 0.7459
2008, 8, 23.82, 18.27, 12.6, 10.88, 2.943, 6.343, 7.363, 5.217
2008, 9, 22.19, 16.6, 11.04, 9.209, 23.49, 34.89, 60.55, 55.67
2008, 10, 14.36, 8.771, 3.199, 1.426, 5.257, 10.74, 17.43, 17.97
2008, 11, 8.591, 3.089, -2.471, -4.397, 14.68, 26.94, 48.46, 65.04
2008, 12, 4.218, -1.336, -6.735, -8.711, 30.45, 45.78, 104.5, 123.3
2009, 1, 3.242, -1.918, -7.389, -9.663, 0.5184, 1.317, 2.601, 2.26
2009, 2, 6.105, 0.7828, -4.768, -6.623, 40.2, 57.72, 121.2, 123.1
2009, 3, 13.74, 7.904, 2.54, 0.6379, 3.438, 10.39, 18.79, 17.21
2009, 4, 11.6, 5.812, 0.2092, -1.74, 8.627, 18.86, 41.55, 53.72
2009, 5, 20.71, 14.81, 9.312, 7.469, 0.5362, 0.9612, 1.55, 1.161
2009, 6, 22.42, 16.36, 10.86, 9.12, 5.621, 12.57, 13.75, 19.47
2009, 7, 27.95, 21.92, 16.55, 14.79, 1.463, 2.759, 3.625, 4.33
2009, 8, 25.99, 20.17, 14.75, 12.98, 3.477, 6.955, 8.899, 9.751
2009, 9, 23.82, 18.07, 12.64, 10.8, 0.1802, 1.556, 0.4569, 0.4115
2009, 10, 16.43, 10.9, 5.357, 3.485, 3.422, 8.308, 15.04, 11.67
2009, 11, 5.489, 0.04459, -5.454, -7.441, 28.83, 45.39, 98.69, 104.4
2009, 12, 8.058, 2.943, -2.683, -4.611, 6.118, 8.72, 21.12, 15.93
2010, 1, 5.201, -0.06517, -5.69, -7.746, 35.91, 58.24, 136.2, 142
2010, 2, 7.984, 2.579, -3.008, -4.934, 162.2, 275.2, 544.7, 527.4
2010, 3, 11.58, 5.866, 0.2596, -1.52, 10.97, 22.87, 45.37, 49.48
2010, 4, 11.58, 6.031, 0.3171, -1.673, 16.38, 33.28, 74.87, 88.72
