# Created by WEAP: 6/23/2021 6:23:43 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WY_SE_Middle North Platte (2,344,006 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (342,811 ha),  2000 - 3000 m (1,943,304 ha),  3000 - 4000 m (57,890 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, -5.41, -6.665, -10.25, 9.17, 25.27, 116.7
2006, 2, -0.1658, -1.765, -5.903, 5.796, 16.18, 67.55
2006, 3, 7.335, 5.217, 0.2142, 8.732, 17.43, 65.08
2006, 4, 7.378, 5.341, 0.298, 126.4, 145.8, 321.2
2006, 5, 11.26, 9.323, 4.793, 76.06, 79.9, 164.7
2006, 6, 16.6, 14.3, 9.202, 16.65, 22.57, 41.9
2006, 7, 23.93, 20.99, 15.43, 8.059, 19.81, 42.32
2006, 8, 22.36, 19.5, 14.13, 21.96, 25.28, 32.74
2006, 9, 16.34, 13.91, 9.087, 37.04, 49.23, 94.24
2006, 10, 9.61, 7.352, 2.999, 8.586, 16.86, 48.42
2006, 11, -0.7935, -2.593, -6.584, 27.54, 39.08, 112.1
2006, 12, -2.598, -4.326, -8.287, 3.656, 13.29, 53.28
2007, 1, -4.376, -6.256, -10.28, 5.343, 15.87, 67.05
2007, 2, -5.772, -7.024, -10.69, 22.06, 52.32, 246
2007, 3, 4.476, 2.493, -2.186, 13.58, 21.02, 64.84
2007, 4, 8.147, 5.967, 1.038, 25.19, 38.17, 105.3
2007, 5, 10.07, 8.125, 3.422, 110.4, 114.7, 230.5
2007, 6, 17.49, 15.2, 10.1, 32.9, 26.8, 28.51
2007, 7, 22.82, 20.06, 14.53, 26.57, 40.08, 46.68
2007, 8, 21.14, 18.47, 13.27, 9.692, 19.22, 30.92
2007, 9, 17.92, 15.25, 10.15, 28.3, 35.24, 61.26
2007, 10, 7.798, 5.792, 1.687, 26.69, 30.37, 54.07
2007, 11, 2.59, 0.6697, -3.793, 15.35, 25.67, 97.6
2007, 12, -1.974, -3.34, -7.254, 13.68, 42.4, 196.1
2008, 1, -3.444, -5.185, -9.123, 9.805, 37.42, 186.3
2008, 2, 0.6229, -1.341, -5.746, 14.6, 29.4, 101.8
2008, 3, 5.149, 2.755, -2.505, 9.648, 20.78, 74.18
2008, 4, 8.041, 5.76, 0.6131, 38.52, 54.17, 148.2
2008, 5, 10.8, 8.851, 4.136, 56.22, 75.73, 196.2
2008, 6, 17.66, 15.52, 10.52, 5.778, 11.22, 19.17
2008, 7, 21.53, 18.9, 13.62, 33.32, 45.19, 56.62
2008, 8, 20.97, 18.17, 12.94, 19.33, 23.24, 38.18
2008, 9, 18.49, 16.01, 10.89, 25, 32.13, 63.87
2008, 10, 8.587, 6.518, 2.438, 19.09, 31.88, 67.42
2008, 11, -0.4828, -2.072, -5.882, 27.23, 56.22, 187.2
2008, 12, -5.024, -6.616, -10.42, 13.97, 34.48, 148.5
2009, 1, -4.659, -6.121, -10.01, 12.06, 31.04, 133.7
2009, 2, -2.578, -4.156, -8.245, 8.521, 22.79, 99.42
2009, 3, 7.962, 5.775, 0.6505, 1.729, 7.565, 37.31
2009, 4, 8.278, 6.518, 2.028, 47.61, 63.34, 164.7
2009, 5, 14.2, 11.95, 6.936, 30.62, 49.64, 134
2009, 6, 17.78, 15.58, 10.75, 64.79, 71.71, 112.2
2009, 7, 22.7, 19.83, 14.23, 23.99, 39.93, 74.33
2009, 8, 23.94, 20.62, 14.97, 9.998, 23.35, 47.62
2009, 9, 20.23, 17.4, 12.09, 14.67, 26.62, 49.39
2009, 10, 10.21, 8.078, 4.032, 27.18, 49.97, 125.7
2009, 11, -0.8375, -2.548, -6.342, 17.62, 30.35, 83.42
2009, 12, -1.099, -2.816, -6.647, 4.986, 13.97, 64.66
2010, 1, -3.571, -4.846, -8.468, 9.828, 25.91, 131.6
2010, 2, 3.62, 2.088, -2.237, 14.98, 30.22, 111.1
2010, 3, 6.362, 4.364, -0.4578, 7.407, 16.45, 61.92
2010, 4, 8.762, 6.616, 1.614, 35.59, 54.41, 142.9
2010, 5, 9.728, 7.702, 2.905, 101, 117.2, 241.3
2010, 6, 17.92, 15.24, 9.743, 25.59, 33.71, 65.92
2010, 7, 24.2, 21.23, 15.78, 18.19, 15.1, 11.31
2010, 8, 23.23, 20.1, 14.73, 20.31, 25.21, 42.14
2010, 9, 18.4, 15.69, 10.53, 12.55, 24.99, 56.02
2010, 10, 10.89, 8.694, 4.472, 46.23, 58.98, 135.1
2010, 11, 1.906, 0.07787, -3.893, 12.2, 18.14, 58.57
2010, 12, -7.145, -8.789, -12.53, 20.31, 51.88, 236.1
2011, 1, -1.164, -2.847, -6.795, 8.676, 22.04, 88.53
2011, 2, -0.4304, -2.407, -6.776, 17.22, 50.49, 185.4
2011, 3, -0.7753, -2.716, -7.329, 12.14, 22.19, 86.98
2011, 4, 8.375, 6.109, 1.054, 44.63, 56.42, 136.5
2011, 5, 13.44, 11.09, 5.92, 21.27, 39.82, 128.4
2011, 6, 18.3, 15.99, 10.91, 198, 149.5, 158.9
2011, 7, 24.49, 21.59, 16.2, 18.67, 19.03, 20.69
2011, 8, 22.34, 19.49, 14.15, 7.251, 13.86, 28.58
2011, 9, 18.21, 15.67, 10.44, 2.101, 4.751, 13.95
2011, 10, 6.871, 4.681, 0.3081, 34.3, 42.54, 89.67
2011, 11, 2.236, 0.6936, -2.981, 18.38, 25.75, 77.46
2011, 12, -4.092, -5.866, -9.948, 3.489, 13.65, 61.94
2012, 1, -4.677, -6.229, -10.2, 12.72, 34.55, 167
2012, 2, -0.002688, -1.755, -5.84, 7.981, 21.33, 87.36
2012, 3, 6.077, 3.844, -1.146, 17.23, 31.43, 102.1
2012, 4, 7.523, 5.677, 1.246, 54.35, 74.84, 191
2012, 5, 15.8, 13.52, 8.343, 2.281, 10.32, 30.8
2012, 6, 22.4, 19.71, 14.42, 12.29, 16.25, 18.33
2012, 7, 23.93, 20.88, 15.44, 41.7, 30.94, 29.67
2012, 8, 22.86, 19.87, 14.44, 30.42, 32.23, 45.16
2012, 9, 18.77, 16.07, 10.85, 22.44, 37.68, 79.33
2012, 10, 7.022, 5.248, 1.211, 24.49, 31.09, 65.12
2012, 11, -0.9728, -3.029, -6.979, 6.012, 13.81, 44.46
2012, 12, -2.99, -4.489, -8.194, 13.33, 32.18, 113.1
2013, 1, -2.655, -4.142, -8.066, 4.697, 15.5, 61.79
2013, 2, -6.892, -8.465, -12.05, 13.02, 27.81, 109
2013, 3, -1.332, -3.063, -7.61, 7.668, 17.3, 65.73
2013, 4, 8.011, 5.813, 0.6538, 11.45, 17.87, 56.08
2013, 5, 9.917, 8.022, 3.349, 37.31, 46.25, 112.7
2013, 6, 18.54, 16.47, 11.71, 35.34, 32.59, 38.23
2013, 7, 22.3, 19.69, 14.54, 23.73, 29.24, 40.17
2013, 8, 23.7, 20.7, 15.23, 14.43, 26.1, 40.74
2013, 9, 15.39, 13.12, 8.199, 50.81, 55.87, 72.42
2013, 10, 13.27, 10.87, 6.335, 8.519, 14.98, 42.4
2013, 11, 1.225, -0.7813, -5.005, 9.5, 22.05, 77.18
2013, 12, -3.329, -4.884, -8.856, 3.735, 11.33, 64.51
2014, 1, 0.0972, -1.566, -5.294, 4.364, 12.82, 64.13
2014, 2, 2.884, 0.9711, -3.386, 2.538, 7.412, 38.17
2014, 3, 0.6909, -1.123, -5.589, 12.44, 24.54, 78.75
2014, 4, 6.714, 5.129, 0.8464, 13.19, 21.07, 58.98
2014, 5, 13.3, 11.45, 6.734, 50.96, 55.36, 100.7
2014, 6, 22.33, 19.61, 14.3, 28.67, 26.12, 29.69
2014, 7, 24.8, 21.73, 16.22, 12.46, 25.8, 42.7
2014, 8, 24.3, 21.11, 15.66, 3.314, 9.255, 25.67
2014, 9, 18.39, 15.92, 11.11, 40.13, 59.62, 118.8
2014, 10, 9.418, 7.242, 2.92, 6.66, 12.82, 33.29
2014, 11, 1.663, 0.1225, -3.566, 19.46, 30.92, 96.6
2014, 12, -2.433, -3.927, -7.694, 8.638, 21.02, 90.44
2015, 1, -3.626, -5.218, -9.004, 4.247, 20.89, 115.2
2015, 2, 1.064, -0.6779, -5.107, 14, 27.38, 99.69
2015, 3, -3.015, -4.824, -9.477, 14.57, 32.44, 112.9
2015, 4, 7.886, 5.953, 1.136, 15.86, 26.42, 70.59
2015, 5, 11.58, 9.562, 4.933, 59.76, 64.43, 142.3
2015, 6, 16, 13.76, 8.584, 115.5, 114.7, 162.9
2015, 7, 22.39, 19.5, 13.98, 39.4, 55.21, 73.99
2015, 8, 21.67, 18.86, 13.53, 12.88, 24.97, 44.31
2015, 9, 17.28, 14.87, 10.05, 5.905, 13.54, 37.79
2015, 10, 10.83, 8.788, 4.71, 20.51, 39.88, 111.6
2015, 11, 6.691, 4.825, 0.6703, 6.091, 15.03, 53.34
2015, 12, 1.166, -0.3149, -4.243, 7.868, 25.6, 118.1
2016, 1, -0.7126, -2.097, -5.739, 5.35, 17.91, 80.49
2016, 2, -2.639, -4.314, -8.282, 7.441, 32.24, 177
2016, 3, 5.302, 3.318, -1.508, 12.21, 22.26, 75.65
2016, 4, 7.369, 5.627, 1.095, 32.63, 46.54, 110.8
2016, 5, 14.83, 12.56, 7.276, 23.05, 35.62, 92.73
2016, 6, 20.06, 17.39, 11.94, 12.06, 18.91, 34.23
2016, 7, 24.38, 21.1, 15.29, 19.96, 28.83, 33.82
2016, 8, 23.46, 20.26, 14.63, 4.769, 11.93, 23.91
2016, 9, 19.18, 16.81, 12.09, 0.2193, 0.5812, 1.05
2016, 10, 10.04, 7.787, 3.583, 5.069, 8.106, 24.19
2016, 11, 2.379, 0.354, -4.043, 7.567, 14.92, 55.85
2016, 12, -3.113, -4.42, -8.113, 4.981, 11.53, 53.68
2017, 1, 0.6111, -1.172, -5.215, 7.417, 20.25, 79.12
2017, 2, -4.15, -5.825, -9.706, 10.17, 28.41, 114.6
2017, 3, 5.687, 3.591, -1.422, 4.554, 10.45, 38.64
2017, 4, 10.92, 8.674, 3.607, 96.79, 107.3, 230.1
2017, 5, 15.5, 13.49, 8.678, 33.52, 43.05, 99.54
2017, 6, 23.71, 20.66, 15.11, 6.438, 18.59, 39.74
2017, 7, 23.98, 20.86, 15.29, 31.08, 31.42, 30.85
2017, 8, 23.27, 20.4, 15.19, 7.317, 11.35, 16.04
2017, 9, 16.31, 13.9, 9.026, 28.41, 34.68, 41.62
2017, 10, 10.98, 8.853, 4.592, 48.31, 55.99, 107.7
2017, 11, 3.006, 1.204, -2.873, 5.814, 9.371, 33.47
2017, 12, -2.099, -3.786, -7.8, 9.557, 22.74, 87.76
2018, 1, -1.208, -2.831, -6.723, 28.87, 74.22, 333.7
2018, 2, -0.1792, -2.103, -6.492, 13.46, 32.04, 124.9
2018, 3, 4.546, 2.264, -2.875, 11.36, 27.71, 105.1
2018, 4, 8.222, 6.206, 1.415, 44.02, 50.11, 128.6
2018, 5, 11.32, 9.502, 4.879, 108.6, 124.5, 232.8
2018, 6, 19.87, 17.39, 12.41, 15.66, 12.45, 14.97
2018, 7, 23.74, 20.75, 15.36, 18.71, 20.33, 22.3
2018, 8, 22.24, 19.38, 14.19, 12.38, 12.48, 17.04
2018, 9, 18.27, 15.68, 10.48, 35.88, 46.21, 74.86
2018, 10, 10.7, 8.46, 4.186, 24.23, 34.91, 79.18
2018, 11, 5.32, 3.464, -0.8075, 18.57, 40.2, 125.1
2018, 12, -0.8771, -2.322, -6.162, 19.05, 42.63, 191.6
2019, 1, -9.836, -10.45, -13.19, 9.959, 40.03, 205.4
2019, 2, -2.826, -4.674, -8.859, 2.185, 6.831, 34.82
2019, 3, -3.38, -4.997, -9.404, 27.24, 47.44, 164.6
2019, 4, 9.213, 7.048, 2.263, 22.38, 37.09, 97.82
