# Created by WEAP: 6/23/2021 6:22:08 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Upr Nisqually (76,281 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (47,338 ha),  1000 - 2000 m (25,455 ha),  2000 - 3000 m (2,311 ha),  3000 - 4000 m (912 ha),  4000 - 5000 m (265 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 2.38, -0.0005083, -9.739, -11.38, -11.95, 318, 389, 533.9, 528.8, 524.8
2006, 2, 4.719, 2.207, -7.98, -9.635, -10.19, 329, 413.2, 589, 584.7, 577.7
2006, 3, 5.531, 2.941, -7.649, -9.326, -9.864, 364.7, 415.4, 602.5, 601.8, 596.1
2006, 4, 7.77, 5.246, -5.221, -6.89, -7.435, 80.64, 98.46, 142.7, 141.8, 140.4
2006, 5, 11.07, 8.545, -2.037, -3.711, -4.248, 175, 171.1, 182.3, 177.5, 175.2
2006, 6, 14.1, 11.82, 1.201, -0.4818, -1.022, 58.19, 62.54, 67.32, 64.93, 63.83
2006, 7, 17.34, 15.63, 5.582, 3.927, 3.352, 23.5, 24.25, 26.96, 26.06, 25.85
2006, 8, 18.44, 16.64, 6.73, 5.083, 4.527, 12.29, 13.64, 18.4, 17.77, 17.51
2006, 9, 16.85, 15.31, 5.647, 4.011, 3.443, 8.156, 8.81, 8.088, 7.591, 7.553
2006, 10, 12.95, 11.74, 2.414, 0.8019, 0.2122, 56.61, 68.17, 88.72, 86.98, 86.57
2006, 11, 4.614, 2.193, -8.217, -9.904, -10.45, 240.5, 282.7, 366.7, 360.8, 359.8
