# Created by WEAP: 6/23/2021 6:25:09 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Upr Williamette (821,552 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (787,544 ha),  1000 - 2000 m (34,008 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 4.866, 0.7866, 205.3, 213.8
2006, 2, 7.642, 3.767, 251.5, 279.9
2006, 3, 9.754, 5.958, 276.9, 385.9
2006, 4, 10.23, 6.505, 83.95, 120.8
2006, 5, 14.16, 10.4, 123.8, 189.1
2006, 6, 16.32, 12.98, 29.34, 48.54
2006, 7, 19.76, 16.48, 5.536, 6.046
2006, 8, 20.58, 16.99, 2.177, 4.796
2006, 9, 20.16, 16.68, 1.072, 0.638
2006, 10, 14.9, 11.37, 46.87, 60.95
2006, 11, 8.269, 4.072, 246.2, 364.9
2006, 12, 7.404, 3.267, 232.8, 289.2
2007, 1, 5.654, 1.291, 181.2, 218.1
2007, 2, 4.574, 1.046, 193.6, 285.1
2007, 3, 10.6, 7.129, 162.5, 220.1
2007, 4, 10.15, 6.431, 107.8, 146.5
2007, 5, 15.06, 11.35, 43.09, 90.37
2007, 6, 16.31, 12.95, 61.54, 98.49
2007, 7, 20.53, 17.25, 6.828, 15.82
2007, 8, 22.06, 18.49, 45.62, 75.38
2007, 9, 19.33, 15.48, 41.24, 59.42
2007, 10, 12.08, 8.178, 56.41, 94.46
2007, 11, 9.641, 5.705, 214.7, 268.5
2007, 12, 4.694, 0.6754, 135.9, 197.7
2008, 1, 4.454, 0.5828, 113.4, 158.1
2008, 2, 7.556, 3.832, 191.1, 249
2008, 3, 9.921, 6.248, 78.12, 108.9
2008, 4, 10.64, 7.039, 75.11, 129.4
2008, 5, 13.42, 9.867, 133, 207.1
2008, 6, 15.15, 11.77, 119.3, 211.6
2008, 7, 20.05, 16.65, 12.5, 21.7
2008, 8, 21.39, 17.79, 9.147, 15.36
2008, 9, 18.9, 15.4, 23.56, 35.11
2008, 10, 12.19, 8.278, 155.1, 205.7
2008, 11, 7.72, 3.917, 90.89, 132.6
2008, 12, 4.708, 0.5753, 233.2, 296.9
2009, 1, 4.551, 0.4952, 368.9, 505.5
2009, 2, 7.444, 3.554, 168.2, 226.4
2009, 3, 11, 7.573, 179.3, 222
2009, 4, 10.25, 6.515, 93.8, 152.5
2009, 5, 16.08, 12.68, 12.31, 19.22
2009, 6, 17.67, 13.89, 34.21, 53.01
2009, 7, 21.37, 17.93, 5.793, 3.191
2009, 8, 20.38, 16.9, 16.1, 16.95
2009, 9, 18.27, 14.79, 34.42, 35.02
2009, 10, 13.15, 9.494, 76.96, 106.9
2009, 11, 5.309, 1.405, 304.8, 457.4
2009, 12, 5.577, 2.011, 55.43, 69.09
2010, 1, 3.999, 0.1693, 243.6, 303.3
2010, 2, 5.879, 2.429, 175.4, 171.9
2010, 3, 9.539, 5.916, 219, 323.3
2010, 4, 11.62, 8.272, 55.52, 89.35
