# Created by WEAP: 6/23/2021 6:24:27 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 5.417, 1.216, -4.528, -11.5, -11.5, 35.18, 29.88, 22.86, 27.89, 27.89
2006, 2, 8.254, 4.241, -1.269, -8.131, -8.131, 190.3, 174.2, 152, 193.1, 193.1
2006, 3, 11.21, 7.029, 1.592, -5.293, -5.293, 662.5, 650.7, 606, 819.9, 819.9
2006, 4, 12.64, 8.465, 2.788, -4.098, -4.098, 112.1, 112, 105.5, 149.9, 149.9
2006, 5, 17.53, 13.17, 7.408, 0.517, 0.517, 24.07, 31.42, 42.11, 63.72, 63.72
2006, 6, 21.9, 17.37, 11.61, 4.597, 4.597, 11.66, 13.1, 14.05, 17.36, 17.36
2006, 7, 26.05, 21.55, 15.78, 8.828, 8.828, 0.1865, 0.4032, 0.5588, 0.9695, 0.9695
2006, 8, 24.61, 20.12, 14.46, 7.522, 7.522, 3.431, 2.99, 2.847, 4.053, 4.053
2006, 9, 25.36, 20.64, 14.84, 7.89, 7.89, 0.0002113, 0.0002939, 0, 0, 0
2006, 10, 19.52, 15.19, 9.297, 2.331, 2.331, 73.47, 51.15, 31.87, 37.26, 37.26
2006, 11, 8.616, 4.617, -0.991, -7.819, -7.819, 361.6, 340.1, 297.4, 394.3, 394.3
