# Created by WEAP: 6/23/2021 6:23:45 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_APS_SW_Lwr Gila (3,454,951 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,307,015 ha),  1000 - 2000 m (142,753 ha),  2000 - 3000 m (5,183 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 12.55, 7.392, 2.77, 1.419, 2.331, 1.904
2006, 2, 17.04, 10.99, 6.359, 2.402, 18.9, 27.99
2006, 3, 21.18, 14.34, 9.533, 3.496, 15.64, 26.17
2006, 4, 20.97, 14.1, 9.205, 6.83, 34.48, 57.1
2006, 5, 28.24, 21.35, 15.99, 0.126, 1.992, 4.514
2006, 6, 30.82, 24.32, 19.15, 1.277, 5.521, 10.52
2006, 7, 34.53, 28.19, 22.68, 26.41, 86.99, 161.4
2006, 8, 33.57, 26.61, 20.9, 33.33, 77.18, 129.8
2006, 9, 33.13, 26.27, 20.85, 0.003863, 0.002085, 0
2006, 10, 25.64, 19.38, 14.49, 8.908, 42.25, 60.53
2006, 11, 17.37, 10.94, 5.875, 0.09428, 1.395, 2.547
2006, 12, 13.96, 8.521, 3.879, 0.2494, 3.144, 5.945
2007, 1, 14.53, 8.713, 3.936, 1.554, 4.392, 9.154
2007, 2, 14.33, 7.321, 2.261, 25.09, 91.81, 145.3
2007, 3, 23.62, 16.85, 12.07, 0.013, 0.6124, 1.234
2007, 4, 21.55, 14.6, 9.626, 3.537, 11.6, 17.6
2007, 5, 25.23, 18.37, 13.05, 0.2136, 1.757, 6.88
2007, 6, 30.55, 24.16, 18.93, 1.159, 14.74, 47.29
2007, 7, 35.25, 28.94, 23.74, 32.16, 107.4, 210.8
2007, 8, 35.6, 29.15, 23.59, 15.71, 47.77, 103.9
2007, 9, 30.92, 24.59, 19.47, 42.28, 74.89, 107.8
2007, 10, 22.01, 15.35, 10.27, 9.145, 22.77, 46.66
2007, 11, 17.57, 11.58, 6.863, 6.341, 22.4, 36.9
2007, 12, 13.01, 7.542, 2.666, 41.25, 82.87, 98.92
2008, 1, 14.43, 9.05, 4.171, 33.53, 90.45, 130.9
