# Created by WEAP: 6/23/2021 6:23:47 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\Users\David\Documents\Hyperfacet\monthly_bcc-csm1-1_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.1, 0.2198, -3.346, -11.12, -11.5, 57.46, 54.54, 46.39, 27.4, 27.89
2006, 2, 6.042, 3.275, -0.1875, -7.749, -8.131, 168.4, 154.6, 134.1, 189.3, 193.1
2006, 3, 9.089, 6.474, 3.164, -4.897, -5.293, 412.9, 440.4, 480.1, 804, 819.9
2006, 4, 10.37, 7.856, 4.403, -3.711, -4.098, 99.21, 97.58, 95.22, 147, 149.9
2006, 5, 14.19, 11.97, 8.771, 0.9018, 0.517, 46.37, 43.06, 48.26, 62.6, 63.72
2006, 6, 18.24, 16.24, 13.2, 4.983, 4.597, 9.988, 10.42, 13.55, 17.27, 17.36
2006, 7, 21.51, 19.96, 17.16, 9.212, 8.828, 1.958, 1.615, 1.261, 0.9578, 0.9695
2006, 8, 20.6, 18.94, 16.09, 7.913, 7.522, 1.877, 3.484, 4.596, 3.972, 4.053
2006, 9, 20.85, 18.96, 16.03, 8.271, 7.89, 0.345, 0.4387, 0.3633, 0, 0
2006, 10, 15.37, 13.24, 10.28, 2.711, 2.331, 54.17, 58.01, 64.88, 36.51, 37.26
2006, 11, 6.466, 3.671, 0.2825, -7.435, -7.819, 312.7, 336.2, 359.6, 385.9, 394.3
2006, 12, 5.377, 2.519, -0.8845, -8.46, -8.849, 202.6, 198, 193.4, 188.6, 192.3
2007, 1, 4.008, 0.9907, -2.647, -10.96, -11.35, 194.6, 208, 217.6, 283.8, 289.1
2007, 2, 4.766, 1.932, -1.724, -9.719, -10.1, 248, 268.2, 281.8, 405.1, 413.2
2007, 3, 10.81, 8.347, 5.114, -2.611, -2.994, 145.3, 147.9, 157.3, 191.1, 195
2007, 4, 9.199, 6.677, 3.207, -5.328, -5.721, 118.3, 111.8, 116.2, 243.1, 248.5
2007, 5, 14.67, 12.61, 9.58, 1.404, 1.021, 43.42, 43.3, 42.02, 50.89, 51.96
2007, 6, 17.31, 15.31, 12.31, 4.13, 3.739, 9.519, 10.66, 13.62, 23.87, 23.95
2007, 7, 21.94, 20.4, 17.55, 9.224, 8.843, 2.013, 3.149, 4.822, 1.151, 1.143
2007, 8, 21.86, 20.22, 17.29, 9.08, 8.688, 21.28, 29.21, 42.3, 61, 62.26
