# Created by WEAP: 5/10/2021 8:09:08 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: OR_WA_BPA_Central Columbia (4,780,532 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,088,755 ha),  1000 - 2000 m (1,658,787 ha),  2000 - 3000 m (32,990 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 0.2089, -3.96, -8.72, 48.59, 101.1, 148
2006, 2, 2.89, -0.9483, -5.648, 27.23, 54.41, 81.26
2006, 3, 9.769, 5.661, 1.392, 9.716, 18.15, 30.37
2006, 4, 11.52, 7.587, 4.27, 21.3, 39.57, 56.69
2006, 5, 17.16, 12.62, 9.253, 6.331, 16.24, 20.73
2006, 6, 18.67, 13.63, 9.963, 3.355, 7.711, 11.44
2006, 7, 23.37, 18.7, 15.54, 0.4811, 1.616, 2.989
2006, 8, 24.89, 20.51, 17.13, 6.176, 8.442, 5.894
2006, 9, 17.01, 11.89, 8.202, 4.16, 9.481, 11.62
2006, 10, 12.75, 9.236, 5.772, 10.67, 21.79, 26.44
2006, 11, 8.728, 4.562, 0.3572, 54.3, 101.5, 122.3
2006, 12, -3.298, -5.318, -8.725, 72.21, 186.5, 305.7
2007, 1, 3.386, 0.234, -3.832, 84.6, 130.5, 193.5
2007, 2, 0.5543, -3.278, -7.313, 49.51, 90.86, 132.4
2007, 3, 6.167, 1.453, -2.867, 40.78, 91.3, 140.1
2007, 4, 13.64, 8.79, 5.126, 30.13, 56.65, 66.25
2007, 5, 17.78, 12.55, 8.905, 30.01, 55.23, 75.02
2007, 6, 18.42, 13.82, 10.34, 5.145, 10.68, 13.55
2007, 7, 24.75, 20.13, 16.75, 0.8303, 1.551, 2.534
2007, 8, 22.32, 17, 13.23, 12.74, 17.18, 12.21
2007, 9, 18.16, 12.92, 8.943, 23.39, 50.57, 193
2007, 10, 12.63, 8.87, 5.164, 13.02, 15.15, 11.73
2007, 11, 4.154, 0.4617, -3.614, 45.06, 84.59, 108
2007, 12, -2.563, -5.195, -9.069, 25.13, 49.99, 65.57
2008, 1, -1.108, -4.127, -8.406, 57.67, 97.43, 142
2008, 2, 0.694, -2.873, -6.762, 63.26, 103.8, 145.3
2008, 3, 5.241, 1.796, -2.228, 34.19, 54.71, 62.84
