# Created by WEAP: 5/10/2021 8:08:15 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_MF Upr San Jo (83,241 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (188 ha),  1000 - 2000 m (32,663 ha),  2000 - 3000 m (49,604 ha),  3000 - 4000 m (786 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 5.595, 2.805, -0.8785, -3.95, 17.92, 17.97, 19.32, 22.47
2006, 2, 10.63, 7.949, 4.36, 1.345, 0.876, 1.352, 1.957, 2.717
2006, 3, 12.29, 9.603, 6.064, 2.98, 76.22, 75.88, 76.61, 70.71
2006, 4, 14.46, 11.64, 7.911, 4.706, 54.83, 61.09, 62.46, 50.6
2006, 5, 17.28, 14.56, 10.91, 7.694, 23.23, 26.36, 31.34, 36.46
2006, 6, 21.09, 18.28, 14.54, 11.22, 0.04667, 0.1699, 0.3066, 0.5445
2006, 7, 23.99, 21.2, 17.49, 14.19, 0.209, 0.2077, 0.2534, 0.3724
2006, 8, 25.15, 22.31, 18.54, 15.25, 3.087, 5.156, 9.11, 13.31
2006, 9, 18.16, 15.29, 11.56, 8.347, 10.21, 12.51, 15.71, 16.12
2006, 10, 15.24, 12.51, 8.799, 5.547, 5.959, 5.966, 6.245, 6.431
2006, 11, 13.38, 10.61, 6.855, 3.66, 21.4, 19.27, 18.92, 22.72
2006, 12, 6.415, 3.75, 0.006176, -3.193, 109.2, 105.3, 109, 122.6
2007, 1, 7.581, 4.743, 1.003, -2.174, 247.1, 242.5, 245.3, 245
2007, 2, 3.58, 0.8538, -2.801, -5.9, 163.1, 158, 164.4, 169.5
2007, 3, 7.897, 5.157, 1.491, -1.653, 105.2, 105, 107.9, 97.55
2007, 4, 10.67, 7.856, 4.196, 1.012, 158.6, 156.9, 157.8, 156.2
2007, 5, 14.68, 11.93, 8.284, 5.071, 35.45, 34.76, 37.72, 39.59
2007, 6, 18.49, 15.67, 11.94, 8.658, 5.329, 7.471, 9.447, 11
2007, 7, 24.8, 22.08, 18.35, 14.97, 0.1179, 0.307, 0.9265, 1.379
2007, 8, 21.94, 19.09, 15.31, 12.11, 6.468, 10.91, 16.64, 22.67
2007, 9, 18.45, 15.65, 11.96, 8.764, 0.08376, 0.4867, 1.139, 4.166
2007, 10, 18.27, 15.52, 11.79, 8.54, 15.58, 13.87, 11.45, 11.04
2007, 11, 9.348, 6.632, 2.958, -0.1948, 12.81, 12.56, 13.06, 19.34
2007, 12, 7.277, 4.592, 0.8109, -2.413, 5.56, 7.04, 8.093, 9.613
2008, 1, 5.938, 3.123, -0.5982, -3.793, 302.8, 292, 294.2, 288.7
2008, 2, 7.18, 4.512, 0.868, -2.296, 50.72, 53.5, 56.62, 55.14
2008, 3, 9.647, 6.966, 3.301, 0.106, 54.41, 58.11, 60.19, 58.03
2008, 4, 14.22, 11.38, 7.655, 4.449, 29.64, 30.59, 32.85, 31.95
2008, 5, 15.74, 12.95, 9.203, 5.853, 37.5, 42.03, 47.2, 48.9
2008, 6, 22.46, 19.66, 15.9, 12.57, 0.4957, 0.8278, 1.231, 1.569
2008, 7, 22.67, 19.88, 16.14, 12.77, 0.3792, 1.258, 2.342, 2.463
2008, 8, 23.12, 20.29, 16.49, 13.1, 1.325, 3.18, 5.527, 8.298
2008, 9, 23.28, 20.34, 16.49, 13.1, 3.362, 4.479, 5.296, 9.123
2008, 10, 15.24, 12.48, 8.741, 5.456, 103.7, 97.51, 95.78, 94.2
2008, 11, 12.28, 9.538, 5.776, 2.551, 14.93, 15.81, 14.88, 12.33
2008, 12, 8.52, 5.674, 1.872, -1.342, 87.78, 84.93, 88.32, 90.99
2009, 1, 6.773, 3.903, 0.1484, -3.018, 691.3, 637.9, 646.3, 697
2009, 2, 9.184, 6.413, 2.777, -0.3916, 71.35, 69.07, 68.27, 68.74
2009, 3, 11.26, 8.527, 4.898, 1.788, 85.93, 91.35, 99.31, 101.5
2009, 4, 13.85, 11.03, 7.296, 4.099, 33.36, 36.35, 38.58, 32.22
2009, 5, 15.36, 12.52, 8.716, 5.336, 51.04, 52.13, 57.21, 67.42
2009, 6, 19.37, 16.55, 12.83, 9.587, 24.37, 32.78, 38.39, 36.17
2009, 7, 24.38, 21.52, 17.73, 14.41, 0.08829, 0.5617, 1.458, 2.262
2009, 8, 25.37, 22.54, 18.76, 15.41, 2.684, 4.639, 7.406, 10.5
2009, 9, 17.98, 15.19, 11.44, 8.076, 61.68, 74.71, 88.78, 92.44
2009, 10, 16.62, 13.8, 10.02, 6.776, 0.952, 1.424, 1.909, 2.414
2009, 11, 7.603, 4.753, 1.043, -2.091, 184.5, 172.6, 169.2, 175.2
2009, 12, 6.908, 4.207, 0.4557, -2.823, 189.3, 187.9, 185.1, 176.1
2010, 1, 6.879, 4.002, 0.246, -2.983, 302, 289.5, 300.4, 327.2
2010, 2, 8.964, 6.162, 2.484, -0.6706, 126.3, 120.8, 122.2, 129
2010, 3, 7.229, 4.551, 0.9815, -2.202, 112.5, 113.4, 117.5, 124.9
2010, 4, 8.686, 5.886, 2.202, -1.066, 46.34, 49.12, 51.05, 45.85
2010, 5, 16.94, 14.17, 10.44, 7.103, 6.653, 8.801, 11.81, 14.39
2010, 6, 20.73, 17.97, 14.2, 10.81, 1.818, 2.814, 3.372, 3.918
2010, 7, 25.18, 22.41, 18.64, 15.24, 0.3785, 0.9355, 1.304, 1.572
2010, 8, 21.25, 18.28, 14.45, 11.2, 3.21, 5.738, 9.696, 16.07
2010, 9, 19.43, 16.64, 12.93, 9.683, 5.807, 7.801, 10.1, 12.17
2010, 10, 16.45, 13.59, 9.735, 6.376, 7.838, 8.701, 10.31, 11.09
2010, 11, 10.92, 8.123, 4.342, 1.096, 122.6, 116.6, 116.1, 120.8
2010, 12, 5.1, 2.469, -1.277, -4.525, 208.8, 204, 207.9, 209.4
2011, 1, 5.908, 3.136, -0.5292, -3.607, 91.97, 88.52, 92.82, 111.4
2011, 2, 7.19, 4.373, 0.6217, -2.615, 290.6, 271.9, 271.6, 270.3
2011, 3, 9.221, 6.474, 2.778, -0.4436, 124.4, 118, 121.8, 124.7
2011, 4, 15.17, 12.32, 8.582, 5.367, 37.1, 36.63, 39.3, 37.62
2011, 5, 17.05, 14.35, 10.65, 7.296, 33.31, 34.32, 39, 49.78
2011, 6, 16.37, 13.62, 9.855, 6.531, 10.01, 13.74, 16.86, 20.33
2011, 7, 23.09, 20.23, 16.43, 13.12, 0.09802, 0.5211, 1.175, 1.447
2011, 8, 23.86, 21.06, 17.29, 13.96, 4.182, 7.508, 12.18, 20.75
2011, 9, 19.13, 16.37, 12.71, 9.46, 4.898, 6.786, 9.512, 12.43
2011, 10, 15.67, 12.94, 9.198, 5.881, 8.453, 8.76, 9.774, 14.82
2011, 11, 10.73, 7.867, 4.071, 0.9123, 55.39, 51.01, 48.67, 48.51
2011, 12, 9.403, 6.772, 3.037, -0.2554, 66.29, 68.4, 73.9, 82.81
2012, 1, 9.021, 6.271, 2.548, -0.5627, 80.11, 74.4, 78.98, 98.77
2012, 2, 6.512, 3.916, 0.3377, -2.747, 138.4, 136.7, 132.4, 134.7
2012, 3, 15.08, 12.32, 8.638, 5.463, 58.99, 62.54, 63.56, 57.33
2012, 4, 14.42, 11.67, 7.962, 4.769, 48.6, 45.15, 44.77, 47.19
2012, 5, 17.32, 14.53, 10.89, 7.714, 5.212, 5.905, 7.022, 7.235
2012, 6, 21.61, 18.85, 15.11, 11.82, 7.928, 11.96, 16.29, 21.81
2012, 7, 24.36, 21.54, 17.82, 14.57, 0.6655, 1.84, 3.9, 5.835
2012, 8, 25.43, 22.61, 18.87, 15.56, 0.3505, 1.041, 2.514, 6.417
2012, 9, 24.5, 21.64, 17.89, 14.68, 0, 0.001923, 0.03009, 0.2479
2012, 10, 18.18, 15.45, 11.68, 8.401, 18.24, 18.66, 18.26, 17.35
2012, 11, 6.809, 3.963, 0.1526, -3.156, 345.1, 311.3, 294.2, 304.3
