# Created by WEAP: 5/10/2021 8:08:26 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Upr Middle American (8,722 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (3,969 ha),  2000 - 3000 m (4,753 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -2.511, -3.848, 47.28, 46.27
2006, 2, 2.534, 1.07, 8.787, 8.317
2006, 3, 5.78, 4.479, 47.77, 38.93
2006, 4, 7.231, 6.033, 207.8, 204
2006, 5, 12.28, 10.98, 33.02, 31.66
2006, 6, 15.1, 13.84, 0.9441, 1.221
2006, 7, 18.7, 17.44, 1.656, 1.653
2006, 8, 19.18, 17.95, 5.537, 6.638
2006, 9, 12.3, 11.05, 4.117, 3.034
2006, 10, 9.177, 7.903, 20.65, 19.26
2006, 11, 6.669, 5.314, 16.96, 14.7
2006, 12, -0.8723, -2.044, 292.8, 269.4
2007, 1, 1.083, -0.01798, 492.4, 489.2
2007, 2, -3.21, -4.513, 265.9, 265.7
2007, 3, 1.01, -0.2081, 327.6, 321.6
2007, 4, 6.032, 4.894, 171.4, 166
2007, 5, 9.969, 8.688, 104.9, 99.03
2007, 6, 12.75, 11.59, 52.34, 56.52
2007, 7, 18.7, 17.53, 0.188, 0.177
2007, 8, 16.25, 15.12, 14, 18.15
2007, 9, 12.66, 11.4, 6.834, 7.064
2007, 10, 11.58, 10.28, 16.52, 15.41
2007, 11, 2.824, 1.609, 20.74, 19.06
2007, 12, -0.8543, -2.192, 16.24, 15.42
2008, 1, -2.25, -3.384, 614.6, 592
2008, 2, -0.7892, -1.942, 156, 150.9
2008, 3, 1.962, 0.7367, 118.2, 107.1
2008, 4, 6.449, 5.299, 55.47, 51.35
2008, 5, 10.71, 9.502, 75.65, 75.55
2008, 6, 16.39, 15.23, 9.021, 10.21
2008, 7, 16.49, 15.36, 8.867, 12.63
