# Created by WEAP: 5/10/2021 8:09:22 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_SE_Gila Headwaters (3,365,936 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (232,630 ha),  1000 - 2000 m (2,177,707 ha),  2000 - 3000 m (951,412 ha),  3000 - 4000 m (4,188 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 6.76, 3.708, -1.807, -4.547, 15.37, 21.12, 17.47, 38.86
2006, 2, 11.03, 7.94, 2.48, -0.2726, 2.486, 4.139, 7.755, 13.14
2006, 3, 14.52, 11.28, 5.421, 2.661, 64.96, 110.5, 170.5, 382.4
2006, 4, 21.05, 17.81, 11.69, 9.009, 0.279, 1.125, 2.101, 4.175
2006, 5, 24.53, 20.99, 14.33, 11.74, 3.047, 14.04, 28.21, 33.92
2006, 6, 28.47, 24.9, 18.28, 15.5, 0.858, 1.309, 2.594, 2.089
2006, 7, 31.07, 27.09, 20.72, 18.19, 37.79, 71.34, 115.1, 157.9
2006, 8, 30.67, 26.66, 20.09, 17.53, 28.93, 52.62, 75.22, 75.6
2006, 9, 26.32, 22.33, 16.05, 13.21, 36.04, 55.56, 73.91, 97.22
2006, 10, 22.18, 18.81, 12.53, 9.734, 24.72, 42.45, 74.16, 90.03
2006, 11, 15.25, 12.31, 6.597, 3.885, 9.457, 14.96, 18.19, 35.03
2006, 12, 9.034, 6.45, 1.501, -1.612, 39.2, 42.31, 50.75, 97.11
