# Created by WEAP: 5/10/2021 8:07:14 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_Mokelumne (71,579 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (43,348 ha),  1000 - 2000 m (27,759 ha),  2000 - 3000 m (472 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 6.348, 2.852, 0.682, 25.5, 39.74, 41.87
2006, 2, 12.27, 8.344, 6.336, 2.43, 5.103, 6.639
2006, 3, 15.31, 10.57, 8.52, 48.94, 80.61, 74.63
2006, 4, 16.46, 11.7, 9.084, 82.14, 121.4, 137.2
2006, 5, 21.6, 16.72, 14.3, 8.227, 26.5, 40.28
2006, 6, 25.22, 19.86, 17.37, 0, 0, 0
2006, 7, 27.56, 22.74, 20.47, 1.621, 1.587, 1.45
2006, 8, 28.61, 23.78, 21.55, 0.0009835, 0.3734, 2.365
2006, 9, 21.57, 16.5, 14.36, 2.748, 3.999, 3.779
2006, 10, 18, 13.68, 11.65, 7.985, 13.65, 16.04
2006, 11, 14.73, 11.73, 9.841, 8.255, 12.68, 13.94
2006, 12, 6.926, 3.068, 1.174, 104.9, 176.4, 194.3
2007, 1, 9.283, 4.711, 2.095, 188.9, 311.5, 321
2007, 2, 7.928, 2.27, -0.2031, 104, 171.5, 190.7
2007, 3, 10.77, 5.486, 3.004, 131.8, 201.9, 226.3
2007, 4, 14.15, 9.12, 6.648, 114.9, 164.7, 176.1
2007, 5, 18.55, 13.56, 11.1, 23.46, 54.44, 72.53
2007, 6, 21.39, 16.54, 14.04, 5.734, 6.437, 6.257
2007, 7, 27.62, 23.09, 20.73, 0.0002227, 0.1804, 1.12
2007, 8, 25.11, 20.23, 17.92, 0.02975, 0.5666, 1.294
2007, 9, 21.56, 16.75, 14.55, 1.998, 5.526, 10.33
2007, 10, 20.09, 16.04, 14.02, 12.32, 21.17, 19.98
2007, 11, 11.11, 7.007, 5.248, 0.6785, 4.703, 10.83
2007, 12, 6.803, 3.752, 2.395, 4.397, 8.747, 10.43
2008, 1, 7.277, 2.666, -0.05585, 232.8, 407.4, 430.3
2008, 2, 9.29, 4.473, 2.087, 68.99, 109.7, 113.5
2008, 3, 11.71, 6.99, 4.786, 65.45, 99.42, 103
2008, 4, 16.12, 11.22, 8.701, 35.58, 52.66, 50.97
2008, 5, 19.84, 14.77, 12.36, 45.96, 80, 71.61
