# Created by WEAP: 5/10/2021 8:07:53 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_CEN_KIngs (301,056 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (46,690 ha),  1000 - 2000 m (61,276 ha),  2000 - 3000 m (96,982 ha),  3000 - 4000 m (95,816 ha),  4000 - 5000 m (292 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 6.733, 2.279, -4.033, -8.416, -10.4, 20.27, 24.17, 28.85, 28.43, 30.34
2006, 2, 12.5, 7.796, 1.61, -2.517, -4.304, 1.518, 1.009, 0.7925, 1.061, 1.914
2006, 3, 15.59, 9.919, 3.873, 0.4879, -0.8892, 53.01, 75.26, 79.47, 66.85, 61.56
2006, 4, 17.81, 12.75, 7.344, 4.212, 2.958, 30.3, 28.15, 21.61, 19.33, 16.03
2006, 5, 21.25, 15.6, 10.02, 6.811, 5.647, 20.45, 27.71, 27.9, 29.46, 32.62
2006, 6, 25.07, 19.51, 14.03, 11.19, 10.23, 0.05693, 0.3359, 0.6724, 0.9865, 1.266
2006, 7, 27.9, 22.38, 16.78, 13.71, 12.6, 0.05418, 0.07698, 0.1094, 0.2428, 0.3084
2006, 8, 28.9, 23.46, 17.76, 14.36, 13.01, 0.329, 1.917, 5.505, 9.411, 12.7
2006, 9, 22.18, 16.43, 10.39, 6.818, 5.359, 2.347, 2.388, 2.979, 7.008, 8.808
2006, 10, 18.49, 13.21, 7.065, 3.24, 1.633, 4.028, 3.721, 4.597, 7.999, 10.77
2006, 11, 15.42, 10.67, 4.499, 0.5036, -1.255, 16.17, 20.67, 21.82, 26.55, 28.31
2006, 12, 7.335, 2.863, -3.371, -7.504, -9.303, 74.46, 100.4, 116.5, 130.7, 130.3
2007, 1, 9.521, 5.052, -1.147, -5.631, -7.628, 154, 212.6, 249.5, 259, 232.2
2007, 2, 6.469, 1.192, -4.767, -8.679, -10.43, 112.1, 139.7, 147.1, 139.8, 125.5
2007, 3, 11.2, 5.788, -0.08876, -3.608, -5.018, 56.05, 64.29, 61.78, 72.44, 80.79
2007, 4, 13.89, 8.483, 2.981, -0.1538, -1.371, 98.45, 124.9, 123.9, 120.2, 105.9
2007, 5, 18.27, 12.56, 6.997, 4.19, 3.299, 15.98, 24.1, 26, 28.23, 30.91
2007, 6, 22.34, 16.67, 11.27, 8.61, 7.728, 1.159, 4.026, 6.093, 10.3, 14.13
2007, 7, 28.4, 22.85, 17.31, 14.31, 13.22, 0.1023, 0.144, 0.4582, 1.082, 1.647
2007, 8, 25.98, 20.38, 14.56, 11.2, 9.97, 1.946, 4.981, 7.526, 8.409, 10.25
2007, 9, 22.14, 16.43, 10.51, 7.161, 5.828, 0.05996, 0.8535, 3.734, 7.277, 11.56
2007, 10, 21.37, 16.08, 9.898, 6.151, 4.572, 9.604, 15.26, 20.42, 16.04, 14.43
2007, 11, 11.38, 6.649, 0.5945, -3.276, -4.909, 6.519, 13.65, 29.91, 56.48, 78.17
2007, 12, 7.968, 3.816, -2.622, -7.061, -9.016, 2.7, 3.773, 10.16, 21.17, 27.22
2008, 1, 7.484, 3.091, -2.997, -7.33, -9.28, 184.7, 240.3, 240.3, 217.1, 206.1
2008, 2, 9.656, 4.744, -1.251, -5.219, -6.92, 36.27, 48.37, 50.72, 41.84, 32.37
2008, 3, 12.53, 7.419, 1.689, -1.955, -3.481, 31.74, 42.05, 44.78, 41.16, 35.85
2008, 4, 17.68, 12.39, 6.856, 3.681, 2.499, 18.74, 26.14, 24.92, 20.59, 19.24
2008, 5, 19.38, 13.6, 7.873, 4.865, 3.901, 38.36, 50.55, 64.77, 77.55, 82.07
2008, 6, 26.22, 20.55, 14.95, 11.89, 10.68, 0.1516, 0.4124, 0.9788, 1.215, 1.155
2008, 7, 26.38, 20.78, 15.17, 12.12, 11.02, 0.0217, 0.5995, 2.013, 1.937, 1.611
2008, 8, 26.62, 20.96, 15.16, 11.88, 10.65, 2.342, 5.422, 7.969, 7.199, 7.877
2008, 9, 26.93, 21.18, 15.05, 11.44, 9.95, 1.854, 3.079, 7.474, 13.27, 19.57
2008, 10, 18.31, 12.85, 6.798, 3.174, 1.751, 65.46, 90.82, 96.33, 81.62, 65.33
2008, 11, 14.27, 9.649, 3.452, -0.6987, -2.462, 5.531, 5.338, 5.567, 6.901, 8.234
2008, 12, 9.444, 5.285, -0.7266, -4.788, -6.605, 40.39, 56.09, 58.75, 49.96, 42.97
2009, 1, 8.365, 3.513, -2.782, -6.905, -8.627, 485.3, 610.7, 670.8, 705.1, 695.1
2009, 2, 11.47, 6.548, 0.6297, -3.218, -4.902, 50.48, 75.6, 83.45, 74.17, 66.55
2009, 3, 14.15, 8.645, 2.786, -0.7727, -2.249, 54.41, 79.96, 91.64, 92.45, 72.76
2009, 4, 16.98, 11.48, 5.854, 2.639, 1.427, 18.84, 21.23, 18.96, 14.52, 13.38
2009, 5, 19.06, 13.27, 7.599, 4.561, 3.504, 28.07, 43.54, 45.89, 46.11, 48.21
2009, 6, 23.25, 17.67, 12.34, 9.579, 8.612, 21.25, 32.52, 34.2, 34.54, 34.34
2009, 7, 28.04, 22.56, 16.88, 13.62, 12.45, 0.2169, 1.941, 4.033, 4.461, 4.728
2009, 8, 29.17, 23.47, 17.68, 14.1, 12.63, 0.6901, 2.79, 5.786, 6.797, 8.04
2009, 9, 21.93, 16.13, 10.11, 6.569, 5.176, 41.97, 54.01, 54.68, 51.61, 52.17
2009, 10, 19.33, 13.76, 7.5, 3.613, 1.99, 2.178, 2.638, 2.956, 2.766, 2.473
2009, 11, 10.11, 5.014, -1.09, -4.91, -6.581, 106.5, 127.7, 123.1, 102.3, 91
2009, 12, 8.397, 3.632, -2.522, -6.612, -8.394, 118.2, 149.6, 150.6, 127.6, 121.1
2010, 1, 8.403, 3.627, -2.842, -7.347, -9.215, 196.8, 262, 283.2, 299.6, 309
