# Created by WEAP: 5/10/2021 8:08:27 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_N_CEN_Lwr Middle Columbia 2 (175,585 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (157,732 ha),  1000 - 2000 m (17,854 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, -4.311, -7.324, 26.41, 33.94
2006, 2, -0.2206, -2.947, 13.1, 20.45
2006, 3, 7.374, 4.59, 7.376, 9.451
2006, 4, 9.888, 7.03, 40.42, 60.99
2006, 5, 15.2, 12.29, 21.68, 32.64
2006, 6, 17.61, 14.4, 11.27, 19.48
2006, 7, 22.22, 19.08, 6.094, 14.69
2006, 8, 24.11, 21.07, 6.851, 11.29
2006, 9, 15.7, 12.43, 1.56, 3.27
2006, 10, 10.37, 7.394, 7.772, 7.283
2006, 11, 5.579, 2.737, 37.41, 51.59
2006, 12, -6.308, -9.063, 31.35, 37.91
2007, 1, -1.27, -3.91, 77.34, 103.4
2007, 2, -1.58, -4.288, 36.16, 52.19
2007, 3, 2.608, -0.3609, 34.27, 41.99
2007, 4, 13.14, 10.44, 3.794, 4.08
2007, 5, 16.81, 13.74, 32.42, 48.35
2007, 6, 17.33, 14.37, 10.28, 19.62
2007, 7, 23.58, 20.51, 5.467, 7.775
2007, 8, 21.45, 18.3, 69.14, 80.6
2007, 9, 16.02, 12.94, 16.78, 33.89
2007, 10, 10.11, 7.115, 13.62, 31.31
2007, 11, 0.8735, -2.151, 27.8, 36.58
2007, 12, -5.964, -9.188, 17.73, 23.55
2008, 1, -4.271, -6.79, 46.02, 52.89
2008, 2, -1.377, -4.059, 54.34, 69.73
2008, 3, 2.047, -0.7413, 24.76, 40.98
2008, 4, 5.838, 3.171, 23.2, 35.7
2008, 5, 15.75, 12.54, 16.55, 27.79
2008, 6, 18.7, 15.67, 6.551, 8.626
2008, 7, 22.84, 19.56, 15.75, 23.52
2008, 8, 19.94, 16.81, 4.839, 6.943
2008, 9, 19.05, 15.8, 0.4317, 0.3703
2008, 10, 11.11, 8.261, 37.05, 53.91
2008, 11, 4.186, 1.366, 13.41, 17.41
2008, 12, -2.858, -5.678, 53.43, 70.45
2009, 1, -2.141, -4.646, 19.85, 28.65
2009, 2, 2.519, -0.05674, 35.32, 53.65
2009, 3, 8.934, 6.039, 25.18, 33.11
2009, 4, 10.94, 8.216, 26.95, 50.73
2009, 5, 14.76, 11.76, 16.67, 27.43
2009, 6, 20.69, 17.43, 24.69, 33.93
2009, 7, 24.02, 20.8, 44.23, 46.14
2009, 8, 24.18, 20.99, 3.267, 4.684
2009, 9, 16.12, 12.92, 30.57, 41.19
2009, 10, 9.369, 6.481, 7.933, 14.68
2009, 11, 0.148, -2.84, 23.37, 32.15
2009, 12, -3.046, -5.787, 52.65, 71.79
2010, 1, -4.14, -6.816, 68.43, 83.06
2010, 2, 2.888, 0.4389, 53.96, 65.92
2010, 3, 5.242, 2.218, 45.36, 57.47
2010, 4, 8.784, 5.761, 10.35, 18.7
2010, 5, 12.86, 9.611, 26.9, 53.59
2010, 6, 17.68, 14.42, 34.31, 39.01
2010, 7, 23.31, 20.05, 2.566, 2.977
2010, 8, 19.88, 16.55, 57.42, 64.81
2010, 9, 15.86, 12.52, 5.965, 9.132
2010, 10, 9.106, 5.94, 3.6, 5.327
2010, 11, 3.042, -0.1041, 27.28, 32.64
2010, 12, -2.271, -5.101, 75.77, 100.8
2011, 1, -3.214, -6.031, 24.98, 30.4
2011, 2, 0.1029, -2.265, 27.19, 42.2
2011, 3, 5.166, 2.071, 12.15, 21.02
2011, 4, 12.05, 9.241, 12.09, 13.73
2011, 5, 15.71, 12.57, 7.738, 16.56
2011, 6, 19.11, 15.72, 36.84, 60.07
2011, 7, 23.79, 20.6, 19.06, 29.36
2011, 8, 24.03, 20.61, 5.71, 5.234
2011, 9, 16.15, 12.98, 33.17, 44.82
2011, 10, 9.921, 6.974, 4.266, 7.015
2011, 11, 2.488, -0.7323, 24.49, 29.96
2011, 12, -0.8907, -3.452, 16, 17.58
2012, 1, -0.8146, -3.841, 23.46, 32.99
2012, 2, 1.776, -1.021, 28.88, 43.75
2012, 3, 9.637, 6.469, 18.23, 27.13
2012, 4, 14.12, 11.42, 16.69, 35.2
2012, 5, 14.47, 11.3, 21.56, 43.97
2012, 6, 20.81, 17.43, 10.19, 21.24
2012, 7, 23.62, 20.48, 6.932, 8.301
2012, 8, 24.17, 21.11, 1.554, 5.876
2012, 9, 19.2, 16.03, 7.384, 7.591
2012, 10, 11.86, 8.974, 14.32, 25.93
2012, 11, 2.744, -0.08052, 50.32, 70.48
2012, 12, -1.546, -4.422, 43.78, 55.95
2013, 1, -9.861, -12.73, 15.15, 21.91
2013, 2, 2.292, -0.3317, 50.76, 67.54
2013, 3, 12.41, 9.698, 14.85, 20.04
2013, 4, 13.59, 10.73, 30.02, 50.88
2013, 5, 17.02, 14.27, 44.26, 71.22
2013, 6, 19.28, 16.16, 24.86, 44.76
2013, 7, 23.61, 20.32, 3.351, 5.19
2013, 8, 20.43, 17.16, 44.67, 72.31
2013, 9, 18.63, 15.38, 11.45, 12.33
2013, 10, 11.5, 8.451, 34.03, 45.37
2013, 11, 3.829, 1.046, 20.94, 28.49
2013, 12, 0.8311, -1.852, 52.41, 67.32
2014, 1, -0.7001, -3.385, 60.24, 80.69
2014, 2, 1.87, -0.8881, 21.61, 32.65
2014, 3, 3.991, 0.67, 29.85, 41.13
2014, 4, 11.49, 8.592, 28.1, 35.52
2014, 5, 11.69, 8.673, 30.7, 52.49
2014, 6, 17.61, 14.71, 66.27, 90.58
2014, 7, 24.36, 21.22, 18.68, 22.56
2014, 8, 24.84, 21.55, 1.676, 3.398
2014, 9, 21.53, 18.46, 11.13, 13.64
