# Created by WEAP: 5/10/2021 8:07:51 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Mid Fork American (36,581 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (22,613 ha),  2000 - 3000 m (13,967 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, 1.278, -2.219, 55.3, 46.22
2006, 2, 6.444, 2.54, 4.843, 6.629
2006, 3, 8.891, 5.204, 97.35, 65.98
2006, 4, 9.832, 6.545, 175.4, 172.9
2006, 5, 15.08, 11.44, 27.68, 41.97
2006, 6, 18.22, 14.4, 0.2664, 0.6478
2006, 7, 21.86, 17.94, 1.214, 1.287
2006, 8, 22.68, 18.61, 1.717, 6.557
2006, 9, 15.62, 11.95, 6.998, 11.1
2006, 10, 12.72, 9.294, 17.48, 14.65
2006, 11, 10.06, 6.597, 15.89, 16.64
2006, 12, 2.582, -0.7261, 231.7, 212.3
2007, 1, 3.517, 0.614, 369.5, 366.2
2007, 2, 0.03048, -3.755, 198.9, 191.1
2007, 3, 3.716, 0.2897, 238.1, 229.3
2007, 4, 8.15, 5.272, 186.4, 185.6
2007, 5, 12.24, 9.256, 79.2, 97.88
2007, 6, 15.41, 12.16, 31.89, 34.22
2007, 7, 21.84, 18.09, 0.3681, 1.001
2007, 8, 19.34, 15.68, 1.776, 8.218
2007, 9, 15.63, 12.06, 7.605, 10.9
2007, 10, 15.07, 11.45, 11.84, 13.76
2007, 11, 6.056, 2.645, 15.99, 14.67
2007, 12, 3.316, -0.0498, 11.16, 14.18
2008, 1, 0.7698, -2.334, 464.7, 433
2008, 2, 2.62, -0.8828, 127.8, 115.5
2008, 3, 5.058, 1.615, 108.7, 99.25
2008, 4, 9.299, 5.906, 47.49, 45
2008, 5, 13.29, 9.989, 77.18, 79.38
2008, 6, 19.5, 15.74, 8.059, 23.66
2008, 7, 19.45, 16.42, 2.954, 5.822
2008, 8, 19.7, 16.31, 5.986, 16.58
2008, 9, 20.24, 16.2, 10.99, 21.28
2008, 10, 12.19, 8.85, 128.7, 139.6
2008, 11, 9.038, 5.128, 18.46, 18.28
2008, 12, 3.74, 0.5581, 194.7, 184.4
2009, 1, 2.45, -0.5609, 645.1, 696
2009, 2, 5.143, 1.638, 130.2, 114.3
2009, 3, 8.063, 4.522, 117.2, 120
2009, 4, 10.05, 6.624, 71.29, 70.32
2009, 5, 12.22, 8.844, 60, 73.53
2009, 6, 16.19, 12.76, 18.38, 28.58
2009, 7, 21.29, 17.85, 1.265, 2.591
2009, 8, 22.15, 18.33, 3.048, 10.8
2009, 9, 14.12, 11.07, 125.7, 124.5
2009, 10, 13.32, 9.579, 10.56, 6.658
2009, 11, 3.525, 0.4348, 274.2, 271.5
2009, 12, 3.09, -0.2921, 353.3, 353.3
2010, 1, 2.841, -0.0875, 402.5, 354.1
2010, 2, 4.925, 1.459, 193.4, 182
2010, 3, 3.767, 0.2338, 126.6, 101.8
2010, 4, 5.077, 1.712, 57.55, 51.47
2010, 5, 13.23, 9.888, 20.42, 22.89
2010, 6, 18.04, 14.38, 5.128, 10.39
2010, 7, 22.37, 18.81, 0.1605, 1.053
2010, 8, 17.85, 14.15, 2.616, 7.628
2010, 9, 16.48, 13.16, 9.351, 19.77
2010, 10, 13.41, 9.995, 14.3, 21.54
2010, 11, 6.96, 3.631, 162.2, 143.2
2010, 12, 1.483, -1.597, 476.7, 463.4
2011, 1, -0.08048, -3.545, 131.7, 108.3
2011, 2, 3.448, 0.02442, 281, 258.7
2011, 3, 5.767, 2.241, 107.1, 90.93
2011, 4, 11.79, 8.42, 42.1, 44.53
2011, 5, 14.97, 11.59, 14.8, 28.83
2011, 6, 14.05, 10.99, 20.01, 38.08
2011, 7, 20.47, 17.05, 1.867, 2.264
2011, 8, 21.53, 17.85, 8.268, 26.38
2011, 9, 16.15, 12.66, 14.67, 19.02
2011, 10, 12.65, 9.236, 14.12, 24.75
2011, 11, 6.791, 3.31, 51.75, 53.42
2011, 12, 5.839, 2.385, 99.75, 80.4
2012, 1, 4.474, 0.8925, 86.19, 91.3
2012, 2, 2.364, -1.318, 153.9, 145.4
2012, 3, 11.35, 7.563, 39.04, 45.2
2012, 4, 10.6, 7.197, 33.34, 34.53
2012, 5, 14.09, 10.75, 25.4, 28.53
2012, 6, 19.03, 15.34, 13.52, 21.36
2012, 7, 20.91, 17.45, 3.018, 10.43
2012, 8, 22.24, 18.54, 2.979, 6.48
2012, 9, 21.41, 17.4, 0.3518, 0.963
2012, 10, 15.07, 11.33, 36.43, 46.36
2012, 11, 3.393, 0.5095, 332.1, 307.7
2012, 12, 1.555, -1.751, 438.9, 412.3
2013, 1, -0.351, -3.58, 422.5, 388.9
2013, 2, 8.168, 4.326, 128.9, 129
2013, 3, 9.421, 5.878, 149.5, 139.7
2013, 4, 8.078, 5.003, 318.6, 286.8
2013, 5, 10.9, 8.237, 149.4, 170.4
2013, 6, 15.75, 12.37, 45.28, 48.68
2013, 7, 23.08, 19.52, 1.073, 2.466
2013, 8, 19.7, 16.15, 3.047, 5.387
2013, 9, 18.38, 14.7, 20.47, 28.31
2013, 10, 10.87, 7.71, 141.5, 134.2
2013, 11, 8.009, 4.563, 29.1, 25.67
2013, 12, 2.705, -0.6063, 304.4, 307.4
2014, 1, 5.302, 2.203, 117.4, 107.8
2014, 2, 4.062, 0.6819, 98.63, 81.01
2014, 3, 5.304, 2.017, 382.3, 359.7
2014, 4, 4.11, 1.259, 278.6, 284
