# Created by WEAP: 5/10/2021 8:08:01 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_ID_AVA_Priest (93,397 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (59,965 ha),  1000 - 2000 m (33,432 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, -5.346, -7.523, 128.1, 161.5
2006, 2, -1.599, -3.804, 69.71, 91.01
2006, 3, 5.128, 3.016, 20.19, 27
2006, 4, 7.786, 5.675, 75.24, 90.82
2006, 5, 13.11, 10.99, 36.01, 39.82
2006, 6, 14.59, 12.44, 30.57, 33.79
2006, 7, 20.27, 18.04, 20.46, 21.5
2006, 8, 21.16, 18.96, 10.15, 11.99
2006, 9, 13.14, 10.99, 14.84, 17.45
2006, 10, 8.079, 5.996, 22.07, 26.66
2006, 11, 2.911, 0.8246, 127.4, 157.9
2006, 12, -6.418, -8.63, 111.4, 142.4
2007, 1, -0.7428, -2.896, 259.1, 326.9
2007, 2, -3.255, -5.349, 111.3, 145.4
2007, 3, 1.265, -0.8778, 100.8, 123.3
2007, 4, 10.98, 8.917, 9.472, 11.56
2007, 5, 14.98, 12.84, 73.7, 83.37
2007, 6, 15.33, 13.14, 46.95, 53.84
2007, 7, 20.43, 18.24, 19.89, 25.14
2007, 8, 18.01, 15.78, 122.4, 133.8
2007, 9, 13.11, 10.93, 43.24, 53.29
2007, 10, 8.068, 5.957, 105.7, 130.2
2007, 11, -0.9771, -3.096, 121.8, 152.7
2007, 12, -6.937, -9.037, 74.43, 92.58
2008, 1, -4.472, -6.636, 111.6, 139.1
2008, 2, -2.757, -4.945, 177.6, 224.2
2008, 3, 0.8088, -1.364, 94.24, 120.3
2008, 4, 3.934, 1.914, 89.6, 108.8
2008, 5, 13.16, 10.96, 34.07, 40.8
2008, 6, 16.43, 14.26, 15.68, 18.52
2008, 7, 20.21, 18.05, 60.35, 61.31
2008, 8, 18.65, 16.51, 4.076, 5.373
2008, 9, 15.52, 13.37, 11.1, 12.7
2008, 10, 9.335, 7.24, 123.5, 160.3
2008, 11, 1.929, -0.1941, 46.26, 59.49
2008, 12, -2.842, -5.026, 132.3, 170.2
2009, 1, -1.883, -3.964, 62.6, 78.88
2009, 2, 1.344, -0.8179, 95.6, 123
2009, 3, 6.598, 4.415, 47.25, 62.73
2009, 4, 8.04, 5.977, 86.78, 107.7
2009, 5, 12.54, 10.35, 40.96, 47.48
2009, 6, 17.45, 15.26, 88.07, 98.15
2009, 7, 20.76, 18.56, 64.95, 72.76
2009, 8, 21.45, 19.27, 54.94, 52.22
2009, 9, 14.55, 12.37, 48.28, 55.7
2009, 10, 6.977, 4.753, 54.81, 70.34
2009, 11, -1.965, -4.1, 95.53, 121.7
2009, 12, -3.388, -5.485, 143.5, 181.3
2010, 1, -3.95, -6.225, 200.5, 254.4
2010, 2, 2.37, 0.19, 119.1, 152.4
2010, 3, 2.802, 0.7304, 65.2, 79.5
2010, 4, 5.697, 3.641, 53.67, 62.81
2010, 5, 9.845, 7.685, 55.08, 60.59
2010, 6, 14.48, 12.34, 79.81, 84.35
2010, 7, 19.68, 17.52, 4.832, 5.764
2010, 8, 17.39, 15.23, 92.09, 105.5
2010, 9, 13.22, 11.06, 12.53, 15.34
2010, 10, 6.396, 4.254, 22.7, 29.34
2010, 11, 0.4451, -1.702, 78.8, 101.7
2010, 12, -3.139, -5.282, 150.2, 186.1
2011, 1, -4.448, -6.594, 87.28, 109
2011, 2, -0.3701, -2.477, 62.1, 81.07
2011, 3, 2.889, 0.6835, 74.36, 85.96
2011, 4, 10.68, 8.57, 26.38, 32.48
2011, 5, 12.62, 10.4, 22, 25.71
2011, 6, 15.72, 13.5, 149.4, 164.1
2011, 7, 20.28, 18.06, 19.09, 22.44
2011, 8, 20.73, 18.58, 11.17, 12.75
2011, 9, 14.23, 12.01, 36.76, 43.23
