# Created by WEAP: 5/10/2021 8:07:32 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: ID_E_Middle Snake (1,500,102 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,280,257 ha),  2000 - 3000 m (219,845 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m

2006, 1, -8.586, -11.2, 31.67, 64.79
2006, 2, -3.845, -7.006, 15.75, 31.39
2006, 3, 5.711, 1.932, 16.67, 41.42
2006, 4, 9.745, 6.535, 14.07, 21.1
2006, 5, 14.45, 11.49, 25.64, 45.02
2006, 6, 16.27, 13.27, 3.379, 5.271
2006, 7, 22.37, 19.44, 2.553, 4.516
2006, 8, 22.42, 19.28, 7.453, 11.01
2006, 9, 14.43, 11.72, 14.62, 26.88
2006, 10, 9.901, 7.292, 5.603, 8.254
2006, 11, 2.206, -0.7767, 27.86, 57.38
2006, 12, -4.954, -7.42, 73.62, 138.1
2007, 1, -1.137, -3.703, 53.31, 116.1
2007, 2, -6.981, -9.498, 34.14, 67.18
2007, 3, 0.9737, -1.98, 36.43, 66.19
2007, 4, 8.793, 5.445, 35.74, 61.46
2007, 5, 15.36, 12.33, 47.36, 82.41
2007, 6, 17.32, 14.41, 41.46, 69.51
2007, 7, 22.28, 19.28, 0.9505, 1.413
2007, 8, 19, 16.26, 17.17, 21.36
2007, 9, 14.75, 11.98, 12.82, 23.82
2007, 10, 9.933, 7.444, 11.96, 18.86
2007, 11, -0.8651, -3.462, 41.18, 78.66
2007, 12, -9.733, -12.24, 9.956, 22.46
2008, 1, -5.709, -8.042, 65.51, 118.3
2008, 2, -3.979, -6.855, 32.38, 57.56
2008, 3, 0.9071, -2.091, 26.17, 38.11
2008, 4, 6.417, 3.375, 12.15, 21.37
2008, 5, 12.25, 9.012, 54.72, 73.95
2008, 6, 17.9, 14.82, 11.82, 22.08
2008, 7, 22.23, 19.23, 1.513, 2.883
2008, 8, 21.76, 18.5, 32.05, 46.97
2008, 9, 17.11, 14.31, 18.21, 35.92
2008, 10, 11.35, 8.644, 37.04, 44.22
2008, 11, 2.842, 0.5118, 30.75, 52.89
2008, 12, -5.205, -7.616, 72.78, 127.5
2009, 1, -4.217, -6.698, 31.04, 59.23
2009, 2, -0.7941, -3.755, 19.12, 38.42
2009, 3, 5.111, 1.504, 17.39, 34.59
2009, 4, 8.449, 5.074, 31.87, 58.76
2009, 5, 11.95, 9.04, 67.03, 86.73
2009, 6, 17.69, 14.57, 61, 88.4
2009, 7, 20.74, 17.68, 31.28, 38.11
2009, 8, 20.59, 17.36, 40.24, 49.3
2009, 9, 15.59, 12.9, 29.94, 42.79
2009, 10, 7.759, 5.184, 11.92, 26.31
2009, 11, -1.335, -3.903, 56, 99.66
2009, 12, -3.069, -5.672, 27.31, 55.88
2010, 1, -4.075, -6.073, 65.42, 122.6
2010, 2, 0.8193, -2.297, 38.82, 71.57
2010, 3, 2.726, -0.4959, 44.54, 77.66
2010, 4, 4.644, 1.926, 31.44, 48.36
2010, 5, 12.06, 9.499, 36.71, 47.03
2010, 6, 16.75, 13.86, 7.797, 16.65
2010, 7, 20.35, 17.53, 2.457, 4.685
2010, 8, 19.62, 16.71, 54.46, 74.37
2010, 9, 15.68, 13.03, 35.9, 58.17
2010, 10, 8.58, 5.873, 17.81, 33.7
2010, 11, 4.451, 1.868, 52.51, 87.22
2010, 12, -3.46, -5.986, 73.81, 132.2
2011, 1, -6.681, -9.123, 18.51, 41.92
2011, 2, -2.153, -4.964, 29.49, 51.07
2011, 3, 2.669, -0.6936, 16.24, 35.7
2011, 4, 11.1, 7.997, 33.43, 46.38
2011, 5, 14.41, 11.57, 30.21, 30.65
2011, 6, 16.01, 12.65, 60.95, 86.47
2011, 7, 21.32, 18.1, 35.11, 50.13
2011, 8, 20.99, 17.69, 83.6, 94.19
2011, 9, 13.18, 10.34, 47.57, 66.31
2011, 10, 9.999, 7.187, 17.34, 30.37
2011, 11, 1.911, -0.7393, 30.09, 48.95
2011, 12, -0.7169, -3.112, 4.235, 9.098
2012, 1, -3.834, -6.084, 34.17, 74.46
2012, 2, -2.704, -5.572, 34.96, 62.25
2012, 3, 7.347, 3.565, 4.713, 10.55
2012, 4, 10.65, 7.237, 10.83, 22.94
2012, 5, 13.22, 10.21, 19.91, 32.92
2012, 6, 19.89, 16.58, 35.88, 61.91
2012, 7, 23.57, 20.46, 12.56, 21.82
2012, 8, 24.03, 20.97, 6.476, 10.78
2012, 9, 19.92, 16.97, 23.91, 28.32
2012, 10, 11.6, 9.218, 14.96, 34.68
2012, 11, 3.128, 0.6361, 36.92, 71.15
2012, 12, -0.2898, -2.643, 36.62, 63.09
2013, 1, -8.278, -10.57, 45.18, 81.98
2013, 2, 3.519, 0.01929, 25.09, 45.4
2013, 3, 8.818, 4.745, 36.85, 50.39
2013, 4, 11.3, 7.94, 39.3, 49.25
2013, 5, 13.77, 10.54, 45.42, 71.4
2013, 6, 15.13, 12.17, 56.72, 67.25
2013, 7, 21.2, 18.14, 8.685, 15.48
2013, 8, 20.6, 17.72, 8.056, 11.53
2013, 9, 16.2, 13.33, 83.13, 89.57
2013, 10, 9.563, 7.038, 32.92, 48.72
2013, 11, 2.829, -0.1762, 10.42, 21.68
2013, 12, -3.482, -6.355, 60.77, 108.7
2014, 1, -4.065, -6.727, 23.45, 43.65
2014, 2, 0.009371, -2.741, 38.98, 67.18
2014, 3, 3.07, -0.2588, 70.73, 115.6
2014, 4, 6.153, 2.838, 92.73, 135.3
2014, 5, 11.89, 9.074, 11.26, 16.79
2014, 6, 16.76, 14.08, 24.39, 27.91
2014, 7, 22.84, 19.68, 26.4, 35.9
2014, 8, 22.32, 19.14, 13.53, 20.04
2014, 9, 20.58, 17.84, 23.38, 35.59
2014, 10, 14.89, 12.23, 3.529, 5.419
2014, 11, 4.543, 2.004, 15.67, 32.47
2014, 12, -1.928, -4.562, 77.34, 144
2015, 1, -3.48, -5.767, 58.35, 118.8
2015, 2, 0.3456, -2.357, 11.13, 24.18
2015, 3, 4.816, 1.192, 36.2, 59.8
2015, 4, 8.021, 4.809, 49.98, 63.16
2015, 5, 11.9, 9.048, 49.08, 63.06
2015, 6, 18.08, 15.29, 32.72, 48.41
2015, 7, 23.42, 20.3, 1.355, 2.739
2015, 8, 22.71, 19.63, 21.66, 30.3
2015, 9, 16.97, 14.05, 43.85, 59.83
2015, 10, 12.09, 9.337, 45.96, 68.49
2015, 11, 4.65, 2.146, 23.77, 43.28
2015, 12, -0.524, -3.622, 49.49, 109.6
2016, 1, 0.7602, -2.284, 19.98, 38.39
2016, 2, -1.566, -4.701, 38.76, 67.96
2016, 3, 3.353, -0.5346, 12.9, 25.47
2016, 4, 8.467, 5.267, 52.99, 86.15
2016, 5, 13.21, 10.33, 25.19, 34.91
2016, 6, 18.03, 14.75, 38.8, 67.58
2016, 7, 21.63, 18.51, 80.89, 95.89
2016, 8, 21.86, 19.03, 7.715, 9.112
2016, 9, 17.85, 14.97, 7.244, 11.46
2016, 10, 12.42, 9.816, 15.82, 34.43
2016, 11, 1.731, -1.282, 23.64, 38.78
2016, 12, -1.456, -4.047, 36.07, 65.47
2017, 1, -7.319, -9.633, 35.57, 69.63
2017, 2, -7.963, -10.47, 39.42, 82.47
2017, 3, 0.1574, -2.762, 34.05, 69.16
2017, 4, 8.319, 5.378, 27.38, 48.1
2017, 5, 14.01, 11.03, 53.27, 93.95
2017, 6, 18.17, 15.14, 28.56, 37.31
2017, 7, 24.93, 21.91, 4.832, 8.141
2017, 8, 22.06, 19.22, 3.895, 6.4
2017, 9, 19.11, 16.49, 9.244, 21.58
2017, 10, 11.49, 8.84, 11.31, 27.96
2017, 11, 0.3594, -2.432, 39.3, 81.84
2017, 12, -5.667, -7.828, 29.29, 58.19
2018, 1, -3.523, -5.716, 78.13, 150.5
2018, 2, -7.298, -9.501, 35.79, 66.62
2018, 3, 2.534, -0.4966, 37.02, 63.15
2018, 4, 6.504, 3.424, 39.83, 59.98
2018, 5, 11.41, 8.78, 65.44, 78.67
2018, 6, 18.86, 16.31, 9.3, 12.97
2018, 7, 24.3, 21.12, 13.24, 22.06
2018, 8, 23, 20.08, 5.531, 11.95
2018, 9, 18.61, 15.95, 17.49, 29.36
2018, 10, 11.25, 8.741, 9.858, 22.14
2018, 11, 6.011, 3.562, 36.18, 74.72
2018, 12, -2.248, -4.983, 51, 95.71
2019, 1, -1.095, -3.641, 85.08, 168.7
2019, 2, -5.98, -8.525, 73.79, 132.7
2019, 3, 1.659, -1.099, 53.88, 89.61
2019, 4, 9.801, 7.027, 22.6, 26.03
2019, 5, 11.07, 8.065, 43.01, 70.02
2019, 6, 19.26, 16.41, 9.884, 16.32
2019, 7, 22.12, 19.25, 4.855, 10.11
2019, 8, 23.07, 19.86, 14.48, 17.89
2019, 9, 18.13, 15.41, 0.196, 0.8164
2019, 10, 13.42, 10.94, 33.2, 52.79
2019, 11, -0.03198, -2.746, 47.88, 83.06
2019, 12, -1.895, -4.386, 80.02, 157.9
2020, 1, -9.436, -11.85, 5.515, 11.33
2020, 2, -6.528, -9.472, 21.41, 53.04
2020, 3, 1.922, -1.359, 13.84, 25.55
2020, 4, 3.699, 0.6683, 30.43, 50.53
2020, 5, 13.91, 10.93, 60.75, 86.71
2020, 6, 18.99, 15.98, 58.03, 70.67
2020, 7, 23.71, 20.58, 27.52, 32.3
2020, 8, 23.16, 20.19, 4.568, 7.718
2020, 9, 17.44, 14.71, 34.42, 53.76
2020, 10, 13.55, 11.11, 25.94, 41.99
2020, 11, 0.3709, -2.382, 49.63, 91.67
2020, 12, -5.521, -7.833, 32.25, 70.81
2021, 1, -7.079, -9.018, 43.31, 87.52
2021, 2, -2.667, -5.532, 37.65, 62.1
2021, 3, 0.4484, -2.479, 20.52, 38.02
2021, 4, 7.672, 4.761, 77.47, 115.8
2021, 5, 15.67, 12.84, 23.06, 32.11
2021, 6, 16.99, 13.93, 31.53, 52.36
2021, 7, 23.38, 20.19, 19.84, 31.49
2021, 8, 22.93, 19.77, 33.53, 46.48
2021, 9, 16.55, 13.83, 47.37, 70.99
2021, 10, 10.07, 7.334, 23.62, 44.84
2021, 11, -2.821, -5.205, 14.74, 24.87
2021, 12, -6.528, -8.992, 74.9, 143.8
2022, 1, -2.805, -5.086, 22.58, 50.04
2022, 2, -0.3386, -3.236, 52.54, 87.56
2022, 3, 4.654, 1.131, 30.94, 56.68
2022, 4, 7.775, 4.653, 45.74, 67.6
2022, 5, 17.38, 14.19, 17.11, 33.15
2022, 6, 19.54, 16.54, 24.91, 41.67
2022, 7, 24.33, 21.27, 0.7358, 1.18
2022, 8, 21.88, 18.88, 23.41, 30.31
2022, 9, 17.31, 14.72, 61.83, 70.72
2022, 10, 10.73, 8.118, 21.71, 35.27
2022, 11, 0.2028, -2.262, 29.01, 55.27
2022, 12, -3.825, -6.358, 36.78, 69.59
2023, 1, -3.392, -6.02, 30.04, 61.13
2023, 2, 2.799, -0.2302, 30.97, 66.82
2023, 3, 4.913, 1.072, 21.11, 38.59
2023, 4, 8.062, 5.071, 65.6, 97.59
2023, 5, 15.31, 12.43, 57.31, 77.22
2023, 6, 15.84, 12.96, 73.8, 99.16
2023, 7, 21.86, 18.85, 9.398, 15.88
2023, 8, 23.05, 20.15, 17.03, 23.88
2023, 9, 14.98, 12.08, 45.87, 65.38
2023, 10, 8.011, 5.342, 75.96, 113.6
2023, 11, 3.256, 0.5621, 26.56, 51.2
2023, 12, -4.135, -6.498, 21.53, 38.36
2024, 1, -3.739, -5.987, 46.28, 88.02
2024, 2, -3.561, -6.452, 22.62, 45.28
2024, 3, 4.699, 1.283, 13.06, 20.9
2024, 4, 10.73, 7.568, 16.6, 34.15
2024, 5, 19.09, 16.1, 5.561, 14.96
2024, 6, 21.11, 18.22, 13.42, 25.17
2024, 7, 23.05, 19.82, 43.41, 50.6
2024, 8, 22.35, 18.92, 40.19, 57.17
2024, 9, 15.93, 13.2, 49.69, 69.46
2024, 10, 12.29, 9.648, 37.87, 49.77
2024, 11, 1.158, -1.616, 47.49, 84.17
2024, 12, -2.21, -4.889, 27.77, 58.53
2025, 1, -0.4636, -2.997, 79.88, 141.1
2025, 2, -2.169, -5.132, 32.03, 63.5
2025, 3, 2.795, -0.2538, 71.57, 103.8
2025, 4, 7.844, 4.767, 20.55, 35.63
2025, 5, 13.81, 11.09, 59.15, 77.06
2025, 6, 19.42, 16.49, 15.1, 28.31
2025, 7, 23.94, 20.88, 6.79, 13.69
2025, 8, 25.56, 22.32, 7.258, 12.71
2025, 9, 17.06, 14.15, 47.84, 58.36
2025, 10, 11, 8.442, 59.62, 91.04
2025, 11, 4.618, 1.935, 38.13, 67.24
2025, 12, -1.543, -4.361, 43.42, 83.21
2026, 1, -2.476, -4.992, 63.88, 135.4
2026, 2, -1.178, -3.816, 36.87, 70.71
2026, 3, 2.644, -0.8571, 12.88, 21.24
2026, 4, 7.719, 4.434, 52.73, 80.31
2026, 5, 16.99, 14.11, 18.47, 40.87
2026, 6, 19.3, 16.46, 4.593, 8.721
2026, 7, 23.82, 20.51, 29.48, 38.64
2026, 8, 24.7, 21.55, 16.44, 22.22
2026, 9, 20.01, 17.37, 2.085, 2.203
2026, 10, 12.05, 9.321, 23.1, 32.67
2026, 11, 0.9936, -1.584, 29.63, 57.36
2026, 12, -2.435, -5.097, 54.91, 105.4
2027, 1, -5.345, -7.423, 58.72, 108.1
2027, 2, -3.335, -6.146, 63.09, 110.1
2027, 3, 0.8664, -2.207, 37.67, 61.71
2027, 4, 6.991, 3.992, 29.74, 49.62
2027, 5, 14.06, 11.06, 24.61, 39.81
2027, 6, 18.32, 15.44, 59.98, 58.04
2027, 7, 22.35, 19.23, 43.43, 60.06
2027, 8, 23.57, 20.23, 20.76, 33.15
2027, 9, 15.26, 12.45, 38.86, 70.34
2027, 10, 11.89, 9.313, 17.99, 36.97
2027, 11, 2.097, -0.3784, 70.38, 119.6
2027, 12, -2.408, -4.956, 58.6, 110.7
2028, 1, -0.1684, -2.695, 31.11, 66.14
2028, 2, 3.583, 0.5182, 68.49, 119
2028, 3, 2.974, -0.0563, 62.96, 104
2028, 4, 4.178, 1.187, 35.54, 55.29
2028, 5, 16.36, 13.35, 27.51, 42.18
2028, 6, 17.98, 15.12, 9.993, 18.43
2028, 7, 21.69, 18.74, 15.33, 16.47
2028, 8, 22.84, 19.94, 8.449, 12.22
2028, 9, 18.8, 16.3, 1.516, 3.334
2028, 10, 11.9, 9.354, 14.03, 24.53
2028, 11, 2.391, -0.03271, 69.49, 114.6
2028, 12, -7.791, -10.1, 56.71, 110.4
2029, 1, -5.173, -7.088, 77.52, 141.3
2029, 2, -4.838, -7.395, 84.57, 143.1
2029, 3, -0.379, -3.032, 67.29, 116
2029, 4, 5.91, 2.922, 59.05, 103.7
2029, 5, 11.22, 8.399, 61.28, 87.13
2029, 6, 17.16, 14.31, 12.98, 21.18
2029, 7, 23.98, 20.94, 20.27, 24.8
2029, 8, 22.16, 19, 12.64, 14.86
2029, 9, 21.75, 18.89, 1.399, 2.797
2029, 10, 13.48, 11.1, 12.57, 21.51
2029, 11, 4.058, 1.416, 62.43, 102.1
2029, 12, 0.423, -1.78, 46.81, 90.46
2030, 1, -2.723, -4.984, 18.63, 37.89
2030, 2, -3.891, -6.062, 82.29, 141.9
2030, 3, -0.1987, -3.439, 14.64, 27.09
2030, 4, 10.16, 7.05, 36.54, 59.18
2030, 5, 15.53, 12.43, 37.11, 66.34
2030, 6, 16.81, 13.96, 38.3, 49.53
2030, 7, 24.42, 21.22, 3.161, 6.954
2030, 8, 24.88, 21.72, 12.15, 20.55
2030, 9, 15.33, 12.64, 31.48, 50.23
2030, 10, 8.596, 5.913, 53.71, 72.28
2030, 11, 3.884, 1.548, 64.24, 112.3
2030, 12, -3.403, -5.946, 60.45, 102.7
2031, 1, -2.524, -5.088, 23.35, 50.32
2031, 2, -3.443, -5.985, 32.14, 59.27
2031, 3, 5.503, 2.042, 68.08, 103.6
2031, 4, 8.745, 5.562, 30.01, 45.72
