# Created by WEAP: 5/10/2021 8:08:10 PM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_HadGEM2-CC_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_SDGE_San Dieguito (88,565 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (78,697 ha),  1000 - 2000 m (9,869 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 10.94, 6.908, 5.59, 6.924
2006, 2, 16.36, 12.76, 6.475, 8.378
2006, 3, 15.01, 11.65, 95.91, 135.2
2006, 4, 18.89, 16.08, 3.521, 5.943
2006, 5, 19.84, 17.71, 4.773, 6.989
2006, 6, 21.74, 20.7, 0.3479, 0.2814
2006, 7, 24.82, 24.08, 1.135, 6.656
2006, 8, 26.59, 26.07, 3.837, 4.154
2006, 9, 22.56, 20.46, 1.126, 3.336
2006, 10, 19, 16.22, 2.64, 4.065
2006, 11, 17.91, 14.06, 19.74, 30.91
2006, 12, 12.29, 8.246, 48.53, 67.09
2007, 1, 12.94, 9.157, 100.2, 130.8
2007, 2, 10.51, 6.504, 56.42, 53.35
2007, 3, 13.81, 10.87, 23.62, 30.29
2007, 4, 15.16, 11.91, 51.73, 63.18
2007, 5, 18.32, 15.65, 8.429, 15.03
2007, 6, 20.32, 18.37, 0.3463, 1.003
2007, 7, 25.32, 24.97, 2.143, 15.62
2007, 8, 24.11, 22.94, 1.43, 3.465
2007, 9, 22.25, 20.27, 6.384, 5.408
2007, 10, 20.92, 17.91, 36.66, 44.25
2007, 11, 15.28, 10.99, 21.13, 37.52
2007, 12, 12.07, 7.874, 1.192, 3.752
2008, 1, 11.76, 7.859, 85.99, 132.8
2008, 2, 13.47, 10.18, 4.384, 5.106
2008, 3, 14.87, 11.89, 13.93, 27.53
2008, 4, 17.98, 15.33, 5.592, 8.138
2008, 5, 18.32, 15.77, 57.4, 79.35
2008, 6, 22.78, 21.34, 0.3165, 0.2872
2008, 7, 24.68, 23.63, 0.02951, 0.1286
2008, 8, 26.14, 24.91, 1.669, 6.472
2008, 9, 26.49, 24.71, 1.232, 1.469
2008, 10, 20.84, 17.64, 8.283, 7.334
2008, 11, 17.19, 13.11, 8.58, 12.75
2008, 12, 15.13, 11.42, 5.806, 7.507
2009, 1, 12.28, 8.386, 145.7, 205.1
2009, 2, 15.32, 11.57, 15.51, 20.84
2009, 3, 16.44, 13.34, 89.63, 117.3
2009, 4, 18.74, 15.3, 2.365, 4.461
2009, 5, 18.83, 16.4, 3.685, 6.17
2009, 6, 22.97, 21.57, 0.9188, 1.565
2009, 7, 24.83, 23.9, 1.045, 0.6228
2009, 8, 27.29, 26.2, 0.02115, 0.2017
2009, 9, 22.2, 19.74, 4.97, 6.891
2009, 10, 20.68, 17.2, 2.529, 1.988
2009, 11, 13.95, 9.619, 57.43, 71.4
2009, 12, 11.29, 7.255, 63.69, 77.39
2010, 1, 11.77, 7.481, 104.9, 137.9
2010, 2, 15.43, 11.68, 8.649, 12.17
2010, 3, 13.73, 10.54, 53.7, 67.49
2010, 4, 14.92, 11.34, 22.55, 35.09
2010, 5, 19.57, 17.3, 14.14, 12.16
2010, 6, 22.59, 21.01, 0.03715, 0.158
2010, 7, 26.13, 25.42, 0.1841, 0.9473
2010, 8, 26.76, 25.19, 5.746, 26.98
2010, 9, 22.37, 20.05, 19.2, 28.23
2010, 10, 19.56, 16.46, 2.073, 2.899
2010, 11, 16.25, 12.29, 45.11, 61.16
2010, 12, 12.19, 8.518, 20.22, 26.17
2011, 1, 13.32, 9.872, 42.58, 45.06
2011, 2, 13.32, 9.688, 163.5, 214
2011, 3, 14.14, 10.78, 103.4, 136.7
2011, 4, 18.61, 15.63, 3.386, 7.735
2011, 5, 19.04, 16.51, 8.551, 6.54
2011, 6, 18.81, 16.68, 1.107, 0.6225
2011, 7, 25.12, 24.4, 2.4, 14.45
2011, 8, 27.05, 26.23, 7.626, 25.42
2011, 9, 21.8, 19.61, 1.19, 1.279
2011, 10, 19.58, 16.17, 0.9027, 2.592
2011, 11, 15.87, 12.25, 12.81, 12.03
2011, 12, 13.38, 9.71, 32.02, 42.08
2012, 1, 14.88, 11.13, 58.43, 77.71
2012, 2, 11.4, 7.284, 92.92, 124.7
2012, 3, 19.41, 16.8, 4.028, 5.158
2012, 4, 18.74, 15.79, 5.391, 12.32
2012, 5, 19.8, 17.4, 8.268, 15.3
2012, 6, 22.39, 21.33, 4.018, 4.057
