"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,339.912,153,"36.936614,-111.483872"
2003,2,2003-02-01,303.174,153,"36.936614,-111.483872"
2003,3,2003-03-01,333.239,153,"36.936614,-111.483872"
2003,4,2003-04-01,252.972,153,"36.936614,-111.483872"
2003,5,2003-05-01,274.407,153,"36.936614,-111.483872"
2003,6,2003-06-01,361.185,153,"36.936614,-111.483872"
2003,7,2003-07-01,385.381,153,"36.936614,-111.483872"
2003,8,2003-08-01,380.884,153,"36.936614,-111.483872"
2003,9,2003-09-01,198.626,153,"36.936614,-111.483872"
2003,10,2003-10-01,205.246,153,"36.936614,-111.483872"
2003,11,2003-11-01,197.802,153,"36.936614,-111.483872"
2003,12,2003-12-01,249.595,153,"36.936614,-111.483872"
2004,1,2004-01-01,323.575,153,"36.936614,-111.483872"
2004,2,2004-02-01,301.574,153,"36.936614,-111.483872"
2004,3,2004-03-01,323.01,153,"36.936614,-111.483872"
2004,4,2004-04-01,259.562,153,"36.936614,-111.483872"
2004,5,2004-05-01,238.647,153,"36.936614,-111.483872"
2004,6,2004-06-01,323.297,153,"36.936614,-111.483872"
2004,7,2004-07-01,359.293,153,"36.936614,-111.483872"
2004,8,2004-08-01,351.494,153,"36.936614,-111.483872"
2004,9,2004-09-01,187.101,153,"36.936614,-111.483872"
2004,10,2004-10-01,190.837,153,"36.936614,-111.483872"
2004,11,2004-11-01,240.806,153,"36.936614,-111.483872"
2004,12,2004-12-01,228.696,153,"36.936614,-111.483872"
2005,1,2005-01-01,295.008,153,"36.936614,-111.483872"
2005,2,2005-02-01,271.38,153,"36.936614,-111.483872"
2005,3,2005-03-01,300.313,153,"36.936614,-111.483872"
2005,4,2005-04-01,196.239,153,"36.936614,-111.483872"
2005,5,2005-05-01,231.055,153,"36.936614,-111.483872"
2005,6,2005-06-01,321.586,153,"36.936614,-111.483872"
2005,7,2005-07-01,359.191,153,"36.936614,-111.483872"
2005,8,2005-08-01,366.351,153,"36.936614,-111.483872"
2005,9,2005-09-01,207.129,153,"36.936614,-111.483872"
2005,10,2005-10-01,207.027,153,"36.936614,-111.483872"
2005,11,2005-11-01,209.874,153,"36.936614,-111.483872"
2005,12,2005-12-01,334.276,153,"36.936614,-111.483872"
2006,1,2006-01-01,330.207,153,"36.936614,-111.483872"
2006,2,2006-02-01,328.923,153,"36.936614,-111.483872"
2006,3,2006-03-01,243.289,153,"36.936614,-111.483872"
2006,4,2006-04-01,243.958,153,"36.936614,-111.483872"
2006,5,2006-05-01,247.202,153,"36.936614,-111.483872"
2006,6,2006-06-01,339.739,153,"36.936614,-111.483872"
2006,7,2006-07-01,350.177,153,"36.936614,-111.483872"
2006,8,2006-08-01,347.806,153,"36.936614,-111.483872"
2006,9,2006-09-01,222.065,153,"36.936614,-111.483872"
2006,10,2006-10-01,253.419,153,"36.936614,-111.483872"
2006,11,2006-11-01,252.89,153,"36.936614,-111.483872"
2006,12,2006-12-01,336.978,153,"36.936614,-111.483872"
