"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,5.267,451,"40.797296,-122.762553"
2003,2,2003-02-01,29.575,451,"40.797296,-122.762553"
2003,3,2003-03-01,31.091,451,"40.797296,-122.762553"
2003,4,2003-04-01,18.12,451,"40.797296,-122.762553"
2003,5,2003-05-01,85.525,451,"40.797296,-122.762553"
2003,6,2003-06-01,87.51,451,"40.797296,-122.762553"
2003,7,2003-07-01,64.493,451,"40.797296,-122.762553"
2003,8,2003-08-01,76.476,451,"40.797296,-122.762553"
2003,9,2003-09-01,72.483,451,"40.797296,-122.762553"
2003,10,2003-10-01,55.06,451,"40.797296,-122.762553"
2003,11,2003-11-01,20.472,451,"40.797296,-122.762553"
2003,12,2003-12-01,11.517,451,"40.797296,-122.762553"
2004,1,2004-01-01,11.997,451,"40.797296,-122.762553"
2004,2,2004-02-01,20.362,451,"40.797296,-122.762553"
2004,3,2004-03-01,65.438,451,"40.797296,-122.762553"
2004,4,2004-04-01,60.951,451,"40.797296,-122.762553"
2004,5,2004-05-01,81.295,451,"40.797296,-122.762553"
2004,6,2004-06-01,90.909,451,"40.797296,-122.762553"
2004,7,2004-07-01,76.156,451,"40.797296,-122.762553"
2004,8,2004-08-01,46.694,451,"40.797296,-122.762553"
2004,9,2004-09-01,52.416,451,"40.797296,-122.762553"
2004,10,2004-10-01,64.896,451,"40.797296,-122.762553"
2004,11,2004-11-01,4.863,451,"40.797296,-122.762553"
2004,12,2004-12-01,4.458,451,"40.797296,-122.762553"
2005,1,2005-01-01,5.366,451,"40.797296,-122.762553"
2005,2,2005-02-01,6.618,451,"40.797296,-122.762553"
2005,3,2005-03-01,7.097,451,"40.797296,-122.762553"
2005,4,2005-04-01,17.9,451,"40.797296,-122.762553"
2005,5,2005-05-01,82.11,451,"40.797296,-122.762553"
2005,6,2005-06-01,61.153,451,"40.797296,-122.762553"
2005,7,2005-07-01,47.067,451,"40.797296,-122.762553"
2005,8,2005-08-01,41.908,451,"40.797296,-122.762553"
2005,9,2005-09-01,40.57,451,"40.797296,-122.762553"
2005,10,2005-10-01,24.397,451,"40.797296,-122.762553"
2005,11,2005-11-01,37.8,451,"40.797296,-122.762553"
2005,12,2005-12-01,29.822,451,"40.797296,-122.762553"
2006,1,2006-01-01,72.944,451,"40.797296,-122.762553"
2006,2,2006-02-01,68.469,451,"40.797296,-122.762553"
2006,3,2006-03-01,35.2,451,"40.797296,-122.762553"
2006,4,2006-04-01,43.334,451,"40.797296,-122.762553"
2006,5,2006-05-01,90.63,451,"40.797296,-122.762553"
2006,6,2006-06-01,82.325,451,"40.797296,-122.762553"
2006,7,2006-07-01,74.704,451,"40.797296,-122.762553"
2006,8,2006-08-01,66.789,451,"40.797296,-122.762553"
2006,9,2006-09-01,70.231,451,"40.797296,-122.762553"
2006,10,2006-10-01,11.636,451,"40.797296,-122.762553"
2006,11,2006-11-01,15.972,451,"40.797296,-122.762553"
2006,12,2006-12-01,21.206,451,"40.797296,-122.762553"
2007,1,2007-01-01,15.438,451,"40.797296,-122.762553"
2007,2,2007-02-01,6.986,451,"40.797296,-122.762553"
2007,3,2007-03-01,6.815,451,"40.797296,-122.762553"
2007,4,2007-04-01,26.509,451,"40.797296,-122.762553"
2007,5,2007-05-01,74.488,451,"40.797296,-122.762553"
2007,6,2007-06-01,46.31,451,"40.797296,-122.762553"
2007,7,2007-07-01,59.762,451,"40.797296,-122.762553"
2007,8,2007-08-01,46.456,451,"40.797296,-122.762553"
2007,9,2007-09-01,30.729,451,"40.797296,-122.762553"
2007,10,2007-10-01,18.354,451,"40.797296,-122.762553"
2007,11,2007-11-01,27.291,451,"40.797296,-122.762553"
2007,12,2007-12-01,5.394,451,"40.797296,-122.762553"
2008,1,2008-01-01,25.738844,451,"40.797296,-122.762553"
2008,2,2008-02-01,20.175165,451,"40.797296,-122.762553"
2008,3,2008-03-01,23.681099,451,"40.797296,-122.762553"
2008,4,2008-04-01,44.588733,451,"40.797296,-122.762553"
2008,5,2008-05-01,53.050493,451,"40.797296,-122.762553"
2008,6,2008-06-01,45.015203,451,"40.797296,-122.762553"
2008,7,2008-07-01,54.689786,451,"40.797296,-122.762553"
2008,8,2008-08-01,56.122525,451,"40.797296,-122.762553"
2008,9,2008-09-01,28.098646,451,"40.797296,-122.762553"
2008,10,2008-10-01,18.021296,451,"40.797296,-122.762553"
2008,11,2008-11-01,12.929575,451,"40.797296,-122.762553"
2008,12,2008-12-01,14.042635,451,"40.797296,-122.762553"
2009,1,2009-01-01,8.175,451,"40.797296,-122.762553"
2009,2,2009-02-01,5.693,451,"40.797296,-122.762553"
2009,3,2009-03-01,5.468,451,"40.797296,-122.762553"
2009,4,2009-04-01,21.15,451,"40.797296,-122.762553"
2009,5,2009-05-01,56.526,451,"40.797296,-122.762553"
2009,6,2009-06-01,26.418,451,"40.797296,-122.762553"
2009,7,2009-07-01,40.809,451,"40.797296,-122.762553"
2009,8,2009-08-01,39.846,451,"40.797296,-122.762553"
2009,9,2009-09-01,27.76,451,"40.797296,-122.762553"
2009,10,2009-10-01,3.171,451,"40.797296,-122.762553"
2009,11,2009-11-01,5.72,451,"40.797296,-122.762553"
2009,12,2009-12-01,6.994,451,"40.797296,-122.762553"
2010,1,2010-01-01,5.038,451,"40.797296,-122.762553"
2010,2,2010-02-01,5.186,451,"40.797296,-122.762553"
2010,3,2010-03-01,6.212,451,"40.797296,-122.762553"
2010,4,2010-04-01,10.284,451,"40.797296,-122.762553"
2010,5,2010-05-01,73.721,451,"40.797296,-122.762553"
2010,6,2010-06-01,51.363,451,"40.797296,-122.762553"
2010,7,2010-07-01,47.387,451,"40.797296,-122.762553"
2010,8,2010-08-01,38.443,451,"40.797296,-122.762553"
2010,9,2010-09-01,34.2,451,"40.797296,-122.762553"
2010,10,2010-10-01,35.328,451,"40.797296,-122.762553"
2010,11,2010-11-01,7.419,451,"40.797296,-122.762553"
2010,12,2010-12-01,5.952,451,"40.797296,-122.762553"
2011,1,2011-01-01,6.427,451,"40.797296,-122.762553"
2011,2,2011-02-01,5.646,451,"40.797296,-122.762553"
2011,3,2011-03-01,4.61,451,"40.797296,-122.762553"
2011,4,2011-04-01,12.312,451,"40.797296,-122.762553"
2011,5,2011-05-01,77.113,451,"40.797296,-122.762553"
2011,6,2011-06-01,79.927,451,"40.797296,-122.762553"
2011,7,2011-07-01,65.137,451,"40.797296,-122.762553"
2011,8,2011-08-01,47.063,451,"40.797296,-122.762553"
2011,9,2011-09-01,47.901,451,"40.797296,-122.762553"
2011,10,2011-10-01,45.523,451,"40.797296,-122.762553"
2011,11,2011-11-01,42.917,451,"40.797296,-122.762553"
2011,12,2011-12-01,20.816,451,"40.797296,-122.762553"
2012,1,2012-01-01,7.274,451,"40.797296,-122.762553"
2012,2,2012-02-01,20.642,451,"40.797296,-122.762553"
2012,3,2012-03-01,20.883,451,"40.797296,-122.762553"
2012,4,2012-04-01,17.4,451,"40.797296,-122.762553"
2012,5,2012-05-01,83.163,451,"40.797296,-122.762553"
2012,6,2012-06-01,75.414,451,"40.797296,-122.762553"
2012,7,2012-07-01,57.449,451,"40.797296,-122.762553"
2012,8,2012-08-01,53.05,451,"40.797296,-122.762553"
2012,9,2012-09-01,47.579,451,"40.797296,-122.762553"
2012,10,2012-10-01,23.746,451,"40.797296,-122.762553"
2012,11,2012-11-01,10.054,451,"40.797296,-122.762553"
2012,12,2012-12-01,17.687,451,"40.797296,-122.762553"
2013,1,2013-01-01,11.448,451,"40.797296,-122.762553"
2013,2,2013-02-01,5.337,451,"40.797296,-122.762553"
2013,3,2013-03-01,7.044,451,"40.797296,-122.762553"
2013,4,2013-04-01,33.749,451,"40.797296,-122.762553"
2013,5,2013-05-01,83.116,451,"40.797296,-122.762553"
2013,6,2013-06-01,82.442,451,"40.797296,-122.762553"
2013,7,2013-07-01,82.441,451,"40.797296,-122.762553"
2013,8,2013-08-01,64.122,451,"40.797296,-122.762553"
2013,9,2013-09-01,35.701,451,"40.797296,-122.762553"
2013,10,2013-10-01,28.849,451,"40.797296,-122.762553"
2013,11,2013-11-01,4.857,451,"40.797296,-122.762553"
2013,12,2013-12-01,10.804,451,"40.797296,-122.762553"
2014,1,2014-01-01,10.393,451,"40.797296,-122.762553"
2014,2,2014-02-01,6.766,451,"40.797296,-122.762553"
2014,3,2014-03-01,9.791,451,"40.797296,-122.762553"
2014,4,2014-04-01,33.071,451,"40.797296,-122.762553"
2014,5,2014-05-01,36.836,451,"40.797296,-122.762553"
2014,6,2014-06-01,44.668,451,"40.797296,-122.762553"
2014,7,2014-07-01,59.312,451,"40.797296,-122.762553"
2014,8,2014-08-01,45.902,451,"40.797296,-122.762553"
2014,9,2014-09-01,14.972,451,"40.797296,-122.762553"
2014,10,2014-10-01,5.422,451,"40.797296,-122.762553"
2014,11,2014-11-01,7.458,451,"40.797296,-122.762553"
2014,12,2014-12-01,4.468,451,"40.797296,-122.762553"
2015,1,2015-01-01,6.453,451,"40.797296,-122.762553"
2015,2,2015-02-01,4.641,451,"40.797296,-122.762553"
2015,3,2015-03-01,6.349,451,"40.797296,-122.762553"
2015,4,2015-04-01,19.807,451,"40.797296,-122.762553"
2015,5,2015-05-01,35.186,451,"40.797296,-122.762553"
2015,6,2015-06-01,34.59,451,"40.797296,-122.762553"
2015,7,2015-07-01,32.966,451,"40.797296,-122.762553"
2015,8,2015-08-01,30.241,451,"40.797296,-122.762553"
2015,9,2015-09-01,18.457,451,"40.797296,-122.762553"
2015,10,2015-10-01,-0.052,451,"40.797296,-122.762553"
2015,11,2015-11-01,-0.096,451,"40.797296,-122.762553"
2015,12,2015-12-01,6.619,451,"40.797296,-122.762553"
2016,1,2016-01-01,5.489,451,"40.797296,-122.762553"
2016,2,2016-02-01,5.475,451,"40.797296,-122.762553"
2016,3,2016-03-01,4.319,451,"40.797296,-122.762553"
2016,4,2016-04-01,13.823,451,"40.797296,-122.762553"
2016,5,2016-05-01,63.457,451,"40.797296,-122.762553"
2016,6,2016-06-01,56.885,451,"40.797296,-122.762553"
2016,7,2016-07-01,44.024,451,"40.797296,-122.762553"
2016,8,2016-08-01,29.873,451,"40.797296,-122.762553"
2016,9,2016-09-01,29.078,451,"40.797296,-122.762553"
2016,10,2016-10-01,9.213,451,"40.797296,-122.762553"
2016,11,2016-11-01,7.404,451,"40.797296,-122.762553"
2016,12,2016-12-01,8.764,451,"40.797296,-122.762553"
2017,1,2017-01-01,6.696,451,"40.797296,-122.762553"
2017,2,2017-02-01,3.799,451,"40.797296,-122.762553"
2017,3,2017-03-01,30.01,451,"40.797296,-122.762553"
2017,4,2017-04-01,34.051,451,"40.797296,-122.762553"
2017,5,2017-05-01,66.237,451,"40.797296,-122.762553"
2017,6,2017-06-01,71.265,451,"40.797296,-122.762553"
2017,7,2017-07-01,68.958,451,"40.797296,-122.762553"
2017,8,2017-08-01,47.544,451,"40.797296,-122.762553"
2017,9,2017-09-01,39.394,451,"40.797296,-122.762553"
2017,10,2017-10-01,16.339,451,"40.797296,-122.762553"
2017,11,2017-11-01,12.584,451,"40.797296,-122.762553"
