"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,5.77,221,"40.175656,-121.190663"
2003,2,2003-02-01,14.592,221,"40.175656,-121.190663"
2003,3,2003-03-01,0.904,221,"40.175656,-121.190663"
2003,4,2003-04-01,0,221,"40.175656,-121.190663"
2003,5,2003-05-01,0.764,221,"40.175656,-121.190663"
2003,6,2003-06-01,15.112,221,"40.175656,-121.190663"
2003,7,2003-07-01,19.612,221,"40.175656,-121.190663"
2003,8,2003-08-01,22.28,221,"40.175656,-121.190663"
2003,9,2003-09-01,21.194,221,"40.175656,-121.190663"
2003,10,2003-10-01,16.095,221,"40.175656,-121.190663"
2003,11,2003-11-01,19.65,221,"40.175656,-121.190663"
2003,12,2003-12-01,17.347,221,"40.175656,-121.190663"
2004,1,2004-01-01,28.078,221,"40.175656,-121.190663"
2004,2,2004-02-01,0.608,221,"40.175656,-121.190663"
2004,3,2004-03-01,0,221,"40.175656,-121.190663"
2004,4,2004-04-01,0,221,"40.175656,-121.190663"
2004,5,2004-05-01,0,221,"40.175656,-121.190663"
2004,6,2004-06-01,9.79,221,"40.175656,-121.190663"
2004,7,2004-07-01,20.813,221,"40.175656,-121.190663"
2004,8,2004-08-01,26.576,221,"40.175656,-121.190663"
2004,9,2004-09-01,17.861,221,"40.175656,-121.190663"
2004,10,2004-10-01,11.439,221,"40.175656,-121.190663"
2004,11,2004-11-01,16.597,221,"40.175656,-121.190663"
2004,12,2004-12-01,17.412,221,"40.175656,-121.190663"
2005,1,2005-01-01,19.722,221,"40.175656,-121.190663"
2005,2,2005-02-01,5.963,221,"40.175656,-121.190663"
2005,3,2005-03-01,0.035,221,"40.175656,-121.190663"
2005,4,2005-04-01,0.025,221,"40.175656,-121.190663"
2005,5,2005-05-01,0.017,221,"40.175656,-121.190663"
2005,6,2005-06-01,8.837,221,"40.175656,-121.190663"
2005,7,2005-07-01,21.537,221,"40.175656,-121.190663"
2005,8,2005-08-01,29.311,221,"40.175656,-121.190663"
2005,9,2005-09-01,24.259,221,"40.175656,-121.190663"
2005,10,2005-10-01,15.788,221,"40.175656,-121.190663"
2005,11,2005-11-01,0,221,"40.175656,-121.190663"
2005,12,2005-12-01,5.028,221,"40.175656,-121.190663"
2006,1,2006-01-01,20.553,221,"40.175656,-121.190663"
2006,2,2006-02-01,14.422,221,"40.175656,-121.190663"
2006,3,2006-03-01,17.166,221,"40.175656,-121.190663"
2006,4,2006-04-01,14.263,221,"40.175656,-121.190663"
2006,5,2006-05-01,28.882,221,"40.175656,-121.190663"
2006,6,2006-06-01,22.736,221,"40.175656,-121.190663"
2006,7,2006-07-01,20.659,221,"40.175656,-121.190663"
2006,8,2006-08-01,24.198,221,"40.175656,-121.190663"
2006,9,2006-09-01,22.716,221,"40.175656,-121.190663"
2006,10,2006-10-01,20.684,221,"40.175656,-121.190663"
2006,11,2006-11-01,24.71,221,"40.175656,-121.190663"
2006,12,2006-12-01,26.398,221,"40.175656,-121.190663"
2007,1,2007-01-01,9.826,221,"40.175656,-121.190663"
2007,2,2007-02-01,5.446,221,"40.175656,-121.190663"
2007,3,2007-03-01,0.301,221,"40.175656,-121.190663"
2007,4,2007-04-01,0,221,"40.175656,-121.190663"
2007,5,2007-05-01,2.709,221,"40.175656,-121.190663"
2007,6,2007-06-01,6.826,221,"40.175656,-121.190663"
2007,7,2007-07-01,19.561,221,"40.175656,-121.190663"
2007,8,2007-08-01,16.757,221,"40.175656,-121.190663"
2007,9,2007-09-01,6.569,221,"40.175656,-121.190663"
2007,10,2007-10-01,16.436,221,"40.175656,-121.190663"
2007,11,2007-11-01,15.614,221,"40.175656,-121.190663"
2007,12,2007-12-01,13.414,221,"40.175656,-121.190663"
2008,1,2008-01-01,5.988972,221,"40.175656,-121.190663"
2008,2,2008-02-01,4.694403,221,"40.175656,-121.190663"
2008,3,2008-03-01,5.510171,221,"40.175656,-121.190663"
2008,4,2008-04-01,10.375006,221,"40.175656,-121.190663"
2008,5,2008-05-01,12.343907,221,"40.175656,-121.190663"
2008,6,2008-06-01,10.474238,221,"40.175656,-121.190663"
2008,7,2008-07-01,12.725342,221,"40.175656,-121.190663"
2008,8,2008-08-01,13.058715,221,"40.175656,-121.190663"
2008,9,2008-09-01,6.538056,221,"40.175656,-121.190663"
2008,10,2008-10-01,4.193236,221,"40.175656,-121.190663"
2008,11,2008-11-01,3.008482,221,"40.175656,-121.190663"
2008,12,2008-12-01,3.267472,221,"40.175656,-121.190663"
2009,1,2009-01-01,3.416777,221,"40.175656,-121.190663"
2009,2,2009-02-01,4.523096,221,"40.175656,-121.190663"
2009,3,2009-03-01,7.14402,221,"40.175656,-121.190663"
2009,4,2009-04-01,8.468126,221,"40.175656,-121.190663"
2009,5,2009-05-01,11.576081,221,"40.175656,-121.190663"
2009,6,2009-06-01,10.476532,221,"40.175656,-121.190663"
2009,7,2009-07-01,11.550326,221,"40.175656,-121.190663"
2009,8,2009-08-01,9.425525,221,"40.175656,-121.190663"
2009,9,2009-09-01,7.024849,221,"40.175656,-121.190663"
2009,10,2009-10-01,5.577974,221,"40.175656,-121.190663"
2009,11,2009-11-01,3.892063,221,"40.175656,-121.190663"
2009,12,2009-12-01,4.082631,221,"40.175656,-121.190663"
2010,1,2010-01-01,4.655366,221,"40.175656,-121.190663"
2010,2,2010-02-01,5.064414,221,"40.175656,-121.190663"
2010,3,2010-03-01,7.102136,221,"40.175656,-121.190663"
2010,4,2010-04-01,8.987498,221,"40.175656,-121.190663"
2010,5,2010-05-01,13.728887,221,"40.175656,-121.190663"
2010,6,2010-06-01,15.446838,221,"40.175656,-121.190663"
2010,7,2010-07-01,14.537587,221,"40.175656,-121.190663"
2010,8,2010-08-01,12.2695,221,"40.175656,-121.190663"
2010,9,2010-09-01,9.212915,221,"40.175656,-121.190663"
2010,10,2010-10-01,6.8872,221,"40.175656,-121.190663"
2010,11,2010-11-01,7.214925,221,"40.175656,-121.190663"
2010,12,2010-12-01,11.372734,221,"40.175656,-121.190663"
2011,1,2011-01-01,14.156195,221,"40.175656,-121.190663"
2011,2,2011-02-01,10.328905,221,"40.175656,-121.190663"
2011,3,2011-03-01,16.860414,221,"40.175656,-121.190663"
2011,4,2011-04-01,19.910799,221,"40.175656,-121.190663"
