"Year","Month","date","Pumped_storage_generation_GWh","EIA_Plant_ID","latlon"
2008,11,2008-11-01,-10.072,6208,"39.094197,-106.352331"
2008,12,2008-12-01,-5.571,6208,"39.094197,-106.352331"
2009,1,2009-01-01,0.711,6208,"39.094197,-106.352331"
2009,2,2009-02-01,1.369,6208,"39.094197,-106.352331"
2009,3,2009-03-01,-0.471,6208,"39.094197,-106.352331"
2009,4,2009-04-01,0.086,6208,"39.094197,-106.352331"
2009,5,2009-05-01,-2.202,6208,"39.094197,-106.352331"
2009,6,2009-06-01,-1.747,6208,"39.094197,-106.352331"
2009,7,2009-07-01,-4.263,6208,"39.094197,-106.352331"
2009,8,2009-08-01,-8.526,6208,"39.094197,-106.352331"
2009,9,2009-09-01,-9.323,6208,"39.094197,-106.352331"
2009,10,2009-10-01,-3.766,6208,"39.094197,-106.352331"
2009,11,2009-11-01,-0.919,6208,"39.094197,-106.352331"
2009,12,2009-12-01,-0.887,6208,"39.094197,-106.352331"
2010,1,2010-01-01,-0.718,6208,"39.094197,-106.352331"
2010,2,2010-02-01,-7.766,6208,"39.094197,-106.352331"
2010,3,2010-03-01,-8.39,6208,"39.094197,-106.352331"
2010,4,2010-04-01,-7.328,6208,"39.094197,-106.352331"
2010,5,2010-05-01,-7.826,6208,"39.094197,-106.352331"
2010,6,2010-06-01,-3.884,6208,"39.094197,-106.352331"
2010,7,2010-07-01,-4.273,6208,"39.094197,-106.352331"
2010,8,2010-08-01,-9.384,6208,"39.094197,-106.352331"
2010,9,2010-09-01,-13.507,6208,"39.094197,-106.352331"
2010,10,2010-10-01,-16.781,6208,"39.094197,-106.352331"
2010,11,2010-11-01,-5.865,6208,"39.094197,-106.352331"
2010,12,2010-12-01,-6.411,6208,"39.094197,-106.352331"
2011,1,2011-01-01,-7.738,6208,"39.094197,-106.352331"
2011,2,2011-02-01,-2.217,6208,"39.094197,-106.352331"
2011,3,2011-03-01,-4.286,6208,"39.094197,-106.352331"
2011,4,2011-04-01,-15.378,6208,"39.094197,-106.352331"
2011,5,2011-05-01,-14.617,6208,"39.094197,-106.352331"
2011,6,2011-06-01,-5.601,6208,"39.094197,-106.352331"
2011,7,2011-07-01,-10.414,6208,"39.094197,-106.352331"
2011,8,2011-08-01,-13.909,6208,"39.094197,-106.352331"
2011,9,2011-09-01,-12.722,6208,"39.094197,-106.352331"
2011,10,2011-10-01,-4.308,6208,"39.094197,-106.352331"
2011,11,2011-11-01,-1.229,6208,"39.094197,-106.352331"
2011,12,2011-12-01,-1.253,6208,"39.094197,-106.352331"
2012,1,2012-01-01,-3.64,6208,"39.094197,-106.352331"
2012,2,2012-02-01,-2.887,6208,"39.094197,-106.352331"
2012,3,2012-03-01,-2.869,6208,"39.094197,-106.352331"
2012,4,2012-04-01,-10.09,6208,"39.094197,-106.352331"
2012,5,2012-05-01,-9.513,6208,"39.094197,-106.352331"
2012,6,2012-06-01,-8.946,6208,"39.094197,-106.352331"
2012,7,2012-07-01,-12.882,6208,"39.094197,-106.352331"
2012,8,2012-08-01,-14.072,6208,"39.094197,-106.352331"
2012,9,2012-09-01,-7.828,6208,"39.094197,-106.352331"
2012,10,2012-10-01,-11.02,6208,"39.094197,-106.352331"
2012,11,2012-11-01,-8.463,6208,"39.094197,-106.352331"
2012,12,2012-12-01,-6.421,6208,"39.094197,-106.352331"
2013,1,2013-01-01,-14.405,6208,"39.094197,-106.352331"
2013,2,2013-02-01,-10.484,6208,"39.094197,-106.352331"
2013,3,2013-03-01,-14.776,6208,"39.094197,-106.352331"
2013,4,2013-04-01,-11.842,6208,"39.094197,-106.352331"
2013,5,2013-05-01,-13.664,6208,"39.094197,-106.352331"
2013,6,2013-06-01,-11.576,6208,"39.094197,-106.352331"
2013,7,2013-07-01,-14.772,6208,"39.094197,-106.352331"
2013,8,2013-08-01,-14.454,6208,"39.094197,-106.352331"
2013,9,2013-09-01,-10.746,6208,"39.094197,-106.352331"
2013,10,2013-10-01,-10.348,6208,"39.094197,-106.352331"
2013,11,2013-11-01,-3.801,6208,"39.094197,-106.352331"
2013,12,2013-12-01,-3.482,6208,"39.094197,-106.352331"
2014,1,2014-01-01,-0.506,6208,"39.094197,-106.352331"
2014,2,2014-02-01,-0.482,6208,"39.094197,-106.352331"
2014,3,2014-03-01,15.139,6208,"39.094197,-106.352331"
2014,4,2014-04-01,-1.125,6208,"39.094197,-106.352331"
2014,5,2014-05-01,-1.782,6208,"39.094197,-106.352331"
2014,6,2014-06-01,-3.084,6208,"39.094197,-106.352331"
2014,7,2014-07-01,-13.101,6208,"39.094197,-106.352331"
2014,8,2014-08-01,-13.109,6208,"39.094197,-106.352331"
2014,9,2014-09-01,-9.556,6208,"39.094197,-106.352331"
2014,10,2014-10-01,-9.583,6208,"39.094197,-106.352331"
2014,11,2014-11-01,-9.909,6208,"39.094197,-106.352331"
2014,12,2014-12-01,-5.869,6208,"39.094197,-106.352331"
2015,1,2015-01-01,-7.552,6208,"39.094197,-106.352331"
2015,2,2015-02-01,-7.697,6208,"39.094197,-106.352331"
2015,3,2015-03-01,-5.908,6208,"39.094197,-106.352331"
2015,4,2015-04-01,-10.787,6208,"39.094197,-106.352331"
2015,5,2015-05-01,-6.877,6208,"39.094197,-106.352331"
2015,6,2015-06-01,-5.273,6208,"39.094197,-106.352331"
2015,7,2015-07-01,-10.519,6208,"39.094197,-106.352331"
2015,8,2015-08-01,-15.693,6208,"39.094197,-106.352331"
2015,9,2015-09-01,-11.252,6208,"39.094197,-106.352331"
2015,10,2015-10-01,-10.523,6208,"39.094197,-106.352331"
2015,11,2015-11-01,-4.792,6208,"39.094197,-106.352331"
2015,12,2015-12-01,-4.338,6208,"39.094197,-106.352331"
2016,1,2016-01-01,-4.58,6208,"39.094197,-106.352331"
2016,2,2016-02-01,-4.743,6208,"39.094197,-106.352331"
2016,3,2016-03-01,-9.659,6208,"39.094197,-106.352331"
2016,4,2016-04-01,-11.096,6208,"39.094197,-106.352331"
2016,5,2016-05-01,-10.433,6208,"39.094197,-106.352331"
2016,6,2016-06-01,-2.594,6208,"39.094197,-106.352331"
2016,7,2016-07-01,-5.815,6208,"39.094197,-106.352331"
2016,8,2016-08-01,-15.729,6208,"39.094197,-106.352331"
2016,9,2016-09-01,-8.152,6208,"39.094197,-106.352331"
2016,10,2016-10-01,-0.792,6208,"39.094197,-106.352331"
2016,11,2016-11-01,-4.146,6208,"39.094197,-106.352331"
2016,12,2016-12-01,-2.995,6208,"39.094197,-106.352331"
2017,1,2017-01-01,-2.682,6208,"39.094197,-106.352331"
2017,2,2017-02-01,-1.357,6208,"39.094197,-106.352331"
2017,3,2017-03-01,-2.538,6208,"39.094197,-106.352331"
2017,4,2017-04-01,-8.88,6208,"39.094197,-106.352331"
2017,5,2017-05-01,-8.464,6208,"39.094197,-106.352331"
2017,6,2017-06-01,-6.351,6208,"39.094197,-106.352331"
2017,7,2017-07-01,-11.218,6208,"39.094197,-106.352331"
2017,8,2017-08-01,-11.165,6208,"39.094197,-106.352331"
2017,9,2017-09-01,-11.574,6208,"39.094197,-106.352331"
2017,10,2017-10-01,-10.899,6208,"39.094197,-106.352331"
2017,11,2017-11-01,-3.322,6208,"39.094197,-106.352331"
2017,12,2017-12-01,-9.328,6208,"39.094197,-106.352331"
2018,1,2018-01-01,-10.987,6208,"39.094197,-106.352331"
2018,2,2018-02-01,-9.474,6208,"39.094197,-106.352331"
2018,3,2018-03-01,-4.206,6208,"39.094197,-106.352331"
2018,4,2018-04-01,-6.208,6208,"39.094197,-106.352331"
2018,5,2018-05-01,-1.988,6208,"39.094197,-106.352331"
2018,6,2018-06-01,-8.772,6208,"39.094197,-106.352331"
2018,7,2018-07-01,-13.856,6208,"39.094197,-106.352331"
2018,8,2018-08-01,-15.136,6208,"39.094197,-106.352331"
2018,9,2018-09-01,-10.205,6208,"39.094197,-106.352331"
2018,10,2018-10-01,-7.238,6208,"39.094197,-106.352331"
2018,11,2018-11-01,-5.31,6208,"39.094197,-106.352331"
2018,12,2018-12-01,-2.376,6208,"39.094197,-106.352331"
2019,1,2019-01-01,-3.745,6208,"39.094197,-106.352331"
2019,2,2019-02-01,-0.311,6208,"39.094197,-106.352331"
2019,3,2019-03-01,-0.982,6208,"39.094197,-106.352331"
2019,4,2019-04-01,-1.192,6208,"39.094197,-106.352331"
2019,5,2019-05-01,-3.517,6208,"39.094197,-106.352331"
2019,6,2019-06-01,-1.808,6208,"39.094197,-106.352331"
2019,7,2019-07-01,-9.268,6208,"39.094197,-106.352331"
2019,8,2019-08-01,-3.436,6208,"39.094197,-106.352331"
2019,9,2019-09-01,-9.43,6208,"39.094197,-106.352331"
2019,10,2019-10-01,-9.471,6208,"39.094197,-106.352331"
2019,11,2019-11-01,-7.986,6208,"39.094197,-106.352331"
2019,12,2019-12-01,3.233,6208,"39.094197,-106.352331"
2020,1,2020-01-01,5.472,6208,"39.094197,-106.352331"
2020,2,2020-02-01,6.148,6208,"39.094197,-106.352331"
2020,3,2020-03-01,-6.801,6208,"39.094197,-106.352331"
2020,4,2020-04-01,-6.574,6208,"39.094197,-106.352331"
2020,5,2020-05-01,-0.292,6208,"39.094197,-106.352331"
2020,6,2020-06-01,-5.711,6208,"39.094197,-106.352331"
