"Year","Month","date","Pumped_storage_generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,-41.444,6100,"37.029304,-118.968252"
2003,2,2003-02-01,7.277,6100,"37.029304,-118.968252"
2003,3,2003-03-01,-20.992,6100,"37.029304,-118.968252"
2003,4,2003-04-01,-30.04,6100,"37.029304,-118.968252"
2003,5,2003-05-01,-120.846,6100,"37.029304,-118.968252"
2003,6,2003-06-01,-29.671,6100,"37.029304,-118.968252"
2003,7,2003-07-01,-25.497,6100,"37.029304,-118.968252"
2003,8,2003-08-01,-37.512,6100,"37.029304,-118.968252"
2003,9,2003-09-01,-9.686,6100,"37.029304,-118.968252"
2003,10,2003-10-01,-30.982,6100,"37.029304,-118.968252"
2003,11,2003-11-01,-31.058,6100,"37.029304,-118.968252"
2003,12,2003-12-01,-6.099,6100,"37.029304,-118.968252"
2004,1,2004-01-01,-7.301,6100,"37.029304,-118.968252"
2004,2,2004-02-01,-0.323,6100,"37.029304,-118.968252"
2004,3,2004-03-01,-53.033,6100,"37.029304,-118.968252"
2004,4,2004-04-01,-51.06,6100,"37.029304,-118.968252"
2004,5,2004-05-01,-49.637,6100,"37.029304,-118.968252"
2004,6,2004-06-01,-20.045,6100,"37.029304,-118.968252"
2004,7,2004-07-01,-1.522,6100,"37.029304,-118.968252"
2004,8,2004-08-01,-13.654,6100,"37.029304,-118.968252"
2004,9,2004-09-01,-27.384,6100,"37.029304,-118.968252"
2004,10,2004-10-01,-8.064,6100,"37.029304,-118.968252"
2004,11,2004-11-01,-31.479,6100,"37.029304,-118.968252"
2004,12,2004-12-01,-2.477,6100,"37.029304,-118.968252"
2005,1,2005-01-01,-9.16,6100,"37.029304,-118.968252"
2005,2,2005-02-01,14.566,6100,"37.029304,-118.968252"
2005,3,2005-03-01,-10.014,6100,"37.029304,-118.968252"
2005,4,2005-04-01,42.295,6100,"37.029304,-118.968252"
2005,5,2005-05-01,-70.708,6100,"37.029304,-118.968252"
2005,6,2005-06-01,-10.535,6100,"37.029304,-118.968252"
2005,7,2005-07-01,-34.39,6100,"37.029304,-118.968252"
2005,8,2005-08-01,9.722,6100,"37.029304,-118.968252"
2005,9,2005-09-01,25.447,6100,"37.029304,-118.968252"
2005,10,2005-10-01,-1.014,6100,"37.029304,-118.968252"
2005,11,2005-11-01,-40.25,6100,"37.029304,-118.968252"
2005,12,2005-12-01,-5.005,6100,"37.029304,-118.968252"
2006,1,2006-01-01,-26.835,6100,"37.029304,-118.968252"
2006,2,2006-02-01,-23.602,6100,"37.029304,-118.968252"
2006,3,2006-03-01,-21.258,6100,"37.029304,-118.968252"
2006,4,2006-04-01,-31.129,6100,"37.029304,-118.968252"
2006,5,2006-05-01,-49.086,6100,"37.029304,-118.968252"
2006,6,2006-06-01,-54.078,6100,"37.029304,-118.968252"
2006,7,2006-07-01,-53.36,6100,"37.029304,-118.968252"
2006,8,2006-08-01,-27.053,6100,"37.029304,-118.968252"
2006,9,2006-09-01,-40.678,6100,"37.029304,-118.968252"
2006,10,2006-10-01,-14.349,6100,"37.029304,-118.968252"
2006,11,2006-11-01,-20.524,6100,"37.029304,-118.968252"
2006,12,2006-12-01,2.042,6100,"37.029304,-118.968252"
2007,1,2007-01-01,6.888,6100,"37.029304,-118.968252"
2007,2,2007-02-01,-1.535,6100,"37.029304,-118.968252"
2007,3,2007-03-01,-49.756,6100,"37.029304,-118.968252"
2007,4,2007-04-01,-62.674,6100,"37.029304,-118.968252"
2007,5,2007-05-01,-83.549,6100,"37.029304,-118.968252"
2007,6,2007-06-01,-33.961,6100,"37.029304,-118.968252"
2007,7,2007-07-01,-6.241,6100,"37.029304,-118.968252"
2007,8,2007-08-01,26.324,6100,"37.029304,-118.968252"
2007,9,2007-09-01,-44.596,6100,"37.029304,-118.968252"
2007,10,2007-10-01,10.1,6100,"37.029304,-118.968252"
2007,11,2007-11-01,-21.916,6100,"37.029304,-118.968252"
2007,12,2007-12-01,-25.594,6100,"37.029304,-118.968252"
2008,1,2008-01-01,11.29,6100,"37.029304,-118.968252"
2008,2,2008-02-01,-2.055,6100,"37.029304,-118.968252"
2008,3,2008-03-01,-7.114,6100,"37.029304,-118.968252"
2008,4,2008-04-01,-37.716,6100,"37.029304,-118.968252"
2008,5,2008-05-01,-101.593,6100,"37.029304,-118.968252"
2008,6,2008-06-01,-33.183,6100,"37.029304,-118.968252"
2008,7,2008-07-01,-20.477,6100,"37.029304,-118.968252"
2008,8,2008-08-01,34.544,6100,"37.029304,-118.968252"
2008,9,2008-09-01,43.241,6100,"37.029304,-118.968252"
2008,10,2008-10-01,-43.775,6100,"37.029304,-118.968252"
2008,11,2008-11-01,-50.491,6100,"37.029304,-118.968252"
2008,12,2008-12-01,-19.999,6100,"37.029304,-118.968252"
2009,1,2009-01-01,-31.066,6100,"37.029304,-118.968252"
2009,2,2009-02-01,-12.839,6100,"37.029304,-118.968252"
2009,3,2009-03-01,-0.783,6100,"37.029304,-118.968252"
2009,4,2009-04-01,-0.607,6100,"37.029304,-118.968252"
2009,5,2009-05-01,-75.83,6100,"37.029304,-118.968252"
