"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,18.218,2193,"47.5344,-111.2045"
2003,2,2003-02-01,16.213,2193,"47.5344,-111.2045"
2003,3,2003-03-01,19.493,2193,"47.5344,-111.2045"
2003,4,2003-04-01,20.871,2193,"47.5344,-111.2045"
2003,5,2003-05-01,22.554,2193,"47.5344,-111.2045"
2003,6,2003-06-01,21.687,2193,"47.5344,-111.2045"
2003,7,2003-07-01,19.221,2193,"47.5344,-111.2045"
2003,8,2003-08-01,16.1,2193,"47.5344,-111.2045"
2003,9,2003-09-01,14.19,2193,"47.5344,-111.2045"
2003,10,2003-10-01,15.148,2193,"47.5344,-111.2045"
2003,11,2003-11-01,15.287,2193,"47.5344,-111.2045"
2003,12,2003-12-01,16.606,2193,"47.5344,-111.2045"
2004,1,2004-01-01,14.423139,2193,"47.5344,-111.2045"
2004,2,2004-02-01,12.387583,2193,"47.5344,-111.2045"
2004,3,2004-03-01,12.593218,2193,"47.5344,-111.2045"
2004,4,2004-04-01,11.73857,2193,"47.5344,-111.2045"
2004,5,2004-05-01,22.075761,2193,"47.5344,-111.2045"
2004,6,2004-06-01,26.633942,2193,"47.5344,-111.2045"
2004,7,2004-07-01,23.72777,2193,"47.5344,-111.2045"
2004,8,2004-08-01,20.113658,2193,"47.5344,-111.2045"
2004,9,2004-09-01,17.071386,2193,"47.5344,-111.2045"
2004,10,2004-10-01,12.861194,2193,"47.5344,-111.2045"
2004,11,2004-11-01,16.33327,2193,"47.5344,-111.2045"
2004,12,2004-12-01,22.021509,2193,"47.5344,-111.2045"
2005,1,2005-01-01,23.51777,2193,"47.5344,-111.2045"
2005,2,2005-02-01,20.526042,2193,"47.5344,-111.2045"
2005,3,2005-03-01,19.909384,2193,"47.5344,-111.2045"
2005,4,2005-04-01,21.501078,2193,"47.5344,-111.2045"
2005,5,2005-05-01,25.158233,2193,"47.5344,-111.2045"
2005,6,2005-06-01,23.165987,2193,"47.5344,-111.2045"
2005,7,2005-07-01,21.589274,2193,"47.5344,-111.2045"
2005,8,2005-08-01,15.167396,2193,"47.5344,-111.2045"
2005,9,2005-09-01,12.922155,2193,"47.5344,-111.2045"
2005,10,2005-10-01,15.01209,2193,"47.5344,-111.2045"
2005,11,2005-11-01,15.75173,2193,"47.5344,-111.2045"
2005,12,2005-12-01,18.514863,2193,"47.5344,-111.2045"
2006,1,2006-01-01,22.884145,2193,"47.5344,-111.2045"
2006,2,2006-02-01,20.634735,2193,"47.5344,-111.2045"
2006,3,2006-03-01,18.179493,2193,"47.5344,-111.2045"
2006,4,2006-04-01,19.787782,2193,"47.5344,-111.2045"
2006,5,2006-05-01,23.395742,2193,"47.5344,-111.2045"
2006,6,2006-06-01,22.98784,2193,"47.5344,-111.2045"
2006,7,2006-07-01,24.105894,2193,"47.5344,-111.2045"
2006,8,2006-08-01,23.9317,2193,"47.5344,-111.2045"
2006,9,2006-09-01,15.534505,2193,"47.5344,-111.2045"
2006,10,2006-10-01,13.694765,2193,"47.5344,-111.2045"
2006,11,2006-11-01,16.041095,2193,"47.5344,-111.2045"
2006,12,2006-12-01,16.986303,2193,"47.5344,-111.2045"
2007,1,2007-01-01,18.67166,2193,"47.5344,-111.2045"
2007,2,2007-02-01,13.971199,2193,"47.5344,-111.2045"
2007,3,2007-03-01,16.717246,2193,"47.5344,-111.2045"
2007,4,2007-04-01,24.096581,2193,"47.5344,-111.2045"
2007,5,2007-05-01,30.961607,2193,"47.5344,-111.2045"
2007,6,2007-06-01,26.499617,2193,"47.5344,-111.2045"
2007,7,2007-07-01,23.971311,2193,"47.5344,-111.2045"
2007,8,2007-08-01,17.095649,2193,"47.5344,-111.2045"
2007,9,2007-09-01,13.287047,2193,"47.5344,-111.2045"
2007,10,2007-10-01,11.273985,2193,"47.5344,-111.2045"
2007,11,2007-11-01,12.041818,2193,"47.5344,-111.2045"
2007,12,2007-12-01,20.281281,2193,"47.5344,-111.2045"
2008,1,2008-01-01,13.030823,2193,"47.5344,-111.2045"
2008,2,2008-02-01,13.715093,2193,"47.5344,-111.2045"
2008,3,2008-03-01,12.707363,2193,"47.5344,-111.2045"
2008,4,2008-04-01,14.789081,2193,"47.5344,-111.2045"
2008,5,2008-05-01,26.351629,2193,"47.5344,-111.2045"
2008,6,2008-06-01,39.490968,2193,"47.5344,-111.2045"
2008,7,2008-07-01,32.326523,2193,"47.5344,-111.2045"
2008,8,2008-08-01,21.180086,2193,"47.5344,-111.2045"
2008,9,2008-09-01,15.892229,2193,"47.5344,-111.2045"
2008,10,2008-10-01,13.463658,2193,"47.5344,-111.2045"
2008,11,2008-11-01,14.637533,2193,"47.5344,-111.2045"
2008,12,2008-12-01,22.353014,2193,"47.5344,-111.2045"
2009,1,2009-01-01,18.175886,2193,"47.5344,-111.2045"
2009,2,2009-02-01,16.164588,2193,"47.5344,-111.2045"
2009,3,2009-03-01,16.05314,2193,"47.5344,-111.2045"
2009,4,2009-04-01,18.397455,2193,"47.5344,-111.2045"
2009,5,2009-05-01,35.803983,2193,"47.5344,-111.2045"
2009,6,2009-06-01,42.138507,2193,"47.5344,-111.2045"
2009,7,2009-07-01,27.194273,2193,"47.5344,-111.2045"
2009,8,2009-08-01,18.47103,2193,"47.5344,-111.2045"
2009,9,2009-09-01,15.628479,2193,"47.5344,-111.2045"
2009,10,2009-10-01,16.531547,2193,"47.5344,-111.2045"
2009,11,2009-11-01,17.723017,2193,"47.5344,-111.2045"
2009,12,2009-12-01,25.790095,2193,"47.5344,-111.2045"
2010,1,2010-01-01,16.310078,2193,"47.5344,-111.2045"
2010,2,2010-02-01,14.446365,2193,"47.5344,-111.2045"
2010,3,2010-03-01,12.516082,2193,"47.5344,-111.2045"
2010,4,2010-04-01,11.693748,2193,"47.5344,-111.2045"
2010,5,2010-05-01,26.138514,2193,"47.5344,-111.2045"
2010,6,2010-06-01,41.645136,2193,"47.5344,-111.2045"
2010,7,2010-07-01,30.096788,2193,"47.5344,-111.2045"
2010,8,2010-08-01,20.341238,2193,"47.5344,-111.2045"
2010,9,2010-09-01,20.378339,2193,"47.5344,-111.2045"
2010,10,2010-10-01,15.872003,2193,"47.5344,-111.2045"
2010,11,2010-11-01,18.138929,2193,"47.5344,-111.2045"
2010,12,2010-12-01,24.95078,2193,"47.5344,-111.2045"
2011,1,2011-01-01,13.351511,2193,"47.5344,-111.2045"
2011,2,2011-02-01,18.889458,2193,"47.5344,-111.2045"
2011,3,2011-03-01,19.356447,2193,"47.5344,-111.2045"
2011,4,2011-04-01,22.133192,2193,"47.5344,-111.2045"
2011,5,2011-05-01,25.429576,2193,"47.5344,-111.2045"
2011,6,2011-06-01,26.823708,2193,"47.5344,-111.2045"
2011,7,2011-07-01,26.840289,2193,"47.5344,-111.2045"
2011,8,2011-08-01,20.612396,2193,"47.5344,-111.2045"
2011,9,2011-09-01,13.545884,2193,"47.5344,-111.2045"
2011,10,2011-10-01,12.160139,2193,"47.5344,-111.2045"
2011,11,2011-11-01,14.424188,2193,"47.5344,-111.2045"
2011,12,2011-12-01,17.064212,2193,"47.5344,-111.2045"
2012,1,2012-01-01,14.265236,2193,"47.5344,-111.2045"
2012,2,2012-02-01,12.095855,2193,"47.5344,-111.2045"
2012,3,2012-03-01,15.549844,2193,"47.5344,-111.2045"
2012,4,2012-04-01,27.223891,2193,"47.5344,-111.2045"
2012,5,2012-05-01,27.790598,2193,"47.5344,-111.2045"
2012,6,2012-06-01,31.647004,2193,"47.5344,-111.2045"
2012,7,2012-07-01,31.065323,2193,"47.5344,-111.2045"
2012,8,2012-08-01,18.211259,2193,"47.5344,-111.2045"
2012,9,2012-09-01,11.018808,2193,"47.5344,-111.2045"
2012,10,2012-10-01,10.593961,2193,"47.5344,-111.2045"
2012,11,2012-11-01,19.308121,2193,"47.5344,-111.2045"
2012,12,2012-12-01,22.4291,2193,"47.5344,-111.2045"
2013,1,2013-01-01,23.994619,2193,"47.5344,-111.2045"
2013,2,2013-02-01,15.932746,2193,"47.5344,-111.2045"
2013,3,2013-03-01,15.12773,2193,"47.5344,-111.2045"
2013,4,2013-04-01,26.54857,2193,"47.5344,-111.2045"
2013,5,2013-05-01,40.600628,2193,"47.5344,-111.2045"
2013,6,2013-06-01,40.617195,2193,"47.5344,-111.2045"
2013,7,2013-07-01,31.492022,2193,"47.5344,-111.2045"
2013,8,2013-08-01,20.466579,2193,"47.5344,-111.2045"
2013,9,2013-09-01,13.486735,2193,"47.5344,-111.2045"
2013,10,2013-10-01,17.219114,2193,"47.5344,-111.2045"
2013,11,2013-11-01,23.034863,2193,"47.5344,-111.2045"
2013,12,2013-12-01,20.682199,2193,"47.5344,-111.2045"
2014,1,2014-01-01,18.841405,2193,"47.5344,-111.2045"
2014,2,2014-02-01,17.115837,2193,"47.5344,-111.2045"
2014,3,2014-03-01,26.117467,2193,"47.5344,-111.2045"
2014,4,2014-04-01,48.733128,2193,"47.5344,-111.2045"
