"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,715.703,3921,"47.9951,-119.6404"
2003,2,2003-02-01,584.851,3921,"47.9951,-119.6404"
2003,3,2003-03-01,771.5,3921,"47.9951,-119.6404"
2003,4,2003-04-01,933.705,3921,"47.9951,-119.6404"
2003,5,2003-05-01,1111.333,3921,"47.9951,-119.6404"
2003,6,2003-06-01,1092.352,3921,"47.9951,-119.6404"
2003,7,2003-07-01,950.251,3921,"47.9951,-119.6404"
2003,8,2003-08-01,891.102,3921,"47.9951,-119.6404"
2003,9,2003-09-01,602.426,3921,"47.9951,-119.6404"
2003,10,2003-10-01,704.56,3921,"47.9951,-119.6404"
2003,11,2003-11-01,794.961,3921,"47.9951,-119.6404"
2003,12,2003-12-01,984.348,3921,"47.9951,-119.6404"
2004,1,2004-01-01,903.046,3921,"47.9951,-119.6404"
2004,2,2004-02-01,706.432,3921,"47.9951,-119.6404"
2004,3,2004-03-01,647.891,3921,"47.9951,-119.6404"
2004,4,2004-04-01,736.195,3921,"47.9951,-119.6404"
2004,5,2004-05-01,943.806,3921,"47.9951,-119.6404"
2004,6,2004-06-01,1093.095,3921,"47.9951,-119.6404"
2004,7,2004-07-01,911.796,3921,"47.9951,-119.6404"
2004,8,2004-08-01,868.003,3921,"47.9951,-119.6404"
2004,9,2004-09-01,669.236,3921,"47.9951,-119.6404"
2004,10,2004-10-01,729.333,3921,"47.9951,-119.6404"
2004,11,2004-11-01,826.853,3921,"47.9951,-119.6404"
2004,12,2004-12-01,1040.462,3921,"47.9951,-119.6404"
2005,1,2005-01-01,932.709,3921,"47.9951,-119.6404"
2005,2,2005-02-01,896.716,3921,"47.9951,-119.6404"
2005,3,2005-03-01,878.752,3921,"47.9951,-119.6404"
2005,4,2005-04-01,741.715,3921,"47.9951,-119.6404"
2005,5,2005-05-01,1053.009,3921,"47.9951,-119.6404"
2005,6,2005-06-01,1105.149,3921,"47.9951,-119.6404"
2005,7,2005-07-01,1197.471,3921,"47.9951,-119.6404"
2005,8,2005-08-01,987.792,3921,"47.9951,-119.6404"
2005,9,2005-09-01,623.158,3921,"47.9951,-119.6404"
2005,10,2005-10-01,746.577,3921,"47.9951,-119.6404"
2005,11,2005-11-01,832.233,3921,"47.9951,-119.6404"
2005,12,2005-12-01,873.515,3921,"47.9951,-119.6404"
2006,1,2006-01-01,956.82,3921,"47.9951,-119.6404"
2006,2,2006-02-01,909.484,3921,"47.9951,-119.6404"
2006,3,2006-03-01,813.438,3921,"47.9951,-119.6404"
2006,4,2006-04-01,1286.125,3921,"47.9951,-119.6404"
2006,5,2006-05-01,1288.721,3921,"47.9951,-119.6404"
2006,6,2006-06-01,1463.73,3921,"47.9951,-119.6404"
2006,7,2006-07-01,1135.207,3921,"47.9951,-119.6404"
2006,8,2006-08-01,957.684,3921,"47.9951,-119.6404"
2006,9,2006-09-01,616.782,3921,"47.9951,-119.6404"
2006,10,2006-10-01,632.619,3921,"47.9951,-119.6404"
2006,11,2006-11-01,632.619,3921,"47.9951,-119.6404"
2006,12,2006-12-01,858.348,3921,"47.9951,-119.6404"
2007,1,2007-01-01,1074.328,3921,"47.9951,-119.6404"
2007,2,2007-02-01,721.227,3921,"47.9951,-119.6404"
2007,3,2007-03-01,1075.614,3921,"47.9951,-119.6404"
2007,4,2007-04-01,1291.63,3921,"47.9951,-119.6404"
2007,5,2007-05-01,1311.95,3921,"47.9951,-119.6404"
2007,6,2007-06-01,1208.797,3921,"47.9951,-119.6404"
2007,7,2007-07-01,1171.395,3921,"47.9951,-119.6404"
2007,8,2007-08-01,1028.918,3921,"47.9951,-119.6404"
2007,9,2007-09-01,548.535,3921,"47.9951,-119.6404"
2007,10,2007-10-01,593.185,3921,"47.9951,-119.6404"
2007,11,2007-11-01,723.835,3921,"47.9951,-119.6404"
2007,12,2007-12-01,811.801,3921,"47.9951,-119.6404"
2008,1,2008-01-01,970.417,3921,"47.9951,-119.6404"
2008,2,2008-02-01,777.754,3921,"47.9951,-119.6404"
2008,3,2008-03-01,759.587,3921,"47.9951,-119.6404"
2008,4,2008-04-01,796.535,3921,"47.9951,-119.6404"
2008,5,2008-05-01,1252.281,3921,"47.9951,-119.6404"
2008,6,2008-06-01,1477.683,3921,"47.9951,-119.6404"
2008,7,2008-07-01,1184.24,3921,"47.9951,-119.6404"
2008,8,2008-08-01,797.767,3921,"47.9951,-119.6404"
2008,9,2008-09-01,548.613,3921,"47.9951,-119.6404"
2008,10,2008-10-01,585.952,3921,"47.9951,-119.6404"
2008,11,2008-11-01,686.898,3921,"47.9951,-119.6404"
2008,12,2008-12-01,874.257,3921,"47.9951,-119.6404"
2009,1,2009-01-01,990.929,3921,"47.9951,-119.6404"
2009,2,2009-02-01,677.628,3921,"47.9951,-119.6404"
2009,3,2009-03-01,667.166,3921,"47.9951,-119.6404"
2009,4,2009-04-01,948.028,3921,"47.9951,-119.6404"
2009,5,2009-05-01,1040.128,3921,"47.9951,-119.6404"
2009,6,2009-06-01,1161.962,3921,"47.9951,-119.6404"
2009,7,2009-07-01,934.116,3921,"47.9951,-119.6404"
2009,8,2009-08-01,696.506,3921,"47.9951,-119.6404"
2009,9,2009-09-01,488.258,3921,"47.9951,-119.6404"
2009,10,2009-10-01,550.166,3921,"47.9951,-119.6404"
2009,11,2009-11-01,716.834,3921,"47.9951,-119.6404"
2009,12,2009-12-01,908.297,3921,"47.9951,-119.6404"
2010,1,2010-01-01,673.334,3921,"47.9951,-119.6404"
2010,2,2010-02-01,619.364,3921,"47.9951,-119.6404"
2010,3,2010-03-01,614.239,3921,"47.9951,-119.6404"
2010,4,2010-04-01,618.52,3921,"47.9951,-119.6404"
2010,5,2010-05-01,947.661,3921,"47.9951,-119.6404"
2010,6,2010-06-01,1091.928,3921,"47.9951,-119.6404"
2010,7,2010-07-01,1049.447,3921,"47.9951,-119.6404"
2010,8,2010-08-01,780.308,3921,"47.9951,-119.6404"
2010,9,2010-09-01,487.037,3921,"47.9951,-119.6404"
2010,10,2010-10-01,633.968,3921,"47.9951,-119.6404"
2010,11,2010-11-01,787.902,3921,"47.9951,-119.6404"
2010,12,2010-12-01,811.848,3921,"47.9951,-119.6404"
2011,1,2011-01-01,1077.032,3921,"47.9951,-119.6404"
2011,2,2011-02-01,1156.165,3921,"47.9951,-119.6404"
2011,3,2011-03-01,1168.181,3921,"47.9951,-119.6404"
2011,4,2011-04-01,1220.975,3921,"47.9951,-119.6404"
2011,5,2011-05-01,1184.1,3921,"47.9951,-119.6404"
2011,6,2011-06-01,1035.363,3921,"47.9951,-119.6404"
2011,7,2011-07-01,1206.641,3921,"47.9951,-119.6404"
2011,8,2011-08-01,1286.882,3921,"47.9951,-119.6404"
2011,9,2011-09-01,681.028,3921,"47.9951,-119.6404"
2011,10,2011-10-01,708.036,3921,"47.9951,-119.6404"
2011,11,2011-11-01,831.371,3921,"47.9951,-119.6404"
2011,12,2011-12-01,947.255,3921,"47.9951,-119.6404"
2012,1,2012-01-01,903.353,3921,"47.9951,-119.6404"
2012,2,2012-02-01,751.305,3921,"47.9951,-119.6404"
2012,3,2012-03-01,1050.326,3921,"47.9951,-119.6404"
2012,4,2012-04-01,1108.373,3921,"47.9951,-119.6404"
2012,5,2012-05-01,1213.453,3921,"47.9951,-119.6404"
2012,6,2012-06-01,1285.07,3921,"47.9951,-119.6404"
2012,7,2012-07-01,1371.107,3921,"47.9951,-119.6404"
2012,8,2012-08-01,1435.236,3921,"47.9951,-119.6404"
2012,9,2012-09-01,742.625,3921,"47.9951,-119.6404"
2012,10,2012-10-01,614.884,3921,"47.9951,-119.6404"
2012,11,2012-11-01,807.795,3921,"47.9951,-119.6404"
2012,12,2012-12-01,1196.8,3921,"47.9951,-119.6404"
2013,1,2013-01-01,1252.542,3921,"47.9951,-119.6404"
2013,2,2013-02-01,783.216,3921,"47.9951,-119.6404"
2013,3,2013-03-01,688.313,3921,"47.9951,-119.6404"
2013,4,2013-04-01,1265.666,3921,"47.9951,-119.6404"
2013,5,2013-05-01,1345.18,3921,"47.9951,-119.6404"
2013,6,2013-06-01,1395.426,3921,"47.9951,-119.6404"
2013,7,2013-07-01,1403.029,3921,"47.9951,-119.6404"
2013,8,2013-08-01,1085.848,3921,"47.9951,-119.6404"
2013,9,2013-09-01,621.201,3921,"47.9951,-119.6404"
2013,10,2013-10-01,655.614,3921,"47.9951,-119.6404"
2013,11,2013-11-01,792.309,3921,"47.9951,-119.6404"
2013,12,2013-12-01,899.358,3921,"47.9951,-119.6404"
2014,1,2014-01-01,903.356,3921,"47.9951,-119.6404"
2014,2,2014-02-01,610.131,3921,"47.9951,-119.6404"
2014,3,2014-03-01,1011.583,3921,"47.9951,-119.6404"
2014,4,2014-04-01,1193.914,3921,"47.9951,-119.6404"
2014,5,2014-05-01,1220.742,3921,"47.9951,-119.6404"
2014,6,2014-06-01,1188.439,3921,"47.9951,-119.6404"
2014,7,2014-07-01,1327.42,3921,"47.9951,-119.6404"
2014,8,2014-08-01,1070.114,3921,"47.9951,-119.6404"
2014,9,2014-09-01,594.519,3921,"47.9951,-119.6404"
2014,10,2014-10-01,646.029,3921,"47.9951,-119.6404"
2014,11,2014-11-01,840.752,3921,"47.9951,-119.6404"
2014,12,2014-12-01,1036.56,3921,"47.9951,-119.6404"
2015,1,2015-01-01,1256.236,3921,"47.9951,-119.6404"
2015,2,2015-02-01,1211.224,3921,"47.9951,-119.6404"
2015,3,2015-03-01,1224.396,3921,"47.9951,-119.6404"
2015,4,2015-04-01,942.366,3921,"47.9951,-119.6404"
2015,5,2015-05-01,976.762,3921,"47.9951,-119.6404"
2015,6,2015-06-01,924.989,3921,"47.9951,-119.6404"
2015,7,2015-07-01,947.758,3921,"47.9951,-119.6404"
2015,8,2015-08-01,1005.595,3921,"47.9951,-119.6404"
2015,9,2015-09-01,684.893,3921,"47.9951,-119.6404"
2015,10,2015-10-01,657.762,3921,"47.9951,-119.6404"
2015,11,2015-11-01,798.099,3921,"47.9951,-119.6404"
2015,12,2015-12-01,832.216,3921,"47.9951,-119.6404"
2016,1,2016-01-01,918.219,3921,"47.9951,-119.6404"
2016,2,2016-02-01,887.104,3921,"47.9951,-119.6404"
2016,3,2016-03-01,1044.172,3921,"47.9951,-119.6404"
2016,4,2016-04-01,1181.892,3921,"47.9951,-119.6404"
2016,5,2016-05-01,1106.289,3921,"47.9951,-119.6404"
2016,6,2016-06-01,1126.912,3921,"47.9951,-119.6404"
2016,7,2016-07-01,1036.566,3921,"47.9951,-119.6404"
2016,8,2016-08-01,927.142,3921,"47.9951,-119.6404"
2016,9,2016-09-01,627.818,3921,"47.9951,-119.6404"
2016,10,2016-10-01,716.348,3921,"47.9951,-119.6404"
2016,11,2016-11-01,927.744,3921,"47.9951,-119.6404"
2016,12,2016-12-01,1138,3921,"47.9951,-119.6404"
2017,1,2017-01-01,1223.595,3921,"47.9951,-119.6404"
2017,2,2017-02-01,991.099,3921,"47.9951,-119.6404"
2017,3,2017-03-01,958.49,3921,"47.9951,-119.6404"
2017,4,2017-04-01,990.853,3921,"47.9951,-119.6404"
2017,5,2017-05-01,1044.068,3921,"47.9951,-119.6404"
2017,6,2017-06-01,1162.183,3921,"47.9951,-119.6404"
2017,7,2017-07-01,1220.414,3921,"47.9951,-119.6404"
2017,8,2017-08-01,981.922,3921,"47.9951,-119.6404"
2017,9,2017-09-01,693.049,3921,"47.9951,-119.6404"
2017,10,2017-10-01,549.579,3921,"47.9951,-119.6404"
2017,11,2017-11-01,682.66,3921,"47.9951,-119.6404"
2017,12,2017-12-01,924.521,3921,"47.9951,-119.6404"
2018,1,2018-01-01,1190.121,3921,"47.9951,-119.6404"
2018,2,2018-02-01,1233.502,3921,"47.9951,-119.6404"
2018,3,2018-03-01,1078.57,3921,"47.9951,-119.6404"
2018,4,2018-04-01,1263.672,3921,"47.9951,-119.6404"
2018,5,2018-05-01,1237.254,3921,"47.9951,-119.6404"
2018,6,2018-06-01,1365.684,3921,"47.9951,-119.6404"
2018,7,2018-07-01,1140.752,3921,"47.9951,-119.6404"
2018,8,2018-08-01,950.617,3921,"47.9951,-119.6404"
