"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,29.289,344,"37.220302,-119.337983"
2003,2,2003-02-01,21.405,344,"37.220302,-119.337983"
2003,3,2003-03-01,29.782,344,"37.220302,-119.337983"
2003,4,2003-04-01,78.981,344,"37.220302,-119.337983"
2003,5,2003-05-01,111.1,344,"37.220302,-119.337983"
2003,6,2003-06-01,107.277,344,"37.220302,-119.337983"
2003,7,2003-07-01,56.479,344,"37.220302,-119.337983"
2003,8,2003-08-01,35.818,344,"37.220302,-119.337983"
2003,9,2003-09-01,12.007,344,"37.220302,-119.337983"
2003,10,2003-10-01,12.433,344,"37.220302,-119.337983"
2003,11,2003-11-01,10.027,344,"37.220302,-119.337983"
2003,12,2003-12-01,8.388,344,"37.220302,-119.337983"
2004,1,2004-01-01,24.972,344,"37.220302,-119.337983"
2004,2,2004-02-01,20.187,344,"37.220302,-119.337983"
2004,3,2004-03-01,68.335,344,"37.220302,-119.337983"
2004,4,2004-04-01,101.016,344,"37.220302,-119.337983"
2004,5,2004-05-01,87.619,344,"37.220302,-119.337983"
2004,6,2004-06-01,73.905,344,"37.220302,-119.337983"
2004,7,2004-07-01,36.525,344,"37.220302,-119.337983"
2004,8,2004-08-01,23.756,344,"37.220302,-119.337983"
2004,9,2004-09-01,16.644,344,"37.220302,-119.337983"
2004,10,2004-10-01,5.857,344,"37.220302,-119.337983"
2004,11,2004-11-01,21.58,344,"37.220302,-119.337983"
2004,12,2004-12-01,19.906,344,"37.220302,-119.337983"
2005,1,2005-01-01,13.879,344,"37.220302,-119.337983"
2005,2,2005-02-01,79.28,344,"37.220302,-119.337983"
2005,3,2005-03-01,80.346,344,"37.220302,-119.337983"
2005,4,2005-04-01,79.684,344,"37.220302,-119.337983"
2005,5,2005-05-01,92.813,344,"37.220302,-119.337983"
2005,6,2005-06-01,99.883,344,"37.220302,-119.337983"
2005,7,2005-07-01,105.958,344,"37.220302,-119.337983"
2005,8,2005-08-01,78.232,344,"37.220302,-119.337983"
2005,9,2005-09-01,35.158,344,"37.220302,-119.337983"
2005,10,2005-10-01,9.032,344,"37.220302,-119.337983"
2005,11,2005-11-01,-0.07,344,"37.220302,-119.337983"
2005,12,2005-12-01,1.362,344,"37.220302,-119.337983"
2006,1,2006-01-01,56.102,344,"37.220302,-119.337983"
2006,2,2006-02-01,69.139,344,"37.220302,-119.337983"
2006,3,2006-03-01,82.287,344,"37.220302,-119.337983"
2006,4,2006-04-01,104.416,344,"37.220302,-119.337983"
2006,5,2006-05-01,109.081,344,"37.220302,-119.337983"
2006,6,2006-06-01,105.71,344,"37.220302,-119.337983"
2006,7,2006-07-01,120.595,344,"37.220302,-119.337983"
2006,8,2006-08-01,42.934,344,"37.220302,-119.337983"
2006,9,2006-09-01,24.037,344,"37.220302,-119.337983"
2006,10,2006-10-01,38.191,344,"37.220302,-119.337983"
2006,11,2006-11-01,6.255,344,"37.220302,-119.337983"
2006,12,2006-12-01,1.74,344,"37.220302,-119.337983"
2007,1,2007-01-01,1.344,344,"37.220302,-119.337983"
2007,2,2007-02-01,1.74,344,"37.220302,-119.337983"
2007,3,2007-03-01,17.863,344,"37.220302,-119.337983"
2007,4,2007-04-01,54.547,344,"37.220302,-119.337983"
2007,5,2007-05-01,85.665,344,"37.220302,-119.337983"
2007,6,2007-06-01,46.399,344,"37.220302,-119.337983"
2007,7,2007-07-01,28.071,344,"37.220302,-119.337983"
2007,8,2007-08-01,17.921,344,"37.220302,-119.337983"
2007,9,2007-09-01,0.707,344,"37.220302,-119.337983"
2007,10,2007-10-01,0.006,344,"37.220302,-119.337983"
2007,11,2007-11-01,0.871,344,"37.220302,-119.337983"
2007,12,2007-12-01,3.966,344,"37.220302,-119.337983"
2008,1,2008-01-01,19.253815,344,"37.220302,-119.337983"
2008,2,2008-02-01,15.09193,344,"37.220302,-119.337983"
2008,3,2008-03-01,17.714526,344,"37.220302,-119.337983"
2008,4,2008-04-01,33.354376,344,"37.220302,-119.337983"
2008,5,2008-05-01,39.684153,344,"37.220302,-119.337983"
2008,6,2008-06-01,33.673395,344,"37.220302,-119.337983"
2008,7,2008-07-01,40.910419,344,"37.220302,-119.337983"
2008,8,2008-08-01,41.982171,344,"37.220302,-119.337983"
2008,9,2008-09-01,21.01905,344,"37.220302,-119.337983"
2008,10,2008-10-01,13.48074,344,"37.220302,-119.337983"
2008,11,2008-11-01,9.671903,344,"37.220302,-119.337983"
2008,12,2008-12-01,10.504522,344,"37.220302,-119.337983"
2009,1,2009-01-01,16.851,344,"37.220302,-119.337983"
2009,2,2009-02-01,39.254,344,"37.220302,-119.337983"
2009,3,2009-03-01,51.146,344,"37.220302,-119.337983"
2009,4,2009-04-01,42.703,344,"37.220302,-119.337983"
2009,5,2009-05-01,127.022,344,"37.220302,-119.337983"
2009,6,2009-06-01,112.574,344,"37.220302,-119.337983"
2009,7,2009-07-01,62.226,344,"37.220302,-119.337983"
2009,8,2009-08-01,37.832,344,"37.220302,-119.337983"
2009,9,2009-09-01,30.572,344,"37.220302,-119.337983"
2009,10,2009-10-01,11.286,344,"37.220302,-119.337983"
2009,11,2009-11-01,-0.027,344,"37.220302,-119.337983"
2009,12,2009-12-01,10.427,344,"37.220302,-119.337983"
2010,1,2010-01-01,10.339,344,"37.220302,-119.337983"
2010,2,2010-02-01,27.64,344,"37.220302,-119.337983"
2010,3,2010-03-01,91.961,344,"37.220302,-119.337983"
2010,4,2010-04-01,82.95,344,"37.220302,-119.337983"
2010,5,2010-05-01,111.294,344,"37.220302,-119.337983"
2010,6,2010-06-01,106.569,344,"37.220302,-119.337983"
2010,7,2010-07-01,103.744,344,"37.220302,-119.337983"
2010,8,2010-08-01,61.766,344,"37.220302,-119.337983"
2010,9,2010-09-01,33.832,344,"37.220302,-119.337983"
2010,10,2010-10-01,19.735,344,"37.220302,-119.337983"
2010,11,2010-11-01,30.812,344,"37.220302,-119.337983"
2010,12,2010-12-01,27.943,344,"37.220302,-119.337983"
2011,1,2011-01-01,70.01,344,"37.220302,-119.337983"
2011,2,2011-02-01,43.891,344,"37.220302,-119.337983"
2011,3,2011-03-01,70.693,344,"37.220302,-119.337983"
2011,4,2011-04-01,92.675,344,"37.220302,-119.337983"
2011,5,2011-05-01,121.194,344,"37.220302,-119.337983"
2011,6,2011-06-01,107.649,344,"37.220302,-119.337983"
2011,7,2011-07-01,113.068,344,"37.220302,-119.337983"
2011,8,2011-08-01,88.253,344,"37.220302,-119.337983"
2011,9,2011-09-01,41.689,344,"37.220302,-119.337983"
2011,10,2011-10-01,4.357,344,"37.220302,-119.337983"
2011,11,2011-11-01,-0.004,344,"37.220302,-119.337983"
2011,12,2011-12-01,0.388,344,"37.220302,-119.337983"
2012,1,2012-01-01,1.844,344,"37.220302,-119.337983"
2012,2,2012-02-01,13.559,344,"37.220302,-119.337983"
2012,3,2012-03-01,9.91,344,"37.220302,-119.337983"
2012,4,2012-04-01,5.131,344,"37.220302,-119.337983"
2012,5,2012-05-01,86.753,344,"37.220302,-119.337983"
2012,6,2012-06-01,77.422,344,"37.220302,-119.337983"
2012,7,2012-07-01,22.417,344,"37.220302,-119.337983"
2012,8,2012-08-01,23.143,344,"37.220302,-119.337983"
2012,9,2012-09-01,18.001,344,"37.220302,-119.337983"
2012,10,2012-10-01,-0.807,344,"37.220302,-119.337983"
2012,11,2012-11-01,3.788,344,"37.220302,-119.337983"
2012,12,2012-12-01,29.792,344,"37.220302,-119.337983"
2013,1,2013-01-01,2.42,344,"37.220302,-119.337983"
2013,2,2013-02-01,6.38,344,"37.220302,-119.337983"
2013,3,2013-03-01,7.308,344,"37.220302,-119.337983"
2013,4,2013-04-01,73.652,344,"37.220302,-119.337983"
2013,5,2013-05-01,103.152,344,"37.220302,-119.337983"
2013,6,2013-06-01,62.456,344,"37.220302,-119.337983"
2013,7,2013-07-01,56.179,344,"37.220302,-119.337983"
2013,8,2013-08-01,36.987,344,"37.220302,-119.337983"
2013,9,2013-09-01,5.32,344,"37.220302,-119.337983"
2013,10,2013-10-01,0.072,344,"37.220302,-119.337983"
2013,11,2013-11-01,-0.003,344,"37.220302,-119.337983"
2013,12,2013-12-01,1.76,344,"37.220302,-119.337983"
2014,1,2014-01-01,0.596,344,"37.220302,-119.337983"
2014,2,2014-02-01,0.014,344,"37.220302,-119.337983"
2014,3,2014-03-01,1.218,344,"37.220302,-119.337983"
2014,4,2014-04-01,55.622,344,"37.220302,-119.337983"
2014,5,2014-05-01,91.792,344,"37.220302,-119.337983"
2014,6,2014-06-01,51.225,344,"37.220302,-119.337983"
2014,7,2014-07-01,6.373,344,"37.220302,-119.337983"
2014,8,2014-08-01,6.736,344,"37.220302,-119.337983"
2014,9,2014-09-01,0.203,344,"37.220302,-119.337983"
2014,10,2014-10-01,-0.091,344,"37.220302,-119.337983"
2014,11,2014-11-01,-0.099,344,"37.220302,-119.337983"
2014,12,2014-12-01,3.674,344,"37.220302,-119.337983"
2015,1,2015-01-01,5.883,344,"37.220302,-119.337983"
2015,2,2015-02-01,7.22,344,"37.220302,-119.337983"
2015,3,2015-03-01,9.609,344,"37.220302,-119.337983"
2015,4,2015-04-01,0.565,344,"37.220302,-119.337983"
2015,5,2015-05-01,0.113,344,"37.220302,-119.337983"
2015,6,2015-06-01,19.947,344,"37.220302,-119.337983"
2015,7,2015-07-01,36.02,344,"37.220302,-119.337983"
2015,8,2015-08-01,26.496,344,"37.220302,-119.337983"
2015,9,2015-09-01,14.691,344,"37.220302,-119.337983"
2015,10,2015-10-01,-0.089,344,"37.220302,-119.337983"
2015,11,2015-11-01,3.297,344,"37.220302,-119.337983"
2015,12,2015-12-01,13.895,344,"37.220302,-119.337983"
2016,1,2016-01-01,7.192,344,"37.220302,-119.337983"
2016,2,2016-02-01,31.956,344,"37.220302,-119.337983"
2016,3,2016-03-01,76.061,344,"37.220302,-119.337983"
2016,4,2016-04-01,90.081,344,"37.220302,-119.337983"
2016,5,2016-05-01,110.884,344,"37.220302,-119.337983"
2016,6,2016-06-01,114.316,344,"37.220302,-119.337983"
2016,7,2016-07-01,50.181,344,"37.220302,-119.337983"
2016,8,2016-08-01,26.218,344,"37.220302,-119.337983"
2016,9,2016-09-01,23.798,344,"37.220302,-119.337983"
2016,10,2016-10-01,6.156,344,"37.220302,-119.337983"
2016,11,2016-11-01,65.824,344,"37.220302,-119.337983"
2016,12,2016-12-01,29.915,344,"37.220302,-119.337983"
2017,1,2017-01-01,88.166,344,"37.220302,-119.337983"
