"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,25.681,2204,"45.307406,-107.957515"
2003,2,2003-02-01,23.701,2204,"45.307406,-107.957515"
2003,3,2003-03-01,25.203,2204,"45.307406,-107.957515"
2003,4,2003-04-01,21.489,2204,"45.307406,-107.957515"
2003,5,2003-05-01,19.71,2204,"45.307406,-107.957515"
2003,6,2003-06-01,31.463,2204,"45.307406,-107.957515"
2003,7,2003-07-01,41.292,2204,"45.307406,-107.957515"
2003,8,2003-08-01,35.143,2204,"45.307406,-107.957515"
2003,9,2003-09-01,26.06,2204,"45.307406,-107.957515"
2003,10,2003-10-01,20.491,2204,"45.307406,-107.957515"
2003,11,2003-11-01,23.401,2204,"45.307406,-107.957515"
2003,12,2003-12-01,31.644,2204,"45.307406,-107.957515"
2004,1,2004-01-01,37.734,2204,"45.307406,-107.957515"
2004,2,2004-02-01,24.721,2204,"45.307406,-107.957515"
2004,3,2004-03-01,27.223,2204,"45.307406,-107.957515"
2004,4,2004-04-01,25.102,2204,"45.307406,-107.957515"
2004,5,2004-05-01,26.782,2204,"45.307406,-107.957515"
2004,6,2004-06-01,29.265,2204,"45.307406,-107.957515"
2004,7,2004-07-01,30.358,2204,"45.307406,-107.957515"
2004,8,2004-08-01,25.063,2204,"45.307406,-107.957515"
2004,9,2004-09-01,17.897,2204,"45.307406,-107.957515"
2004,10,2004-10-01,19.007,2204,"45.307406,-107.957515"
2004,11,2004-11-01,24.312,2204,"45.307406,-107.957515"
2004,12,2004-12-01,33.532,2204,"45.307406,-107.957515"
2005,1,2005-01-01,23.962,2204,"45.307406,-107.957515"
2005,2,2005-02-01,25.761,2204,"45.307406,-107.957515"
2005,3,2005-03-01,27.48,2204,"45.307406,-107.957515"
2005,4,2005-04-01,25.689,2204,"45.307406,-107.957515"
2005,5,2005-05-01,25.625,2204,"45.307406,-107.957515"
2005,6,2005-06-01,103.564,2204,"45.307406,-107.957515"
2005,7,2005-07-01,103.276,2204,"45.307406,-107.957515"
2005,8,2005-08-01,54.487,2204,"45.307406,-107.957515"
2005,9,2005-09-01,43.87,2204,"45.307406,-107.957515"
2005,10,2005-10-01,55.007,2204,"45.307406,-107.957515"
2005,11,2005-11-01,60.174,2204,"45.307406,-107.957515"
2005,12,2005-12-01,54.908,2204,"45.307406,-107.957515"
2006,1,2006-01-01,55.244,2204,"45.307406,-107.957515"
2006,2,2006-02-01,45.294,2204,"45.307406,-107.957515"
2006,3,2006-03-01,46.675,2204,"45.307406,-107.957515"
2006,4,2006-04-01,45.143,2204,"45.307406,-107.957515"
2006,5,2006-05-01,49.977,2204,"45.307406,-107.957515"
2006,6,2006-06-01,54.445,2204,"45.307406,-107.957515"
2006,7,2006-07-01,42.812,2204,"45.307406,-107.957515"
2006,8,2006-08-01,35.142,2204,"45.307406,-107.957515"
2006,9,2006-09-01,26.491,2204,"45.307406,-107.957515"
2006,10,2006-10-01,23.093,2204,"45.307406,-107.957515"
2006,11,2006-11-01,22.701,2204,"45.307406,-107.957515"
2006,12,2006-12-01,28.165,2204,"45.307406,-107.957515"
2007,1,2007-01-01,23.962,2204,"45.307406,-107.957515"
2007,2,2007-02-01,24.319,2204,"45.307406,-107.957515"
2007,3,2007-03-01,27.494,2204,"45.307406,-107.957515"
2007,4,2007-04-01,25.204,2204,"45.307406,-107.957515"
2007,5,2007-05-01,27.262,2204,"45.307406,-107.957515"
2007,6,2007-06-01,30.576,2204,"45.307406,-107.957515"
2007,7,2007-07-01,43.567,2204,"45.307406,-107.957515"
2007,8,2007-08-01,44.788,2204,"45.307406,-107.957515"
2007,9,2007-09-01,34.025,2204,"45.307406,-107.957515"
2007,10,2007-10-01,26.297,2204,"45.307406,-107.957515"
2007,11,2007-11-01,33.416,2204,"45.307406,-107.957515"
2007,12,2007-12-01,39.524,2204,"45.307406,-107.957515"
2008,1,2008-01-01,37.479,2204,"45.307406,-107.957515"
2008,2,2008-02-01,35.17,2204,"45.307406,-107.957515"
2008,3,2008-03-01,36.138,2204,"45.307406,-107.957515"
2008,4,2008-04-01,33.558,2204,"45.307406,-107.957515"
