"Year","Month","date","Pumped_storage_generation_GWh","EIA_Plant_ID","latlon"
2010,7,2010-07-01,52.888,448,"37.0692,-121.0772"
2010,8,2010-08-01,18.201,448,"37.0692,-121.0772"
2010,9,2010-09-01,-16.585,448,"37.0692,-121.0772"
2010,10,2010-10-01,-39.155,448,"37.0692,-121.0772"
2010,11,2010-11-01,-66.862,448,"37.0692,-121.0772"
2010,12,2010-12-01,-133.909,448,"37.0692,-121.0772"
2011,1,2011-01-01,-147.231,448,"37.0692,-121.0772"
2011,2,2011-02-01,-43.045,448,"37.0692,-121.0772"
2011,3,2011-03-01,-12.697,448,"37.0692,-121.0772"
2011,4,2011-04-01,0.582,448,"37.0692,-121.0772"
2011,5,2011-05-01,52.233,448,"37.0692,-121.0772"
2011,6,2011-06-01,-13.253,448,"37.0692,-121.0772"
2011,7,2011-07-01,29.488,448,"37.0692,-121.0772"
2011,8,2011-08-01,42.122,448,"37.0692,-121.0772"
2011,9,2011-09-01,-16.139,448,"37.0692,-121.0772"
2011,10,2011-10-01,-77.608,448,"37.0692,-121.0772"
2011,11,2011-11-01,-21.665,448,"37.0692,-121.0772"
2011,12,2011-12-01,-80.284,448,"37.0692,-121.0772"
2012,1,2012-01-01,-14.07,448,"37.0692,-121.0772"
2012,2,2012-02-01,54.455,448,"37.0692,-121.0772"
2012,3,2012-03-01,-23.659,448,"37.0692,-121.0772"
2012,4,2012-04-01,24.727,448,"37.0692,-121.0772"
2012,5,2012-05-01,75.74,448,"37.0692,-121.0772"
2012,6,2012-06-01,88.548,448,"37.0692,-121.0772"
2012,7,2012-07-01,27.962,448,"37.0692,-121.0772"
2012,8,2012-08-01,8.845,448,"37.0692,-121.0772"
2012,9,2012-09-01,-14.798,448,"37.0692,-121.0772"
2012,10,2012-10-01,-13.079,448,"37.0692,-121.0772"
2012,11,2012-11-01,-39.931,448,"37.0692,-121.0772"
2012,12,2012-12-01,-84.803,448,"37.0692,-121.0772"
2013,1,2013-01-01,-38.043,448,"37.0692,-121.0772"
2013,2,2013-02-01,-7.158,448,"37.0692,-121.0772"
2013,3,2013-03-01,-28.707,448,"37.0692,-121.0772"
2013,4,2013-04-01,36.88,448,"37.0692,-121.0772"
2013,5,2013-05-01,59.337,448,"37.0692,-121.0772"
2013,6,2013-06-01,55.935,448,"37.0692,-121.0772"
2013,7,2013-07-01,9.647,448,"37.0692,-121.0772"
2013,8,2013-08-01,-33.607,448,"37.0692,-121.0772"
2013,9,2013-09-01,-13.823,448,"37.0692,-121.0772"
2013,10,2013-10-01,6.355,448,"37.0692,-121.0772"
2013,11,2013-11-01,-19.456,448,"37.0692,-121.0772"
2013,12,2013-12-01,-21.853,448,"37.0692,-121.0772"
2014,1,2014-01-01,-6.81,448,"37.0692,-121.0772"
2014,2,2014-02-01,-17.938,448,"37.0692,-121.0772"
2014,3,2014-03-01,-54.617,448,"37.0692,-121.0772"
2014,4,2014-04-01,-35.258,448,"37.0692,-121.0772"
2014,5,2014-05-01,17.09,448,"37.0692,-121.0772"
2014,6,2014-06-01,32.889,448,"37.0692,-121.0772"
2014,7,2014-07-01,30.044,448,"37.0692,-121.0772"
2014,8,2014-08-01,8.352,448,"37.0692,-121.0772"
2014,9,2014-09-01,-18.568,448,"37.0692,-121.0772"
2014,10,2014-10-01,8.738,448,"37.0692,-121.0772"
2014,11,2014-11-01,-22.36,448,"37.0692,-121.0772"
2014,12,2014-12-01,-83.971,448,"37.0692,-121.0772"
2015,1,2015-01-01,-84.029,448,"37.0692,-121.0772"
2015,2,2015-02-01,-61.726,448,"37.0692,-121.0772"
2015,3,2015-03-01,-24.881,448,"37.0692,-121.0772"
2015,4,2015-04-01,14.663,448,"37.0692,-121.0772"
2015,5,2015-05-01,35.602,448,"37.0692,-121.0772"
2015,6,2015-06-01,53,448,"37.0692,-121.0772"
2015,7,2015-07-01,47.284,448,"37.0692,-121.0772"
2015,8,2015-08-01,14.528,448,"37.0692,-121.0772"
2015,9,2015-09-01,-1.927,448,"37.0692,-121.0772"
2015,10,2015-10-01,4.857,448,"37.0692,-121.0772"
2015,11,2015-11-01,-11.362,448,"37.0692,-121.0772"
2015,12,2015-12-01,-12.458,448,"37.0692,-121.0772"
2016,1,2016-01-01,-58.804,448,"37.0692,-121.0772"
2016,2,2016-02-01,-54.088,448,"37.0692,-121.0772"
2016,3,2016-03-01,-48.848,448,"37.0692,-121.0772"
2016,4,2016-04-01,18.557,448,"37.0692,-121.0772"
2016,5,2016-05-01,49.86,448,"37.0692,-121.0772"
2016,6,2016-06-01,45.05,448,"37.0692,-121.0772"
2016,7,2016-07-01,17.48,448,"37.0692,-121.0772"
2016,8,2016-08-01,-26.1,448,"37.0692,-121.0772"
2016,9,2016-09-01,-42,448,"37.0692,-121.0772"
2016,10,2016-10-01,-22.32,448,"37.0692,-121.0772"
2016,11,2016-11-01,-79.3,448,"37.0692,-121.0772"
2016,12,2016-12-01,-116.66,448,"37.0692,-121.0772"
2017,1,2017-01-01,150.94,448,"37.0692,-121.0772"
2017,2,2017-02-01,-112.43,448,"37.0692,-121.0772"
2017,3,2017-03-01,-13.8,448,"37.0692,-121.0772"
2017,4,2017-04-01,-2.43,448,"37.0692,-121.0772"
2017,5,2017-05-01,17.2,448,"37.0692,-121.0772"
2017,6,2017-06-01,-41.48,448,"37.0692,-121.0772"
2017,7,2017-07-01,10.36,448,"37.0692,-121.0772"
2017,8,2017-08-01,15.76,448,"37.0692,-121.0772"
2017,9,2017-09-01,16.26,448,"37.0692,-121.0772"
2017,10,2017-10-01,61.47,448,"37.0692,-121.0772"
2017,11,2017-11-01,-15.96,448,"37.0692,-121.0772"
2017,12,2017-12-01,-42.22,448,"37.0692,-121.0772"
2018,1,2018-01-01,-35.96,448,"37.0692,-121.0772"
2018,2,2018-02-01,46.65,448,"37.0692,-121.0772"
2018,3,2018-03-01,-88.19,448,"37.0692,-121.0772"
2018,4,2018-04-01,-10.25,448,"37.0692,-121.0772"
2018,5,2018-05-01,51.93,448,"37.0692,-121.0772"
2018,6,2018-06-01,69.24,448,"37.0692,-121.0772"
2018,7,2018-07-01,58.45,448,"37.0692,-121.0772"
2018,8,2018-08-01,-27.52,448,"37.0692,-121.0772"
2018,9,2018-09-01,-47.7,448,"37.0692,-121.0772"
2018,10,2018-10-01,-37.97,448,"37.0692,-121.0772"
2018,11,2018-11-01,4.82,448,"37.0692,-121.0772"
2018,12,2018-12-01,-109.02,448,"37.0692,-121.0772"
2019,1,2019-01-01,-89.68,448,"37.0692,-121.0772"
2019,2,2019-02-01,-88.32,448,"37.0692,-121.0772"
2019,3,2019-03-01,-18.73,448,"37.0692,-121.0772"
2019,4,2019-04-01,74.41,448,"37.0692,-121.0772"
2019,5,2019-05-01,74.4,448,"37.0692,-121.0772"
2019,6,2019-06-01,-26.52,448,"37.0692,-121.0772"
2019,7,2019-07-01,11.37,448,"37.0692,-121.0772"
2019,8,2019-08-01,36.08,448,"37.0692,-121.0772"
2019,9,2019-09-01,-15.53,448,"37.0692,-121.0772"
2019,10,2019-10-01,62.65,448,"37.0692,-121.0772"
2019,11,2019-11-01,7.56,448,"37.0692,-121.0772"
2019,12,2019-12-01,-122.65,448,"37.0692,-121.0772"
2020,1,2020-01-01,-77.39,448,"37.0692,-121.0772"
2020,2,2020-02-01,21.29,448,"37.0692,-121.0772"
2020,3,2020-03-01,-37.67,448,"37.0692,-121.0772"
2020,4,2020-04-01,-7.52,448,"37.0692,-121.0772"
2020,5,2020-05-01,45.32,448,"37.0692,-121.0772"
2020,6,2020-06-01,46.38,448,"37.0692,-121.0772"
