"Year","Month","date","Pumped_storage_generation_GWh","EIA_Plant_ID","latlon"
2015,9,2015-09-01,-1.312,57729,"33.058611,-117.119444"
2015,10,2015-10-01,-1.161,57729,"33.058611,-117.119444"
2015,11,2015-11-01,-0.507,57729,"33.058611,-117.119444"
2015,12,2015-12-01,-0.851,57729,"33.058611,-117.119444"
2016,1,2016-01-01,-1.422,57729,"33.058611,-117.119444"
2016,2,2016-02-01,-0.932,57729,"33.058611,-117.119444"
2016,3,2016-03-01,-0.33,57729,"33.058611,-117.119444"
2016,4,2016-04-01,-0.689,57729,"33.058611,-117.119444"
2016,5,2016-05-01,-0.439,57729,"33.058611,-117.119444"
2016,6,2016-06-01,-0.955,57729,"33.058611,-117.119444"
2016,7,2016-07-01,-1.273,57729,"33.058611,-117.119444"
2016,8,2016-08-01,-0.963,57729,"33.058611,-117.119444"
2016,9,2016-09-01,-0.496,57729,"33.058611,-117.119444"
2016,10,2016-10-01,-1.011,57729,"33.058611,-117.119444"
2016,11,2016-11-01,-0.327,57729,"33.058611,-117.119444"
2016,12,2016-12-01,-1.539,57729,"33.058611,-117.119444"
2017,1,2017-01-01,-1.166,57729,"33.058611,-117.119444"
2017,2,2017-02-01,-2.41,57729,"33.058611,-117.119444"
2017,3,2017-03-01,-3.268,57729,"33.058611,-117.119444"
2017,4,2017-04-01,-2.164,57729,"33.058611,-117.119444"
2017,5,2017-05-01,-1.36,57729,"33.058611,-117.119444"
2017,6,2017-06-01,-1.927,57729,"33.058611,-117.119444"
2017,7,2017-07-01,-2.078,57729,"33.058611,-117.119444"
2017,8,2017-08-01,-2.358,57729,"33.058611,-117.119444"
2017,9,2017-09-01,-1.48,57729,"33.058611,-117.119444"
2017,10,2017-10-01,-1.161,57729,"33.058611,-117.119444"
2017,11,2017-11-01,-0.507,57729,"33.058611,-117.119444"
2017,12,2017-12-01,-2.209,57729,"33.058611,-117.119444"
2018,1,2018-01-01,-0.676,57729,"33.058611,-117.119444"
2018,2,2018-02-01,-0.825,57729,"33.058611,-117.119444"
2018,3,2018-03-01,-0.832,57729,"33.058611,-117.119444"
2018,4,2018-04-01,-1.54,57729,"33.058611,-117.119444"
2018,5,2018-05-01,-0.521,57729,"33.058611,-117.119444"
2018,6,2018-06-01,-1.448,57729,"33.058611,-117.119444"
2018,7,2018-07-01,-1.759,57729,"33.058611,-117.119444"
2018,8,2018-08-01,-1.723,57729,"33.058611,-117.119444"
2018,9,2018-09-01,-1.264,57729,"33.058611,-117.119444"
2018,10,2018-10-01,-2.046,57729,"33.058611,-117.119444"
2018,11,2018-11-01,-1.119,57729,"33.058611,-117.119444"
2018,12,2018-12-01,-1.504,57729,"33.058611,-117.119444"
2019,1,2019-01-01,-1.038,57729,"33.058611,-117.119444"
2019,2,2019-02-01,-1.583,57729,"33.058611,-117.119444"
2019,3,2019-03-01,-2.997,57729,"33.058611,-117.119444"
2019,4,2019-04-01,-2.773,57729,"33.058611,-117.119444"
2019,5,2019-05-01,-2.161,57729,"33.058611,-117.119444"
2019,6,2019-06-01,-3.045,57729,"33.058611,-117.119444"
2019,7,2019-07-01,-1.722,57729,"33.058611,-117.119444"
2019,8,2019-08-01,-1.813,57729,"33.058611,-117.119444"
2019,9,2019-09-01,-0.918,57729,"33.058611,-117.119444"
2019,10,2019-10-01,-0.169,57729,"33.058611,-117.119444"
2019,11,2019-11-01,-1.461,57729,"33.058611,-117.119444"
2019,12,2019-12-01,-2.932,57729,"33.058611,-117.119444"
2020,1,2020-01-01,-0.775,57729,"33.058611,-117.119444"
2020,2,2020-02-01,-2.231,57729,"33.058611,-117.119444"
2020,3,2020-03-01,-1.731,57729,"33.058611,-117.119444"
2020,4,2020-04-01,-6.123,57729,"33.058611,-117.119444"
2020,5,2020-05-01,0.017,57729,"33.058611,-117.119444"
2020,6,2020-06-01,-2.339,57729,"33.058611,-117.119444"
