"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,12.291,6612,"38.86429,-120.444335"
2003,2,2003-02-01,9.655,6612,"38.86429,-120.444335"
2003,3,2003-03-01,4.038,6612,"38.86429,-120.444335"
2003,4,2003-04-01,2.58,6612,"38.86429,-120.444335"
2003,5,2003-05-01,18.419,6612,"38.86429,-120.444335"
2003,6,2003-06-01,15.117,6612,"38.86429,-120.444335"
2003,7,2003-07-01,16.391,6612,"38.86429,-120.444335"
2003,8,2003-08-01,11.66,6612,"38.86429,-120.444335"
2003,9,2003-09-01,7.53,6612,"38.86429,-120.444335"
2003,10,2003-10-01,5.509,6612,"38.86429,-120.444335"
2003,11,2003-11-01,6.558,6612,"38.86429,-120.444335"
2003,12,2003-12-01,4.934,6612,"38.86429,-120.444335"
2004,1,2004-01-01,7.436803,6612,"38.86429,-120.444335"
2004,2,2004-02-01,6.808539,6612,"38.86429,-120.444335"
2004,3,2004-03-01,9.666302,6612,"38.86429,-120.444335"
2004,4,2004-04-01,9.33551,6612,"38.86429,-120.444335"
2004,5,2004-05-01,8.632132,6612,"38.86429,-120.444335"
2004,6,2004-06-01,9.3566,6612,"38.86429,-120.444335"
2004,7,2004-07-01,9.815457,6612,"38.86429,-120.444335"
2004,8,2004-08-01,8.523989,6612,"38.86429,-120.444335"
2004,9,2004-09-01,6.425688,6612,"38.86429,-120.444335"
2004,10,2004-10-01,5.514185,6612,"38.86429,-120.444335"
2004,11,2004-11-01,4.937187,6612,"38.86429,-120.444335"
2004,12,2004-12-01,6.170607,6612,"38.86429,-120.444335"
2005,1,2005-01-01,12.912328,6612,"38.86429,-120.444335"
2005,2,2005-02-01,11.831101,6612,"38.86429,-120.444335"
2005,3,2005-03-01,12.328304,6612,"38.86429,-120.444335"
2005,4,2005-04-01,12.319408,6612,"38.86429,-120.444335"
2005,5,2005-05-01,17.375461,6612,"38.86429,-120.444335"
2005,6,2005-06-01,16.200509,6612,"38.86429,-120.444335"
2005,7,2005-07-01,15.059525,6612,"38.86429,-120.444335"
2005,8,2005-08-01,12.497308,6612,"38.86429,-120.444335"
2005,9,2005-09-01,9.904979,6612,"38.86429,-120.444335"
2005,10,2005-10-01,10.689428,6612,"38.86429,-120.444335"
2005,11,2005-11-01,11.519141,6612,"38.86429,-120.444335"
2005,12,2005-12-01,12.895506,6612,"38.86429,-120.444335"
2006,1,2006-01-01,2.017055,6612,"38.86429,-120.444335"
2006,2,2006-02-01,1.769642,6612,"38.86429,-120.444335"
2006,3,2006-03-01,1.901991,6612,"38.86429,-120.444335"
2006,4,2006-04-01,2.296185,6612,"38.86429,-120.444335"
2006,5,2006-05-01,2.47789,6612,"38.86429,-120.444335"
2006,6,2006-06-01,2.559308,6612,"38.86429,-120.444335"
2006,7,2006-07-01,2.091276,6612,"38.86429,-120.444335"
2006,8,2006-08-01,1.714753,6612,"38.86429,-120.444335"
2006,9,2006-09-01,1.257083,6612,"38.86429,-120.444335"
2006,10,2006-10-01,1.188879,6612,"38.86429,-120.444335"
