"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,423.728,3075,"45.6441,-121.941009"
2003,2,2003-02-01,418.464,3075,"45.6441,-121.941009"
2003,3,2003-03-01,508.462,3075,"45.6441,-121.941009"
2003,4,2003-04-01,418.838,3075,"45.6441,-121.941009"
2003,5,2003-05-01,400.846,3075,"45.6441,-121.941009"
2003,6,2003-06-01,391.529,3075,"45.6441,-121.941009"
2003,7,2003-07-01,232.892,3075,"45.6441,-121.941009"
2003,8,2003-08-01,192.98,3075,"45.6441,-121.941009"
2003,9,2003-09-01,308.372,3075,"45.6441,-121.941009"
2003,10,2003-10-01,350.322,3075,"45.6441,-121.941009"
2003,11,2003-11-01,392.441,3075,"45.6441,-121.941009"
2003,12,2003-12-01,453.098,3075,"45.6441,-121.941009"
2004,1,2004-01-01,467.14,3075,"45.6441,-121.941009"
2004,2,2004-02-01,431.376,3075,"45.6441,-121.941009"
2004,3,2004-03-01,461.104,3075,"45.6441,-121.941009"
2004,4,2004-04-01,389.607,3075,"45.6441,-121.941009"
2004,5,2004-05-01,429.302,3075,"45.6441,-121.941009"
2004,6,2004-06-01,444.352,3075,"45.6441,-121.941009"
2004,7,2004-07-01,287.586,3075,"45.6441,-121.941009"
2004,8,2004-08-01,162.092,3075,"45.6441,-121.941009"
2004,9,2004-09-01,364.658,3075,"45.6441,-121.941009"
2004,10,2004-10-01,368.722,3075,"45.6441,-121.941009"
2004,11,2004-11-01,398.93,3075,"45.6441,-121.941009"
2004,12,2004-12-01,488.641,3075,"45.6441,-121.941009"
2005,1,2005-01-01,483.145,3075,"45.6441,-121.941009"
2005,2,2005-02-01,444.185,3075,"45.6441,-121.941009"
2005,3,2005-03-01,430.95,3075,"45.6441,-121.941009"
2005,4,2005-04-01,338.584,3075,"45.6441,-121.941009"
2005,5,2005-05-01,424.298,3075,"45.6441,-121.941009"
2005,6,2005-06-01,283.528,3075,"45.6441,-121.941009"
2005,7,2005-07-01,244.532,3075,"45.6441,-121.941009"
2005,8,2005-08-01,153.944,3075,"45.6441,-121.941009"
2005,9,2005-09-01,306.286,3075,"45.6441,-121.941009"
2005,10,2005-10-01,367.132,3075,"45.6441,-121.941009"
2005,11,2005-11-01,393.796,3075,"45.6441,-121.941009"
2005,12,2005-12-01,441.002,3075,"45.6441,-121.941009"
2006,1,2006-01-01,556.944,3075,"45.6441,-121.941009"
2006,2,2006-02-01,528.773,3075,"45.6441,-121.941009"
2006,3,2006-03-01,520.63,3075,"45.6441,-121.941009"
2006,4,2006-04-01,548.114,3075,"45.6441,-121.941009"
2006,5,2006-05-01,549.435,3075,"45.6441,-121.941009"
2006,6,2006-06-01,516.986,3075,"45.6441,-121.941009"
2006,7,2006-07-01,278.308,3075,"45.6441,-121.941009"
2006,8,2006-08-01,142.953,3075,"45.6441,-121.941009"
2006,9,2006-09-01,311.446,3075,"45.6441,-121.941009"
2006,10,2006-10-01,336.003,3075,"45.6441,-121.941009"
2006,11,2006-11-01,336.003,3075,"45.6441,-121.941009"
2006,12,2006-12-01,457.754,3075,"45.6441,-121.941009"
2007,1,2007-01-01,547.826,3075,"45.6441,-121.941009"
2007,2,2007-02-01,439.543,3075,"45.6441,-121.941009"
2007,3,2007-03-01,559.397,3075,"45.6441,-121.941009"
2007,4,2007-04-01,425.764,3075,"45.6441,-121.941009"
2007,5,2007-05-01,469.418,3075,"45.6441,-121.941009"
2007,6,2007-06-01,328.689,3075,"45.6441,-121.941009"
2007,7,2007-07-01,221.976,3075,"45.6441,-121.941009"
2007,8,2007-08-01,143.944,3075,"45.6441,-121.941009"
2007,9,2007-09-01,289.223,3075,"45.6441,-121.941009"
2007,10,2007-10-01,323.332,3075,"45.6441,-121.941009"
2007,11,2007-11-01,368.575,3075,"45.6441,-121.941009"
2007,12,2007-12-01,441.291,3075,"45.6441,-121.941009"
2008,1,2008-01-01,489.229,3075,"45.6441,-121.941009"
2008,2,2008-02-01,428.051,3075,"45.6441,-121.941009"
2008,3,2008-03-01,451.879,3075,"45.6441,-121.941009"
2008,4,2008-04-01,273.694,3075,"45.6441,-121.941009"
2008,5,2008-05-01,427.973,3075,"45.6441,-121.941009"
2008,6,2008-06-01,492.277,3075,"45.6441,-121.941009"
2008,7,2008-07-01,327.697,3075,"45.6441,-121.941009"
2008,8,2008-08-01,134.664,3075,"45.6441,-121.941009"
2008,9,2008-09-01,304.661,3075,"45.6441,-121.941009"
2008,10,2008-10-01,326.458,3075,"45.6441,-121.941009"
2008,11,2008-11-01,387.779,3075,"45.6441,-121.941009"
2008,12,2008-12-01,441.342,3075,"45.6441,-121.941009"
2009,1,2009-01-01,548.592,3075,"45.6441,-121.941009"
2009,2,2009-02-01,398.667,3075,"45.6441,-121.941009"
2009,3,2009-03-01,449.953,3075,"45.6441,-121.941009"
2009,4,2009-04-01,444.604,3075,"45.6441,-121.941009"
2009,5,2009-05-01,437.395,3075,"45.6441,-121.941009"
2009,6,2009-06-01,437.363,3075,"45.6441,-121.941009"
