"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,26.467,3916,"46.8328,-122.3196"
2003,2,2003-02-01,32.477,3916,"46.8328,-122.3196"
2003,3,2003-03-01,40.36923,3916,"46.8328,-122.3196"
2003,4,2003-04-01,32.756,3916,"46.8328,-122.3196"
2003,5,2003-05-01,23.079,3916,"46.8328,-122.3196"
2003,6,2003-06-01,21.184,3916,"46.8328,-122.3196"
2003,7,2003-07-01,20.723,3916,"46.8328,-122.3196"
2003,8,2003-08-01,13.989,3916,"46.8328,-122.3196"
2003,9,2003-09-01,13.56,3916,"46.8328,-122.3196"
2003,10,2003-10-01,15.81,3916,"46.8328,-122.3196"
2003,11,2003-11-01,14.289,3916,"46.8328,-122.3196"
2003,12,2003-12-01,44.619,3916,"46.8328,-122.3196"
2004,1,2004-01-01,25.584229,3916,"46.8328,-122.3196"
2004,2,2004-02-01,21.995247,3916,"46.8328,-122.3196"
2004,3,2004-03-01,21.165196,3916,"46.8328,-122.3196"
2004,4,2004-04-01,21.712998,3916,"46.8328,-122.3196"
2004,5,2004-05-01,28.24117,3916,"46.8328,-122.3196"
2004,6,2004-06-01,31.530947,3916,"46.8328,-122.3196"
2004,7,2004-07-01,23.816003,3916,"46.8328,-122.3196"
2004,8,2004-08-01,22.832024,3916,"46.8328,-122.3196"
2004,9,2004-09-01,20.163272,3916,"46.8328,-122.3196"
2004,10,2004-10-01,21.278219,3916,"46.8328,-122.3196"
2004,11,2004-11-01,23.569506,3916,"46.8328,-122.3196"
2004,12,2004-12-01,28.871189,3916,"46.8328,-122.3196"
2005,1,2005-01-01,29.455,3916,"46.8328,-122.3196"
2005,2,2005-02-01,6.916,3916,"46.8328,-122.3196"
2005,3,2005-03-01,6.023,3916,"46.8328,-122.3196"
2005,4,2005-04-01,18.463,3916,"46.8328,-122.3196"
2005,5,2005-05-01,16.818,3916,"46.8328,-122.3196"
2005,6,2005-06-01,6.664,3916,"46.8328,-122.3196"
2005,7,2005-07-01,2.954,3916,"46.8328,-122.3196"
2005,8,2005-08-01,3.439,3916,"46.8328,-122.3196"
2005,9,2005-09-01,18.054,3916,"46.8328,-122.3196"
2005,10,2005-10-01,20.282,3916,"46.8328,-122.3196"
2005,11,2005-11-01,25.723,3916,"46.8328,-122.3196"
2005,12,2005-12-01,33.686,3916,"46.8328,-122.3196"
