"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,129.685,3013,"45.2439,-116.7008"
2003,2,2003-02-01,156.541,3013,"45.2439,-116.7008"
2003,3,2003-03-01,143.127,3013,"45.2439,-116.7008"
2003,4,2003-04-01,178.336,3013,"45.2439,-116.7008"
2003,5,2003-05-01,182.035,3013,"45.2439,-116.7008"
2003,6,2003-06-01,172.583,3013,"45.2439,-116.7008"
2003,7,2003-07-01,106.568,3013,"45.2439,-116.7008"
2003,8,2003-08-01,127.895,3013,"45.2439,-116.7008"
2003,9,2003-09-01,133.349,3013,"45.2439,-116.7008"
2003,10,2003-10-01,104.426,3013,"45.2439,-116.7008"
2003,11,2003-11-01,94.108,3013,"45.2439,-116.7008"
2003,12,2003-12-01,101.025,3013,"45.2439,-116.7008"
2004,1,2004-01-01,145.34,3013,"45.2439,-116.7008"
2004,2,2004-02-01,153.821,3013,"45.2439,-116.7008"
2004,3,2004-03-01,206.656,3013,"45.2439,-116.7008"
2004,4,2004-04-01,119.294,3013,"45.2439,-116.7008"
2004,5,2004-05-01,162.843,3013,"45.2439,-116.7008"
2004,6,2004-06-01,150.577,3013,"45.2439,-116.7008"
2004,7,2004-07-01,126.493,3013,"45.2439,-116.7008"
2004,8,2004-08-01,111.109,3013,"45.2439,-116.7008"
2004,9,2004-09-01,129.646,3013,"45.2439,-116.7008"
2004,10,2004-10-01,103.62,3013,"45.2439,-116.7008"
2004,11,2004-11-01,98.59,3013,"45.2439,-116.7008"
2004,12,2004-12-01,115.912,3013,"45.2439,-116.7008"
2005,1,2005-01-01,129.631,3013,"45.2439,-116.7008"
2005,2,2005-02-01,102.76,3013,"45.2439,-116.7008"
2005,3,2005-03-01,128.85,3013,"45.2439,-116.7008"
2005,4,2005-04-01,141.745,3013,"45.2439,-116.7008"
2005,5,2005-05-01,207.298,3013,"45.2439,-116.7008"
2005,6,2005-06-01,164.891,3013,"45.2439,-116.7008"
2005,7,2005-07-01,142.23,3013,"45.2439,-116.7008"
2005,8,2005-08-01,111.075,3013,"45.2439,-116.7008"
2005,9,2005-09-01,104.607,3013,"45.2439,-116.7008"
2005,10,2005-10-01,110.558,3013,"45.2439,-116.7008"
2005,11,2005-11-01,103.652,3013,"45.2439,-116.7008"
2005,12,2005-12-01,142.225,3013,"45.2439,-116.7008"
2006,1,2006-01-01,263.251,3013,"45.2439,-116.7008"
2006,2,2006-02-01,271.565,3013,"45.2439,-116.7008"
2006,3,2006-03-01,314.191,3013,"45.2439,-116.7008"
2006,4,2006-04-01,294.635,3013,"45.2439,-116.7008"
2006,5,2006-05-01,318.925,3013,"45.2439,-116.7008"
2006,6,2006-06-01,265.854,3013,"45.2439,-116.7008"
2006,7,2006-07-01,168.182,3013,"45.2439,-116.7008"
2006,8,2006-08-01,129.435,3013,"45.2439,-116.7008"
2006,9,2006-09-01,136.032,3013,"45.2439,-116.7008"
2006,10,2006-10-01,125.449,3013,"45.2439,-116.7008"
2006,11,2006-11-01,101.648,3013,"45.2439,-116.7008"
2006,12,2006-12-01,158.911,3013,"45.2439,-116.7008"
2007,1,2007-01-01,176.725,3013,"45.2439,-116.7008"
2007,2,2007-02-01,136.733,3013,"45.2439,-116.7008"
2007,3,2007-03-01,166.782,3013,"45.2439,-116.7008"
2007,4,2007-04-01,114.802,3013,"45.2439,-116.7008"
2007,5,2007-05-01,145.567,3013,"45.2439,-116.7008"
2007,6,2007-06-01,121.761,3013,"45.2439,-116.7008"
2007,7,2007-07-01,133.406,3013,"45.2439,-116.7008"
2007,8,2007-08-01,107.352,3013,"45.2439,-116.7008"
2007,9,2007-09-01,118.348,3013,"45.2439,-116.7008"
2007,10,2007-10-01,113.012,3013,"45.2439,-116.7008"
2007,11,2007-11-01,96.374,3013,"45.2439,-116.7008"
2007,12,2007-12-01,129.477,3013,"45.2439,-116.7008"
2008,1,2008-01-01,173.641,3013,"45.2439,-116.7008"
2008,2,2008-02-01,143.335,3013,"45.2439,-116.7008"
2008,3,2008-03-01,174.635,3013,"45.2439,-116.7008"
2008,4,2008-04-01,191.503,3013,"45.2439,-116.7008"
2008,5,2008-05-01,203.364,3013,"45.2439,-116.7008"
2008,6,2008-06-01,226.788,3013,"45.2439,-116.7008"
2008,7,2008-07-01,153.862,3013,"45.2439,-116.7008"
2008,8,2008-08-01,147.9,3013,"45.2439,-116.7008"
2008,9,2008-09-01,132.836,3013,"45.2439,-116.7008"
