"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,129.569,3925,"46.249801,-118.879838"
2003,2,2003-02-01,179.165,3925,"46.249801,-118.879838"
2003,3,2003-03-01,254.856,3925,"46.249801,-118.879838"
2003,4,2003-04-01,174.793,3925,"46.249801,-118.879838"
2003,5,2003-05-01,204.571,3925,"46.249801,-118.879838"
2003,6,2003-06-01,200.469,3925,"46.249801,-118.879838"
2003,7,2003-07-01,101.168,3925,"46.249801,-118.879838"
2003,8,2003-08-01,80.931,3925,"46.249801,-118.879838"
2003,9,2003-09-01,103.902,3925,"46.249801,-118.879838"
2003,10,2003-10-01,82.034,3925,"46.249801,-118.879838"
2003,11,2003-11-01,79.667,3925,"46.249801,-118.879838"
2003,12,2003-12-01,97.937,3925,"46.249801,-118.879838"
2004,1,2004-01-01,129.108,3925,"46.249801,-118.879838"
2004,2,2004-02-01,152.013,3925,"46.249801,-118.879838"
2004,3,2004-03-01,232.138,3925,"46.249801,-118.879838"
2004,4,2004-04-01,137.086,3925,"46.249801,-118.879838"
2004,5,2004-05-01,139.712,3925,"46.249801,-118.879838"
2004,6,2004-06-01,126.095,3925,"46.249801,-118.879838"
2004,7,2004-07-01,41.139,3925,"46.249801,-118.879838"
2004,8,2004-08-01,44.519,3925,"46.249801,-118.879838"
2004,9,2004-09-01,128.169,3925,"46.249801,-118.879838"
2004,10,2004-10-01,95.666,3925,"46.249801,-118.879838"
2004,11,2004-11-01,100.678,3925,"46.249801,-118.879838"
2004,12,2004-12-01,120.984,3925,"46.249801,-118.879838"
2005,1,2005-01-01,139.717,3925,"46.249801,-118.879838"
2005,2,2005-02-01,106.998,3925,"46.249801,-118.879838"
2005,3,2005-03-01,136.921,3925,"46.249801,-118.879838"
2005,4,2005-04-01,112.525,3925,"46.249801,-118.879838"
2005,5,2005-05-01,193.796,3925,"46.249801,-118.879838"
2005,6,2005-06-01,112.261,3925,"46.249801,-118.879838"
2005,7,2005-07-01,75.999,3925,"46.249801,-118.879838"
2005,8,2005-08-01,51.304,3925,"46.249801,-118.879838"
2005,9,2005-09-01,85.461,3925,"46.249801,-118.879838"
2005,10,2005-10-01,90.48,3925,"46.249801,-118.879838"
2005,11,2005-11-01,94.832,3925,"46.249801,-118.879838"
2005,12,2005-12-01,120.464,3925,"46.249801,-118.879838"
2006,1,2006-01-01,237.897,3925,"46.249801,-118.879838"
2006,2,2006-02-01,228.953,3925,"46.249801,-118.879838"
2006,3,2006-03-01,274.246,3925,"46.249801,-118.879838"
