"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,2.7,6409,"42.548412,-106.717536"
2003,2,2003-02-01,2.297,6409,"42.548412,-106.717536"
2003,3,2003-03-01,3.792,6409,"42.548412,-106.717536"
2003,4,2003-04-01,5.637,6409,"42.548412,-106.717536"
2003,5,2003-05-01,5.597,6409,"42.548412,-106.717536"
2003,6,2003-06-01,14.467,6409,"42.548412,-106.717536"
2003,7,2003-07-01,20.664,6409,"42.548412,-106.717536"
2003,8,2003-08-01,8.533,6409,"42.548412,-106.717536"
2003,9,2003-09-01,2.588,6409,"42.548412,-106.717536"
2003,10,2003-10-01,2.75,6409,"42.548412,-106.717536"
2003,11,2003-11-01,2.889,6409,"42.548412,-106.717536"
2003,12,2003-12-01,2.805,6409,"42.548412,-106.717536"
2004,1,2004-01-01,5.9275,6409,"42.548412,-106.717536"
2004,2,2004-02-01,5.9275,6409,"42.548412,-106.717536"
2004,3,2004-03-01,5.9275,6409,"42.548412,-106.717536"
2004,4,2004-04-01,5.9275,6409,"42.548412,-106.717536"
2004,5,2004-05-01,5.9275,6409,"42.548412,-106.717536"
2004,6,2004-06-01,5.9275,6409,"42.548412,-106.717536"
2004,7,2004-07-01,5.9275,6409,"42.548412,-106.717536"
2004,8,2004-08-01,5.9275,6409,"42.548412,-106.717536"
2004,9,2004-09-01,5.9275,6409,"42.548412,-106.717536"
2004,10,2004-10-01,5.9275,6409,"42.548412,-106.717536"
2004,11,2004-11-01,5.9275,6409,"42.548412,-106.717536"
2004,12,2004-12-01,5.9275,6409,"42.548412,-106.717536"
2005,1,2005-01-01,2.919,6409,"42.548412,-106.717536"
2005,2,2005-02-01,2.625,6409,"42.548412,-106.717536"
2005,3,2005-03-01,3.542,6409,"42.548412,-106.717536"
2005,4,2005-04-01,4.303,6409,"42.548412,-106.717536"
2005,5,2005-05-01,14.759,6409,"42.548412,-106.717536"
2005,6,2005-06-01,17.083,6409,"42.548412,-106.717536"
2005,7,2005-07-01,19.459,6409,"42.548412,-106.717536"
2005,8,2005-08-01,11.82,6409,"42.548412,-106.717536"
2005,9,2005-09-01,3.781,6409,"42.548412,-106.717536"
