"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,2.733,6395,"43.357066,-115.451517"
2003,2,2003-02-01,2.295,6395,"43.357066,-115.451517"
2003,3,2003-03-01,2.741,6395,"43.357066,-115.451517"
2003,4,2003-04-01,7.587,6395,"43.357066,-115.451517"
2003,5,2003-05-01,8.686,6395,"43.357066,-115.451517"
2003,6,2003-06-01,2.175,6395,"43.357066,-115.451517"
2003,7,2003-07-01,17.09,6395,"43.357066,-115.451517"
2003,8,2003-08-01,19.393,6395,"43.357066,-115.451517"
2003,9,2003-09-01,9.518,6395,"43.357066,-115.451517"
2003,10,2003-10-01,4.516,6395,"43.357066,-115.451517"
2003,11,2003-11-01,3.153,6395,"43.357066,-115.451517"
2003,12,2003-12-01,3.191,6395,"43.357066,-115.451517"
2004,1,2004-01-01,7.413505,6395,"43.357066,-115.451517"
2004,2,2004-02-01,6.489315,6395,"43.357066,-115.451517"
2004,3,2004-03-01,7.163916,6395,"43.357066,-115.451517"
2004,4,2004-04-01,8.345042,6395,"43.357066,-115.451517"
2004,5,2004-05-01,12.849307,6395,"43.357066,-115.451517"
2004,6,2004-06-01,13.732723,6395,"43.357066,-115.451517"
2004,7,2004-07-01,14.267709,6395,"43.357066,-115.451517"
2004,8,2004-08-01,12.694306,6395,"43.357066,-115.451517"
2004,9,2004-09-01,8.724716,6395,"43.357066,-115.451517"
2004,10,2004-10-01,5.368968,6395,"43.357066,-115.451517"
2004,11,2004-11-01,4.630769,6395,"43.357066,-115.451517"
2004,12,2004-12-01,5.634724,6395,"43.357066,-115.451517"
2005,1,2005-01-01,8.044874,6395,"43.357066,-115.451517"
2005,2,2005-02-01,7.371228,6395,"43.357066,-115.451517"
2005,3,2005-03-01,7.681005,6395,"43.357066,-115.451517"
2005,4,2005-04-01,7.675462,6395,"43.357066,-115.451517"
2005,5,2005-05-01,10.825576,6395,"43.357066,-115.451517"
2005,6,2005-06-01,10.093536,6395,"43.357066,-115.451517"
2005,7,2005-07-01,9.38266,6395,"43.357066,-115.451517"
2005,8,2005-08-01,7.7863,6395,"43.357066,-115.451517"
2005,9,2005-09-01,6.17118,6395,"43.357066,-115.451517"
