"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,527.27,3895,"45.614,-121.1346"
2003,2,2003-02-01,522.181,3895,"45.614,-121.1346"
2003,3,2003-03-01,672.646,3895,"45.614,-121.1346"
2003,4,2003-04-01,625.555,3895,"45.614,-121.1346"
2003,5,2003-05-01,605.597,3895,"45.614,-121.1346"
2003,6,2003-06-01,599.154,3895,"45.614,-121.1346"
2003,7,2003-07-01,361.127,3895,"45.614,-121.1346"
2003,8,2003-08-01,328.055,3895,"45.614,-121.1346"
2003,9,2003-09-01,372.227,3895,"45.614,-121.1346"
2003,10,2003-10-01,446.936,3895,"45.614,-121.1346"
2003,11,2003-11-01,512.096,3895,"45.614,-121.1346"
2003,12,2003-12-01,619.447,3895,"45.614,-121.1346"
2004,1,2004-01-01,621.428,3895,"45.614,-121.1346"
2004,2,2004-02-01,545.799,3895,"45.614,-121.1346"
2004,3,2004-03-01,618.81,3895,"45.614,-121.1346"
2004,4,2004-04-01,482.625,3895,"45.614,-121.1346"
2004,5,2004-05-01,544.926,3895,"45.614,-121.1346"
2004,6,2004-06-01,536.553,3895,"45.614,-121.1346"
2004,7,2004-07-01,357.794,3895,"45.614,-121.1346"
2004,8,2004-08-01,316.504,3895,"45.614,-121.1346"
2004,9,2004-09-01,452.272,3895,"45.614,-121.1346"
2004,10,2004-10-01,459.328,3895,"45.614,-121.1346"
2004,11,2004-11-01,518.25,3895,"45.614,-121.1346"
2004,12,2004-12-01,668.911,3895,"45.614,-121.1346"
2005,1,2005-01-01,640.325,3895,"45.614,-121.1346"
2005,2,2005-02-01,582.839,3895,"45.614,-121.1346"
2005,3,2005-03-01,569.012,3895,"45.614,-121.1346"
2005,4,2005-04-01,422.145,3895,"45.614,-121.1346"
2005,5,2005-05-01,629.26,3895,"45.614,-121.1346"
2005,6,2005-06-01,495.649,3895,"45.614,-121.1346"
2005,7,2005-07-01,425.747,3895,"45.614,-121.1346"
2005,8,2005-08-01,322.048,3895,"45.614,-121.1346"
2005,9,2005-09-01,365.444,3895,"45.614,-121.1346"
2005,10,2005-10-01,459.565,3895,"45.614,-121.1346"
2005,11,2005-11-01,517.325,3895,"45.614,-121.1346"
2005,12,2005-12-01,587.164,3895,"45.614,-121.1346"
2006,1,2006-01-01,782.049,3895,"45.614,-121.1346"
2006,2,2006-02-01,722.929,3895,"45.614,-121.1346"
2006,3,2006-03-01,703.253,3895,"45.614,-121.1346"
2006,4,2006-04-01,840.611,3895,"45.614,-121.1346"
2006,5,2006-05-01,796.247,3895,"45.614,-121.1346"
2006,6,2006-06-01,706.239,3895,"45.614,-121.1346"
2006,7,2006-07-01,439.48,3895,"45.614,-121.1346"
2006,8,2006-08-01,328.21,3895,"45.614,-121.1346"
2006,9,2006-09-01,377.946,3895,"45.614,-121.1346"
2006,10,2006-10-01,405.589,3895,"45.614,-121.1346"
2006,11,2006-11-01,405.589,3895,"45.614,-121.1346"
2006,12,2006-12-01,620.011,3895,"45.614,-121.1346"
2007,1,2007-01-01,740.801,3895,"45.614,-121.1346"
2007,2,2007-02-01,565.412,3895,"45.614,-121.1346"
2007,3,2007-03-01,839.721,3895,"45.614,-121.1346"
2007,4,2007-04-01,652.678,3895,"45.614,-121.1346"
2007,5,2007-05-01,646.938,3895,"45.614,-121.1346"
2007,6,2007-06-01,517.636,3895,"45.614,-121.1346"
2007,7,2007-07-01,419.105,3895,"45.614,-121.1346"
2007,8,2007-08-01,339.91,3895,"45.614,-121.1346"
2007,9,2007-09-01,347.821,3895,"45.614,-121.1346"
2007,10,2007-10-01,394.697,3895,"45.614,-121.1346"
2007,11,2007-11-01,460.299,3895,"45.614,-121.1346"
2007,12,2007-12-01,567.265,3895,"45.614,-121.1346"
2008,1,2008-01-01,642.127,3895,"45.614,-121.1346"
2008,2,2008-02-01,550.787,3895,"45.614,-121.1346"
2008,3,2008-03-01,620.589,3895,"45.614,-121.1346"
