"Year","Month","date","Generation_GWh","EIA_Plant_ID","latlon"
2003,1,2003-01-01,2.528,512,"38.453191,-107.337483"
2003,2,2003-02-01,3.589,512,"38.453191,-107.337483"
2003,3,2003-03-01,2.014,512,"38.453191,-107.337483"
2003,4,2003-04-01,12.223,512,"38.453191,-107.337483"
2003,5,2003-05-01,10.636,512,"38.453191,-107.337483"
2003,6,2003-06-01,13.628,512,"38.453191,-107.337483"
2003,7,2003-07-01,28.983,512,"38.453191,-107.337483"
2003,8,2003-08-01,26.064,512,"38.453191,-107.337483"
2003,9,2003-09-01,16.864,512,"38.453191,-107.337483"
2003,10,2003-10-01,12.672,512,"38.453191,-107.337483"
2003,11,2003-11-01,3.849,512,"38.453191,-107.337483"
2003,12,2003-12-01,3.455,512,"38.453191,-107.337483"
2004,1,2004-01-01,3.267,512,"38.453191,-107.337483"
2004,2,2004-02-01,2.888,512,"38.453191,-107.337483"
2004,3,2004-03-01,3.287,512,"38.453191,-107.337483"
2004,4,2004-04-01,7.885,512,"38.453191,-107.337483"
2004,5,2004-05-01,8.644,512,"38.453191,-107.337483"
2004,6,2004-06-01,15.722,512,"38.453191,-107.337483"
2004,7,2004-07-01,27.755,512,"38.453191,-107.337483"
2004,8,2004-08-01,27.563,512,"38.453191,-107.337483"
2004,9,2004-09-01,23.988,512,"38.453191,-107.337483"
2004,10,2004-10-01,15.969,512,"38.453191,-107.337483"
2004,11,2004-11-01,2.836,512,"38.453191,-107.337483"
2004,12,2004-12-01,5.828,512,"38.453191,-107.337483"
2005,1,2005-01-01,7.329,512,"38.453191,-107.337483"
2005,2,2005-02-01,12.188,512,"38.453191,-107.337483"
2005,3,2005-03-01,18.387,512,"38.453191,-107.337483"
2005,4,2005-04-01,28.295,512,"38.453191,-107.337483"
2005,5,2005-05-01,24.134,512,"38.453191,-107.337483"
2005,6,2005-06-01,17.469,512,"38.453191,-107.337483"
2005,7,2005-07-01,24.265,512,"38.453191,-107.337483"
2005,8,2005-08-01,24.452,512,"38.453191,-107.337483"
2005,9,2005-09-01,22.258,512,"38.453191,-107.337483"
2005,10,2005-10-01,15.474,512,"38.453191,-107.337483"
2005,11,2005-11-01,6.024,512,"38.453191,-107.337483"
2005,12,2005-12-01,6.595,512,"38.453191,-107.337483"
2006,1,2006-01-01,8.83,512,"38.453191,-107.337483"
2006,2,2006-02-01,7.474,512,"38.453191,-107.337483"
2006,3,2006-03-01,11.452,512,"38.453191,-107.337483"
2006,4,2006-04-01,17.518,512,"38.453191,-107.337483"
2006,5,2006-05-01,14.747,512,"38.453191,-107.337483"
2006,6,2006-06-01,28.814,512,"38.453191,-107.337483"
2006,7,2006-07-01,37.528,512,"38.453191,-107.337483"
2006,8,2006-08-01,38.39,512,"38.453191,-107.337483"
2006,9,2006-09-01,30.143,512,"38.453191,-107.337483"
2006,10,2006-10-01,20.225,512,"38.453191,-107.337483"
2006,11,2006-11-01,14.048,512,"38.453191,-107.337483"
2006,12,2006-12-01,25.199,512,"38.453191,-107.337483"
2007,1,2007-01-01,24.81,512,"38.453191,-107.337483"
2007,2,2007-02-01,13.913,512,"38.453191,-107.337483"
2007,3,2007-03-01,9.692,512,"38.453191,-107.337483"
2007,4,2007-04-01,11.258,512,"38.453191,-107.337483"
2007,5,2007-05-01,11.182,512,"38.453191,-107.337483"
2007,6,2007-06-01,13.118,512,"38.453191,-107.337483"
2007,7,2007-07-01,28.74,512,"38.453191,-107.337483"
2007,8,2007-08-01,31.516,512,"38.453191,-107.337483"
2007,9,2007-09-01,33.566,512,"38.453191,-107.337483"
2007,10,2007-10-01,23.504,512,"38.453191,-107.337483"
2007,11,2007-11-01,17.86,512,"38.453191,-107.337483"
2007,12,2007-12-01,18.387,512,"38.453191,-107.337483"
2008,1,2008-01-01,29.993881,512,"38.453191,-107.337483"
2008,2,2008-02-01,19.32277,512,"38.453191,-107.337483"
2008,3,2008-03-01,34.874561,512,"38.453191,-107.337483"
2008,4,2008-04-01,31.863376,512,"38.453191,-107.337483"
2008,5,2008-05-01,38.673533,512,"38.453191,-107.337483"
2008,6,2008-06-01,30.621712,512,"38.453191,-107.337483"
2008,7,2008-07-01,37.791771,512,"38.453191,-107.337483"
2008,8,2008-08-01,21.458192,512,"38.453191,-107.337483"
2008,9,2008-09-01,36.292176,512,"38.453191,-107.337483"
2008,10,2008-10-01,30.985613,512,"38.453191,-107.337483"
2008,11,2008-11-01,0.573845,512,"38.453191,-107.337483"
2008,12,2008-12-01,27.45257,512,"38.453191,-107.337483"
2009,1,2009-01-01,25.259333,512,"38.453191,-107.337483"
2009,2,2009-02-01,23.258608,512,"38.453191,-107.337483"
2009,3,2009-03-01,31.115115,512,"38.453191,-107.337483"
2009,4,2009-04-01,22.960242,512,"38.453191,-107.337483"
2009,5,2009-05-01,35.930799,512,"38.453191,-107.337483"
2009,6,2009-06-01,33.585698,512,"38.453191,-107.337483"
2009,7,2009-07-01,31.134635,512,"38.453191,-107.337483"
2009,8,2009-08-01,10.290073,512,"38.453191,-107.337483"
2009,9,2009-09-01,33.974689,512,"38.453191,-107.337483"
2009,10,2009-10-01,26.883616,512,"38.453191,-107.337483"
2009,11,2009-11-01,1.592215,512,"38.453191,-107.337483"
2009,12,2009-12-01,20.412977,512,"38.453191,-107.337483"
2010,1,2010-01-01,22.106546,512,"38.453191,-107.337483"
2010,2,2010-02-01,23.465581,512,"38.453191,-107.337483"
2010,3,2010-03-01,24.192411,512,"38.453191,-107.337483"
2010,4,2010-04-01,22.341308,512,"38.453191,-107.337483"
2010,5,2010-05-01,8.620905,512,"38.453191,-107.337483"
2010,6,2010-06-01,26.509011,512,"38.453191,-107.337483"
2010,7,2010-07-01,25.749965,512,"38.453191,-107.337483"
2010,8,2010-08-01,16.170287,512,"38.453191,-107.337483"
2010,9,2010-09-01,28.294479,512,"38.453191,-107.337483"
2010,10,2010-10-01,3.323291,512,"38.453191,-107.337483"
2010,11,2010-11-01,3.473892,512,"38.453191,-107.337483"
2010,12,2010-12-01,7.119324,512,"38.453191,-107.337483"
2011,1,2011-01-01,32.346731,512,"38.453191,-107.337483"
2011,2,2011-02-01,30.509146,512,"38.453191,-107.337483"
2011,3,2011-03-01,34.879942,512,"38.453191,-107.337483"
2011,4,2011-04-01,35.427418,512,"38.453191,-107.337483"
2011,5,2011-05-01,39.913597,512,"38.453191,-107.337483"
2011,6,2011-06-01,36.368054,512,"38.453191,-107.337483"
2011,7,2011-07-01,38.055594,512,"38.453191,-107.337483"
2011,8,2011-08-01,9.265801,512,"38.453191,-107.337483"
2011,9,2011-09-01,30.144953,512,"38.453191,-107.337483"
2011,10,2011-10-01,35.46588,512,"38.453191,-107.337483"
2011,11,2011-11-01,4.119611,512,"38.453191,-107.337483"
2011,12,2011-12-01,2.909273,512,"38.453191,-107.337483"
2012,1,2012-01-01,13.068569,512,"38.453191,-107.337483"
2012,2,2012-02-01,8.29555,512,"38.453191,-107.337483"
2012,3,2012-03-01,15.438379,512,"38.453191,-107.337483"
2012,4,2012-04-01,11.697423,512,"38.453191,-107.337483"
2012,5,2012-05-01,18.219184,512,"38.453191,-107.337483"
2012,6,2012-06-01,16.064835,512,"38.453191,-107.337483"
2012,7,2012-07-01,19.002657,512,"38.453191,-107.337483"
2012,8,2012-08-01,19.552893,512,"38.453191,-107.337483"
2012,9,2012-09-01,18.029309,512,"38.453191,-107.337483"
2012,10,2012-10-01,21.008069,512,"38.453191,-107.337483"
2012,11,2012-11-01,1.476722,512,"38.453191,-107.337483"
2012,12,2012-12-01,10.26541,512,"38.453191,-107.337483"
2013,1,2013-01-01,18.649883,512,"38.453191,-107.337483"
2013,2,2013-02-01,16.155403,512,"38.453191,-107.337483"
